Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	clockRate	popSize	CoalescentConstant	proportionInvariant	
376	-11601.322359096566	-11479.73280749226	-121.58955160430571	-11479.73280749226	67.37030123684445	391.3601035241953	0.309423670342052	0.19339071223658638	0.25404138071076193	0.2431442367105996	0.10681758507034192	2.2578308448438906	0.23582595705758164	0.10681758507034192	3.056882070900261	0.23582595705758164	1.8713547909804805E-4	50.88163843476016	-95.71064397342454	0.8322331399742489	
377	-11602.22813299107	-11479.707643380903	-122.52048961016499	-11479.707643380903	65.34731265761746	387.6549916005736	0.30052154919207325	0.20076853952857313	0.25237589764569923	0.24633401363365434	0.08722840086182415	2.302203642718469	0.26795291797096854	0.08722840086182415	2.9874337196159453	0.26795291797096854	1.7951283271746204E-4	59.62703539161005	-96.26893689476765	0.8322331399742489	
378	-11602.22813299107	-11479.707643380903	-122.52048961016499	-11479.707643380903	65.34731265761746	387.6549916005736	0.30052154919207325	0.20076853952857313	0.25237589764569923	0.24633401363365434	0.08722840086182415	2.302203642718469	0.26795291797096854	0.08722840086182415	2.9874337196159453	0.26795291797096854	1.7951283271746204E-4	59.62703539161005	-96.26893689476765	0.8322331399742489	
379	-11602.22813299107	-11479.707643380903	-122.52048961016499	-11479.707643380903	65.34731265761746	387.6549916005736	0.30052154919207325	0.20076853952857313	0.25237589764569923	0.24633401363365434	0.08722840086182415	2.302203642718469	0.26795291797096854	0.08722840086182415	2.9874337196159453	0.26795291797096854	1.7951283271746204E-4	59.62703539161005	-96.26893689476765	0.8322331399742489	
380	-11602.824190201865	-11479.648200729276	-123.17598947258928	-11479.648200729276	62.986987252279214	390.85339332687107	0.30438617583360134	0.19645347067172636	0.253593784200721	0.24556656929395135	0.11694975260849896	2.292874598058597	0.3239128587312571	0.11694975260849896	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	52.09855837859982	-96.60178463479848	0.7374185817667761	
381	-11600.566516586305	-11479.621652337355	-120.94486424894936	-11479.621652337355	68.39745179322153	388.9174385918852	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	43.55068910199016	-95.6150611818448	0.8322331399742489	
382	-11600.566516586305	-11479.621652337355	-120.94486424894936	-11479.621652337355	68.39745179322153	388.9174385918852	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	43.55068910199016	-95.6150611818448	0.8322331399742489	
383	-11600.566516586305	-11479.621652337355	-120.94486424894936	-11479.621652337355	68.39745179322153	388.9174385918852	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	43.55068910199016	-95.6150611818448	0.8322331399742489	
384	-11600.566516586305	-11479.621652337355	-120.94486424894936	-11479.621652337355	68.39745179322153	388.9174385918852	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	43.55068910199016	-95.6150611818448	0.8322331399742489	
385	-11600.566516586305	-11479.621652337355	-120.94486424894936	-11479.621652337355	68.39745179322153	388.9174385918852	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	43.55068910199016	-95.6150611818448	0.8322331399742489	
386	-11600.45464653011	-11479.539067867017	-120.91557866309282	-11479.539067867017	60.9467799779435	361.54819864928334	0.306499473813238	0.19339071223658638	0.2531813168913354	0.2469284970588401	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	63.882405109579565	-94.8091291795963	0.8322331399742489	
387	-11600.45464653011	-11479.539067867017	-120.91557866309282	-11479.539067867017	60.9467799779435	361.54819864928334	0.306499473813238	0.19339071223658638	0.2531813168913354	0.2469284970588401	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	63.882405109579565	-94.8091291795963	0.8322331399742489	
388	-11600.45464653011	-11479.539067867017	-120.91557866309282	-11479.539067867017	60.9467799779435	361.54819864928334	0.306499473813238	0.19339071223658638	0.2531813168913354	0.2469284970588401	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	63.882405109579565	-94.8091291795963	0.8322331399742489	
389	-11612.661777320918	-11479.526081175352	-133.13569614556502	-11479.526081175352	96.40382194507903	578.1577206591568	0.30712761285292767	0.19347906920263766	0.2535281607093976	0.24586515723503705	0.05048569015746546	2.4053082107198427	0.26149965164168587	0.05048569015746546	2.970721105681853	0.26149965164168587	1.332434318928507E-4	72.03729730424982	-105.12855208856337	0.8322331399742489	
390	-11606.735422519727	-11479.476714519087	-127.25870800063944	-11479.476714519087	65.76947466663735	413.92440775927014	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.2561962858802516	0.34225201482042983	0.11694975260849896	2.82540017926189	0.34225201482042983	1.6435771227925683E-4	105.04440306266144	-99.98325729387138	0.7374185817667761	
391	-11606.735422519727	-11479.476714519087	-127.25870800063944	-11479.476714519087	65.76947466663735	413.92440775927014	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.2561962858802516	0.34225201482042983	0.11694975260849896	2.82540017926189	0.34225201482042983	1.6435771227925683E-4	105.04440306266144	-99.98325729387138	0.7374185817667761	
392	-11606.735422519727	-11479.476714519087	-127.25870800063944	-11479.476714519087	65.76947466663735	413.92440775927014	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.2561962858802516	0.34225201482042983	0.11694975260849896	2.82540017926189	0.34225201482042983	1.6435771227925683E-4	105.04440306266144	-99.98325729387138	0.7374185817667761	
393	-11602.008810164585	-11479.456687110673	-122.55212305391275	-11479.456687110673	68.40290128784937	394.3584056087989	0.30052154919207325	0.19897361323712778	0.24884493443575414	0.25165990313504477	0.1137147214070822	2.302203642718469	0.26795291797096854	0.1137147214070822	2.9344610785254295	0.26795291797096854	1.8050240740646628E-4	44.361506984133726	-96.62466522586357	0.8322331399742489	
394	-11602.008810164585	-11479.456687110673	-122.55212305391275	-11479.456687110673	68.40290128784937	394.3584056087989	0.30052154919207325	0.19897361323712778	0.24884493443575414	0.25165990313504477	0.1137147214070822	2.302203642718469	0.26795291797096854	0.1137147214070822	2.9344610785254295	0.26795291797096854	1.8050240740646628E-4	44.361506984133726	-96.62466522586357	0.8322331399742489	
395	-11602.008810164585	-11479.456687110673	-122.55212305391275	-11479.456687110673	68.40290128784937	394.3584056087989	0.30052154919207325	0.19897361323712778	0.24884493443575414	0.25165990313504477	0.1137147214070822	2.302203642718469	0.26795291797096854	0.1137147214070822	2.9344610785254295	0.26795291797096854	1.8050240740646628E-4	44.361506984133726	-96.62466522586357	0.8322331399742489	
396	-11601.128495996132	-11479.419430068996	-121.70906592713632	-11479.419430068996	68.90349598067579	392.97325446845787	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.08026439800490036	2.0891000336348586	0.3133652358267414	0.08026439800490036	3.1236406987018572	0.3133652358267414	2.0211982097067218E-4	52.79473371209851	-96.18677694100586	0.8322331399742489	
397	-11601.128495996132	-11479.419430068996	-121.70906592713632	-11479.419430068996	68.90349598067579	392.97325446845787	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.08026439800490036	2.0891000336348586	0.3133652358267414	0.08026439800490036	3.1236406987018572	0.3133652358267414	2.0211982097067218E-4	52.79473371209851	-96.18677694100586	0.8322331399742489	
398	-11602.51846688019	-11479.4010780386	-123.11738884158994	-11479.4010780386	66.79719478235583	401.4757019736687	0.30052154919207325	0.19897361323712778	0.24884493443575414	0.25165990313504477	0.08722840086182415	2.302203642718469	0.26795291797096854	0.08722840086182415	2.9874337196159453	0.26795291797096854	1.8050240740646628E-4	51.83533431236401	-97.034231100832	0.8322331399742489	
399	-11602.51846688019	-11479.4010780386	-123.11738884158994	-11479.4010780386	66.79719478235583	401.4757019736687	0.30052154919207325	0.19897361323712778	0.24884493443575414	0.25165990313504477	0.08722840086182415	2.302203642718469	0.26795291797096854	0.08722840086182415	2.9874337196159453	0.26795291797096854	1.8050240740646628E-4	51.83533431236401	-97.034231100832	0.8322331399742489	
400	-11609.99047285475	-11479.363284896197	-130.62718795855224	-11479.363284896197	75.8023588236137	478.44941678141845	0.30524797557279765	0.1994351022496424	0.253593784200721	0.24172313797683895	0.14532389914440416	2.2229061160885544	0.2852128223643197	0.14532389914440416	2.9160204408939965	0.2852128223643197	1.6435771227925683E-4	129.03411241795794	-103.14604359210874	0.7374185817667761	
401	-11605.929254197385	-11479.361503801134	-126.56775039625029	-11479.361503801134	71.78861247933358	451.51420188172335	0.30552758675947295	0.1979381212839564	0.25210913358849096	0.2444251583680797	0.11888261971783967	2.289008863839916	0.3128714499539074	0.11888261971783967	2.847482996816589	0.3128714499539074	1.6523002125668195E-4	84.95333613986918	-99.53218511605674	0.7374185817667761	
402	-11605.929254197385	-11479.361503801134	-126.56775039625029	-11479.361503801134	71.78861247933358	451.51420188172335	0.30552758675947295	0.1979381212839564	0.25210913358849096	0.2444251583680797	0.11888261971783967	2.289008863839916	0.3128714499539074	0.11888261971783967	2.847482996816589	0.3128714499539074	1.6523002125668195E-4	84.95333613986918	-99.53218511605674	0.7374185817667761	
403	-11598.830286383816	-11479.344688677376	-119.48559770643925	-11479.344688677376	61.95421595955735	360.49222463931943	0.3119100599627202	0.20141451477372205	0.24707674421167025	0.23959868105188742	0.10841084043378624	2.2332091418172015	0.26878573117232296	0.10841084043378624	3.012397714970579	0.26878573117232296	2.0211982097067218E-4	57.20451492921698	-93.88308733814573	0.8322331399742489	
404	-11598.830286383816	-11479.344688677376	-119.48559770643925	-11479.344688677376	61.95421595955735	360.49222463931943	0.3119100599627202	0.20141451477372205	0.24707674421167025	0.23959868105188742	0.10841084043378624	2.2332091418172015	0.26878573117232296	0.10841084043378624	3.012397714970579	0.26878573117232296	2.0211982097067218E-4	57.20451492921698	-93.88308733814573	0.8322331399742489	
405	-11598.830286383816	-11479.344688677376	-119.48559770643925	-11479.344688677376	61.95421595955735	360.49222463931943	0.3119100599627202	0.20141451477372205	0.24707674421167025	0.23959868105188742	0.10841084043378624	2.2332091418172015	0.26878573117232296	0.10841084043378624	3.012397714970579	0.26878573117232296	2.0211982097067218E-4	57.20451492921698	-93.88308733814573	0.8322331399742489	
406	-11603.66360786985	-11479.30768932461	-124.35591854523886	-11479.30768932461	71.01725187854797	416.27152753001036	0.30052154919207325	0.1960030461504901	0.25237589764569923	0.25109950701173733	0.08860468695424231	2.302203642718469	0.26795291797096854	0.08860468695424231	2.984681147431109	0.26795291797096854	1.8050240740646628E-4	42.4020767155898	-98.4736355106043	0.8322331399742489	
407	-11603.66360786985	-11479.30768932461	-124.35591854523886	-11479.30768932461	71.01725187854797	416.27152753001036	0.30052154919207325	0.1960030461504901	0.25237589764569923	0.25109950701173733	0.08860468695424231	2.302203642718469	0.26795291797096854	0.08860468695424231	2.984681147431109	0.26795291797096854	1.8050240740646628E-4	42.4020767155898	-98.4736355106043	0.8322331399742489	
408	-11605.416141865915	-11479.27650922218	-126.13963264373497	-11479.27650922218	71.38686427975283	444.03430815839926	0.30552758675947295	0.1979381212839564	0.25210913358849096	0.2444251583680797	0.07086559596291449	2.385042911349766	0.3239128587312571	0.07086559596291449	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	74.12566206250078	-99.21280329506305	0.7374185817667761	
409	-11605.416141865915	-11479.27650922218	-126.13963264373497	-11479.27650922218	71.38686427975283	444.03430815839926	0.30552758675947295	0.1979381212839564	0.25210913358849096	0.2444251583680797	0.07086559596291449	2.385042911349766	0.3239128587312571	0.07086559596291449	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	74.12566206250078	-99.21280329506305	0.7374185817667761	
410	-11599.937640447699	-11479.268281792174	-120.66935865552406	-11479.268281792174	66.72338402027896	374.1834144075944	0.3016594794962259	0.19923217361396348	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.2576448412194406	0.14695845782442882	3.185405154559351	0.2576448412194406	1.8713547909804805E-4	61.28354478754937	-94.60444177558816	0.8322331399742489	
411	-11599.937640447699	-11479.268281792174	-120.66935865552406	-11479.268281792174	66.72338402027896	374.1834144075944	0.3016594794962259	0.19923217361396348	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.2576448412194406	0.14695845782442882	3.185405154559351	0.2576448412194406	1.8713547909804805E-4	61.28354478754937	-94.60444177558816	0.8322331399742489	
412	-11599.937640447699	-11479.268281792174	-120.66935865552406	-11479.268281792174	66.72338402027896	374.1834144075944	0.3016594794962259	0.19923217361396348	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.2576448412194406	0.14695845782442882	3.185405154559351	0.2576448412194406	1.8713547909804805E-4	61.28354478754937	-94.60444177558816	0.8322331399742489	
413	-11599.937640447699	-11479.268281792174	-120.66935865552406	-11479.268281792174	66.72338402027896	374.1834144075944	0.3016594794962259	0.19923217361396348	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.2576448412194406	0.14695845782442882	3.185405154559351	0.2576448412194406	1.8713547909804805E-4	61.28354478754937	-94.60444177558816	0.8322331399742489	
414	-11599.937640447699	-11479.268281792174	-120.66935865552406	-11479.268281792174	66.72338402027896	374.1834144075944	0.3016594794962259	0.19923217361396348	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.2576448412194406	0.14695845782442882	3.185405154559351	0.2576448412194406	1.8713547909804805E-4	61.28354478754937	-94.60444177558816	0.8322331399742489	
415	-11609.157957107933	-11479.250965037227	-129.90699207070605	-11479.250965037227	83.12890779375547	498.33412555558687	0.3042031259136292	0.19347906920263766	0.2554198375883532	0.24689796729537994	0.12960498292192535	2.2863775277311515	0.2728612103712002	0.12960498292192535	2.9086900856825957	0.2728612103712002	1.412768538301905E-4	90.15288354281026	-101.98769172603521	0.8322331399742489	
416	-11609.157957107933	-11479.250965037227	-129.90699207070605	-11479.250965037227	83.12890779375547	498.33412555558687	0.3042031259136292	0.19347906920263766	0.2554198375883532	0.24689796729537994	0.12960498292192535	2.2863775277311515	0.2728612103712002	0.12960498292192535	2.9086900856825957	0.2728612103712002	1.412768538301905E-4	90.15288354281026	-101.98769172603521	0.8322331399742489	
417	-11602.794997036613	-11479.248422848063	-123.54657418855092	-11479.248422848063	70.21271010153237	418.0481079539736	0.30380947287832133	0.19344702777478157	0.2558150022880569	0.2469284970588401	0.09092906422266754	2.264478317980515	0.2953442680675536	0.09092906422266754	2.9629750174390423	0.2953442680675536	1.8713547909804805E-4	53.666892177362634	-97.614372399754	0.8322331399742489	
418	-11599.266868562221	-11479.246877810947	-120.01999075127488	-11479.246877810947	64.80922492011622	371.55503632228306	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	50.53123682301425	-94.54152151457278	0.8322331399742489	
419	-11599.266868562221	-11479.246877810947	-120.01999075127488	-11479.246877810947	64.80922492011622	371.55503632228306	0.30379021294348774	0.19788711074023466	0.2575687847442493	0.2407538915720282	0.08026439800490036	2.3571700750856905	0.2395006540255784	0.08026439800490036	3.0032998208533512	0.2395006540255784	2.0211982097067218E-4	50.53123682301425	-94.54152151457278	0.8322331399742489	
420	-11599.676381347608	-11479.213394559983	-120.46298678762449	-11479.213394559983	66.80858544315456	368.36523741418	0.30497066664313444	0.19377164144753095	0.25432919485049443	0.2469284970588401	0.08644090725577026	2.264478317980515	0.26880242051973785	0.08644090725577026	3.0250350264684682	0.26880242051973785	1.8713547909804805E-4	41.657133719204204	-94.78410864547925	0.8322331399742489	
421	-11599.676381347608	-11479.213394559983	-120.46298678762449	-11479.213394559983	66.80858544315456	368.36523741418	0.30497066664313444	0.19377164144753095	0.25432919485049443	0.2469284970588401	0.08644090725577026	2.264478317980515	0.26880242051973785	0.08644090725577026	3.0250350264684682	0.26880242051973785	1.8713547909804805E-4	41.657133719204204	-94.78410864547925	0.8322331399742489	
422	-11599.676381347608	-11479.213394559983	-120.46298678762449	-11479.213394559983	66.80858544315456	368.36523741418	0.30497066664313444	0.19377164144753095	0.25432919485049443	0.2469284970588401	0.08644090725577026	2.264478317980515	0.26880242051973785	0.08644090725577026	3.0250350264684682	0.26880242051973785	1.8713547909804805E-4	41.657133719204204	-94.78410864547925	0.8322331399742489	
423	-11596.767917645646	-11479.191456060284	-117.57646158536264	-11479.191456060284	65.65911936209531	347.0459687089005	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.08026439800490036	2.0891000336348586	0.3133652358267414	0.08026439800490036	3.1236406987018572	0.3133652358267414	2.0211982097067218E-4	52.70140158573022	-92.05594199392053	0.8322331399742489	
424	-11596.767917645646	-11479.191456060284	-117.57646158536264	-11479.191456060284	65.65911936209531	347.0459687089005	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.08026439800490036	2.0891000336348586	0.3133652358267414	0.08026439800490036	3.1236406987018572	0.3133652358267414	2.0211982097067218E-4	52.70140158573022	-92.05594199392053	0.8322331399742489	
425	-11596.767917645646	-11479.191456060284	-117.57646158536264	-11479.191456060284	65.65911936209531	347.0459687089005	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.08026439800490036	2.0891000336348586	0.3133652358267414	0.08026439800490036	3.1236406987018572	0.3133652358267414	2.0211982097067218E-4	52.70140158573022	-92.05594199392053	0.8322331399742489	
426	-11609.55865817633	-11479.184618133797	-130.37404004253267	-11479.184618133797	87.33917721077725	521.271534907652	0.30712761285292767	0.19347906920263766	0.25419326370362055	0.24520005424081406	0.05845105143728331	2.3950338202865282	0.25353429036186803	0.05845105143728331	2.9809954961151677	0.25353429036186803	1.332434318928507E-4	64.72237427997688	-102.47397303104552	0.8322331399742489	
427	-11608.477994969544	-11479.167793924376	-129.31020104516745	-11479.167793924376	77.25438559666314	472.2636371175686	0.3056224748180461	0.1994351022496424	0.24953173747366397	0.24541068545864753	0.08792099827792599	2.2817972945958145	0.26387382930005493	0.08792099827792599	3.014613050248223	0.26387382930005493	1.6435771227925683E-4	115.6068113802514	-101.93893860899982	0.7374185817667761	
428	-11608.477994969544	-11479.167793924376	-129.31020104516745	-11479.167793924376	77.25438559666314	472.2636371175686	0.3056224748180461	0.1994351022496424	0.24953173747366397	0.24541068545864753	0.08792099827792599	2.2817972945958145	0.26387382930005493	0.08792099827792599	3.014613050248223	0.26387382930005493	1.6435771227925683E-4	115.6068113802514	-101.93893860899982	0.7374185817667761	
429	-11606.663192081252	-11479.16761303142	-127.49557904983087	-11479.16761303142	72.97085904905416	459.4040776346302	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.3239128587312571	0.11694975260849896	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	80.82078507549878	-100.48227731666051	0.7374185817667761	
430	-11606.663192081252	-11479.16761303142	-127.49557904983087	-11479.16761303142	72.97085904905416	459.4040776346302	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.3239128587312571	0.11694975260849896	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	80.82078507549878	-100.48227731666051	0.7374185817667761	
431	-11606.663192081252	-11479.16761303142	-127.49557904983087	-11479.16761303142	72.97085904905416	459.4040776346302	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.3239128587312571	0.11694975260849896	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	80.82078507549878	-100.48227731666051	0.7374185817667761	
432	-11606.663192081252	-11479.16761303142	-127.49557904983087	-11479.16761303142	72.97085904905416	459.4040776346302	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.3239128587312571	0.11694975260849896	2.82540017926189	0.3239128587312571	1.6435771227925683E-4	80.82078507549878	-100.48227731666051	0.7374185817667761	
433	-11610.186359573303	-11479.138610335787	-131.04774923751518	-11479.138610335787	100.28330711830782	552.8441784434287	0.298387474256997	0.20265398937216905	0.2507248259958601	0.2482337103749738	0.09763877549923575	2.3950338202865282	0.2571030710767113	0.09763877549923575	2.8954824865615763	0.2571030710767113	1.332434318928507E-4	64.42646427556832	-103.1522646988638	0.8322331399742489	
434	-11598.978435177261	-11479.059467544184	-119.91896763307693	-11479.059467544184	64.37241537073194	369.7934605017017	0.30497066664313444	0.19482458681458129	0.25432919485049443	0.24587555169178976	0.08644090725577026	2.264478317980515	0.26880242051973785	0.08644090725577026	3.0250350264684682	0.26880242051973785	1.8713547909804805E-4	59.30308537026775	-93.88690078814727	0.8322331399742489	
435	-11605.384907727246	-11479.042883729058	-126.3420239981873	-11479.042883729058	76.25654792946153	442.02707041148005	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.27860272791520374	0.11694975260849896	2.9160204408939965	0.27860272791520374	1.6435771227925683E-4	94.74063401400888	-99.16981344887637	0.7374185817667761	
436	-11605.384907727246	-11479.042883729058	-126.3420239981873	-11479.042883729058	76.25654792946153	442.02707041148005	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.27860272791520374	0.11694975260849896	2.9160204408939965	0.27860272791520374	1.6435771227925683E-4	94.74063401400888	-99.16981344887637	0.7374185817667761	
437	-11605.384907727246	-11479.042883729058	-126.3420239981873	-11479.042883729058	76.25654792946153	442.02707041148005	0.305801488007381	0.19645347067172636	0.253593784200721	0.24415125712017166	0.11694975260849896	2.292874598058597	0.27860272791520374	0.11694975260849896	2.9160204408939965	0.27860272791520374	1.6435771227925683E-4	94.74063401400888	-99.16981344887637	0.7374185817667761	
438	-11600.06367165628	-11479.025701597662	-121.03797005861773	-11479.025701597662	58.43804559891857	365.83204403654224	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.13438852946081986	2.075568061425689	0.2660070904754067	0.13438852946081986	3.1236406987018572	0.2660070904754067	2.0211982097067218E-4	62.34534362857583	-95.34940352976427	0.8322331399742489	
439	-11601.932612806837	-11479.010641623428	-122.921971183408	-11479.010641623428	65.4224962854679	403.63327109033287	0.3037914014821896	0.19482458681458129	0.25432919485049443	0.2470548168527346	0.08644090725577026	2.264478317980515	0.26880242051973785	0.08644090725577026	3.0250350264684682	0.26880242051973785	1.8713547909804805E-4	59.30308537026775	-96.88990433847836	0.8322331399742489	
440	-11601.963719078414	-11479.005860037136	-122.95785904127824	-11479.005860037136	63.34912676379592	386.4438610186602	0.306499473813238	0.19439217929695143	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.30666060027662667	0.14695845782442882	3.087373636444979	0.30666060027662667	1.8713547909804805E-4	40.02558667560422	-97.31893461434713	0.8322331399742489	
441	-11598.859727559227	-11479.002814446092	-119.8569131131345	-11479.002814446092	62.577848692974946	353.66642804458303	0.3038540237797538	0.1960361622700706	0.2531813168913354	0.2469284970588401	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	36.231457386042564	-94.31757987266329	0.8322331399742489	
442	-11608.390177759651	-11478.996533414345	-129.39364434530629	-11478.996533414345	85.62367461619236	495.6155842336906	0.298387474256997	0.20265398937216905	0.2523056858236223	0.24665285054721162	0.09763877549923575	2.3950338202865282	0.2571030710767113	0.09763877549923575	2.8954824865615763	0.2571030710767113	1.332434318928507E-4	78.86829232030888	-101.29590501596293	0.8322331399742489	
443	-11608.390177759651	-11478.996533414345	-129.39364434530629	-11478.996533414345	85.62367461619236	495.6155842336906	0.298387474256997	0.20265398937216905	0.2523056858236223	0.24665285054721162	0.09763877549923575	2.3950338202865282	0.2571030710767113	0.09763877549923575	2.8954824865615763	0.2571030710767113	1.332434318928507E-4	78.86829232030888	-101.29590501596293	0.8322331399742489	
444	-11608.390177759651	-11478.996533414345	-129.39364434530629	-11478.996533414345	85.62367461619236	495.6155842336906	0.298387474256997	0.20265398937216905	0.2523056858236223	0.24665285054721162	0.09763877549923575	2.3950338202865282	0.2571030710767113	0.09763877549923575	2.8954824865615763	0.2571030710767113	1.332434318928507E-4	78.86829232030888	-101.29590501596293	0.8322331399742489	
445	-11606.463758872014	-11478.912430399945	-127.5513284720698	-11478.912430399945	72.23721771652583	429.22605802232385	0.30052154919207325	0.20153142583125488	0.25237589764569923	0.24557112733097256	0.08722840086182415	2.310886430025924	0.26361152431724105	0.08722840086182415	2.9874337196159453	0.26361152431724105	1.8050240740646628E-4	36.59163228404933	-101.81642318946545	0.8322331399742489	
446	-11606.463758872014	-11478.912430399945	-127.5513284720698	-11478.912430399945	72.23721771652583	429.22605802232385	0.30052154919207325	0.20153142583125488	0.25237589764569923	0.24557112733097256	0.08722840086182415	2.310886430025924	0.26361152431724105	0.08722840086182415	2.9874337196159453	0.26361152431724105	1.8050240740646628E-4	36.59163228404933	-101.81642318946545	0.8322331399742489	
447	-11606.463758872014	-11478.912430399945	-127.5513284720698	-11478.912430399945	72.23721771652583	429.22605802232385	0.30052154919207325	0.20153142583125488	0.25237589764569923	0.24557112733097256	0.08722840086182415	2.310886430025924	0.26361152431724105	0.08722840086182415	2.9874337196159453	0.26361152431724105	1.8050240740646628E-4	36.59163228404933	-101.81642318946545	0.8322331399742489	
448	-11608.265461140396	-11478.911027675917	-129.35443346447883	-11478.911027675917	83.96941783930613	513.3615405370725	0.305801488007381	0.19431173815670832	0.2520575663268418	0.2478292075090689	0.11694975260849896	2.292874598058597	0.27860272791520374	0.11694975260849896	2.9160204408939965	0.27860272791520374	1.4445214508583678E-4	90.50246693367981	-101.54920622923584	0.7374185817667761	
449	-11601.125193398593	-11478.876338010623	-122.24885538797042	-11478.876338010623	60.659583157882736	383.58735872490286	0.3016594794962259	0.19923217361396348	0.24674732441968497	0.25236102247012543	0.14695845782442882	2.005388247352909	0.2576448412194406	0.14695845782442882	3.185405154559351	0.2576448412194406	1.8713547909804805E-4	59.308772777539815	-96.2166926435689	0.8322331399742489	
450	-11609.933747656134	-11478.869509791159	-131.06423786497595	-11478.869509791159	85.01843632932878	533.5873769823004	0.3022166086834728	0.20265398937216905	0.25575275468851655	0.2393766472558416	0.09763877549923575	2.3798755453860685	0.2441253552838584	0.09763877549923575	2.936596193047742	0.2441253552838584	1.366416891554715E-4	80.58332203410666	-103.0795427638748	0.8322331399742489	
