Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
1732	-11517.928517415374	-11468.327096506182	-49.601420909191965	-11468.327096506182	335.804117282496	2097.001847419152	0.3030887819096483	0.1957432668130576	0.2594521346485881	0.24171581662870567	0.10206183241239386	2.2272124365124144	0.2987958350616305	0.10206183241239386	2.971072228539539	0.2987958350616305	0.028053104455844066	3.358939079568248E-5	1.0432363801761768E-12	0.030000278008889863	3.388100697635745E-5	271.71998833196625	-131.1046924950501	0.7165577016465858	
1733	-11519.358950972783	-11468.321218769883	-51.03773220289957	-11468.321218769883	766.4213607348006	5130.553881112964	0.30521819142472656	0.19369088277449362	0.2542738536201847	0.24681707218059465	0.09406622275725675	2.2747997225042194	0.34407612623074474	0.09406622275725675	2.8489155795197787	0.34407612623074474	0.022255920578664882	1.4029701612866701E-5	7.196386198949404E-14	0.01915560987886591	1.4009481661891584E-5	694.156063329225	-149.65365705533705	0.7165577016465858	
1734	-11519.358950972783	-11468.321218769883	-51.03773220289957	-11468.321218769883	766.4213607348006	5130.553881112964	0.30521819142472656	0.19369088277449362	0.2542738536201847	0.24681707218059465	0.09406622275725675	2.2747997225042194	0.34407612623074474	0.09406622275725675	2.8489155795197787	0.34407612623074474	0.022255920578664882	1.4029701612866701E-5	7.196386198949404E-14	0.01915560987886591	1.4009481661891584E-5	694.156063329225	-149.65365705533705	0.7165577016465858	
1735	-11516.732259541315	-11468.309589580558	-48.4226699607579	-11468.309589580558	341.8988662027511	2306.658916768257	0.3030887819096483	0.19812401556736614	0.2554747359799854	0.24331246654299973	0.0957543079308677	2.2078692974596357	0.3173112123584199	0.0957543079308677	2.965999661961791	0.3173112123584199	0.03172940522001005	2.976889702776077E-5	6.474136114418495E-13	0.027255815331543306	2.9654806883077173E-5	472.6219021224685	-133.03175825087132	0.7165577016465858	
1736	-11577.584422367683	-11468.3081378212	-109.27628454648486	-11468.3081378212	343.3511220369265	2264.4151865258427	0.3030887819096483	0.20170569913115793	0.2534897023304877	0.24171581662870567	0.08042499685530673	2.1504053825983287	0.3150710640358568	0.08042499685530673	3.0586024956193465	0.3150710640358568	0.12705384325614966	3.130602681506869E-5	1.9166848228625713E-11	0.14492329635695667	3.145258682907084E-5	352.6514499830935	-132.3412325509174	0.7165577016465858	
1737	-11435.344187425731	-11468.282463025615	32.93827559988321	-11468.282463025615	171.43713385710902	1068.3447071071726	0.3060078980538459	0.19210751189136469	0.25677104299258396	0.2451135470622051	0.07490969268835766	2.2070517145036894	0.3550393194384021	0.07490969268835766	2.9330502612427924	0.3550393194384021	0.005973488548043532	6.387871701432946E-5	1.039632803580379E-13	0.005055876209908205	6.376986935236773E-5	181.88458839604198	-116.5800704982516	0.8173198543086502	
1738	-11464.558298670283	-11468.279529380301	3.721230710018016	-11468.279529380301	150.94607323931953	969.7764823870496	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07931193063043769	2.2070517145036894	0.31332083912053593	0.07931193063043769	3.007682745994365	0.31332083912053593	0.012741651131345568	7.315170710805353E-5	6.158826387672739E-13	0.010699073012112228	7.314524414286664E-5	187.0893942830064	-115.68885080420162	0.8173198543086502	
1739	-11464.558298670283	-11468.279529380301	3.721230710018016	-11468.279529380301	150.94607323931953	969.7764823870496	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07931193063043769	2.2070517145036894	0.31332083912053593	0.07931193063043769	3.007682745994365	0.31332083912053593	0.012741651131345568	7.315170710805353E-5	6.158826387672739E-13	0.010699073012112228	7.314524414286664E-5	187.0893942830064	-115.68885080420162	0.8173198543086502	
1740	-11464.558298670283	-11468.279529380301	3.721230710018016	-11468.279529380301	150.94607323931953	969.7764823870496	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07931193063043769	2.2070517145036894	0.31332083912053593	0.07931193063043769	3.007682745994365	0.31332083912053593	0.012741651131345568	7.315170710805353E-5	6.158826387672739E-13	0.010699073012112228	7.314524414286664E-5	187.0893942830064	-115.68885080420162	0.8173198543086502	
1741	-11516.961540864082	-11468.276754205746	-48.68478665833539	-11468.276754205746	106.31746679231955	678.755116104122	0.305924007567721	0.19456545497201802	0.2614060106703302	0.23810452678993044	0.08203285187376365	2.2070517145036894	0.3105999178772099	0.08203285187376365	3.007682745994365	0.3105999178772099	0.05561277560866757	1.0094005483436028E-4	2.618370990519332E-11	0.051105220404406015	1.02077496674815E-4	133.62044083634572	-108.41719298121814	0.8173198543086502	
