Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
161	-6311.284803919543	-6328.154136625738	16.869332706194506	-6328.154136625738	0.9290306654119757	3.8606133228246966	0.1283146274822472	0.26400729005384255	0.18950665855163518	0.2804979228516398	0.26598812854288256	0.43744621852755367	2.405624285670754	0.43744621852755367	0.15692949580169144	2.405624285670754	0.15692949580169144	0.0	0.12441285402957268	0.028054780055161026	1.1727685426205427E-5	0.12493386351512747	0.026784884762555663	0.33815768695632464	-8.794352117162155	
162	-6364.5088714167005	-6328.131093670969	-36.377777745732054	-6328.131093670969	1.8913235424120165	6.416076421130975	0.27608140388947505	0.25842298921768275	0.19424908986353553	0.30016336464009524	0.24716455627868653	0.27719963062251707	2.5925434063096335	0.27719963062251707	0.13025696306784953	2.5925434063096335	0.13025696306784953	0.0	0.489938653001022	0.01783437859570158	1.526924645427454E-4	0.6370457887663463	0.01983120537453759	0.5753124253451699	-15.21874847159484	
163	-6302.945098145071	-6328.115143429487	25.170045284415682	-6328.115143429487	0.5805208277048687	2.2726557179403204	0.7536612157928113	0.266276418710527	0.19608703220846593	0.2893032096194213	0.24833333946158578	0.4211591782729519	2.4300074111741536	0.4211591782729519	0.14883341055289329	2.4300074111741536	0.14883341055289329	0.0	0.14188945535444203	0.04541272675926689	4.226983376172682E-5	0.14819932259238297	0.04321299342692594	0.29333993259326463	3.6063317496302068	
164	-6095.385098371025	-6328.046321742175	232.66122337114967	-6328.046321742175	0.3603926838667551	1.3615849335123418	0.33266575155453576	0.2584591635892399	0.1934050210847089	0.29182126315438867	0.2563145521716626	0.3736047550990642	2.4738230619366357	0.3736047550990642	0.15257218296430014	2.4738230619366357	0.15257218296430014	0.0	8.085567037557104E-4	0.07426344551246111	3.800909549207376E-9	8.301032960320076E-4	0.07425623692535298	0.17443352241028431	13.122888430195616	
165	-6315.228752781926	-6328.02623127868	12.797478496753932	-6328.02623127868	1.0921605222187918	4.632808882017327	0.2917170957383936	0.255227352489391	0.1903488583512118	0.30327098708158545	0.2511528020778119	0.3754099084286172	2.5009553490065053	0.3754099084286172	0.12363474256487739	2.5009553490065053	0.12363474256487739	0.0	0.12608892648506903	0.019503494609880993	7.177635266752057E-6	0.13549453450089124	0.0198349718327595	0.5510279474877675	-12.084504299784951	
166	-6285.029362233856	-6327.999455506789	42.97009327293288	-6327.999455506789	1.5139328686982645	6.330000487669157	0.352959556919085	0.268792035257583	0.18950665855163518	0.2852347441363066	0.2564665620544753	0.28821127589446316	2.588538085906105	0.28821127589446316	0.12325063819943059	2.588538085906105	0.12325063819943059	0.0	0.05567360982363385	0.01670179806521698	7.713236036779548E-7	0.05148917955918223	0.01711462629131237	0.651236598507552	-18.527986805244648	
167	-6285.029362233856	-6327.999455506789	42.97009327293288	-6327.999455506789	1.5139328686982645	6.330000487669157	0.352959556919085	0.268792035257583	0.18950665855163518	0.2852347441363066	0.2564665620544753	0.28821127589446316	2.588538085906105	0.28821127589446316	0.12325063819943059	2.588538085906105	0.12325063819943059	0.0	0.05567360982363385	0.01670179806521698	7.713236036779548E-7	0.05148917955918223	0.01711462629131237	0.651236598507552	-18.527986805244648	
168	-6317.152037967997	-6327.989522616142	10.837484648144379	-6327.989522616142	0.6007325405846762	2.1725128377139207	0.7536612157928113	0.27028180488897474	0.18904736329858352	0.2931737981098526	0.24749703370258916	0.4743052704734789	2.4300074111741536	0.4743052704734789	0.09568731835236624	2.4300074111741536	0.09568731835236624	0.0	0.20375440341344814	0.0420012218722957	7.740829577709402E-5	0.21816629552075384	0.04047325436125503	0.3002393330173582	5.7806797443805795	
169	-6317.152037967997	-6327.989522616142	10.837484648144379	-6327.989522616142	0.6007325405846762	2.1725128377139207	0.7536612157928113	0.27028180488897474	0.18904736329858352	0.2931737981098526	0.24749703370258916	0.4743052704734789	2.4300074111741536	0.4743052704734789	0.09568731835236624	2.4300074111741536	0.09568731835236624	0.0	0.20375440341344814	0.0420012218722957	7.740829577709402E-5	0.21816629552075384	0.04047325436125503	0.3002393330173582	5.7806797443805795	
170	-6317.152037967997	-6327.989522616142	10.837484648144379	-6327.989522616142	0.6007325405846762	2.1725128377139207	0.7536612157928113	0.27028180488897474	0.18904736329858352	0.2931737981098526	0.24749703370258916	0.4743052704734789	2.4300074111741536	0.4743052704734789	0.09568731835236624	2.4300074111741536	0.09568731835236624	0.0	0.20375440341344814	0.0420012218722957	7.740829577709402E-5	0.21816629552075384	0.04047325436125503	0.3002393330173582	5.7806797443805795	
171	-6317.152037967997	-6327.989522616142	10.837484648144379	-6327.989522616142	0.6007325405846762	2.1725128377139207	0.7536612157928113	0.27028180488897474	0.18904736329858352	0.2931737981098526	0.24749703370258916	0.4743052704734789	2.4300074111741536	0.4743052704734789	0.09568731835236624	2.4300074111741536	0.09568731835236624	0.0	0.20375440341344814	0.0420012218722957	7.740829577709402E-5	0.21816629552075384	0.04047325436125503	0.3002393330173582	5.7806797443805795	
172	-6060.523351630941	-6327.966743962608	267.4433923316674	-6327.966743962608	0.324502528853916	1.225488600525548	0.33266575155453576	0.25230691086248536	0.1995572738114635	0.29182126315438867	0.2563145521716626	0.32058843760648476	2.5328755309964	0.32058843760648476	0.14653603139711566	2.5328755309964	0.14653603139711566	0.0	3.2474947095569804E-4	0.07560860411112845	6.782347487615379E-10	3.444681166173876E-4	0.07560178757074218	0.280359399797988	13.74845548670827	
173	-6060.523351630941	-6327.966743962608	267.4433923316674	-6327.966743962608	0.324502528853916	1.225488600525548	0.33266575155453576	0.25230691086248536	0.1995572738114635	0.29182126315438867	0.2563145521716626	0.32058843760648476	2.5328755309964	0.32058843760648476	0.14653603139711566	2.5328755309964	0.14653603139711566	0.0	3.2474947095569804E-4	0.07560860411112845	6.782347487615379E-10	3.444681166173876E-4	0.07560178757074218	0.280359399797988	13.74845548670827	
174	-6261.292742147525	-6327.943601283596	66.65085913607098	-6327.943601283596	0.3323002321649661	1.4673531253734242	0.9804269346813945	0.2661285328740399	0.196234918044953	0.2837949187327942	0.2538416303482129	0.4211591782729519	2.4300074111741536	0.4211591782729519	0.14883341055289329	2.4300074111741536	0.14883341055289329	0.0	0.05013647696516939	0.06328384933017893	1.3041188921478135E-5	0.05791428554037648	0.061925478809838015	0.18623634723812027	10.321557539056666	
175	-6261.292742147525	-6327.943601283596	66.65085913607098	-6327.943601283596	0.3323002321649661	1.4673531253734242	0.9804269346813945	0.2661285328740399	0.196234918044953	0.2837949187327942	0.2538416303482129	0.4211591782729519	2.4300074111741536	0.4211591782729519	0.14883341055289329	2.4300074111741536	0.14883341055289329	0.0	0.05013647696516939	0.06328384933017893	1.3041188921478135E-5	0.05791428554037648	0.061925478809838015	0.18623634723812027	10.321557539056666	
176	-6267.634268071341	-6327.941708705916	60.30744063457625	-6327.941708705916	0.1825029156724883	0.7296889497237411	0.20478539181634717	0.2482700357098473	0.19491846547973374	0.2893816120733774	0.26742988673704166	0.4623289508954278	2.437999399331603	0.4623289508954278	0.09967164977296902	2.437999399331603	0.09967164977296902	0.0	0.10678708868079213	0.12184765500521436	1.4172476163380415E-4	0.09815007200530185	0.1271169300877249	0.06347308581569155	24.93682138530867	
177	-6218.583690408106	-6327.93946757371	109.3557771656039	-6327.93946757371	0.3651991451612735	1.45890466344708	0.33266575155453576	0.2536742185159964	0.19818996615795242	0.29182126315438867	0.2563145521716626	0.3736047550990642	2.47985921350382	0.3736047550990642	0.14653603139711566	2.47985921350382	0.14653603139711566	0.0	0.019478428562659727	0.06510011375738348	1.72032482063195E-6	0.020107881602100874	0.06494058660332108	0.17614844866690732	12.26358273643314	
178	-6212.423316439096	-6327.9044538393155	115.48113740021924	-6327.9044538393155	0.2869971989166365	1.1495083144691585	0.33266575155453576	0.25162676508649884	0.20023741958745	0.29182126315438867	0.2563145521716626	0.32058843760648476	2.5328755309964	0.32058843760648476	0.14653603139711566	2.5328755309964	0.14653603139711566	0.0	0.018411129348976908	0.08936627105821847	2.9878079573097193E-6	0.019476582851764884	0.08854046874237846	0.16248233014939648	16.677244786715267	
179	-6132.599571518703	-6327.890037061315	195.29046554261163	-6327.890037061315	0.8328470843491158	3.6166925585590475	0.636175725301126	0.255227352489391	0.1903488583512118	0.30327098708158545	0.2511528020778119	0.41827829751411266	2.4562687450073617	0.41827829751411266	0.12545295747852547	2.4562687450073617	0.12545295747852547	0.0	0.001375884378664254	0.02783475974855872	1.31491644220598E-9	0.0013028499715272194	0.0278282098449446	0.38436457329628243	-7.201207968181688	
180	-6132.599571518703	-6327.890037061315	195.29046554261163	-6327.890037061315	0.8328470843491158	3.6166925585590475	0.636175725301126	0.255227352489391	0.1903488583512118	0.30327098708158545	0.2511528020778119	0.41827829751411266	2.4562687450073617	0.41827829751411266	0.12545295747852547	2.4562687450073617	0.12545295747852547	0.0	0.001375884378664254	0.02783475974855872	1.31491644220598E-9	0.0013028499715272194	0.0278282098449446	0.38436457329628243	-7.201207968181688	
181	-6175.8739577110155	-6327.88760541832	152.01364770730476	-6327.88760541832	0.21596887725245928	0.851381517462118	0.27367777566921464	0.2482700357098473	0.19693892821710401	0.28736114933600715	0.26742988673704166	0.4623289508954278	2.437999399331603	0.4623289508954278	0.09967164977296902	2.437999399331603	0.09967164977296902	0.0	0.009586536699982428	0.11942504621430566	1.0838622057735284E-6	0.008722733659693442	0.11938748393438182	0.11048846740178146	22.406737206090938	
182	-6175.8739577110155	-6327.88760541832	152.01364770730476	-6327.88760541832	0.21596887725245928	0.851381517462118	0.27367777566921464	0.2482700357098473	0.19693892821710401	0.28736114933600715	0.26742988673704166	0.4623289508954278	2.437999399331603	0.4623289508954278	0.09967164977296902	2.437999399331603	0.09967164977296902	0.0	0.009586536699982428	0.11942504621430566	1.0838622057735284E-6	0.008722733659693442	0.11938748393438182	0.11048846740178146	22.406737206090938	
183	-6315.344920289295	-6327.852207316031	12.507287026735447	-6327.852207316031	0.28109568077252617	0.9576663438217605	0.36974692356949623	0.25207209193315894	0.19489584354227477	0.2860589153420623	0.2669731491825041	0.5779761620526169	2.290873928769394	0.5779761620526169	0.1311499091779883	2.290873928769394	0.1311499091779883	0.0	0.38592601840308655	0.0884938976146933	0.0017442578954966754	0.44938383565789525	0.0980246415266864	0.10494607332398224	21.974826305338897	
184	-6245.965560804815	-6327.822110330382	81.85654952556693	-6327.822110330382	0.45752745703656356	1.7892887816133518	0.48416541522058976	0.26802396036134496	0.194339490557648	0.28753895482323505	0.25009759425777206	0.40699163151140455	2.4282193617019736	0.40699163151140455	0.16478900678662048	2.4282193617019736	0.16478900678662048	0.0	0.027969661420477274	0.05233673066912767	2.9792167598758512E-6	0.032719349054955243	0.05342637135866014	0.3154905190379741	7.117506981769861	
185	-6259.3685221506485	-6327.721674654257	68.35315250360865	-6327.721674654257	1.435161760322738	5.688383887661072	0.1283146274822472	0.2620446160875729	0.18950665855163518	0.28246059681790947	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.02931429628007993	0.017841424604612043	2.6849995373243144E-7	0.029047605030456985	0.017917599768591343	0.7266471717393695	-15.027052552605076	
186	-6255.562821906421	-6327.717243211906	72.15442130548516	-6327.717243211906	1.5188548466429455	6.007386159506744	0.21115638606710216	0.2580512774581263	0.18950665855163518	0.2864539354473561	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.024471390880355857	0.018435158248761914	2.1112446865252616E-7	0.025026441851930772	0.01827186221505747	0.9872774002632494	-15.75843344027273	
187	-6255.562821906421	-6327.717243211906	72.15442130548516	-6327.717243211906	1.5188548466429455	6.007386159506744	0.21115638606710216	0.2580512774581263	0.18950665855163518	0.2864539354473561	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.024471390880355857	0.018435158248761914	2.1112446865252616E-7	0.025026441851930772	0.01827186221505747	0.9872774002632494	-15.75843344027273	
188	-6069.783017861875	-6327.6559651029975	257.872947241122	-6327.6559651029975	0.37496387999525743	1.4726943888816013	0.33266575155453576	0.2536742185159964	0.19818996615795242	0.29182126315438867	0.2563145521716626	0.3736047550990642	2.47985921350382	0.3736047550990642	0.14653603139711566	2.47985921350382	0.14653603139711566	0.0	3.9586699182880044E-4	0.06795917357558903	7.625762652322564E-10	4.0635595196117683E-4	0.06795109976340033	0.24520513532287547	11.12327594834733	
189	-6069.783017861875	-6327.6559651029975	257.872947241122	-6327.6559651029975	0.37496387999525743	1.4726943888816013	0.33266575155453576	0.2536742185159964	0.19818996615795242	0.29182126315438867	0.2563145521716626	0.3736047550990642	2.47985921350382	0.3736047550990642	0.14653603139711566	2.47985921350382	0.14653603139711566	0.0	3.9586699182880044E-4	0.06795917357558903	7.625762652322564E-10	4.0635595196117683E-4	0.06795109976340033	0.24520513532287547	11.12327594834733	
190	-6263.346979500142	-6327.641308147137	64.2943286469951	-6327.641308147137	0.738037464673552	2.733290008862514	0.48416541522058976	0.26802396036134496	0.20422414405045622	0.27765430133042684	0.25009759425777206	0.36908362958437835	2.466127363629	0.36908362958437835	0.16478900678662048	2.466127363629	0.16478900678662048	0.0	0.03615732422446097	0.03368055318816709	2.2562706631638288E-6	0.04516280595106695	0.033107120829816775	0.453297024880375	0.84552305207929	
191	-6263.346979500142	-6327.641308147137	64.2943286469951	-6327.641308147137	0.738037464673552	2.733290008862514	0.48416541522058976	0.26802396036134496	0.20422414405045622	0.27765430133042684	0.25009759425777206	0.36908362958437835	2.466127363629	0.36908362958437835	0.16478900678662048	2.466127363629	0.16478900678662048	0.0	0.03615732422446097	0.03368055318816709	2.2562706631638288E-6	0.04516280595106695	0.033107120829816775	0.453297024880375	0.84552305207929	
192	-6132.818527213223	-6327.638632420116	194.8201052068924	-6327.638632420116	1.3560269163740153	5.300229858839243	0.1283146274822472	0.26400729005384255	0.18950665855163518	0.2804979228516398	0.26598812854288256	0.43868361182810384	2.405624285670754	0.43868361182810384	0.1556921025011413	2.405624285670754	0.1556921025011413	0.0	0.0011046860252458754	0.020058387232926758	4.799731189009049E-10	0.0010917340824021285	0.020060830090240903	0.7734425406009904	-13.284659357412773	
193	-6282.673048746684	-6327.633949370384	44.96090062369954	-6327.633949370384	0.1819829741507411	0.6673502985537296	0.35479008653773214	0.2482700357098473	0.19491846547973374	0.2989074929917093	0.25790400581870976	0.47782932138036066	2.42249902884667	0.47782932138036066	0.09967164977296902	2.42249902884667	0.09967164977296902	0.0	0.15608471861496026	0.14098410227652458	5.650584074695594E-4	0.16752586745541956	0.1455885140133513	0.0875631880709485	28.98885504207086	
194	-6282.673048746684	-6327.633949370384	44.96090062369954	-6327.633949370384	0.1819829741507411	0.6673502985537296	0.35479008653773214	0.2482700357098473	0.19491846547973374	0.2989074929917093	0.25790400581870976	0.47782932138036066	2.42249902884667	0.47782932138036066	0.09967164977296902	2.42249902884667	0.09967164977296902	0.0	0.15608471861496026	0.14098410227652458	5.650584074695594E-4	0.16752586745541956	0.1455885140133513	0.0875631880709485	28.98885504207086	
195	-6273.611485177424	-6327.574320117104	53.96283493968096	-6327.574320117104	0.3000163377569034	1.1319715340944185	0.33266575155453576	0.25162676508649884	0.20023741958745	0.29182126315438867	0.2563145521716626	0.35143613393232154	2.5328755309964	0.35143613393232154	0.11568833507127886	2.5328755309964	0.11568833507127886	0.0	0.09754686384821885	0.08314120120869442	7.368583662412108E-5	0.10080658008431286	0.08656217238043169	0.12700983894609438	16.49565183678164	
196	-6273.611485177424	-6327.574320117104	53.96283493968096	-6327.574320117104	0.3000163377569034	1.1319715340944185	0.33266575155453576	0.25162676508649884	0.20023741958745	0.29182126315438867	0.2563145521716626	0.35143613393232154	2.5328755309964	0.35143613393232154	0.11568833507127886	2.5328755309964	0.11568833507127886	0.0	0.09754686384821885	0.08314120120869442	7.368583662412108E-5	0.10080658008431286	0.08656217238043169	0.12700983894609438	16.49565183678164	
197	-6273.611485177424	-6327.574320117104	53.96283493968096	-6327.574320117104	0.3000163377569034	1.1319715340944185	0.33266575155453576	0.25162676508649884	0.20023741958745	0.29182126315438867	0.2563145521716626	0.35143613393232154	2.5328755309964	0.35143613393232154	0.11568833507127886	2.5328755309964	0.11568833507127886	0.0	0.09754686384821885	0.08314120120869442	7.368583662412108E-5	0.10080658008431286	0.08656217238043169	0.12700983894609438	16.49565183678164	
198	-6046.835164591444	-6327.5460065003845	280.7108419089406	-6327.5460065003845	0.33960878715431725	1.3586309654313322	0.22260799168244375	0.25162676508649884	0.20023741958745	0.29182126315438867	0.2563145521716626	0.4394920636956102	2.413971904907274	0.4394920636956102	0.14653603139711566	2.413971904907274	0.14653603139711566	0.0	2.512371158429155E-4	0.06732371228241059	2.7136202083112165E-10	2.4466759070687866E-4	0.06732570623045415	0.19403705617502423	13.689980376143684	
199	-6324.33848543084	-6327.534596803449	3.196111372608846	-6327.534596803449	0.25608902043073944	0.897925440076323	0.36974692356949623	0.25207209193315894	0.19489584354227477	0.2860589153420623	0.2669731491825041	0.5779761620526169	2.290873928769394	0.5779761620526169	0.1311499091779883	2.290873928769394	0.1311499091779883	0.0	0.4283983137027137	0.10015086131165385	0.003180411250644788	0.5149007880615901	0.10110711812171241	0.07565695663934556	22.025425709721787	
200	-6303.865108529648	-6327.528203258515	23.663094728866525	-6327.528203258515	1.0816344902414754	4.362830331265131	0.42424131115115526	0.26197034280957365	0.1848408941569414	0.30203596095567314	0.2511528020778119	0.3754099084286172	2.5329170780512444	0.3754099084286172	0.09167301352013804	2.5329170780512444	0.09167301352013804	0.0	0.10531400516658068	0.021125886194424702	5.083614644546606E-6	0.10683924999222029	0.02118678110774818	0.694983125813904	-10.010151374936763	
201	-6255.420462161377	-6327.497686626374	72.07722446499746	-6327.497686626374	1.3888805466596632	5.530614078447954	0.1283146274822472	0.26400729005384255	0.18950665855163518	0.2804979228516398	0.26598812854288256	0.42536460157066114	2.408775041247909	0.42536460157066114	0.1658603571814291	2.408775041247909	0.1658603571814291	0.0	0.02240592668142741	0.017578895641273733	2.2167391386110138E-7	0.026644388908945882	0.017610632636861422	0.8616595433136399	-13.186065247862595	
202	-6255.420462161377	-6327.497686626374	72.07722446499746	-6327.497686626374	1.3888805466596632	5.530614078447954	0.1283146274822472	0.26400729005384255	0.18950665855163518	0.2804979228516398	0.26598812854288256	0.42536460157066114	2.408775041247909	0.42536460157066114	0.1658603571814291	2.408775041247909	0.1658603571814291	0.0	0.02240592668142741	0.017578895641273733	2.2167391386110138E-7	0.026644388908945882	0.017610632636861422	0.8616595433136399	-13.186065247862595	
203	-6337.99982605561	-6327.458777118405	-10.541048937205362	-6327.458777118405	1.026086617618339	4.282445764249621	0.7954938357128861	0.2562778528555824	0.20122742751871	0.29239241791408727	0.25010230171162046	0.3754099084286172	2.5009553490065053	0.3754099084286172	0.12363474256487739	2.5009553490065053	0.12363474256487739	0.0	0.25502076455433154	0.023065833049842627	2.739843004008461E-5	0.2506154240827182	0.02046699351799257	0.6842979821001114	-9.600561829188376	
204	-6337.99982605561	-6327.458777118405	-10.541048937205362	-6327.458777118405	1.026086617618339	4.282445764249621	0.7954938357128861	0.2562778528555824	0.20122742751871	0.29239241791408727	0.25010230171162046	0.3754099084286172	2.5009553490065053	0.3754099084286172	0.12363474256487739	2.5009553490065053	0.12363474256487739	0.0	0.25502076455433154	0.023065833049842627	2.739843004008461E-5	0.2506154240827182	0.02046699351799257	0.6842979821001114	-9.600561829188376	
205	-6234.288960424603	-6327.356726871304	93.06776644670106	-6327.356726871304	0.6333658502650134	2.3009293536816333	0.33266575155453576	0.25546501922632403	0.1966167727308651	0.29160365587114834	0.2563145521716626	0.3736047550990642	2.47985921350382	0.3736047550990642	0.14653603139711566	2.47985921350382	0.14653603139711566	0.0	0.02508686329506973	0.04086849671965205	1.0445818101611218E-6	0.025188969750241062	0.040576412309798256	0.34797786692863647	4.001531403661078	
206	-6290.598176160324	-6327.336126394287	36.737950233962394	-6327.336126394287	0.4151232979644658	1.7431331189758574	0.4600118798597281	0.26738983388013376	0.18960999477951543	0.28775547915774274	0.2552446921826082	0.522659122731328	2.375682974876487	0.522659122731328	0.10165790239218415	2.375682974876487	0.10165790239218415	0.0	0.12247613728464607	0.05382625078199734	4.09195687076996E-5	0.11998083538581769	0.053996960552784766	0.23982819535763755	6.901475620294956	
207	-6290.598176160324	-6327.336126394287	36.737950233962394	-6327.336126394287	0.4151232979644658	1.7431331189758574	0.4600118798597281	0.26738983388013376	0.18960999477951543	0.28775547915774274	0.2552446921826082	0.522659122731328	2.375682974876487	0.522659122731328	0.10165790239218415	2.375682974876487	0.10165790239218415	0.0	0.12247613728464607	0.05382625078199734	4.09195687076996E-5	0.11998083538581769	0.053996960552784766	0.23982819535763755	6.901475620294956	
208	-6175.159790692539	-6327.305420254919	152.14562956237992	-6327.305420254919	1.2482479581048427	4.926751642093021	0.1283146274822472	0.26400729005384255	0.18950665855163518	0.2804979228516398	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.003319454870206746	0.02069990611282754	5.557877805882513E-9	0.003599810025585501	0.020701122363092524	0.8259979499377432	-11.24464853280777	
209	-6175.159790692539	-6327.305420254919	152.14562956237992	-6327.305420254919	1.2482479581048427	4.926751642093021	0.1283146274822472	0.26400729005384255	0.18950665855163518	0.2804979228516398	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.003319454870206746	0.02069990611282754	5.557877805882513E-9	0.003599810025585501	0.020701122363092524	0.8259979499377432	-11.24464853280777	
210	-6241.174888147855	-6327.284649997066	86.10976184920995	-6327.284649997066	1.3637034598860116	5.346275397628043	0.21115638606710216	0.2580512774581263	0.19277967173621244	0.2864539354473561	0.2627151153583053	0.3612960821836603	2.45994632389176	0.3612960821836603	0.17875759392457902	2.45994632389176	0.17875759392457902	0.0	0.018148013132869577	0.017340835598465207	1.0961283076352625E-7	0.01925012899679975	0.01716457417776395	0.8830200076484369	-12.934321649229062	
211	-6241.174888147855	-6327.284649997066	86.10976184920995	-6327.284649997066	1.3637034598860116	5.346275397628043	0.21115638606710216	0.2580512774581263	0.19277967173621244	0.2864539354473561	0.2627151153583053	0.3612960821836603	2.45994632389176	0.3612960821836603	0.17875759392457902	2.45994632389176	0.17875759392457902	0.0	0.018148013132869577	0.017340835598465207	1.0961283076352625E-7	0.01925012899679975	0.01716457417776395	0.8830200076484369	-12.934321649229062	
212	-6290.412055579458	-6327.278122835561	36.86606725610247	-6327.278122835561	0.9295413967771265	3.756289609568306	0.47843060967492085	0.26197034280957365	0.1848408941569414	0.30203596095567314	0.2511528020778119	0.32040255309882226	2.5160407398827793	0.32040255309882226	0.16355670701839814	2.5160407398827793	0.16355670701839814	0.0	0.07940163953719044	0.024612945222790467	3.899654829207611E-6	0.0812756064112611	0.024044296014160516	0.48934132160146165	-6.1794843772758155	
213	-6293.7801640837415	-6327.121284356723	33.34112027298164	-6327.121284356723	0.9572622558948154	3.9110894206738744	0.21456510823208033	0.2544099116080771	0.18247249701454687	0.30203596095567314	0.261081630421703	0.3754099084286172	2.5329170780512444	0.3754099084286172	0.09167301352013804	2.5329170780512444	0.09167301352013804	0.0	0.07182904779100897	0.023890842741175238	4.228304425633122E-6	0.08340838878304199	0.024522223825651272	0.7258974419312766	-8.652694051605737	
214	-6249.999840089705	-6327.117961123893	77.11812103418872	-6327.117961123893	0.5723111814525803	2.2369989552134824	0.7536612157928113	0.27028180488897474	0.18904736329858352	0.2931737981098526	0.24749703370258916	0.4743052704734789	2.4300074111741536	0.4743052704734789	0.09568731835236624	2.4300074111741536	0.09568731835236624	0.0	0.03550323182371325	0.038442266666018195	2.1376962297962437E-6	0.0383937289907109	0.037930790926261726	0.25904563899042765	4.02099006970343	
215	-6249.999840089705	-6327.117961123893	77.11812103418872	-6327.117961123893	0.5723111814525803	2.2369989552134824	0.7536612157928113	0.27028180488897474	0.18904736329858352	0.2931737981098526	0.24749703370258916	0.4743052704734789	2.4300074111741536	0.4743052704734789	0.09568731835236624	2.4300074111741536	0.09568731835236624	0.0	0.03550323182371325	0.038442266666018195	2.1376962297962437E-6	0.0383937289907109	0.037930790926261726	0.25904563899042765	4.02099006970343	
216	-6178.84505250863	-6327.087686612654	148.24263410402318	-6327.087686612654	0.32744708405513895	1.2171623365801172	0.21559416063645057	0.25162676508649884	0.20023741958745	0.29182126315438867	0.2563145521716626	0.35143613393232154	2.5328755309964	0.35143613393232154	0.11568833507127886	2.5328755309964	0.11568833507127886	0.0	0.008687412801643974	0.07843799393444219	3.9438441233932244E-7	0.008011611777675363	0.07847842828770961	0.13943133330041396	15.29624065688701	
217	-6283.334876453429	-6327.069024003779	43.734147550350116	-6327.069024003779	1.5262081368255374	6.094964773580491	0.21115638606710216	0.2673643348014823	0.1882981856711375	0.2852347441363066	0.25910273539107365	0.36554175514591786	2.5308367436596257	0.36554175514591786	0.10362150119445547	2.5308367436596257	0.10362150119445547	0.0	0.06979803749061679	0.014319018135640417	5.783067040276498E-7	0.05242709736248919	0.01456673988165914	0.7922403549494232	-14.653806553245495	
218	-6283.334876453429	-6327.069024003779	43.734147550350116	-6327.069024003779	1.5262081368255374	6.094964773580491	0.21115638606710216	0.2673643348014823	0.1882981856711375	0.2852347441363066	0.25910273539107365	0.36554175514591786	2.5308367436596257	0.36554175514591786	0.10362150119445547	2.5308367436596257	0.10362150119445547	0.0	0.06979803749061679	0.014319018135640417	5.783067040276498E-7	0.05242709736248919	0.01456673988165914	0.7922403549494232	-14.653806553245495	
219	-6283.334876453429	-6327.069024003779	43.734147550350116	-6327.069024003779	1.5262081368255374	6.094964773580491	0.21115638606710216	0.2673643348014823	0.1882981856711375	0.2852347441363066	0.25910273539107365	0.36554175514591786	2.5308367436596257	0.36554175514591786	0.10362150119445547	2.5308367436596257	0.10362150119445547	0.0	0.06979803749061679	0.014319018135640417	5.783067040276498E-7	0.05242709736248919	0.01456673988165914	0.7922403549494232	-14.653806553245495	
220	-6258.452484909351	-6327.019430198455	68.56694528910349	-6327.019430198455	1.5074820716863477	5.595168008787647	0.1283146274822472	0.2620446160875729	0.18950665855163518	0.28246059681790947	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.028048581610920692	0.017807383777097393	2.53488760709139E-7	0.028179215082097104	0.01777421045163792	1.15456083681878	-14.743221717406849	
221	-6258.452484909351	-6327.019430198455	68.56694528910349	-6327.019430198455	1.5074820716863477	5.595168008787647	0.1283146274822472	0.2620446160875729	0.18950665855163518	0.28246059681790947	0.26598812854288256	0.428515357147816	2.405624285670754	0.428515357147816	0.1658603571814291	2.405624285670754	0.1658603571814291	0.0	0.028048581610920692	0.017807383777097393	2.53488760709139E-7	0.028179215082097104	0.01777421045163792	1.15456083681878	-14.743221717406849	
