Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
774	-11459.652305307303	-11467.761613038178	8.109307730875088	-11467.761613038178	184.94743245635686	1171.2897362851731	0.30199982945529885	0.20560703145776607	0.2535255077326331	0.23886763135430214	0.07730387728704556	2.2055913403154297	0.3403414392560252	0.07730387728704556	2.9591180265984276	0.3403414392560252	0.009618564547240097	6.143634458689179E-5	2.4770109816291847E-13	0.008118134906120338	6.103310291002654E-5	221.5601166884663	-118.75494048260462	0.7379414730062842	
775	-11545.145781462079	-11467.751061362193	-77.3947200998863	-11467.751061362193	260.1311558096819	1565.602878375226	0.31054035477197217	0.19626613497265002	0.25251200586504396	0.24068150439033398	0.06648243659906761	2.2503660727436277	0.3481549401871892	0.06648243659906761	2.920359173683858	0.3481549401871892	0.07846876838526755	4.335992511122884E-5	6.259007915486994E-12	0.0579534462221817	4.242797518312254E-5	543.2026546967572	-128.4977518815857	0.7379414730062842	
776	-11545.145781462079	-11467.751061362193	-77.3947200998863	-11467.751061362193	260.1311558096819	1565.602878375226	0.31054035477197217	0.19626613497265002	0.25251200586504396	0.24068150439033398	0.06648243659906761	2.2503660727436277	0.3481549401871892	0.06648243659906761	2.920359173683858	0.3481549401871892	0.07846876838526755	4.335992511122884E-5	6.259007915486994E-12	0.0579534462221817	4.242797518312254E-5	543.2026546967572	-128.4977518815857	0.7379414730062842	
777	-11541.991959058136	-11467.73647792439	-74.25548113374572	-11467.73647792439	206.6779043713658	1369.3339272722521	0.3007010374579971	0.20293663541767754	0.24978416125104294	0.24657816587328263	0.1674834108845958	2.262829813090259	0.2589062708192752	0.1674834108845958	2.884390823501999	0.2589062708192752	0.06888977196678536	5.303947424827808E-5	1.5325590196179612E-11	0.07188282379306447	5.522334719869704E-5	201.35555796730387	-123.00297433860021	0.7379414730062842	
778	-11567.707316495218	-11467.730078118762	-99.97723837645576	-11467.730078118762	241.9311286341959	1545.2183422943558	0.30467342446488765	0.19626613497265002	0.25806238596133335	0.2409980546011291	0.11899498756773386	2.0912861435709975	0.387986669757991	0.11899498756773386	2.8947505417775514	0.387986669757991	0.12120445584142153	4.269302593385236E-5	2.7979563179866424E-11	0.12921313332487103	4.071968930542483E-5	355.4501397081078	-125.51127691223547	0.7379414730062842	
779	-11567.707316495218	-11467.730078118762	-99.97723837645576	-11467.730078118762	241.9311286341959	1545.2183422943558	0.30467342446488765	0.19626613497265002	0.25806238596133335	0.2409980546011291	0.11899498756773386	2.0912861435709975	0.387986669757991	0.11899498756773386	2.8947505417775514	0.387986669757991	0.12120445584142153	4.269302593385236E-5	2.7979563179866424E-11	0.12921313332487103	4.071968930542483E-5	355.4501397081078	-125.51127691223547	0.7379414730062842	
780	-11567.707316495218	-11467.730078118762	-99.97723837645576	-11467.730078118762	241.9311286341959	1545.2183422943558	0.30467342446488765	0.19626613497265002	0.25806238596133335	0.2409980546011291	0.11899498756773386	2.0912861435709975	0.387986669757991	0.11899498756773386	2.8947505417775514	0.387986669757991	0.12120445584142153	4.269302593385236E-5	2.7979563179866424E-11	0.12921313332487103	4.071968930542483E-5	355.4501397081078	-125.51127691223547	0.7379414730062842	
781	-11528.826081372688	-11467.649557913497	-61.17652345919062	-11467.649557913497	207.8267433433231	1340.0378634287565	0.3113407259404149	0.19672501153022687	0.2513950844858061	0.24053917804355227	0.11899498756773386	2.0769053223561267	0.35941909633515684	0.11899498756773386	2.966266509838091	0.35941909633515684	0.04943502410242482	5.213903896766477E-5	7.382353514960396E-12	0.052445544322675314	5.23769056385798E-5	204.4268299773839	-121.74097671389653	0.7379414730062842	
782	-11565.764709830171	-11467.639754471125	-98.12495535904593	-11467.639754471125	221.686331437258	1377.3641525092473	0.30101701199197717	0.20578947775264503	0.25251200586504396	0.24068150439033398	0.06648243659906761	2.2503660727436277	0.3481549401871892	0.06648243659906761	2.920359173683858	0.3481549401871892	0.14165771243353475	4.913900704270615E-5	3.781079848233245E-11	0.12798094352347583	4.67482397404314E-5	218.6068825045885	-122.35515002332502	0.7379414730062842	
783	-11565.764709830171	-11467.639754471125	-98.12495535904593	-11467.639754471125	221.686331437258	1377.3641525092473	0.30101701199197717	0.20578947775264503	0.25251200586504396	0.24068150439033398	0.06648243659906761	2.2503660727436277	0.3481549401871892	0.06648243659906761	2.920359173683858	0.3481549401871892	0.14165771243353475	4.913900704270615E-5	3.781079848233245E-11	0.12798094352347583	4.67482397404314E-5	218.6068825045885	-122.35515002332502	0.7379414730062842	
