Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	proportionInvariant	fastUcldMean	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
525	-11334.115094535658	-11473.147070096844	139.03197556118525	-11473.147070096844	122.8816161557433	792.0137103887541	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.996401624412083E-5	2.8419909071499824E-4	8.994421418089117E-5	6.229713924876882E-16	2.774613208850863E-4	-98.88638695628268	82.03891800355406	57.43551788962004	171.16181157577117	142.03466267728015	11.356118890053338	1.0	5.0	7.0	2.0	4.0	
526	-11334.115094535658	-11473.147070096844	139.03197556118525	-11473.147070096844	122.8816161557433	792.0137103887541	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.996401624412083E-5	2.8419909071499824E-4	8.994421418089117E-5	6.229713924876882E-16	2.774613208850863E-4	-98.88638695628268	82.03891800355406	57.43551788962004	171.16181157577117	142.03466267728015	11.356118890053338	1.0	5.0	7.0	2.0	4.0	
527	-11334.115094535658	-11473.147070096844	139.03197556118525	-11473.147070096844	122.8816161557433	792.0137103887541	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.996401624412083E-5	2.8419909071499824E-4	8.994421418089117E-5	6.229713924876882E-16	2.774613208850863E-4	-98.88638695628268	82.03891800355406	57.43551788962004	171.16181157577117	142.03466267728015	11.356118890053338	1.0	5.0	7.0	2.0	4.0	
528	-11334.115094535658	-11473.147070096844	139.03197556118525	-11473.147070096844	122.8816161557433	792.0137103887541	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.996401624412083E-5	2.8419909071499824E-4	8.994421418089117E-5	6.229713924876882E-16	2.774613208850863E-4	-98.88638695628268	82.03891800355406	57.43551788962004	171.16181157577117	142.03466267728015	11.356118890053338	1.0	5.0	7.0	2.0	4.0	
529	-11334.115094535658	-11473.147070096844	139.03197556118525	-11473.147070096844	122.8816161557433	792.0137103887541	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.996401624412083E-5	2.8419909071499824E-4	8.994421418089117E-5	6.229713924876882E-16	2.774613208850863E-4	-98.88638695628268	82.03891800355406	57.43551788962004	171.16181157577117	142.03466267728015	11.356118890053338	1.0	5.0	7.0	2.0	4.0	
530	-11434.60888235482	-11473.145392267714	38.536509912894374	-11473.145392267714	146.72064272124976	984.2745587865905	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.1429310495010085	2.2079639606010626	0.3188513127027496	0.1429310495010085	2.8684713149914214	0.3188513127027496	0.801	7.03703752536801E-5	0.004311925236652656	7.024619828448053E-5	6.861323376975659E-14	0.003723909252982929	-101.15838711407123	29.024605633726196	43.87075279820848	80.42379796465725	238.94467376504377	21.10529899114728	2.0	3.0	2.0	8.0	4.0	
531	-11409.801341257364	-11473.14365142439	63.34231016702613	-11473.14365142439	132.4314926296716	877.4586445433171	0.30740738244556903	0.2021086675302647	0.24629401934791395	0.24418993067625247	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	7.577182958150323E-5	0.002348452721797721	7.573964992269199E-5	1.8291015402501346E-14	0.0017859845311781577	-99.67482232305976	50.86159335300776	108.78263248022746	348.01286998576614	107.5744746098826	4.967731748874264	4.0	7.0	4.0	1.0	3.0	
532	-11409.801341257364	-11473.14365142439	63.34231016702613	-11473.14365142439	132.4314926296716	877.4586445433171	0.30740738244556903	0.2021086675302647	0.24629401934791395	0.24418993067625247	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	7.577182958150323E-5	0.002348452721797721	7.573964992269199E-5	1.8291015402501346E-14	0.0017859845311781577	-99.67482232305976	50.86159335300776	108.78263248022746	348.01286998576614	107.5744746098826	4.967731748874264	4.0	7.0	4.0	1.0	3.0	
533	-11409.801341257364	-11473.14365142439	63.34231016702613	-11473.14365142439	132.4314926296716	877.4586445433171	0.30740738244556903	0.2021086675302647	0.24629401934791395	0.24418993067625247	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	7.577182958150323E-5	0.002348452721797721	7.573964992269199E-5	1.8291015402501346E-14	0.0017859845311781577	-99.67482232305976	50.86159335300776	108.78263248022746	348.01286998576614	107.5744746098826	4.967731748874264	4.0	7.0	4.0	1.0	3.0	
534	-11409.801341257364	-11473.14365142439	63.34231016702613	-11473.14365142439	132.4314926296716	877.4586445433171	0.30740738244556903	0.2021086675302647	0.24629401934791395	0.24418993067625247	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	7.577182958150323E-5	0.002348452721797721	7.573964992269199E-5	1.8291015402501346E-14	0.0017859845311781577	-99.67482232305976	50.86159335300776	108.78263248022746	348.01286998576614	107.5744746098826	4.967731748874264	4.0	7.0	4.0	1.0	3.0	
535	-11409.801341257364	-11473.14365142439	63.34231016702613	-11473.14365142439	132.4314926296716	877.4586445433171	0.30740738244556903	0.2021086675302647	0.24629401934791395	0.24418993067625247	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	7.577182958150323E-5	0.002348452721797721	7.573964992269199E-5	1.8291015402501346E-14	0.0017859845311781577	-99.67482232305976	50.86159335300776	108.78263248022746	348.01286998576614	107.5744746098826	4.967731748874264	4.0	7.0	4.0	1.0	3.0	
536	-11215.480936803679	-11473.139097917334	257.6581611136545	-11473.139097917334	144.85437438922014	941.337506491059	0.29575879162936314	0.20691848489885553	0.251909156795744	0.2454135666760376	0.13256778244882267	2.234301659320404	0.31391526627693256	0.13256778244882267	2.8727322432280857	0.31391526627693256	0.801	6.786798300172538E-5	1.1437304668488589E-5	6.78677299444136E-5	5.211531245588711E-19	1.0636992321273695E-5	-102.4675731328656	124.50570982736103	129.77938564263872	441.15614332833997	319.1847130538792	10.64086525345535	2.0	6.0	3.0	4.0	4.0	
537	-11126.236099218953	-11473.133103101569	346.89700388261537	-11473.133103101569	165.75661772051595	1103.0199096225906	0.2938128873508347	0.20242915260812971	0.251909156795744	0.2518488032452918	0.13256778244882267	2.234301659320404	0.31391526627693256	0.13256778244882267	2.8727322432280857	0.31391526627693256	0.801	6.326759497062149E-5	1.3134188878780113E-6	6.326757916776785E-5	5.97246084799657E-21	1.2215055881002582E-6	-97.00489311591546	30.04142109000357	125.62141212763319	160.41633894087366	448.7817980686223	6.380638187263069	4.0	5.0	4.0	2.0	4.0	
538	-11126.236099218953	-11473.133103101569	346.89700388261537	-11473.133103101569	165.75661772051595	1103.0199096225906	0.2938128873508347	0.20242915260812971	0.251909156795744	0.2518488032452918	0.13256778244882267	2.234301659320404	0.31391526627693256	0.13256778244882267	2.8727322432280857	0.31391526627693256	0.801	6.326759497062149E-5	1.3134188878780113E-6	6.326757916776785E-5	5.97246084799657E-21	1.2215055881002582E-6	-97.00489311591546	30.04142109000357	125.62141212763319	160.41633894087366	448.7817980686223	6.380638187263069	4.0	5.0	4.0	2.0	4.0	
539	-11453.083938743544	-11473.094523927895	20.010585184350123	-11473.094523927895	166.33634555872126	1108.8772309171077	0.30114399396279	0.19135158717277267	0.25637968953899837	0.25112472932543917	0.07026140916818643	2.3362640788149815	0.409185982679158	0.07026140916818643	2.70484113749033	0.409185982679158	0.801	6.314045408233557E-5	0.004095448236349688	6.314972598747982E-5	7.494355672493546E-14	0.0043373060386047895	-111.24564907105251	89.79426051333708	238.86514577439684	230.33008661175793	269.3986773455266	21.527214115077836	6.0	3.0	3.0	4.0	3.0	
540	-11453.083938743544	-11473.094523927895	20.010585184350123	-11473.094523927895	166.33634555872126	1108.8772309171077	0.30114399396279	0.19135158717277267	0.25637968953899837	0.25112472932543917	0.07026140916818643	2.3362640788149815	0.409185982679158	0.07026140916818643	2.70484113749033	0.409185982679158	0.801	6.314045408233557E-5	0.004095448236349688	6.314972598747982E-5	7.494355672493546E-14	0.0043373060386047895	-111.24564907105251	89.79426051333708	238.86514577439684	230.33008661175793	269.3986773455266	21.527214115077836	6.0	3.0	3.0	4.0	3.0	
541	-11408.51177681941	-11473.06961044275	64.55783362334004	-11473.06961044275	177.22591779344867	1189.3026986661678	0.30879809688663523	0.20128773896236982	0.24673351072040198	0.24318065343059317	0.11125459397155613	2.1736507057619563	0.3541087706913458	0.11125459397155613	2.8956225649122405	0.3541087706913458	0.801	5.81719311317566E-5	0.0018548143006093432	5.819381343197789E-5	7.0097297717305325E-15	0.0014393213874214603	-109.60981408403669	37.908567908420665	102.11388335772297	95.67087405336643	214.68011076907896	10.84223516776153	1.0	2.0	1.0	11.0	4.0	
542	-11408.51177681941	-11473.06961044275	64.55783362334004	-11473.06961044275	177.22591779344867	1189.3026986661678	0.30879809688663523	0.20128773896236982	0.24673351072040198	0.24318065343059317	0.11125459397155613	2.1736507057619563	0.3541087706913458	0.11125459397155613	2.8956225649122405	0.3541087706913458	0.801	5.81719311317566E-5	0.0018548143006093432	5.819381343197789E-5	7.0097297717305325E-15	0.0014393213874214603	-109.60981408403669	37.908567908420665	102.11388335772297	95.67087405336643	214.68011076907896	10.84223516776153	1.0	2.0	1.0	11.0	4.0	
543	-11524.86683099233	-11473.064899807407	-51.8019311849232	-11473.064899807407	121.72414104111365	795.9799456378755	0.2945309275416536	0.20242915260812971	0.2501789319338958	0.2528609879163211	0.06036643655158515	2.2963092360497064	0.356726908844448	0.06036643655158515	2.8695040731582275	0.356726908844448	0.801	8.083565789008473E-5	0.0433179892611302	8.086517427308382E-5	1.5386649896667712E-11	0.04784078878570138	-91.5599982092634	14.559633431123801	43.066308130178015	89.90055214596968	228.6771796393466	3.9674986859000585	1.0	6.0	2.0	6.0	4.0	
544	-11473.509930875634	-11473.04689052964	-0.46304034599396404	-11473.04689052964	91.92110117686485	584.5996910987914	0.30158325666204033	0.19837000276690553	0.2574445586988153	0.2426021818722391	0.10172579851881093	2.225367819290485	0.370591795043004	0.10172579851881093	2.8299969935858846	0.370591795043004	0.801	1.132795670501249E-4	0.012324739830316402	1.1395895356620356E-4	1.8343656441791105E-12	0.011905457725946311	-95.7758678629439	46.3993010127948	105.60833387820242	170.10558148834704	12.849073171668222	8.421042621966935	6.0	7.0	3.0	2.0	1.0	
545	-11473.509930875634	-11473.04689052964	-0.46304034599396404	-11473.04689052964	91.92110117686485	584.5996910987914	0.30158325666204033	0.19837000276690553	0.2574445586988153	0.2426021818722391	0.10172579851881093	2.225367819290485	0.370591795043004	0.10172579851881093	2.8299969935858846	0.370591795043004	0.801	1.132795670501249E-4	0.012324739830316402	1.1395895356620356E-4	1.8343656441791105E-12	0.011905457725946311	-95.7758678629439	46.3993010127948	105.60833387820242	170.10558148834704	12.849073171668222	8.421042621966935	6.0	7.0	3.0	2.0	1.0	
546	-11374.173233016116	-11473.021109233814	98.84787621769892	-11473.021109233814	163.05249588115564	1015.8134939904264	0.30438421597933496	0.19135158717277267	0.25637968953899837	0.2478845073088942	0.07026140916818643	2.3362640788149815	0.409185982679158	0.07026140916818643	2.70484113749033	0.409185982679158	0.801	7.152437681727099E-5	6.524518375993917E-4	7.152395388697367E-5	2.2469789963870094E-15	6.627098810001345E-4	-107.19376880802656	74.00399589554095	70.21970324086823	151.92837770926357	202.43219307722666	39.395289284489806	3.0	3.0	3.0	6.0	4.0	
547	-11390.665908785852	-11473.018040162111	82.35213137625995	-11473.018040162111	122.53182442778576	787.8068554207706	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.75468524692918E-5	0.0012656428009119734	8.755706731506571E-5	1.1198532382096994E-14	0.0012087801633956412	-100.24917997319577	34.54229290006834	48.48564208262468	212.55495960349316	155.91944673802718	5.442596992796794	4.0	4.0	3.0	6.0	2.0	
548	-11390.665908785852	-11473.018040162111	82.35213137625995	-11473.018040162111	122.53182442778576	787.8068554207706	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.75468524692918E-5	0.0012656428009119734	8.755706731506571E-5	1.1198532382096994E-14	0.0012087801633956412	-100.24917997319577	34.54229290006834	48.48564208262468	212.55495960349316	155.91944673802718	5.442596992796794	4.0	4.0	3.0	6.0	2.0	
549	-11405.132540760798	-11472.979423354162	67.84688259336251	-11472.979423354162	108.40691627416928	663.1727006042526	0.29348684923114676	0.20646641019779907	0.2574445586988153	0.2426021818722391	0.07026140916818643	2.225367819290485	0.370591795043004	0.07026140916818643	2.8929257722871338	0.370591795043004	0.801	1.1453656120493631E-4	0.002279650750996029	1.146878158651167E-4	5.595777754066701E-14	0.002064368779766772	-95.95172545312111	28.129028174303865	86.89443846323776	141.64878002671324	24.467135114956964	14.645498601787901	6.0	3.0	6.0	3.0	1.0	
550	-11405.132540760798	-11472.979423354162	67.84688259336251	-11472.979423354162	108.40691627416928	663.1727006042526	0.29348684923114676	0.20646641019779907	0.2574445586988153	0.2426021818722391	0.07026140916818643	2.225367819290485	0.370591795043004	0.07026140916818643	2.8929257722871338	0.370591795043004	0.801	1.1453656120493631E-4	0.002279650750996029	1.146878158651167E-4	5.595777754066701E-14	0.002064368779766772	-95.95172545312111	28.129028174303865	86.89443846323776	141.64878002671324	24.467135114956964	14.645498601787901	6.0	3.0	6.0	3.0	1.0	
551	-11473.326373521746	-11472.97539165535	-0.3509818663951805	-11472.97539165535	130.95581385798786	862.3147420339734	0.3038418494352	0.20447951911499074	0.24584676014067144	0.245831871309138	0.1029211297419392	2.5067183419437327	0.3524694242889011	0.1029211297419392	2.582500549994587	0.3524694242889011	0.801	8.221478396772216E-5	0.011218854632775964	8.246355162111348E-5	8.467311043543258E-13	0.011186351387137815	-97.99736628509386	13.184330159087773	47.05218136312345	254.95097016306542	29.136627001685916	12.125977487576488	5.0	4.0	6.0	2.0	2.0	
552	-11473.326373521746	-11472.97539165535	-0.3509818663951805	-11472.97539165535	130.95581385798786	862.3147420339734	0.3038418494352	0.20447951911499074	0.24584676014067144	0.245831871309138	0.1029211297419392	2.5067183419437327	0.3524694242889011	0.1029211297419392	2.582500549994587	0.3524694242889011	0.801	8.221478396772216E-5	0.011218854632775964	8.246355162111348E-5	8.467311043543258E-13	0.011186351387137815	-97.99736628509386	13.184330159087773	47.05218136312345	254.95097016306542	29.136627001685916	12.125977487576488	5.0	4.0	6.0	2.0	2.0	
553	-11470.853982723813	-11472.948123554637	2.0941408308237266	-11472.948123554637	158.40705712140215	1051.3890609858963	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.1429310495010085	2.178193583756273	0.3188513127027496	0.1429310495010085	2.898241691836211	0.3188513127027496	0.801	6.847578771270821E-5	0.010320999954758736	6.833849450244115E-5	3.613812157073152E-13	0.008764975546027058	-103.99186420039696	24.39077755451965	40.17839824894914	91.04919489587772	258.78695086045605	4.792896743017624	2.0	1.0	6.0	7.0	3.0	
554	-11470.853982723813	-11472.948123554637	2.0941408308237266	-11472.948123554637	158.40705712140215	1051.3890609858963	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.1429310495010085	2.178193583756273	0.3188513127027496	0.1429310495010085	2.898241691836211	0.3188513127027496	0.801	6.847578771270821E-5	0.010320999954758736	6.833849450244115E-5	3.613812157073152E-13	0.008764975546027058	-103.99186420039696	24.39077755451965	40.17839824894914	91.04919489587772	258.78695086045605	4.792896743017624	2.0	1.0	6.0	7.0	3.0	
555	-11470.853982723813	-11472.948123554637	2.0941408308237266	-11472.948123554637	158.40705712140215	1051.3890609858963	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.1429310495010085	2.178193583756273	0.3188513127027496	0.1429310495010085	2.898241691836211	0.3188513127027496	0.801	6.847578771270821E-5	0.010320999954758736	6.833849450244115E-5	3.613812157073152E-13	0.008764975546027058	-103.99186420039696	24.39077755451965	40.17839824894914	91.04919489587772	258.78695086045605	4.792896743017624	2.0	1.0	6.0	7.0	3.0	
556	-11361.512254792538	-11472.919633676865	111.40737888432784	-11472.919633676865	141.17451350465515	898.11227085731	0.2998372443115462	0.20403882583677269	0.24588479983503253	0.2502391300166488	0.13256778244882267	2.1762103146152882	0.31888316328000554	0.13256778244882267	2.9208877939270557	0.31888316328000554	0.801	8.031142523136921E-5	5.532901379254236E-4	8.030343296281592E-5	1.5767928708129742E-15	4.944899251738714E-4	-101.68159585173532	84.59401763648637	217.71633208802547	232.03004913424417	341.4446619950433	20.841039793860208	8.0	2.0	1.0	4.0	4.0	
557	-11361.512254792538	-11472.919633676865	111.40737888432784	-11472.919633676865	141.17451350465515	898.11227085731	0.2998372443115462	0.20403882583677269	0.24588479983503253	0.2502391300166488	0.13256778244882267	2.1762103146152882	0.31888316328000554	0.13256778244882267	2.9208877939270557	0.31888316328000554	0.801	8.031142523136921E-5	5.532901379254236E-4	8.030343296281592E-5	1.5767928708129742E-15	4.944899251738714E-4	-101.68159585173532	84.59401763648637	217.71633208802547	232.03004913424417	341.4446619950433	20.841039793860208	8.0	2.0	1.0	4.0	4.0	
558	-11361.512254792538	-11472.919633676865	111.40737888432784	-11472.919633676865	141.17451350465515	898.11227085731	0.2998372443115462	0.20403882583677269	0.24588479983503253	0.2502391300166488	0.13256778244882267	2.1762103146152882	0.31888316328000554	0.13256778244882267	2.9208877939270557	0.31888316328000554	0.801	8.031142523136921E-5	5.532901379254236E-4	8.030343296281592E-5	1.5767928708129742E-15	4.944899251738714E-4	-101.68159585173532	84.59401763648637	217.71633208802547	232.03004913424417	341.4446619950433	20.841039793860208	8.0	2.0	1.0	4.0	4.0	
559	-11361.512254792538	-11472.919633676865	111.40737888432784	-11472.919633676865	141.17451350465515	898.11227085731	0.2998372443115462	0.20403882583677269	0.24588479983503253	0.2502391300166488	0.13256778244882267	2.1762103146152882	0.31888316328000554	0.13256778244882267	2.9208877939270557	0.31888316328000554	0.801	8.031142523136921E-5	5.532901379254236E-4	8.030343296281592E-5	1.5767928708129742E-15	4.944899251738714E-4	-101.68159585173532	84.59401763648637	217.71633208802547	232.03004913424417	341.4446619950433	20.841039793860208	8.0	2.0	1.0	4.0	4.0	
560	-11436.157422120687	-11472.888053012834	36.73063089214696	-11472.888053012834	100.3122453186316	631.6291001364507	0.3088958684701742	0.19755452359910552	0.25094742605848136	0.2426021818722391	0.07026140916818643	2.292424807974859	0.3370633007008171	0.07026140916818643	2.8929257722871338	0.3370633007008171	0.801	1.1134463408053814E-4	0.004204391748349557	1.1135615171119113E-4	2.515435124858068E-13	0.004501019621182775	-99.5827966435575	15.659221660809104	37.64517213041286	75.42046854908823	36.922931536276884	32.52374109519009	5.0	2.0	8.0	2.0	2.0	
561	-11436.157422120687	-11472.888053012834	36.73063089214696	-11472.888053012834	100.3122453186316	631.6291001364507	0.3088958684701742	0.19755452359910552	0.25094742605848136	0.2426021818722391	0.07026140916818643	2.292424807974859	0.3370633007008171	0.07026140916818643	2.8929257722871338	0.3370633007008171	0.801	1.1134463408053814E-4	0.004204391748349557	1.1135615171119113E-4	2.515435124858068E-13	0.004501019621182775	-99.5827966435575	15.659221660809104	37.64517213041286	75.42046854908823	36.922931536276884	32.52374109519009	5.0	2.0	8.0	2.0	2.0	
562	-11436.157422120687	-11472.888053012834	36.73063089214696	-11472.888053012834	100.3122453186316	631.6291001364507	0.3088958684701742	0.19755452359910552	0.25094742605848136	0.2426021818722391	0.07026140916818643	2.292424807974859	0.3370633007008171	0.07026140916818643	2.8929257722871338	0.3370633007008171	0.801	1.1134463408053814E-4	0.004204391748349557	1.1135615171119113E-4	2.515435124858068E-13	0.004501019621182775	-99.5827966435575	15.659221660809104	37.64517213041286	75.42046854908823	36.922931536276884	32.52374109519009	5.0	2.0	8.0	2.0	2.0	
563	-11431.319169051427	-11472.880631354743	41.56146230331552	-11472.880631354743	200.7059591704543	1282.1043297173767	0.3113326538504437	0.19135158717277267	0.25618578483798143	0.24112997413880244	0.07026140916818643	2.361272313854559	0.31922829742184844	0.07026140916818643	2.8597482729653714	0.31922829742184844	0.801	5.18528265567963E-5	0.0023726028952506927	5.178893430699687E-5	1.917814810631894E-14	0.0026717375213331754	-106.6971134769435	30.324367280884616	88.73501435858822	112.31883815639388	564.3905181650133	20.72047767023628	5.0	1.0	4.0	5.0	4.0	
564	-11431.319169051427	-11472.880631354743	41.56146230331552	-11472.880631354743	200.7059591704543	1282.1043297173767	0.3113326538504437	0.19135158717277267	0.25618578483798143	0.24112997413880244	0.07026140916818643	2.361272313854559	0.31922829742184844	0.07026140916818643	2.8597482729653714	0.31922829742184844	0.801	5.18528265567963E-5	0.0023726028952506927	5.178893430699687E-5	1.917814810631894E-14	0.0026717375213331754	-106.6971134769435	30.324367280884616	88.73501435858822	112.31883815639388	564.3905181650133	20.72047767023628	5.0	1.0	4.0	5.0	4.0	
565	-11518.256770558099	-11472.879451527098	-45.377319031000326	-11472.879451527098	153.01460989056463	1067.3440850947186	0.3075541554799799	0.19148897321385566	0.25637968953899837	0.2445771817671663	0.07026140916818643	2.3886696551373485	0.3829831945179744	0.07026140916818643	2.70484113749033	0.3829831945179744	0.801	6.371471975274699E-5	0.02571993131841187	6.383539487097496E-5	2.5897620632063505E-12	0.02535245800459172	-108.38112225692748	97.974960221891	108.83339499929063	168.32727210987525	442.0747461100239	31.093746001169162	6.0	2.0	5.0	2.0	4.0	
566	-11518.256770558099	-11472.879451527098	-45.377319031000326	-11472.879451527098	153.01460989056463	1067.3440850947186	0.3075541554799799	0.19148897321385566	0.25637968953899837	0.2445771817671663	0.07026140916818643	2.3886696551373485	0.3829831945179744	0.07026140916818643	2.70484113749033	0.3829831945179744	0.801	6.371471975274699E-5	0.02571993131841187	6.383539487097496E-5	2.5897620632063505E-12	0.02535245800459172	-108.38112225692748	97.974960221891	108.83339499929063	168.32727210987525	442.0747461100239	31.093746001169162	6.0	2.0	5.0	2.0	4.0	
567	-11418.287069119713	-11472.866145313048	54.57907619333494	-11472.866145313048	136.62474711401725	887.285528798004	0.30740738244556903	0.20061229367665875	0.24276846161197035	0.24921186226580203	0.08766129878728593	2.400062640211484	0.38213251420212574	0.08766129878728593	2.6603497338096926	0.38213251420212574	0.801	8.721609355207082E-5	0.0026355989137221442	8.70999161125921E-5	5.2661164601641896E-14	0.00263298681219486	-96.78814029268763	22.98953692731522	64.68934850181243	173.81234372790829	246.93391601052366	10.883972193791593	3.0	2.0	8.0	2.0	4.0	
568	-11497.921314378173	-11472.847913168554	-25.073401209617458	-11472.847913168554	111.58602165076098	707.8258376267439	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.09439444468527362	2.2484964337959763	0.4287202900828856	0.09439444468527362	2.705274096667705	0.4287202900828856	0.801	9.55637524882307E-5	0.02326265540940994	9.552205372996398E-5	5.222275429302958E-12	0.02396753932757562	-93.4699941032855	17.365872160226292	36.176007231399474	113.10606343831407	274.87527963488975	2.612657736515387	1.0	6.0	4.0	5.0	3.0	
569	-11497.921314378173	-11472.847913168554	-25.073401209617458	-11472.847913168554	111.58602165076098	707.8258376267439	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.09439444468527362	2.2484964337959763	0.4287202900828856	0.09439444468527362	2.705274096667705	0.4287202900828856	0.801	9.55637524882307E-5	0.02326265540940994	9.552205372996398E-5	5.222275429302958E-12	0.02396753932757562	-93.4699941032855	17.365872160226292	36.176007231399474	113.10606343831407	274.87527963488975	2.612657736515387	1.0	6.0	4.0	5.0	3.0	
570	-11497.921314378173	-11472.847913168554	-25.073401209617458	-11472.847913168554	111.58602165076098	707.8258376267439	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.09439444468527362	2.2484964337959763	0.4287202900828856	0.09439444468527362	2.705274096667705	0.4287202900828856	0.801	9.55637524882307E-5	0.02326265540940994	9.552205372996398E-5	5.222275429302958E-12	0.02396753932757562	-93.4699941032855	17.365872160226292	36.176007231399474	113.10606343831407	274.87527963488975	2.612657736515387	1.0	6.0	4.0	5.0	3.0	
571	-11497.921314378173	-11472.847913168554	-25.073401209617458	-11472.847913168554	111.58602165076098	707.8258376267439	0.30719631503411693	0.19478701722775887	0.24486044609250152	0.2531562216456229	0.09439444468527362	2.2484964337959763	0.4287202900828856	0.09439444468527362	2.705274096667705	0.4287202900828856	0.801	9.55637524882307E-5	0.02326265540940994	9.552205372996398E-5	5.222275429302958E-12	0.02396753932757562	-93.4699941032855	17.365872160226292	36.176007231399474	113.10606343831407	274.87527963488975	2.612657736515387	1.0	6.0	4.0	5.0	3.0	
572	-11267.400031194964	-11472.831562157331	205.4315309623671	-11472.831562157331	143.739020155079	929.5069161717748	0.2968829696505272	0.20403882583677269	0.24883907449605155	0.2502391300166488	0.13256778244882267	2.234301659320404	0.31391526627693256	0.13256778244882267	2.8727322432280857	0.31391526627693256	0.801	8.299766904803978E-5	5.741504432648465E-5	8.299619090124875E-5	1.9642173355885656E-17	5.339916584409375E-5	-94.95272836690772	31.95121751680026	27.363541139792805	88.48022581036025	381.13117380439996	5.288725416054186	1.0	4.0	6.0	4.0	4.0	
573	-11470.684822808185	-11472.823147246585	2.138324438399392	-11472.823147246585	133.93250394548485	891.961879264598	0.292241781384161	0.20242915260812971	0.2582179727529152	0.2471110932547943	0.1389229997411858	2.0998213047054333	0.3352604509305255	0.1389229997411858	2.9518117939511446	0.3352604509305255	0.801	8.026429009752734E-5	0.009298204968352963	8.036291906114018E-5	5.664943780283093E-13	0.009364452867590403	-101.2791299783931	21.734161192731886	65.6274964121383	120.91930575373308	281.4361661483245	20.725950293445713	2.0	6.0	2.0	5.0	4.0	
574	-11470.684822808185	-11472.823147246585	2.138324438399392	-11472.823147246585	133.93250394548485	891.961879264598	0.292241781384161	0.20242915260812971	0.2582179727529152	0.2471110932547943	0.1389229997411858	2.0998213047054333	0.3352604509305255	0.1389229997411858	2.9518117939511446	0.3352604509305255	0.801	8.026429009752734E-5	0.009298204968352963	8.036291906114018E-5	5.664943780283093E-13	0.009364452867590403	-101.2791299783931	21.734161192731886	65.6274964121383	120.91930575373308	281.4361661483245	20.725950293445713	2.0	6.0	2.0	5.0	4.0	
