Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
392	-6359.24393004062	-6327.397419849335	-31.846510191285507	-6327.397419849335	294.0369464240747	1118.738150550389	0.7959657949742168	0.2672414413388223	0.19246772242832627	0.2839588705591597	0.2563319656736917	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.02427780517612765	9.374383654649824E-5	6.95785931775541E-12	0.028203965022203813	9.348801280241874E-5	226.8524997514478	-114.12729540622486	
393	-6386.0774674200875	-6327.392591746395	-58.68487567369267	-6327.392591746395	477.6534639079749	1871.603062166216	0.24654189475893779	0.2698103113425274	0.2000968603577016	0.27678863141648086	0.25330419688329014	0.4986096287912696	2.31187095185714	0.4986096287912696	0.18951941935158975	2.31187095185714	0.18951941935158975	0.0	0.03226726152525333	4.5614545756111975E-5	4.051738237437946E-12	0.0437206596880667	4.622550314218437E-5	182.35921844832774	-122.39853394800336	
394	-6386.0774674200875	-6327.392591746395	-58.68487567369267	-6327.392591746395	477.6534639079749	1871.603062166216	0.24654189475893779	0.2698103113425274	0.2000968603577016	0.27678863141648086	0.25330419688329014	0.4986096287912696	2.31187095185714	0.4986096287912696	0.18951941935158975	2.31187095185714	0.18951941935158975	0.0	0.03226726152525333	4.5614545756111975E-5	4.051738237437946E-12	0.0437206596880667	4.622550314218437E-5	182.35921844832774	-122.39853394800336	
395	-6395.979284491836	-6327.369804375297	-68.60948011653866	-6327.369804375297	289.38482941808866	1144.7316127196054	0.5054288059539772	0.2544778963951794	0.2061687552811084	0.2845605774812455	0.25479277084246665	0.4921345413417525	2.318724119198993	0.4921345413417525	0.18914133945925407	2.318724119198993	0.18914133945925407	0.0	0.06585617094317166	8.293211925531515E-5	4.228629393085128E-11	0.07718823296489581	8.387391585993614E-5	126.17680786148252	-113.46257552381341	
396	-6395.979284491836	-6327.369804375297	-68.60948011653866	-6327.369804375297	289.38482941808866	1144.7316127196054	0.5054288059539772	0.2544778963951794	0.2061687552811084	0.2845605774812455	0.25479277084246665	0.4921345413417525	2.318724119198993	0.4921345413417525	0.18914133945925407	2.318724119198993	0.18914133945925407	0.0	0.06585617094317166	8.293211925531515E-5	4.228629393085128E-11	0.07718823296489581	8.387391585993614E-5	126.17680786148252	-113.46257552381341	
397	-6332.146383446032	-6327.351855974091	-4.794527471940315	-6327.351855974091	189.2367136908093	743.5654229787838	0.4236990358254822	0.2694090878136559	0.1956882734937198	0.27821765329897985	0.2566849853936444	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.019467652477457603	1.3063770802287141E-4	5.313682920397362E-12	0.017731390184702368	1.3053122940801093E-4	128.65725074117898	-105.51322472577081	
398	-6332.146383446032	-6327.351855974091	-4.794527471940315	-6327.351855974091	189.2367136908093	743.5654229787838	0.4236990358254822	0.2694090878136559	0.1956882734937198	0.27821765329897985	0.2566849853936444	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.019467652477457603	1.3063770802287141E-4	5.313682920397362E-12	0.017731390184702368	1.3053122940801093E-4	128.65725074117898	-105.51322472577081	
399	-6250.738213339755	-6327.289847014381	76.55163367462629	-6327.289847014381	154.3878352673712	599.2611046434264	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.002511817174575568	1.5666494243953732E-4	1.65419578392156E-13	0.0025957905996651562	1.566899201227227E-4	49.409226891443446	-100.04813424255528	
400	-6250.738213339755	-6327.289847014381	76.55163367462629	-6327.289847014381	154.3878352673712	599.2611046434264	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.002511817174575568	1.5666494243953732E-4	1.65419578392156E-13	0.0025957905996651562	1.566899201227227E-4	49.409226891443446	-100.04813424255528	
401	-6250.738213339755	-6327.289847014381	76.55163367462629	-6327.289847014381	154.3878352673712	599.2611046434264	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.002511817174575568	1.5666494243953732E-4	1.65419578392156E-13	0.0025957905996651562	1.566899201227227E-4	49.409226891443446	-100.04813424255528	
402	-6250.738213339755	-6327.289847014381	76.55163367462629	-6327.289847014381	154.3878352673712	599.2611046434264	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.002511817174575568	1.5666494243953732E-4	1.65419578392156E-13	0.0025957905996651562	1.566899201227227E-4	49.409226891443446	-100.04813424255528	
403	-6405.973427182014	-6327.284209547062	-78.68921763495206	-6327.284209547062	208.4371867250161	816.9214186071738	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4676685583431588	2.3752857046599	0.4676685583431588	0.1570457369969408	2.3752857046599	0.1570457369969408	0.0	0.10359040166510844	1.1740621874652805E-4	1.7626040791633257E-10	0.12245956971413652	1.0901120620233547E-4	111.15709586740368	-106.0513546114364	
404	-6405.973427182014	-6327.284209547062	-78.68921763495206	-6327.284209547062	208.4371867250161	816.9214186071738	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4676685583431588	2.3752857046599	0.4676685583431588	0.1570457369969408	2.3752857046599	0.1570457369969408	0.0	0.10359040166510844	1.1740621874652805E-4	1.7626040791633257E-10	0.12245956971413652	1.0901120620233547E-4	111.15709586740368	-106.0513546114364	
405	-6405.973427182014	-6327.284209547062	-78.68921763495206	-6327.284209547062	208.4371867250161	816.9214186071738	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4676685583431588	2.3752857046599	0.4676685583431588	0.1570457369969408	2.3752857046599	0.1570457369969408	0.0	0.10359040166510844	1.1740621874652805E-4	1.7626040791633257E-10	0.12245956971413652	1.0901120620233547E-4	111.15709586740368	-106.0513546114364	
406	-6384.861973193458	-6327.2753696243535	-57.586603569104014	-6327.2753696243535	195.44001904045405	816.599437177412	0.24494368739711742	0.2694090878136559	0.1956882734937198	0.27821765329897985	0.2566849853936444	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.06857107380900677	1.0263932257588052E-4	5.4083846659317516E-11	0.07107055773042345	1.0407758086425386E-4	76.24470168970264	-107.62777655900406	
407	-6345.447399851449	-6327.258070602918	-18.189329248530512	-6327.258070602918	228.02087273935987	908.4982173798956	0.7959657949742168	0.2672414413388223	0.19246772242832627	0.2839588705591597	0.2563319656736917	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.02340665354811937	1.0324231854120414E-4	5.793793667875946E-12	0.023528700539456486	1.0272681278208207E-4	124.72242204928766	-108.69370357055031	
408	-6345.447399851449	-6327.258070602918	-18.189329248530512	-6327.258070602918	228.02087273935987	908.4982173798956	0.7959657949742168	0.2672414413388223	0.19246772242832627	0.2839588705591597	0.2563319656736917	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.02340665354811937	1.0324231854120414E-4	5.793793667875946E-12	0.023528700539456486	1.0272681278208207E-4	124.72242204928766	-108.69370357055031	
409	-6346.197212175526	-6327.255754399114	-18.941457776411877	-6327.255754399114	466.93231724115725	1865.9200992262267	0.24654189475893779	0.2698103113425274	0.19182386772579169	0.28506162404839075	0.25330419688329014	0.4986096287912696	2.31187095185714	0.4986096287912696	0.18951941935158975	2.31187095185714	0.18951941935158975	0.0	0.013541693409765162	5.245350973075587E-5	7.427804532625907E-13	0.01631715741605731	5.290408837687721E-5	177.7371137019858	-123.07403442300307	
410	-6430.332733095502	-6327.254642281463	-103.07809081403899	-6327.254642281463	393.34403821191745	1464.2897101503513	0.4002845406006021	0.2652865554861531	0.1934878478951825	0.27187102890493736	0.269354567713727	0.3916710051601489	2.5150926111374394	0.3916710051601489	0.09323638370241119	2.5150926111374394	0.09323638370241119	0.0	0.16137426338138564	5.854408986889201E-5	9.054081947796644E-11	0.16470506605366506	5.600523462460895E-5	134.50217898130583	-117.75290750730882	
411	-6430.332733095502	-6327.254642281463	-103.07809081403899	-6327.254642281463	393.34403821191745	1464.2897101503513	0.4002845406006021	0.2652865554861531	0.1934878478951825	0.27187102890493736	0.269354567713727	0.3916710051601489	2.5150926111374394	0.3916710051601489	0.09323638370241119	2.5150926111374394	0.09323638370241119	0.0	0.16137426338138564	5.854408986889201E-5	9.054081947796644E-11	0.16470506605366506	5.600523462460895E-5	134.50217898130583	-117.75290750730882	
412	-6430.332733095502	-6327.254642281463	-103.07809081403899	-6327.254642281463	393.34403821191745	1464.2897101503513	0.4002845406006021	0.2652865554861531	0.1934878478951825	0.27187102890493736	0.269354567713727	0.3916710051601489	2.5150926111374394	0.3916710051601489	0.09323638370241119	2.5150926111374394	0.09323638370241119	0.0	0.16137426338138564	5.854408986889201E-5	9.054081947796644E-11	0.16470506605366506	5.600523462460895E-5	134.50217898130583	-117.75290750730882	
413	-6319.383857513995	-6327.2231540481735	7.839296534178184	-6327.2231540481735	274.5548654503142	1114.217341622255	0.14877416103454397	0.2598278292692754	0.1975586407288264	0.2884448625737228	0.2541686674281754	0.4921345413417525	2.318724119198993	0.4921345413417525	0.18914133945925407	2.318724119198993	0.18914133945925407	0.0	0.009633027385799667	8.956112057464684E-5	8.229720832802645E-13	0.010157326539242626	8.901922902615329E-5	118.10605219821564	-113.63483866380265	
414	-6382.915230285401	-6327.20528124787	-55.70994903753123	-6327.20528124787	522.8878262370694	2088.5265790894314	0.3786185092336368	0.26994605399598415	0.19884797858697695	0.27790177053374876	0.25330419688329014	0.4721438680346731	2.3509351162152123	0.4721438680346731	0.17692101575011399	2.3509351162152123	0.17692101575011399	0.0	0.0388163317551019	4.6387478018550356E-5	3.5198524962797976E-12	0.04046317247059888	4.6630841789088914E-5	285.5600881214225	-125.62953549231244	
415	-6368.223054042112	-6327.191929802325	-41.03112423978763	-6327.191929802325	247.13432515338866	967.9145407801652	0.7959657949742168	0.26218407168062485	0.19374760197774749	0.2883760017422953	0.25569232459933244	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.05072250336189698	9.943857111914012E-5	1.5486302831890143E-11	0.03931639430039359	1.0083976868818144E-4	82.38039084910172	-109.98839862783637	
416	-6476.458674091345	-6327.186795707754	-149.27187838359112	-6327.186795707754	635.0296710740545	2147.117366645587	0.4002845406006021	0.2524587925023788	0.20451345369933027	0.2743521755660592	0.26867557823223176	0.40388248664440285	2.5150926111374394	0.40388248664440285	0.08102490221815727	2.5150926111374394	0.08102490221815727	0.0	0.5987754042245096	4.6798256262703496E-5	7.515693576286213E-10	0.6330936834198849	4.7581728715260434E-5	317.37617456203407	-124.2197572831339	
417	-6476.458674091345	-6327.186795707754	-149.27187838359112	-6327.186795707754	635.0296710740545	2147.117366645587	0.4002845406006021	0.2524587925023788	0.20451345369933027	0.2743521755660592	0.26867557823223176	0.40388248664440285	2.5150926111374394	0.40388248664440285	0.08102490221815727	2.5150926111374394	0.08102490221815727	0.0	0.5987754042245096	4.6798256262703496E-5	7.515693576286213E-10	0.6330936834198849	4.7581728715260434E-5	317.37617456203407	-124.2197572831339	
418	-6384.650088701812	-6327.161150758912	-57.488937942899646	-6327.161150758912	559.7549983594016	2191.7218835392837	0.3431351371801052	0.2687824273628436	0.1953508226780691	0.28037681637125605	0.25548993358783123	0.328871635152426	2.5150926111374394	0.328871635152426	0.15603575371013406	2.5150926111374394	0.15603575371013406	0.0	0.035196084710146826	4.392115408910456E-5	2.90248435389997E-12	0.03935632735140506	4.324259076845348E-5	413.2381671733812	-127.69339733417225	
419	-6384.650088701812	-6327.161150758912	-57.488937942899646	-6327.161150758912	559.7549983594016	2191.7218835392837	0.3431351371801052	0.2687824273628436	0.1953508226780691	0.28037681637125605	0.25548993358783123	0.328871635152426	2.5150926111374394	0.328871635152426	0.15603575371013406	2.5150926111374394	0.15603575371013406	0.0	0.035196084710146826	4.392115408910456E-5	2.90248435389997E-12	0.03935632735140506	4.324259076845348E-5	413.2381671733812	-127.69339733417225	
420	-6412.901916294303	-6327.155453090237	-85.74646320406652	-6327.155453090237	214.91168161686213	862.1774291658259	0.3667018149134289	0.26565702307961475	0.19902473238021265	0.27733139417458474	0.25798685036558794	0.4505623136933857	2.3325835851622294	0.4505623136933857	0.2168541011443854	2.3325835851622294	0.2168541011443854	0.0	0.11039983930690542	1.111928764590775E-4	2.180336461996014E-10	0.13441746520010495	1.0896770226669096E-4	94.89914702070011	-108.33613714098644	
421	-6412.901916294303	-6327.155453090237	-85.74646320406652	-6327.155453090237	214.91168161686213	862.1774291658259	0.3667018149134289	0.26565702307961475	0.19902473238021265	0.27733139417458474	0.25798685036558794	0.4505623136933857	2.3325835851622294	0.4505623136933857	0.2168541011443854	2.3325835851622294	0.2168541011443854	0.0	0.11039983930690542	1.111928764590775E-4	2.180336461996014E-10	0.13441746520010495	1.0896770226669096E-4	94.89914702070011	-108.33613714098644	
422	-6412.901916294303	-6327.155453090237	-85.74646320406652	-6327.155453090237	214.91168161686213	862.1774291658259	0.3667018149134289	0.26565702307961475	0.19902473238021265	0.27733139417458474	0.25798685036558794	0.4505623136933857	2.3325835851622294	0.4505623136933857	0.2168541011443854	2.3325835851622294	0.2168541011443854	0.0	0.11039983930690542	1.111928764590775E-4	2.180336461996014E-10	0.13441746520010495	1.0896770226669096E-4	94.89914702070011	-108.33613714098644	
423	-6345.24879452075	-6327.148549153598	-18.100245367153015	-6327.148549153598	262.77963950783857	1010.964111002238	0.7959657949742168	0.2672414413388223	0.19992304266650668	0.2839588705591597	0.2488766454355113	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.02412898163173236	1.0076690261196108E-4	4.9061810029225735E-12	0.022256508798840658	9.988878006965315E-5	131.72074965424332	-110.28414824552422	
424	-6411.727374418032	-6327.144640227584	-84.58273419044822	-6327.144640227584	392.68758046622503	1488.7909577484302	0.4002845406006021	0.2652865554861531	0.1934878478951825	0.27187102890493736	0.269354567713727	0.3916710051601489	2.4411192715039562	0.3916710051601489	0.1672097233358943	2.4411192715039562	0.1672097233358943	0.0	0.1068380089117123	6.57947365819066E-5	4.518748598583838E-11	0.09928896014176603	6.787021572672106E-5	217.54025791998032	-118.4049128778765	
425	-6333.921737543018	-6327.124217093471	-6.7975204495471	-6327.124217093471	301.99276509243214	1131.3913157717905	0.401088785135399	0.2615444306062656	0.19895405535467364	0.28316954836536906	0.2563319656736917	0.43536159844911904	2.4543923819378874	0.43536159844911904	0.11024601961299292	2.4543923819378874	0.11024601961299292	0.0	0.0191504912959647	8.162766135960691E-5	1.6222802824579028E-12	0.015607909251555288	8.184320604373669E-5	126.1650013133513	-111.95438976458713	
426	-6333.921737543018	-6327.124217093471	-6.7975204495471	-6327.124217093471	301.99276509243214	1131.3913157717905	0.401088785135399	0.2615444306062656	0.19895405535467364	0.28316954836536906	0.2563319656736917	0.43536159844911904	2.4543923819378874	0.43536159844911904	0.11024601961299292	2.4543923819378874	0.11024601961299292	0.0	0.0191504912959647	8.162766135960691E-5	1.6222802824579028E-12	0.015607909251555288	8.184320604373669E-5	126.1650013133513	-111.95438976458713	
427	-6391.0890954068145	-6327.086783181716	-64.00231222509859	-6327.086783181716	131.99342614130256	517.4080270120251	0.4236990358254822	0.25761673912855865	0.19614970669297782	0.28732527991480245	0.2589082742636611	0.46545913050197923	2.419347412466734	0.46545913050197923	0.11519345703128696	2.419347412466734	0.11519345703128696	0.0	0.09596702434981277	2.0498235632806637E-4	4.042917416563454E-10	0.09974283405351249	2.1069393391865603E-4	43.51714798281668	-98.11194941662073	
428	-6219.319781146829	-6327.071079212934	107.75129806610528	-6327.071079212934	313.3326427421428	1249.6395141374549	0.5558966012495357	0.25980992190864804	0.198164733160883	0.2780003342613693	0.26402501066909967	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	7.400574510027022E-4	8.273778799515715E-5	3.554112826497591E-15	7.201451034798851E-4	8.279268358330222E-5	228.66428180584504	-116.44703638005141	
429	-6219.319781146829	-6327.071079212934	107.75129806610528	-6327.071079212934	313.3326427421428	1249.6395141374549	0.5558966012495357	0.25980992190864804	0.198164733160883	0.2780003342613693	0.26402501066909967	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	7.400574510027022E-4	8.273778799515715E-5	3.554112826497591E-15	7.201451034798851E-4	8.279268358330222E-5	228.66428180584504	-116.44703638005141	
430	-6432.5437183454615	-6327.004559761278	-105.53915858418367	-6327.004559761278	530.9190903298213	1900.5230153588964	0.14877416103454397	0.26020654137794746	0.19674438507837816	0.2800496948475403	0.2629993786961341	0.4213408358436542	2.376891634260636	0.4213408358436542	0.20176752989570912	2.376891634260636	0.20176752989570912	0.0	0.12024140344519531	5.3171655299923905E-5	7.81248748280353E-11	0.15851318623472763	5.6098828749839E-5	319.4668191303003	-122.20585085843733	
431	-6431.110836088913	-6326.97797104006	-104.13286504885275	-6326.97797104006	247.54985012134821	1043.5125676999928	0.7959657949742168	0.2672414413388223	0.19992304266650668	0.2839588705591597	0.2488766454355113	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.1932850136406893	9.55166384563093E-5	3.846013704476927E-10	0.2035972933024257	9.956126758909501E-5	95.11349390815447	-113.74504400152841	
432	-6431.110836088913	-6326.97797104006	-104.13286504885275	-6326.97797104006	247.54985012134821	1043.5125676999928	0.7959657949742168	0.2672414413388223	0.19992304266650668	0.2839588705591597	0.2488766454355113	0.4437819543474779	2.4459720260395286	0.4437819543474779	0.11024601961299292	2.4459720260395286	0.11024601961299292	0.0	0.1932850136406893	9.55166384563093E-5	3.846013704476927E-10	0.2035972933024257	9.956126758909501E-5	95.11349390815447	-113.74504400152841	
433	-6414.459828699852	-6326.959200755333	-87.50062794451915	-6326.959200755333	245.92152719595134	998.4531384309469	0.7959657949742168	0.26638975611307736	0.19159263920692163	0.2839588705591597	0.25805873412084135	0.37071806145255165	2.455766865660762	0.37071806145255165	0.17351507288668594	2.455766865660762	0.17351507288668594	0.0	0.1290367151030028	1.0261545625174348E-4	1.5905592339367048E-10	0.13415663123897087	9.654324799333825E-5	98.02564591542935	-111.76365271364898	
434	-6414.459828699852	-6326.959200755333	-87.50062794451915	-6326.959200755333	245.92152719595134	998.4531384309469	0.7959657949742168	0.26638975611307736	0.19159263920692163	0.2839588705591597	0.25805873412084135	0.37071806145255165	2.455766865660762	0.37071806145255165	0.17351507288668594	2.455766865660762	0.17351507288668594	0.0	0.1290367151030028	1.0261545625174348E-4	1.5905592339367048E-10	0.13415663123897087	9.654324799333825E-5	98.02564591542935	-111.76365271364898	
435	-6414.459828699852	-6326.959200755333	-87.50062794451915	-6326.959200755333	245.92152719595134	998.4531384309469	0.7959657949742168	0.26638975611307736	0.19159263920692163	0.2839588705591597	0.25805873412084135	0.37071806145255165	2.455766865660762	0.37071806145255165	0.17351507288668594	2.455766865660762	0.17351507288668594	0.0	0.1290367151030028	1.0261545625174348E-4	1.5905592339367048E-10	0.13415663123897087	9.654324799333825E-5	98.02564591542935	-111.76365271364898	
436	-6418.348611122239	-6326.955585513406	-91.39302560883311	-6326.955585513406	453.3430928984125	1612.6097169367547	0.4002845406006021	0.2613127998388824	0.1938303740498895	0.27187102890493736	0.27298579720629074	0.2874149469557627	2.567369370350964	0.2874149469557627	0.14521568269327295	2.567369370350964	0.14521568269327295	0.0	0.11321326640695964	6.508852768302686E-5	6.435529098159938E-11	0.121461471268094	6.660689767468484E-5	165.72478138080888	-117.62381595886625	
437	-6419.998061789472	-6326.923901364659	-93.07416042481205	-6326.923901364659	204.10465798059718	781.6904274071181	0.4236990358254822	0.26672436574438124	0.19561932977574084	0.2782865970169588	0.2593697074629191	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.18815343967089546	1.230112960078177E-4	5.039903016393678E-10	0.18724197388918054	1.273930071343946E-4	104.54314921875962	-105.11841059823242	
438	-6419.998061789472	-6326.923901364659	-93.07416042481205	-6326.923901364659	204.10465798059718	781.6904274071181	0.4236990358254822	0.26672436574438124	0.19561932977574084	0.2782865970169588	0.2593697074629191	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.18815343967089546	1.230112960078177E-4	5.039903016393678E-10	0.18724197388918054	1.273930071343946E-4	104.54314921875962	-105.11841059823242	
439	-6408.862726646967	-6326.897951000371	-81.96477564659573	-6326.897951000371	429.45318708201876	1707.1539989146552	0.4002845406006021	0.2649440293314461	0.1938303740498895	0.27187102890493736	0.269354567713727	0.3180054961927151	2.5922182167056613	0.3180054961927151	0.089776287101623	2.5922182167056613	0.089776287101623	0.0	0.08962201828118192	5.5962266894279874E-5	2.4851811454700038E-11	0.08684446149273645	5.705820149396224E-5	157.9377814870575	-121.64669483220796	
440	-6408.862726646967	-6326.897951000371	-81.96477564659573	-6326.897951000371	429.45318708201876	1707.1539989146552	0.4002845406006021	0.2649440293314461	0.1938303740498895	0.27187102890493736	0.269354567713727	0.3180054961927151	2.5922182167056613	0.3180054961927151	0.089776287101623	2.5922182167056613	0.089776287101623	0.0	0.08962201828118192	5.5962266894279874E-5	2.4851811454700038E-11	0.08684446149273645	5.705820149396224E-5	157.9377814870575	-121.64669483220796	
441	-6408.862726646967	-6326.897951000371	-81.96477564659573	-6326.897951000371	429.45318708201876	1707.1539989146552	0.4002845406006021	0.2649440293314461	0.1938303740498895	0.27187102890493736	0.269354567713727	0.3180054961927151	2.5922182167056613	0.3180054961927151	0.089776287101623	2.5922182167056613	0.089776287101623	0.0	0.08962201828118192	5.5962266894279874E-5	2.4851811454700038E-11	0.08684446149273645	5.705820149396224E-5	157.9377814870575	-121.64669483220796	
442	-6364.162723777277	-6326.843860870316	-37.31886290696052	-6326.843860870316	305.9267587973993	1221.9262747794526	0.1920616388580452	0.2557387301694712	0.20451345369933027	0.27790177053374876	0.2618460455974498	0.3612427427633288	2.47121046148529	0.3612427427633288	0.16754679575138043	2.47121046148529	0.16754679575138043	0.0	0.03579600111276249	7.337222184599214E-5	6.3290602481509915E-12	0.03449440603509456	7.335290738880958E-5	132.67197145605593	-114.14039888977281	
443	-6404.016317583341	-6326.830605650328	-77.18571193301315	-6326.830605650328	202.76396261256698	759.1678308209667	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4076982425643014	2.421704762926189	0.4076982425643014	0.17059699450950938	2.421704762926189	0.17059699450950938	0.0	0.1444288487822363	1.33625039269336E-4	3.175220106610327E-10	0.12657993973513687	1.4083444384707357E-4	78.0855652087715	-103.15383005940059	
444	-6309.7317064167	-6326.818566756017	17.086860339317205	-6326.818566756017	387.9731605347885	1401.5841146961802	0.4002845406006021	0.2557387301694712	0.20451345369933027	0.27790177053374876	0.2618460455974498	0.39874227358678654	2.5196774157017803	0.39874227358678654	0.08158031071143262	2.5196774157017803	0.08158031071143262	0.0	0.010056825484084528	6.432667202822787E-5	2.2514498443162132E-13	0.007364850605063003	6.449175717675004E-5	177.4062778448892	-115.1866369310751	
445	-6386.686368771514	-6326.74144093281	-59.94492783870418	-6326.74144093281	448.40198592622136	1720.6215366900797	0.46849590221281034	0.2687824273628436	0.18557279285145625	0.2901548461978689	0.25548993358783123	0.36590035918949665	2.4792703538667418	0.36590035918949665	0.15482928694376105	2.4792703538667418	0.15482928694376105	0.0	0.04517340982482151	5.693769952073379E-5	6.6790008589870675E-12	0.04499279884422796	5.6963470317710636E-5	427.4355180967966	-124.26471425910083	
446	-6386.686368771514	-6326.74144093281	-59.94492783870418	-6326.74144093281	448.40198592622136	1720.6215366900797	0.46849590221281034	0.2687824273628436	0.18557279285145625	0.2901548461978689	0.25548993358783123	0.36590035918949665	2.4792703538667418	0.36590035918949665	0.15482928694376105	2.4792703538667418	0.15482928694376105	0.0	0.04517340982482151	5.693769952073379E-5	6.6790008589870675E-12	0.04499279884422796	5.6963470317710636E-5	427.4355180967966	-124.26471425910083	
447	-6386.686368771514	-6326.74144093281	-59.94492783870418	-6326.74144093281	448.40198592622136	1720.6215366900797	0.46849590221281034	0.2687824273628436	0.18557279285145625	0.2901548461978689	0.25548993358783123	0.36590035918949665	2.4792703538667418	0.36590035918949665	0.15482928694376105	2.4792703538667418	0.15482928694376105	0.0	0.04517340982482151	5.693769952073379E-5	6.6790008589870675E-12	0.04499279884422796	5.6963470317710636E-5	427.4355180967966	-124.26471425910083	
448	-6399.156983866722	-6326.740665889545	-72.4163179771764	-6326.740665889545	235.4260202723406	860.5420080312438	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.11252076269793995	1.1074733176549801E-4	1.3144030198297052E-10	0.10175105093493647	1.1189410396641807E-4	139.14309579186923	-106.26221224543707	
449	-6399.156983866722	-6326.740665889545	-72.4163179771764	-6326.740665889545	235.4260202723406	860.5420080312438	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.11252076269793995	1.1074733176549801E-4	1.3144030198297052E-10	0.10175105093493647	1.1189410396641807E-4	139.14309579186923	-106.26221224543707	
450	-6399.156983866722	-6326.740665889545	-72.4163179771764	-6326.740665889545	235.4260202723406	860.5420080312438	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.11252076269793995	1.1074733176549801E-4	1.3144030198297052E-10	0.10175105093493647	1.1189410396641807E-4	139.14309579186923	-106.26221224543707	
451	-6419.9116310348145	-6326.721878661684	-93.18975237313	-6326.721878661684	198.94403252879775	727.4479522949973	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.24787207137452544	1.1408736263564981E-4	4.961936159107238E-10	0.2074005989810718	1.0950421553475671E-4	103.93919435072252	-102.34419097826395	
