Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	proportionInvariant	
486	-11617.353270134272	-11474.62800328594	-142.72526684833255	-11474.62800328594	245.31939201444573	1663.315451376544	4.512655078809892E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.09602808478998173	2.535554492387527	0.3719518342338196	0.09602808478998173	2.5284856695648728	0.3719518342338196	-113.40590523122333	77.26733260108965	282.8459401272537	301.4385959369645	16.572990363485836	27.879870840142573	5.0	8.0	2.0	1.0	3.0	0.7717467572178098	
487	-11605.670870225764	-11474.622043507752	-131.0488267180121	-11474.622043507752	188.23628525794618	1307.591181351418	5.4472012673660105E-5	0.3013610189173978	0.2002988887630247	0.25166924059307155	0.2466708517265061	0.13622802811560308	2.4485320667173642	0.2713755494964156	0.13622802811560308	2.7362607780586004	0.2713755494964156	-104.16225270743726	77.56608548392225	231.64285627262868	342.7871405046918	4.152581950742279	4.152416547277658	6.0	7.0	2.0	1.0	3.0	0.7717467572178098	
488	-11605.670870225764	-11474.622043507752	-131.0488267180121	-11474.622043507752	188.23628525794618	1307.591181351418	5.4472012673660105E-5	0.3013610189173978	0.2002988887630247	0.25166924059307155	0.2466708517265061	0.13622802811560308	2.4485320667173642	0.2713755494964156	0.13622802811560308	2.7362607780586004	0.2713755494964156	-104.16225270743726	77.56608548392225	231.64285627262868	342.7871405046918	4.152581950742279	4.152416547277658	6.0	7.0	2.0	1.0	3.0	0.7717467572178098	
489	-11590.350565646659	-11474.56488607707	-115.78567956958854	-11474.56488607707	93.39950766734431	578.9298143201174	1.2512550421348693E-4	0.3061694765383267	0.19367723588933158	0.2468917211350667	0.25326156643727504	0.10347544702586178	2.2228334253560615	0.38023442656249695	0.10347544702586178	2.8097468274672237	0.38023442656249695	-90.26623234722545	16.80988873924726	13.68190346172482	77.37747542431796	117.98653631709158	17.22290268236842	4.0	2.0	3.0	6.0	4.0	0.7717467572178098	
490	-11586.765365959773	-11474.548703737062	-112.21666222271048	-11474.548703737062	76.40787900012242	459.99240083110743	1.5580020681522612E-4	0.3021844145219809	0.19367723588933158	0.25725066732787655	0.246887682260811	0.11371481151025553	2.202354696387274	0.38023442656249695	0.11371481151025553	2.8097468274672237	0.38023442656249695	-87.80725006586927	16.397070699411547	32.46742566216356	97.32939249056753	97.32324132678143	19.568190764690605	6.0	4.0	4.0	1.0	4.0	0.7717467572178098	
491	-11605.581140422408	-11474.520863222648	-131.06027719976043	-11474.520863222648	153.22834298967504	998.6903711117004	6.708508264247382E-5	0.29918866378412556	0.19344632212681764	0.25577988831295007	0.2515851257761069	0.09638009021434725	2.5231792403221274	0.31560756651272115	0.09638009021434725	2.652845446223738	0.31560756651272115	-101.0063171035325	30.879705277999957	91.43462901120274	359.8133511715997	200.5928151903197	7.540611598916485	5.0	4.0	2.0	4.0	4.0	0.7717467572178098	
492	-11616.490368405095	-11474.459531773731	-142.03083663136462	-11474.459531773731	205.96461699976683	1347.2240959211058	5.4472012673660105E-5	0.3038131043789066	0.1914794607220752	0.25166924059307155	0.2530381943059468	0.1336776427736981	2.409600281578906	0.30492650327133664	0.1336776427736981	2.7131914263310266	0.30492650327133664	-112.08482129258077	208.13211389404685	293.95695424931193	389.4659409682233	19.514056191650752	36.3537934250406	5.0	9.0	1.0	3.0	1.0	0.7717467572178098	
493	-11616.490368405095	-11474.459531773731	-142.03083663136462	-11474.459531773731	205.96461699976683	1347.2240959211058	5.4472012673660105E-5	0.3038131043789066	0.1914794607220752	0.25166924059307155	0.2530381943059468	0.1336776427736981	2.409600281578906	0.30492650327133664	0.1336776427736981	2.7131914263310266	0.30492650327133664	-112.08482129258077	208.13211389404685	293.95695424931193	389.4659409682233	19.514056191650752	36.3537934250406	5.0	9.0	1.0	3.0	1.0	0.7717467572178098	
494	-11612.121955650742	-11474.455203672074	-137.66675197866851	-11474.455203672074	165.6116559048943	1046.3521369983916	6.91882215887504E-5	0.31010163927952267	0.2055188399245472	0.23988157062639667	0.24449795016953355	0.13520593517504134	2.525623879930272	0.3168826938208494	0.13520593517504134	2.5701988620779486	0.3168826938208494	-109.76040510241923	43.86494238204713	239.18309112005963	225.45305148970755	15.672256689628515	3.6368361827225604	7.0	1.0	9.0	1.0	1.0	0.7717467572178098	
495	-11612.121955650742	-11474.455203672074	-137.66675197866851	-11474.455203672074	165.6116559048943	1046.3521369983916	6.91882215887504E-5	0.31010163927952267	0.2055188399245472	0.23988157062639667	0.24449795016953355	0.13520593517504134	2.525623879930272	0.3168826938208494	0.13520593517504134	2.5701988620779486	0.3168826938208494	-109.76040510241923	43.86494238204713	239.18309112005963	225.45305148970755	15.672256689628515	3.6368361827225604	7.0	1.0	9.0	1.0	1.0	0.7717467572178098	
496	-11612.405574160957	-11474.45051738087	-137.95505678008715	-11474.45051738087	203.2119752300932	1367.4985421260965	5.049295146651743E-5	0.30721073899704027	0.20438355283514073	0.24398156467150714	0.244424143496312	0.13274818491916957	2.502003629686931	0.33377557778106515	0.13274818491916957	2.5649488449126023	0.33377557778106515	-108.10524637085376	47.75815437508826	207.00858741259887	397.7727405497087	16.937142376087888	28.297473608002242	6.0	8.0	1.0	2.0	2.0	0.7717467572178098	
497	-11606.907590587753	-11474.44770717747	-132.4598834102818	-11474.44770717747	223.71255509666605	1365.5627038673495	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.2466731366016602	0.24341632458313484	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-104.70703288223154	53.52283598708394	112.23589014121255	343.60604265961854	19.17823948971046	20.4154093681432	5.0	4.0	6.0	2.0	2.0	0.7717467572178098	
498	-11606.907590587753	-11474.44770717747	-132.4598834102818	-11474.44770717747	223.71255509666605	1365.5627038673495	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.2466731366016602	0.24341632458313484	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-104.70703288223154	53.52283598708394	112.23589014121255	343.60604265961854	19.17823948971046	20.4154093681432	5.0	4.0	6.0	2.0	2.0	0.7717467572178098	
499	-11599.20672937016	-11474.44670096789	-124.76002840226934	-11474.44670096789	117.22158520809529	751.2945135060809	9.461623792731816E-5	0.3046470405290279	0.20164797541729632	0.2425630949039165	0.2511418891497594	0.14294612725712236	2.36486578570836	0.329131384572215	0.14294612725712236	2.690979190632967	0.329131384572215	-99.39218209255415	9.53740166884832	25.89321005800563	146.26556215535183	37.44370762844673	14.05825485554018	2.0	5.0	8.0	3.0	1.0	0.7717467572178098	
500	-11599.20672937016	-11474.44670096789	-124.76002840226934	-11474.44670096789	117.22158520809529	751.2945135060809	9.461623792731816E-5	0.3046470405290279	0.20164797541729632	0.2425630949039165	0.2511418891497594	0.14294612725712236	2.36486578570836	0.329131384572215	0.14294612725712236	2.690979190632967	0.329131384572215	-99.39218209255415	9.53740166884832	25.89321005800563	146.26556215535183	37.44370762844673	14.05825485554018	2.0	5.0	8.0	3.0	1.0	0.7717467572178098	
501	-11616.468036205522	-11474.400770669261	-142.0672655362615	-11474.400770669261	267.99778412426	1794.5557621577664	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.16393857215714802	2.535554492387527	0.30404134686665335	0.16393857215714802	2.5284856695648728	0.30404134686665335	-108.93755738543226	73.173509703499	120.71996630460282	452.3370379144659	732.1940344055596	18.035365957836166	4.0	4.0	3.0	4.0	4.0	0.7717467572178098	
502	-11616.468036205522	-11474.400770669261	-142.0672655362615	-11474.400770669261	267.99778412426	1794.5557621577664	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.16393857215714802	2.535554492387527	0.30404134686665335	0.16393857215714802	2.5284856695648728	0.30404134686665335	-108.93755738543226	73.173509703499	120.71996630460282	452.3370379144659	732.1940344055596	18.035365957836166	4.0	4.0	3.0	4.0	4.0	0.7717467572178098	
503	-11616.468036205522	-11474.400770669261	-142.0672655362615	-11474.400770669261	267.99778412426	1794.5557621577664	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.16393857215714802	2.535554492387527	0.30404134686665335	0.16393857215714802	2.5284856695648728	0.30404134686665335	-108.93755738543226	73.173509703499	120.71996630460282	452.3370379144659	732.1940344055596	18.035365957836166	4.0	4.0	3.0	4.0	4.0	0.7717467572178098	
504	-11601.907512124068	-11474.309308424983	-127.59820369908444	-11474.309308424983	149.93720781182847	977.1475835132704	6.708508264247382E-5	0.29918866378412556	0.19423008606049066	0.25499612437927704	0.2515851257761069	0.09638009021434725	2.5231792403221274	0.31560756651272115	0.09638009021434725	2.652845446223738	0.31560756651272115	-100.07184064282616	60.7480449391396	57.43002455770618	148.42879985782412	205.27899108211994	5.119887611417974	1.0	5.0	4.0	5.0	4.0	0.7717467572178098	
505	-11601.907512124068	-11474.309308424983	-127.59820369908444	-11474.309308424983	149.93720781182847	977.1475835132704	6.708508264247382E-5	0.29918866378412556	0.19423008606049066	0.25499612437927704	0.2515851257761069	0.09638009021434725	2.5231792403221274	0.31560756651272115	0.09638009021434725	2.652845446223738	0.31560756651272115	-100.07184064282616	60.7480449391396	57.43002455770618	148.42879985782412	205.27899108211994	5.119887611417974	1.0	5.0	4.0	5.0	4.0	0.7717467572178098	
506	-11607.926645344372	-11474.289078547918	-133.63756679645513	-11474.289078547918	169.14850108906504	1114.1591684565071	6.708508264247382E-5	0.2944077941346029	0.1968293644281734	0.25499612437927704	0.25376671705794684	0.06567500056035908	2.5231792403221274	0.37670180398496417	0.06567500056035908	2.5920671505872286	0.37670180398496417	-105.70719538052438	16.564903590866777	35.00688306019231	67.31378133044629	314.73701378933305	27.474308798261553	2.0	2.0	4.0	8.0	3.0	0.7717467572178098	
507	-11607.926645344372	-11474.289078547918	-133.63756679645513	-11474.289078547918	169.14850108906504	1114.1591684565071	6.708508264247382E-5	0.2944077941346029	0.1968293644281734	0.25499612437927704	0.25376671705794684	0.06567500056035908	2.5231792403221274	0.37670180398496417	0.06567500056035908	2.5920671505872286	0.37670180398496417	-105.70719538052438	16.564903590866777	35.00688306019231	67.31378133044629	314.73701378933305	27.474308798261553	2.0	2.0	4.0	8.0	3.0	0.7717467572178098	
508	-11609.063026350557	-11474.281272103884	-134.78175424667302	-11474.281272103884	180.7202471394877	1248.4139850660376	5.4472012673660105E-5	0.3043611473079345	0.19729876037248797	0.25166924059307155	0.2466708517265061	0.13622802811560308	2.4485320667173642	0.2713755494964156	0.13622802811560308	2.7362607780586004	0.2713755494964156	-105.74416985062685	87.79803550910812	309.26709920850345	363.93307745185274	31.752770063506762	6.727111955031894	5.0	7.0	3.0	2.0	2.0	0.7717467572178098	
509	-11609.063026350557	-11474.281272103884	-134.78175424667302	-11474.281272103884	180.7202471394877	1248.4139850660376	5.4472012673660105E-5	0.3043611473079345	0.19729876037248797	0.25166924059307155	0.2466708517265061	0.13622802811560308	2.4485320667173642	0.2713755494964156	0.13622802811560308	2.7362607780586004	0.2713755494964156	-105.74416985062685	87.79803550910812	309.26709920850345	363.93307745185274	31.752770063506762	6.727111955031894	5.0	7.0	3.0	2.0	2.0	0.7717467572178098	
510	-11609.063026350557	-11474.281272103884	-134.78175424667302	-11474.281272103884	180.7202471394877	1248.4139850660376	5.4472012673660105E-5	0.3043611473079345	0.19729876037248797	0.25166924059307155	0.2466708517265061	0.13622802811560308	2.4485320667173642	0.2713755494964156	0.13622802811560308	2.7362607780586004	0.2713755494964156	-105.74416985062685	87.79803550910812	309.26709920850345	363.93307745185274	31.752770063506762	6.727111955031894	5.0	7.0	3.0	2.0	2.0	0.7717467572178098	
511	-11616.487445841185	-11474.280241949207	-142.2072038919786	-11474.280241949207	241.09812749907286	1570.5374406227847	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.24333336011890794	0.2467561010658871	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-115.76252158410827	189.0446381380984	107.25064114969108	223.1250274416329	13.564122548615101	7.621113570670705	1.0	5.0	9.0	3.0	1.0	0.7717467572178098	
512	-11616.487445841185	-11474.280241949207	-142.2072038919786	-11474.280241949207	241.09812749907286	1570.5374406227847	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.24333336011890794	0.2467561010658871	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-115.76252158410827	189.0446381380984	107.25064114969108	223.1250274416329	13.564122548615101	7.621113570670705	1.0	5.0	9.0	3.0	1.0	0.7717467572178098	
513	-11616.487445841185	-11474.280241949207	-142.2072038919786	-11474.280241949207	241.09812749907286	1570.5374406227847	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.24333336011890794	0.2467561010658871	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-115.76252158410827	189.0446381380984	107.25064114969108	223.1250274416329	13.564122548615101	7.621113570670705	1.0	5.0	9.0	3.0	1.0	0.7717467572178098	
514	-11616.487445841185	-11474.280241949207	-142.2072038919786	-11474.280241949207	241.09812749907286	1570.5374406227847	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.24333336011890794	0.2467561010658871	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-115.76252158410827	189.0446381380984	107.25064114969108	223.1250274416329	13.564122548615101	7.621113570670705	1.0	5.0	9.0	3.0	1.0	0.7717467572178098	
515	-11616.487445841185	-11474.280241949207	-142.2072038919786	-11474.280241949207	241.09812749907286	1570.5374406227847	5.049295146651743E-5	0.3092232796698641	0.20068725914534097	0.24333336011890794	0.2467561010658871	0.133867161722285	2.502003629686931	0.3280621254207373	0.133867161722285	2.5741377960270273	0.3280621254207373	-115.76252158410827	189.0446381380984	107.25064114969108	223.1250274416329	13.564122548615101	7.621113570670705	1.0	5.0	9.0	3.0	1.0	0.7717467572178098	
516	-11609.384213211339	-11474.264280880296	-135.11993233104266	-11474.264280880296	191.60993533957156	1279.4033026909106	5.4472012673660105E-5	0.3074493339265396	0.20047959172653124	0.2480330110454385	0.24403806330149078	0.1647621992608077	2.357554294422123	0.2713755494964156	0.1647621992608077	2.7701702080634325	0.2713755494964156	-104.01305419351085	70.1127969607854	202.05817531987066	744.0387070110297	47.62630776422693	9.25960172286735	5.0	9.0	1.0	1.0	3.0	0.7717467572178098	
517	-11617.26228639551	-11474.264197296206	-142.99808909930348	-11474.264197296206	271.6668867150264	1745.4790271371198	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.09602808478998173	2.535554492387527	0.3719518342338196	0.09602808478998173	2.5284856695648728	0.3719518342338196	-110.49934300073322	80.51052125749466	167.94853664757812	506.6985371497694	507.78683366284207	17.85148296684284	5.0	4.0	4.0	2.0	4.0	0.7717467572178098	
518	-11603.368510997392	-11474.252262960186	-129.11624803720576	-11474.252262960186	166.35561326437232	1090.907857330854	6.708508264247382E-5	0.3084740754093183	0.19423008606049066	0.2457107127540843	0.2515851257761069	0.09638009021434725	2.5231792403221274	0.31560756651272115	0.09638009021434725	2.652845446223738	0.31560756651272115	-97.70743077602934	78.54942382519336	82.38053974844037	175.53616664687434	614.0925246202573	2.499147951924676	5.0	5.0	4.0	1.0	4.0	0.7717467572178098	
519	-11598.297185322608	-11474.24128371824	-124.05590160436739	-11474.24128371824	121.7191223060922	771.5724032259536	9.461623792731816E-5	0.3011878035436681	0.21105986375543148	0.2425630949039165	0.24518923779698404	0.11349579676064644	2.3600210111824196	0.35795783677981136	0.11349579676064644	2.6970717217366666	0.35795783677981136	-98.00018391658836	26.775046608304574	38.3467020937509	79.5677273501165	207.56472402906599	1.3004313486856833	1.0	8.0	5.0	3.0	2.0	0.7717467572178098	
520	-11619.931801260742	-11474.22678425959	-145.7050170011512	-11474.22678425959	276.49340783885384	1878.6323888083139	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.17378084197095212	2.5503051887191406	0.30404134686665335	0.17378084197095212	2.4940504336056506	0.30404134686665335	-112.58989571665835	146.81114527053097	116.0023191739706	354.8299307279655	725.2205697103468	23.413375318959623	1.0	7.0	2.0	5.0	4.0	0.7717467572178098	
521	-11619.931801260742	-11474.22678425959	-145.7050170011512	-11474.22678425959	276.49340783885384	1878.6323888083139	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.17378084197095212	2.5503051887191406	0.30404134686665335	0.17378084197095212	2.4940504336056506	0.30404134686665335	-112.58989571665835	146.81114527053097	116.0023191739706	354.8299307279655	725.2205697103468	23.413375318959623	1.0	7.0	2.0	5.0	4.0	0.7717467572178098	
522	-11619.931801260742	-11474.22678425959	-145.7050170011512	-11474.22678425959	276.49340783885384	1878.6323888083139	3.83278544623509E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.17378084197095212	2.5503051887191406	0.30404134686665335	0.17378084197095212	2.4940504336056506	0.30404134686665335	-112.58989571665835	146.81114527053097	116.0023191739706	354.8299307279655	725.2205697103468	23.413375318959623	1.0	7.0	2.0	5.0	4.0	0.7717467572178098	
523	-11601.354488866193	-11474.205669716366	-127.14881914982706	-11474.205669716366	112.90884096549675	704.2352260929347	9.461623792731816E-5	0.3011878035436681	0.20164797541729632	0.2425630949039165	0.2546011261351192	0.11349579676064644	2.3365337729182243	0.3642423566104437	0.11349579676064644	2.7079899203395974	0.3642423566104437	-100.95938625165627	50.54285450631044	99.65509893590553	259.22321467550057	15.785151963304871	12.494300822641137	7.0	7.0	1.0	2.0	2.0	0.7717467572178098	
524	-11590.019023530385	-11474.20550735269	-115.81351617769593	-11474.20550735269	77.31222049241909	492.6948423545434	1.5580020681522612E-4	0.3021844145219809	0.19367723588933158	0.2508767831514125	0.25326156643727504	0.11371481151025553	2.202354696387274	0.38023442656249695	0.11371481151025553	2.8097468274672237	0.38023442656249695	-91.51243278865829	58.95153952221972	65.89723980678149	71.41740716960736	75.92279854518026	7.3357764032307315	2.0	6.0	5.0	2.0	4.0	0.7717467572178098	
525	-11613.157863951337	-11474.202661910329	-138.95520204100896	-11474.202661910329	172.3843323173072	1069.5604691307979	7.233629365133844E-5	0.3049503215553091	0.19348999809934314	0.2467309526031065	0.25482872774224125	0.10583626157118611	2.348024600809761	0.26302452032702306	0.10583626157118611	2.914253835393823	0.26302452032702306	-109.1642087221413	179.54136764365845	56.07456018637525	105.07637552029878	281.6703952602393	62.32221462081793	1.0	4.0	5.0	5.0	4.0	0.7717467572178098	
526	-11613.157863951337	-11474.202661910329	-138.95520204100896	-11474.202661910329	172.3843323173072	1069.5604691307979	7.233629365133844E-5	0.3049503215553091	0.19348999809934314	0.2467309526031065	0.25482872774224125	0.10583626157118611	2.348024600809761	0.26302452032702306	0.10583626157118611	2.914253835393823	0.26302452032702306	-109.1642087221413	179.54136764365845	56.07456018637525	105.07637552029878	281.6703952602393	62.32221462081793	1.0	4.0	5.0	5.0	4.0	0.7717467572178098	
527	-11613.157863951337	-11474.202661910329	-138.95520204100896	-11474.202661910329	172.3843323173072	1069.5604691307979	7.233629365133844E-5	0.3049503215553091	0.19348999809934314	0.2467309526031065	0.25482872774224125	0.10583626157118611	2.348024600809761	0.26302452032702306	0.10583626157118611	2.914253835393823	0.26302452032702306	-109.1642087221413	179.54136764365845	56.07456018637525	105.07637552029878	281.6703952602393	62.32221462081793	1.0	4.0	5.0	5.0	4.0	0.7717467572178098	
528	-11582.950446150875	-11474.19023678741	-108.76020936346467	-11474.19023678741	83.62744264512399	531.8390892185371	1.2512550421348693E-4	0.3061694765383267	0.19367723588933158	0.2468917211350667	0.25326156643727504	0.10347544702586178	2.2228334253560615	0.38023442656249695	0.10347544702586178	2.8097468274672237	0.38023442656249695	-82.78258015056537	16.74931451621184	25.478447149759024	85.1020268630364	208.1179678804228	2.974702258084693	6.0	1.0	7.0	1.0	4.0	0.7717467572178098	
529	-11613.102678123869	-11474.12282155647	-138.979856567399	-11474.12282155647	160.99659623533915	1062.4575711883526	7.093770443682746E-5	0.30328361758373534	0.21011561732288755	0.2425630949039165	0.24403767018946068	0.09508760720628096	2.2787380604571332	0.40504324824931115	0.09508760720628096	2.721000228631685	0.40504324824931115	-106.64221979652038	67.12065950750252	287.8190554173479	573.0532187955532	195.10445036643304	3.5585233712068662	7.0	7.0	2.0	1.0	2.0	0.7717467572178098	
530	-11613.034681174908	-11474.120953312447	-138.9137278624595	-11474.120953312447	202.4763614729523	1392.0336346719341	5.049295146651743E-5	0.3149210793141404	0.20068725914534097	0.24333336011890794	0.24105830142161086	0.133867161722285	2.502003629686931	0.32948380982512143	0.133867161722285	2.571294427218259	0.32948380982512143	-111.87194328011053	207.17531713974202	149.03677876018546	241.9933822763574	22.73861408509587	7.286156276665895	1.0	2.0	12.0	2.0	2.0	0.7717467572178098	
531	-11613.034681174908	-11474.120953312447	-138.9137278624595	-11474.120953312447	202.4763614729523	1392.0336346719341	5.049295146651743E-5	0.3149210793141404	0.20068725914534097	0.24333336011890794	0.24105830142161086	0.133867161722285	2.502003629686931	0.32948380982512143	0.133867161722285	2.571294427218259	0.32948380982512143	-111.87194328011053	207.17531713974202	149.03677876018546	241.9933822763574	22.73861408509587	7.286156276665895	1.0	2.0	12.0	2.0	2.0	0.7717467572178098	
532	-11610.11628346125	-11474.084414443145	-136.03186901810466	-11474.084414443145	196.18893410957477	1281.8042023103817	5.049295146651743E-5	0.30721073899704027	0.20438355283514073	0.24398156467150714	0.244424143496312	0.15691785373449366	2.502003629686931	0.3096059089657411	0.15691785373449366	2.5649488449126023	0.3096059089657411	-106.6541802912051	72.52523469052444	240.316501026434	311.7586293880541	14.821857644816383	33.06974781869148	8.0	3.0	4.0	2.0	2.0	0.7717467572178098	
533	-11609.085229459652	-11474.059222003276	-135.02600745637642	-11474.059222003276	177.09227591116704	1174.2037289573498	5.408329753662284E-5	0.3143099814364593	0.1973101703464297	0.24540212167995426	0.2429777265371569	0.09243198218338064	2.480036466758368	0.34593986928333004	0.09243198218338064	2.643219830308213	0.34593986928333004	-107.12540906995584	33.638529401613766	109.19524662858757	291.60719287867875	18.45718100774236	29.629549428256308	2.0	6.0	7.0	2.0	2.0	0.7717467572178098	
534	-11609.085229459652	-11474.059222003276	-135.02600745637642	-11474.059222003276	177.09227591116704	1174.2037289573498	5.408329753662284E-5	0.3143099814364593	0.1973101703464297	0.24540212167995426	0.2429777265371569	0.09243198218338064	2.480036466758368	0.34593986928333004	0.09243198218338064	2.643219830308213	0.34593986928333004	-107.12540906995584	33.638529401613766	109.19524662858757	291.60719287867875	18.45718100774236	29.629549428256308	2.0	6.0	7.0	2.0	2.0	0.7717467572178098	
535	-11609.085229459652	-11474.059222003276	-135.02600745637642	-11474.059222003276	177.09227591116704	1174.2037289573498	5.408329753662284E-5	0.3143099814364593	0.1973101703464297	0.24540212167995426	0.2429777265371569	0.09243198218338064	2.480036466758368	0.34593986928333004	0.09243198218338064	2.643219830308213	0.34593986928333004	-107.12540906995584	33.638529401613766	109.19524662858757	291.60719287867875	18.45718100774236	29.629549428256308	2.0	6.0	7.0	2.0	2.0	0.7717467572178098	
536	-11613.056389883997	-11474.057226826208	-138.99916305778902	-11474.057226826208	205.7693115779772	1374.8171026149153	5.4472012673660105E-5	0.30387665740422587	0.1978468033015159	0.25160568756775226	0.2466708517265061	0.07645439481529918	2.562978562634162	0.2713755494964156	0.07645439481529918	2.7413615487424106	0.2713755494964156	-109.97110045519311	157.9772102263582	226.01979665813357	373.280365098969	60.38615063147909	13.008839485587917	6.0	3.0	6.0	1.0	3.0	0.7717467572178098	
537	-11613.056389883997	-11474.057226826208	-138.99916305778902	-11474.057226826208	205.7693115779772	1374.8171026149153	5.4472012673660105E-5	0.30387665740422587	0.1978468033015159	0.25160568756775226	0.2466708517265061	0.07645439481529918	2.562978562634162	0.2713755494964156	0.07645439481529918	2.7413615487424106	0.2713755494964156	-109.97110045519311	157.9772102263582	226.01979665813357	373.280365098969	60.38615063147909	13.008839485587917	6.0	3.0	6.0	1.0	3.0	0.7717467572178098	
538	-11607.741221029599	-11474.057084122041	-133.68413690755747	-11474.057084122041	120.64495874732488	721.4359265124657	9.461623792731816E-5	0.30412809368466664	0.1999491074053494	0.2425630949039165	0.25335970400606755	0.15123422482898438	2.348289590564636	0.3642423566104437	0.15123422482898438	2.6207572465565097	0.3642423566104437	-102.97801788380849	44.227690813408	106.8778997582744	364.37069260714475	325.0511236219874	18.113302307217072	3.0	11.0	1.0	1.0	3.0	0.7717467572178098	
539	-11607.741221029599	-11474.057084122041	-133.68413690755747	-11474.057084122041	120.64495874732488	721.4359265124657	9.461623792731816E-5	0.30412809368466664	0.1999491074053494	0.2425630949039165	0.25335970400606755	0.15123422482898438	2.348289590564636	0.3642423566104437	0.15123422482898438	2.6207572465565097	0.3642423566104437	-102.97801788380849	44.227690813408	106.8778997582744	364.37069260714475	325.0511236219874	18.113302307217072	3.0	11.0	1.0	1.0	3.0	0.7717467572178098	
540	-11607.741221029599	-11474.057084122041	-133.68413690755747	-11474.057084122041	120.64495874732488	721.4359265124657	9.461623792731816E-5	0.30412809368466664	0.1999491074053494	0.2425630949039165	0.25335970400606755	0.15123422482898438	2.348289590564636	0.3642423566104437	0.15123422482898438	2.6207572465565097	0.3642423566104437	-102.97801788380849	44.227690813408	106.8778997582744	364.37069260714475	325.0511236219874	18.113302307217072	3.0	11.0	1.0	1.0	3.0	0.7717467572178098	
541	-11614.29110333093	-11474.055627866881	-140.23547546404959	-11474.055627866881	213.3591568419018	1431.3943383120143	5.049295146651743E-5	0.3149210793141404	0.2015792082130432	0.2424414110512057	0.24105830142161086	0.133867161722285	2.502003629686931	0.32948380982512143	0.133867161722285	2.571294427218259	0.32948380982512143	-112.99818844901931	74.07612733444032	114.89850670587941	317.6679826939268	33.006386946992784	6.785585942955606	4.0	3.0	8.0	3.0	1.0	0.7717467572178098	
542	-11614.29110333093	-11474.055627866881	-140.23547546404959	-11474.055627866881	213.3591568419018	1431.3943383120143	5.049295146651743E-5	0.3149210793141404	0.2015792082130432	0.2424414110512057	0.24105830142161086	0.133867161722285	2.502003629686931	0.32948380982512143	0.133867161722285	2.571294427218259	0.32948380982512143	-112.99818844901931	74.07612733444032	114.89850670587941	317.6679826939268	33.006386946992784	6.785585942955606	4.0	3.0	8.0	3.0	1.0	0.7717467572178098	
543	-11594.521681586675	-11474.022421612595	-120.4992599740792	-11474.022421612595	96.89301016025304	608.4828748225884	1.2512550421348693E-4	0.3061694765383267	0.19367723588933158	0.2468917211350667	0.25326156643727504	0.10961045434369088	2.2228334253560615	0.38023442656249695	0.10961045434369088	2.7974768128315657	0.38023442656249695	-95.23678422390536	20.545748882071678	38.43269543873577	89.91024037092096	153.87642660629453	17.20964905809206	2.0	3.0	2.0	9.0	3.0	0.7717467572178098	
