Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	popSize	CoalescentConstant	mutationRate	
307	-3529.052460834265	-3430.868733373956	-98.18372746030903	-3430.868733373956	83.44195445709174	378.76635380254	2.376183321509321E-4	0.16279968001829404	2.176789900996264	0.6604104189854421	0.16279968001829404	2.176789900996264	0.6604104189854421	0.6448290588346599	48.74790331447165	-94.297065272724	1.0	
308	-3529.7579034879373	-3430.8660767831793	-98.89182670475807	-3430.8660767831793	114.01814287971166	461.21369582709593	2.376183321509321E-4	0.27900644000031477	2.0685641698924795	0.6524293901072058	0.27900644000031477	2.0685641698924795	0.6524293901072058	0.6448290588346599	54.178722608232164	-94.89953844519279	1.0	
309	-3529.7579034879373	-3430.8660767831793	-98.89182670475807	-3430.8660767831793	114.01814287971166	461.21369582709593	2.376183321509321E-4	0.27900644000031477	2.0685641698924795	0.6524293901072058	0.27900644000031477	2.0685641698924795	0.6524293901072058	0.6448290588346599	54.178722608232164	-94.89953844519279	1.0	
310	-3529.7579034879373	-3430.8660767831793	-98.89182670475807	-3430.8660767831793	114.01814287971166	461.21369582709593	2.376183321509321E-4	0.27900644000031477	2.0685641698924795	0.6524293901072058	0.27900644000031477	2.0685641698924795	0.6524293901072058	0.6448290588346599	54.178722608232164	-94.89953844519279	1.0	
311	-3533.5197309412024	-3430.845136120122	-102.67459482108058	-3430.845136120122	107.05459843118568	479.82568766835107	2.453551921694215E-4	0.15275649306535094	2.171219100886951	0.676024406047698	0.15275649306535094	2.171219100886951	0.676024406047698	0.6448290588346599	92.10336312108265	-98.15168336251334	1.0	
312	-3533.5197309412024	-3430.845136120122	-102.67459482108058	-3430.845136120122	107.05459843118568	479.82568766835107	2.453551921694215E-4	0.15275649306535094	2.171219100886951	0.676024406047698	0.15275649306535094	2.171219100886951	0.676024406047698	0.6448290588346599	92.10336312108265	-98.15168336251334	1.0	
313	-3531.295647550056	-3430.837236474193	-100.4584110758627	-3430.837236474193	113.07330666381269	482.0234220646471	2.453551921694215E-4	0.10788063271986581	2.244094049942156	0.648025317337978	0.10788063271986581	2.244094049942156	0.648025317337978	0.7269860369864074	68.62729142140611	-96.2297207861146	1.0	
314	-3538.0270073229008	-3430.821837354574	-107.2051699683266	-3430.821837354574	116.90865253399527	580.4778687348015	2.1784763002526228E-4	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.7987561743727194	83.03827200950911	-102.78586835825958	1.0	
315	-3538.0270073229008	-3430.821837354574	-107.2051699683266	-3430.821837354574	116.90865253399527	580.4778687348015	2.1784763002526228E-4	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.7987561743727194	83.03827200950911	-102.78586835825958	1.0	
316	-3538.0270073229008	-3430.821837354574	-107.2051699683266	-3430.821837354574	116.90865253399527	580.4778687348015	2.1784763002526228E-4	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.7987561743727194	83.03827200950911	-102.78586835825958	1.0	
317	-3538.0270073229008	-3430.821837354574	-107.2051699683266	-3430.821837354574	116.90865253399527	580.4778687348015	2.1784763002526228E-4	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.12118662490777202	2.3678463728309085	0.5109670022613191	0.7987561743727194	83.03827200950911	-102.78586835825958	1.0	
318	-3526.242846343038	-3430.7792106308802	-95.46363571215775	-3430.7792106308802	90.08375047502841	381.3753954634496	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	48.71317058062017	-91.57768627549848	1.0	
319	-3526.242846343038	-3430.7792106308802	-95.46363571215775	-3430.7792106308802	90.08375047502841	381.3753954634496	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	48.71317058062017	-91.57768627549848	1.0	
320	-3526.242846343038	-3430.7792106308802	-95.46363571215775	-3430.7792106308802	90.08375047502841	381.3753954634496	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	48.71317058062017	-91.57768627549848	1.0	
321	-3526.242846343038	-3430.7792106308802	-95.46363571215775	-3430.7792106308802	90.08375047502841	381.3753954634496	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	48.71317058062017	-91.57768627549848	1.0	
322	-3529.8319958287234	-3430.7732661501386	-99.05872967858481	-3430.7732661501386	77.99225433215761	399.685778067799	2.327844021330372E-4	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.6448290588346599	55.124639905749966	-95.04913287716113	1.0	
323	-3529.8319958287234	-3430.7732661501386	-99.05872967858481	-3430.7732661501386	77.99225433215761	399.685778067799	2.327844021330372E-4	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.6448290588346599	55.124639905749966	-95.04913287716113	1.0	
324	-3529.8319958287234	-3430.7732661501386	-99.05872967858481	-3430.7732661501386	77.99225433215761	399.685778067799	2.327844021330372E-4	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.6448290588346599	55.124639905749966	-95.04913287716113	1.0	
325	-3529.8319958287234	-3430.7732661501386	-99.05872967858481	-3430.7732661501386	77.99225433215761	399.685778067799	2.327844021330372E-4	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.6448290588346599	55.124639905749966	-95.04913287716113	1.0	
326	-3529.8319958287234	-3430.7732661501386	-99.05872967858481	-3430.7732661501386	77.99225433215761	399.685778067799	2.327844021330372E-4	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.07373461810715924	2.2643097322831336	0.6619556496097074	0.6448290588346599	55.124639905749966	-95.04913287716113	1.0	
327	-3517.215924250693	-3430.751436626355	-86.46448762433845	-3430.751436626355	63.132017438317355	264.0418787557758	4.038557993068079E-4	0.16453108105309505	2.4489017790697445	0.3865671398771616	0.16453108105309505	2.4489017790697445	0.3865671398771616	0.8480267032096531	30.543400280577714	-83.04533899215436	1.0	
328	-3517.215924250693	-3430.751436626355	-86.46448762433845	-3430.751436626355	63.132017438317355	264.0418787557758	4.038557993068079E-4	0.16453108105309505	2.4489017790697445	0.3865671398771616	0.16453108105309505	2.4489017790697445	0.3865671398771616	0.8480267032096531	30.543400280577714	-83.04533899215436	1.0	
329	-3530.413538062954	-3430.693329554118	-99.72020850883622	-3430.693329554118	69.43556900146493	376.8339929042793	2.376183321509321E-4	0.09034137897029121	2.176789900996264	0.7328687200334448	0.09034137897029121	2.176789900996264	0.7328687200334448	0.6448290588346599	46.726981908921275	-95.87588673993784	1.0	
330	-3530.413538062954	-3430.693329554118	-99.72020850883622	-3430.693329554118	69.43556900146493	376.8339929042793	2.376183321509321E-4	0.09034137897029121	2.176789900996264	0.7328687200334448	0.09034137897029121	2.176789900996264	0.7328687200334448	0.6448290588346599	46.726981908921275	-95.87588673993784	1.0	
331	-3530.413538062954	-3430.693329554118	-99.72020850883622	-3430.693329554118	69.43556900146493	376.8339929042793	2.376183321509321E-4	0.09034137897029121	2.176789900996264	0.7328687200334448	0.09034137897029121	2.176789900996264	0.7328687200334448	0.6448290588346599	46.726981908921275	-95.87588673993784	1.0	
332	-3530.413538062954	-3430.693329554118	-99.72020850883622	-3430.693329554118	69.43556900146493	376.8339929042793	2.376183321509321E-4	0.09034137897029121	2.176789900996264	0.7328687200334448	0.09034137897029121	2.176789900996264	0.7328687200334448	0.6448290588346599	46.726981908921275	-95.87588673993784	1.0	
333	-3538.4944006982237	-3430.6270668866587	-107.86733381156489	-3430.6270668866587	93.80072590434125	551.232973905722	1.9106475468987728E-4	0.14506416533857983	2.4312375421521435	0.42369829250927693	0.14506416533857983	2.4312375421521435	0.42369829250927693	0.6448290588346599	67.88898673638715	-103.6494599884417	1.0	
334	-3538.4944006982237	-3430.6270668866587	-107.86733381156489	-3430.6270668866587	93.80072590434125	551.232973905722	1.9106475468987728E-4	0.14506416533857983	2.4312375421521435	0.42369829250927693	0.14506416533857983	2.4312375421521435	0.42369829250927693	0.6448290588346599	67.88898673638715	-103.6494599884417	1.0	
335	-3538.4944006982237	-3430.6270668866587	-107.86733381156489	-3430.6270668866587	93.80072590434125	551.232973905722	1.9106475468987728E-4	0.14506416533857983	2.4312375421521435	0.42369829250927693	0.14506416533857983	2.4312375421521435	0.42369829250927693	0.6448290588346599	67.88898673638715	-103.6494599884417	1.0	
336	-3530.29188753115	-3430.5792814690976	-99.71260606205259	-3430.5792814690976	76.48504453816227	384.5469678778538	2.6810890599269816E-4	0.15522518751726513	2.1612410609725323	0.6835337515102029	0.15522518751726513	2.1612410609725323	0.6835337515102029	0.6448290588346599	69.17790691739715	-95.47592451460409	1.0	
337	-3518.1604102415904	-3430.565240547073	-87.59516969451768	-3430.565240547073	49.43214258000115	238.68015464688878	3.93831653756788E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	29.12935458995006	-84.22342327998986	1.0	
338	-3518.1604102415904	-3430.565240547073	-87.59516969451768	-3430.565240547073	49.43214258000115	238.68015464688878	3.93831653756788E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	29.12935458995006	-84.22342327998986	1.0	
339	-3518.1604102415904	-3430.565240547073	-87.59516969451768	-3430.565240547073	49.43214258000115	238.68015464688878	3.93831653756788E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	29.12935458995006	-84.22342327998986	1.0	
340	-3518.1604102415904	-3430.565240547073	-87.59516969451768	-3430.565240547073	49.43214258000115	238.68015464688878	3.93831653756788E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	29.12935458995006	-84.22342327998986	1.0	
341	-3518.1604102415904	-3430.565240547073	-87.59516969451768	-3430.565240547073	49.43214258000115	238.68015464688878	3.93831653756788E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	29.12935458995006	-84.22342327998986	1.0	
342	-3518.1604102415904	-3430.565240547073	-87.59516969451768	-3430.565240547073	49.43214258000115	238.68015464688878	3.93831653756788E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	29.12935458995006	-84.22342327998986	1.0	
343	-3533.225375088139	-3430.555590664235	-102.66978442390419	-3430.555590664235	99.36535529677727	470.5443060779888	2.271316044363429E-4	0.17931077643487559	2.176789900996264	0.6438993225688605	0.17931077643487559	2.176789900996264	0.6438993225688605	0.6448290588346599	41.674327329343996	-98.93989913626517	1.0	
344	-3533.225375088139	-3430.555590664235	-102.66978442390419	-3430.555590664235	99.36535529677727	470.5443060779888	2.271316044363429E-4	0.17931077643487559	2.176789900996264	0.6438993225688605	0.17931077643487559	2.176789900996264	0.6438993225688605	0.6448290588346599	41.674327329343996	-98.93989913626517	1.0	
345	-3533.225375088139	-3430.555590664235	-102.66978442390419	-3430.555590664235	99.36535529677727	470.5443060779888	2.271316044363429E-4	0.17931077643487559	2.176789900996264	0.6438993225688605	0.17931077643487559	2.176789900996264	0.6438993225688605	0.6448290588346599	41.674327329343996	-98.93989913626517	1.0	
346	-3515.6479488150417	-3430.555131315686	-85.09281749935555	-3430.555131315686	49.12851888603269	223.46820965174783	4.2749919575424676E-4	0.057978137026005364	2.3885978346465726	0.5534240283274229	0.057978137026005364	2.3885978346465726	0.5534240283274229	0.7222778572704517	21.333981820700103	-82.03251630728067	1.0	
347	-3515.6479488150417	-3430.555131315686	-85.09281749935555	-3430.555131315686	49.12851888603269	223.46820965174783	4.2749919575424676E-4	0.057978137026005364	2.3885978346465726	0.5534240283274229	0.057978137026005364	2.3885978346465726	0.5534240283274229	0.7222778572704517	21.333981820700103	-82.03251630728067	1.0	
348	-3520.52042954104	-3430.5265654108834	-89.99386413015667	-3430.5265654108834	50.8840986623204	256.8067380944561	4.2749919575424676E-4	0.0609481060441529	2.385627865628425	0.5534240283274229	0.0609481060441529	2.385627865628425	0.5534240283274229	0.7222778572704517	37.40740518400894	-86.37199544576308	1.0	
349	-3542.3321475517746	-3430.5045773386973	-111.82757021307732	-3430.5045773386973	141.99434818730168	727.1481077817173	1.5375636129218707E-4	0.04726659178068631	2.18318791932282	0.7695454888964937	0.04726659178068631	2.18318791932282	0.7695454888964937	0.6448290588346599	113.2281487070476	-107.09816541473006	1.0	
350	-3542.3321475517746	-3430.5045773386973	-111.82757021307732	-3430.5045773386973	141.99434818730168	727.1481077817173	1.5375636129218707E-4	0.04726659178068631	2.18318791932282	0.7695454888964937	0.04726659178068631	2.18318791932282	0.7695454888964937	0.6448290588346599	113.2281487070476	-107.09816541473006	1.0	
351	-3538.1712342756055	-3430.484708389559	-107.68652588604675	-3430.484708389559	128.4472571446613	620.6240978691911	1.5375636129218707E-4	0.04726659178068631	2.1875680758017	0.7651653324176134	0.04726659178068631	2.1875680758017	0.7651653324176134	0.6448290588346599	86.86074852828732	-103.22221964133632	1.0	
352	-3548.148736735782	-3430.4756673705883	-117.6730693651939	-3430.4756673705883	178.53120175470735	884.5906135823581	1.2220749708786703E-4	0.08848583896819177	2.4999203769602882	0.4115937840715204	0.08848583896819177	2.4999203769602882	0.4115937840715204	0.6448290588346599	180.01687123910486	-112.48001878958985	1.0	
353	-3548.148736735782	-3430.4756673705883	-117.6730693651939	-3430.4756673705883	178.53120175470735	884.5906135823581	1.2220749708786703E-4	0.08848583896819177	2.4999203769602882	0.4115937840715204	0.08848583896819177	2.4999203769602882	0.4115937840715204	0.6448290588346599	180.01687123910486	-112.48001878958985	1.0	
354	-3548.148736735782	-3430.4756673705883	-117.6730693651939	-3430.4756673705883	178.53120175470735	884.5906135823581	1.2220749708786703E-4	0.08848583896819177	2.4999203769602882	0.4115937840715204	0.08848583896819177	2.4999203769602882	0.4115937840715204	0.6448290588346599	180.01687123910486	-112.48001878958985	1.0	
355	-3530.8948678697543	-3430.3671872719397	-100.52768059781458	-3430.3671872719397	106.3245706650973	457.827506691645	2.138921850266149E-4	0.10155908867573522	2.319525488785092	0.5789154225391726	0.10155908867573522	2.319525488785092	0.5789154225391726	0.6448290588346599	58.21297025188255	-96.46357241134447	1.0	
356	-3530.8948678697543	-3430.3671872719397	-100.52768059781458	-3430.3671872719397	106.3245706650973	457.827506691645	2.138921850266149E-4	0.10155908867573522	2.319525488785092	0.5789154225391726	0.10155908867573522	2.319525488785092	0.5789154225391726	0.6448290588346599	58.21297025188255	-96.46357241134447	1.0	
357	-3530.8948678697543	-3430.3671872719397	-100.52768059781458	-3430.3671872719397	106.3245706650973	457.827506691645	2.138921850266149E-4	0.10155908867573522	2.319525488785092	0.5789154225391726	0.10155908867573522	2.319525488785092	0.5789154225391726	0.6448290588346599	58.21297025188255	-96.46357241134447	1.0	
358	-3528.1897550148888	-3430.355623527972	-97.83413148691659	-3430.355623527972	75.47726397970206	367.498761397701	2.584627446854677E-4	0.07509086178156152	2.3943091834126062	0.5305999548058317	0.07509086178156152	2.3943091834126062	0.5305999548058317	0.7987561743727194	42.84007679549207	-94.07665744872679	1.0	
359	-3528.1897550148888	-3430.355623527972	-97.83413148691659	-3430.355623527972	75.47726397970206	367.498761397701	2.584627446854677E-4	0.07509086178156152	2.3943091834126062	0.5305999548058317	0.07509086178156152	2.3943091834126062	0.5305999548058317	0.7987561743727194	42.84007679549207	-94.07665744872679	1.0	
360	-3529.361425073454	-3430.328201279087	-99.03322379436706	-3430.328201279087	91.30917541826223	410.60754356171816	2.453551921694215E-4	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.6448290588346599	39.49889828758203	-95.35695101430258	1.0	
361	-3529.361425073454	-3430.328201279087	-99.03322379436706	-3430.328201279087	91.30917541826223	410.60754356171816	2.453551921694215E-4	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.6448290588346599	39.49889828758203	-95.35695101430258	1.0	
362	-3529.361425073454	-3430.328201279087	-99.03322379436706	-3430.328201279087	91.30917541826223	410.60754356171816	2.453551921694215E-4	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.6448290588346599	39.49889828758203	-95.35695101430258	1.0	
363	-3529.361425073454	-3430.328201279087	-99.03322379436706	-3430.328201279087	91.30917541826223	410.60754356171816	2.453551921694215E-4	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.6448290588346599	39.49889828758203	-95.35695101430258	1.0	
364	-3529.361425073454	-3430.328201279087	-99.03322379436706	-3430.328201279087	91.30917541826223	410.60754356171816	2.453551921694215E-4	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.15934393262715185	2.2363821505378843	0.6042739168349641	0.6448290588346599	39.49889828758203	-95.35695101430258	1.0	
365	-3526.2325449360437	-3430.3120019193584	-95.92054301668516	-3430.3120019193584	93.11237947627396	393.59707839891405	2.524083686611973E-4	0.08826507356420178	2.245209103623697	0.6665258228121005	0.08826507356420178	2.245209103623697	0.6665258228121005	0.7804778409095139	34.962090195913525	-92.36627867947244	1.0	
366	-3526.2325449360437	-3430.3120019193584	-95.92054301668516	-3430.3120019193584	93.11237947627396	393.59707839891405	2.524083686611973E-4	0.08826507356420178	2.245209103623697	0.6665258228121005	0.08826507356420178	2.245209103623697	0.6665258228121005	0.7804778409095139	34.962090195913525	-92.36627867947244	1.0	
367	-3526.2325449360437	-3430.3120019193584	-95.92054301668516	-3430.3120019193584	93.11237947627396	393.59707839891405	2.524083686611973E-4	0.08826507356420178	2.245209103623697	0.6665258228121005	0.08826507356420178	2.245209103623697	0.6665258228121005	0.7804778409095139	34.962090195913525	-92.36627867947244	1.0	
368	-3542.1677032864595	-3430.278324192573	-111.88937909388662	-3430.278324192573	150.31237600869767	692.437354455128	1.5375636129218707E-4	0.04214704699847577	2.18318791932282	0.7746650336787042	0.04214704699847577	2.18318791932282	0.7746650336787042	0.6448290588346599	143.7578929341297	-106.92124850834865	1.0	
369	-3542.1677032864595	-3430.278324192573	-111.88937909388662	-3430.278324192573	150.31237600869767	692.437354455128	1.5375636129218707E-4	0.04214704699847577	2.18318791932282	0.7746650336787042	0.04214704699847577	2.18318791932282	0.7746650336787042	0.6448290588346599	143.7578929341297	-106.92124850834865	1.0	
370	-3522.205476865095	-3430.2461012757008	-91.95937558939445	-3430.2461012757008	78.84931825460075	327.13743487464495	3.0553489416072793E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	36.95736188874361	-88.34961072263752	1.0	
371	-3522.205476865095	-3430.2461012757008	-91.95937558939445	-3430.2461012757008	78.84931825460075	327.13743487464495	3.0553489416072793E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	36.95736188874361	-88.34961072263752	1.0	
372	-3522.205476865095	-3430.2461012757008	-91.95937558939445	-3430.2461012757008	78.84931825460075	327.13743487464495	3.0553489416072793E-4	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.06350450192978797	2.3874850916061474	0.5490104064640661	0.8480267032096531	36.95736188874361	-88.34961072263752	1.0	
373	-3532.24178711887	-3430.221571398993	-102.02021571987669	-3430.221571398993	71.54228247198643	413.1667274403171	1.9106475468987728E-4	0.1787051866092787	2.4655362027173746	0.355758610673347	0.1787051866092787	2.4655362027173746	0.355758610673347	0.6448290588346599	67.12437086483725	-97.81366853968247	1.0	
374	-3532.24178711887	-3430.221571398993	-102.02021571987669	-3430.221571398993	71.54228247198643	413.1667274403171	1.9106475468987728E-4	0.1787051866092787	2.4655362027173746	0.355758610673347	0.1787051866092787	2.4655362027173746	0.355758610673347	0.6448290588346599	67.12437086483725	-97.81366853968247	1.0	
375	-3532.24178711887	-3430.221571398993	-102.02021571987669	-3430.221571398993	71.54228247198643	413.1667274403171	1.9106475468987728E-4	0.1787051866092787	2.4655362027173746	0.355758610673347	0.1787051866092787	2.4655362027173746	0.355758610673347	0.6448290588346599	67.12437086483725	-97.81366853968247	1.0	
376	-3528.7545098052797	-3430.193799343295	-98.5607104619849	-3430.193799343295	101.42443346030521	433.17348645240577	2.3361624373420317E-4	0.07776229427013603	2.3437573268550156	0.5784803788748493	0.07776229427013603	2.3437573268550156	0.5784803788748493	0.8480267032096531	51.16658118523796	-94.62562385427397	1.0	
377	-3527.070415055466	-3431.8756524514583	-95.19476260400768	-3431.8756524514583	64.64825220521983	322.66710525583966	3.1098745184942944E-4	0.29831511066404726	2.1872631923268475	0.5144216970091054	0.29831511066404726	2.1872631923268475	0.5144216970091054	0.6448290588346599	51.953060040908376	-91.24442198461858	1.0	
378	-3532.4707314463735	-3430.170823839127	-102.29990760724664	-3430.170823839127	95.18201960275458	429.37963871030456	2.453551921694215E-4	0.15275649306535094	2.2205010690207994	0.6267424379138499	0.15275649306535094	2.2205010690207994	0.6267424379138499	0.6448290588346599	91.04286794083215	-97.7885771353785	1.0	
379	-3532.4707314463735	-3430.170823839127	-102.29990760724664	-3430.170823839127	95.18201960275458	429.37963871030456	2.453551921694215E-4	0.15275649306535094	2.2205010690207994	0.6267424379138499	0.15275649306535094	2.2205010690207994	0.6267424379138499	0.6448290588346599	91.04286794083215	-97.7885771353785	1.0	
380	-3533.079260463513	-3430.1683065758652	-102.91095388764765	-3430.1683065758652	81.63432581377519	432.18597993594966	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	79.20548196575176	-98.53890837448336	1.0	
381	-3533.7712333407553	-3430.1019644076678	-103.66926893308747	-3430.1019644076678	101.4995010042689	491.9626648616924	1.5449714491254054E-4	0.10589279115243239	2.2505341607538285	0.6435730480937388	0.10589279115243239	2.2505341607538285	0.6435730480937388	0.7987561743727194	82.15399671942441	-99.26067343830347	1.0	
382	-3533.7712333407553	-3430.1019644076678	-103.66926893308747	-3430.1019644076678	101.4995010042689	491.9626648616924	1.5449714491254054E-4	0.10589279115243239	2.2505341607538285	0.6435730480937388	0.10589279115243239	2.2505341607538285	0.6435730480937388	0.7987561743727194	82.15399671942441	-99.26067343830347	1.0	
383	-3540.543522599095	-3430.060868387921	-110.48265421117434	-3430.060868387921	98.6148001801866	591.9108337664784	1.9106475468987728E-4	0.14506416533857983	2.4991772239880734	0.355758610673347	0.14506416533857983	2.4991772239880734	0.355758610673347	0.6448290588346599	72.74213252459948	-106.19573345496248	1.0	
384	-3540.543522599095	-3430.060868387921	-110.48265421117434	-3430.060868387921	98.6148001801866	591.9108337664784	1.9106475468987728E-4	0.14506416533857983	2.4991772239880734	0.355758610673347	0.14506416533857983	2.4991772239880734	0.355758610673347	0.6448290588346599	72.74213252459948	-106.19573345496248	1.0	
385	-3540.543522599095	-3430.060868387921	-110.48265421117434	-3430.060868387921	98.6148001801866	591.9108337664784	1.9106475468987728E-4	0.14506416533857983	2.4991772239880734	0.355758610673347	0.14506416533857983	2.4991772239880734	0.355758610673347	0.6448290588346599	72.74213252459948	-106.19573345496248	1.0	
386	-3530.7764932900195	-3429.9794782369445	-100.79701505307524	-3429.9794782369445	104.63410678557246	465.4852144608125	1.932409205665484E-4	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.6363412882556632	70.6197059195579	-96.53970582684934	1.0	
387	-3530.7764932900195	-3429.9794782369445	-100.79701505307524	-3429.9794782369445	104.63410678557246	465.4852144608125	1.932409205665484E-4	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.09500214616967471	2.5485533983874435	0.35644445544288206	0.6363412882556632	70.6197059195579	-96.53970582684934	1.0	
388	-3515.399147235526	-3429.919775985207	-85.47937125031915	-3429.919775985207	49.13183887828573	226.6676993134841	4.2749919575424676E-4	0.0609481060441529	2.385627865628425	0.5534240283274229	0.0609481060441529	2.385627865628425	0.5534240283274229	0.7222778572704517	30.010968119914708	-82.07780833147669	1.0	
389	-3515.399147235526	-3429.919775985207	-85.47937125031915	-3429.919775985207	49.13183887828573	226.6676993134841	4.2749919575424676E-4	0.0609481060441529	2.385627865628425	0.5534240283274229	0.0609481060441529	2.385627865628425	0.5534240283274229	0.7222778572704517	30.010968119914708	-82.07780833147669	1.0	
390	-3515.399147235526	-3429.919775985207	-85.47937125031915	-3429.919775985207	49.13183887828573	226.6676993134841	4.2749919575424676E-4	0.0609481060441529	2.385627865628425	0.5534240283274229	0.0609481060441529	2.385627865628425	0.5534240283274229	0.7222778572704517	30.010968119914708	-82.07780833147669	1.0	
391	-3528.5766766263628	-3429.8810316372433	-98.69564498911963	-3429.8810316372433	92.16362488817461	402.34001144321064	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	75.6753060348411	-94.36919309015208	1.0	
392	-3528.5766766263628	-3429.8810316372433	-98.69564498911963	-3429.8810316372433	92.16362488817461	402.34001144321064	2.376183321509321E-4	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.1806879897190128	2.0864432902475425	0.7328687200334448	0.6448290588346599	75.6753060348411	-94.36919309015208	1.0	
393	-3514.9421577373714	-3429.8736752018694	-85.06848253550194	-3429.8736752018694	60.697572699762695	247.90232230109905	4.2749919575424676E-4	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.7222778572704517	22.19581508522022	-81.96857877406866	1.0	
394	-3514.9421577373714	-3429.8736752018694	-85.06848253550194	-3429.8736752018694	60.697572699762695	247.90232230109905	4.2749919575424676E-4	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.7222778572704517	22.19581508522022	-81.96857877406866	1.0	
395	-3514.9421577373714	-3429.8736752018694	-85.06848253550194	-3429.8736752018694	60.697572699762695	247.90232230109905	4.2749919575424676E-4	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.7222778572704517	22.19581508522022	-81.96857877406866	1.0	
396	-3514.9421577373714	-3429.8736752018694	-85.06848253550194	-3429.8736752018694	60.697572699762695	247.90232230109905	4.2749919575424676E-4	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.1558207160180612	2.3343809728931157	0.5097983110888238	0.7222778572704517	22.19581508522022	-81.96857877406866	1.0	
397	-3533.3617806502007	-3429.824321736501	-103.53745891369944	-3429.824321736501	93.40612462079781	472.7923844318101	1.8182128342147407E-4	0.05448226264051009	2.2505341607538285	0.6949835766056611	0.05448226264051009	2.2505341607538285	0.6949835766056611	0.7987561743727194	86.07596115092286	-99.08222873810185	1.0	
