Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	clockRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
430	-6447.691141420775	-6334.06369827751	-113.62744314326508	-6334.06369827751	97.24169547240987	329.90776915034894	0.31684020104937755	0.2616202960621248	0.19817950745229326	0.2888800067765424	0.25132018970903924	0.4820946652334698	2.3425501705308682	0.4820946652334698	0.1753551642356625	2.3425501705308682	0.1753551642356625	0.0	3.232994534016693E-4	-75.4973069656852	2.913244457871371	7.259417446790755	17.267214652624503	44.165715262258985	17.187071874616414	4.0	1.0	3.0	7.0	4.0	
431	-6448.138503942678	-6334.061244607819	-114.0772593348584	-6334.061244607819	97.45589971539563	340.72201872347625	0.18209465495387228	0.276624960950504	0.19165939779555338	0.2762367171307012	0.2554789241232411	0.2796586723463188	2.591050301092847	0.2796586723463188	0.12929102656083524	2.591050301092847	0.12929102656083524	0.0	3.014412939096883E-4	-75.97896017902735	4.058109809271609	3.4136061695927298	12.79427211523507	28.978373177844684	44.70051511601462	4.0	1.0	2.0	7.0	5.0	
432	-6448.138503942678	-6334.061244607819	-114.0772593348584	-6334.061244607819	97.45589971539563	340.72201872347625	0.18209465495387228	0.276624960950504	0.19165939779555338	0.2762367171307012	0.2554789241232411	0.2796586723463188	2.591050301092847	0.2796586723463188	0.12929102656083524	2.591050301092847	0.12929102656083524	0.0	3.014412939096883E-4	-75.97896017902735	4.058109809271609	3.4136061695927298	12.79427211523507	28.978373177844684	44.70051511601462	4.0	1.0	2.0	7.0	5.0	
433	-6457.4764226126235	-6334.042798557409	-123.43362405521435	-6334.042798557409	88.28155798124206	324.25921211258486	0.27518773335060626	0.2551980719031926	0.19742922683304728	0.2829388983751202	0.26443380288863966	0.40324381213994065	2.423947947781449	0.40324381213994065	0.17280824007861081	2.423947947781449	0.17280824007861081	0.0	2.748436603271993E-4	-76.69196282896826	5.378919869035282	14.398855233924168	45.4092753752606	230.87907637967683	55.00881360658871	5.0	3.0	6.0	3.0	2.0	
434	-6456.0261866209785	-6334.02933648189	-121.99685013908827	-6334.02933648189	78.04721480775945	303.503235052014	0.17547259858041012	0.2609205754884749	0.2037653913900047	0.27826459640073414	0.2570494367207858	0.42498996565522673	2.4304282398597503	0.42498996565522673	0.1445817944850235	2.4304282398597503	0.1445817944850235	0.0	3.458311761614693E-4	-79.61527695753703	14.018102087925636	6.84396155906517	4.705945167622734	37.66823591632201	65.04120688863173	4.0	1.0	2.0	4.0	8.0	
435	-6456.0261866209785	-6334.02933648189	-121.99685013908827	-6334.02933648189	78.04721480775945	303.503235052014	0.17547259858041012	0.2609205754884749	0.2037653913900047	0.27826459640073414	0.2570494367207858	0.42498996565522673	2.4304282398597503	0.42498996565522673	0.1445817944850235	2.4304282398597503	0.1445817944850235	0.0	3.458311761614693E-4	-79.61527695753703	14.018102087925636	6.84396155906517	4.705945167622734	37.66823591632201	65.04120688863173	4.0	1.0	2.0	4.0	8.0	
436	-6456.048800832984	-6334.025152880019	-122.023647952965	-6334.025152880019	105.96139205562329	377.90892944838083	0.11271912597831024	0.26359147441787595	0.204875163375627	0.2799803486961817	0.25155301351031495	0.40285146725591653	2.409702411382585	0.40285146725591653	0.1874461213614989	2.409702411382585	0.1874461213614989	0.0	2.9193009654903177E-4	-79.20880950899878	4.479118793511532	17.35735917126142	38.20387513884593	95.71143400749641	31.93092907059391	5.0	3.0	4.0	4.0	3.0	
437	-6441.854695593166	-6333.999111003265	-107.85558458990134	-6333.999111003265	75.65185502833211	276.4362823860825	0.2544031400735109	0.24905049651977285	0.2001005093762978	0.2962594697246318	0.2545895243792972	0.5114998185388829	2.3892362740572715	0.5114998185388829	0.09926390740384694	2.3892362740572715	0.09926390740384694	0.0	3.761759835956639E-4	-70.03710960322529	2.052294669000176	2.505529342758258	7.672948601657549	38.176062215588274	66.73355426119043	2.0	4.0	1.0	2.0	10.0	
438	-6454.904958439413	-6333.99112031655	-120.91383812286342	-6333.99112031655	77.22329588078246	287.890181504526	0.17547259858041012	0.26359147441787595	0.20109449246060365	0.2849779602373701	0.25033607288414983	0.3755512860973984	2.479866919417579	0.3755512860973984	0.1445817944850235	2.479866919417579	0.1445817944850235	0.0	3.458311761614693E-4	-80.17751290021381	5.915927847022812	7.2773579306191785	14.135831825836135	69.93269407605295	76.03749989566134	6.0	2.0	2.0	8.0	1.0	
439	-6449.380416162477	-6333.953300339301	-115.42711582317625	-6333.953300339301	74.68242898708516	286.79042686825835	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27045347288236826	0.2523313385673829	0.43807961380529115	2.4340355672177205	0.43807961380529115	0.12788481897698875	2.4340355672177205	0.12788481897698875	0.0	3.791142587173852E-4	-75.32011178554131	8.527536065602334	21.53690570509031	24.348705140714365	57.295028880616115	36.074352672272695	6.0	1.0	4.0	5.0	3.0	
440	-6449.380416162477	-6333.953300339301	-115.42711582317625	-6333.953300339301	74.68242898708516	286.79042686825835	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27045347288236826	0.2523313385673829	0.43807961380529115	2.4340355672177205	0.43807961380529115	0.12788481897698875	2.4340355672177205	0.12788481897698875	0.0	3.791142587173852E-4	-75.32011178554131	8.527536065602334	21.53690570509031	24.348705140714365	57.295028880616115	36.074352672272695	6.0	1.0	4.0	5.0	3.0	
441	-6449.380416162477	-6333.953300339301	-115.42711582317625	-6333.953300339301	74.68242898708516	286.79042686825835	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27045347288236826	0.2523313385673829	0.43807961380529115	2.4340355672177205	0.43807961380529115	0.12788481897698875	2.4340355672177205	0.12788481897698875	0.0	3.791142587173852E-4	-75.32011178554131	8.527536065602334	21.53690570509031	24.348705140714365	57.295028880616115	36.074352672272695	6.0	1.0	4.0	5.0	3.0	
442	-6449.380416162477	-6333.953300339301	-115.42711582317625	-6333.953300339301	74.68242898708516	286.79042686825835	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27045347288236826	0.2523313385673829	0.43807961380529115	2.4340355672177205	0.43807961380529115	0.12788481897698875	2.4340355672177205	0.12788481897698875	0.0	3.791142587173852E-4	-75.32011178554131	8.527536065602334	21.53690570509031	24.348705140714365	57.295028880616115	36.074352672272695	6.0	1.0	4.0	5.0	3.0	
443	-6454.5260438342075	-6333.928064501948	-120.5979793322598	-6333.928064501948	79.84192647010892	302.55043035696946	0.7353715645771	0.26836006144346003	0.1919011785143767	0.2793911019000498	0.26034765814211325	0.42261993138531684	2.4138760490293465	0.42261993138531684	0.16350401958533722	2.4138760490293465	0.16350401958533722	0.0	3.532633228431607E-4	-78.03005149885712	6.4767588049685445	15.422763347952154	69.80961863275596	61.26842031760617	24.330048234927606	7.0	1.0	8.0	2.0	1.0	
444	-6445.758985901096	-6333.882836494041	-111.87614940705475	-6333.882836494041	76.46488977490709	273.55844140535817	0.2122940608838565	0.25408083405904824	0.21362371413237252	0.27815981694132136	0.25413563486725743	0.40411775666180566	2.4287128045064947	0.40411775666180566	0.16716943883170005	2.4287128045064947	0.16716943883170005	0.0	3.791142587173852E-4	-74.43291926266933	13.91365458813458	2.1700332409795906	8.524270066042517	12.986949850739544	31.056091235619146	1.0	2.0	4.0	4.0	8.0	
445	-6445.758985901096	-6333.882836494041	-111.87614940705475	-6333.882836494041	76.46488977490709	273.55844140535817	0.2122940608838565	0.25408083405904824	0.21362371413237252	0.27815981694132136	0.25413563486725743	0.40411775666180566	2.4287128045064947	0.40411775666180566	0.16716943883170005	2.4287128045064947	0.16716943883170005	0.0	3.791142587173852E-4	-74.43291926266933	13.91365458813458	2.1700332409795906	8.524270066042517	12.986949850739544	31.056091235619146	1.0	2.0	4.0	4.0	8.0	
446	-6451.828451159858	-6333.870141487453	-117.95830967240417	-6333.870141487453	73.4361736788951	281.921668432287	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27815981694132136	0.24462499450842976	0.42359520997090977	2.448519971052102	0.42359520997090977	0.12788481897698875	2.448519971052102	0.12788481897698875	0.0	3.791142587173852E-4	-73.97543587888637	7.9238937153703075	38.58012813883344	97.52039324728794	80.41270004854859	10.526669335817584	8.0	5.0	2.0	1.0	3.0	
447	-6451.828451159858	-6333.870141487453	-117.95830967240417	-6333.870141487453	73.4361736788951	281.921668432287	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27815981694132136	0.24462499450842976	0.42359520997090977	2.448519971052102	0.42359520997090977	0.12788481897698875	2.448519971052102	0.12788481897698875	0.0	3.791142587173852E-4	-73.97543587888637	7.9238937153703075	38.58012813883344	97.52039324728794	80.41270004854859	10.526669335817584	8.0	5.0	2.0	1.0	3.0	
448	-6451.828451159858	-6333.870141487453	-117.95830967240417	-6333.870141487453	73.4361736788951	281.921668432287	0.3864915114373554	0.26359147441787595	0.21362371413237252	0.27815981694132136	0.24462499450842976	0.42359520997090977	2.448519971052102	0.42359520997090977	0.12788481897698875	2.448519971052102	0.12788481897698875	0.0	3.791142587173852E-4	-73.97543587888637	7.9238937153703075	38.58012813883344	97.52039324728794	80.41270004854859	10.526669335817584	8.0	5.0	2.0	1.0	3.0	
449	-6454.0861050186495	-6333.832449270874	-120.2536557477756	-6333.832449270874	80.5190904531862	298.01510621143757	0.516771210079311	0.27237395084742383	0.1878872891104129	0.2793911019000498	0.26034765814211325	0.4470243826098074	2.3788792716449483	0.4470243826098074	0.17409634574524438	2.3788792716449483	0.17409634574524438	0.0	3.532633228431607E-4	-76.08229045116344	6.632671969647349	37.20745472299407	51.95130821379511	36.54092479140411	79.62803005651143	6.0	1.0	7.0	4.0	1.0	
450	-6454.0861050186495	-6333.832449270874	-120.2536557477756	-6333.832449270874	80.5190904531862	298.01510621143757	0.516771210079311	0.27237395084742383	0.1878872891104129	0.2793911019000498	0.26034765814211325	0.4470243826098074	2.3788792716449483	0.4470243826098074	0.17409634574524438	2.3788792716449483	0.17409634574524438	0.0	3.532633228431607E-4	-76.08229045116344	6.632671969647349	37.20745472299407	51.95130821379511	36.54092479140411	79.62803005651143	6.0	1.0	7.0	4.0	1.0	
451	-6454.0861050186495	-6333.832449270874	-120.2536557477756	-6333.832449270874	80.5190904531862	298.01510621143757	0.516771210079311	0.27237395084742383	0.1878872891104129	0.2793911019000498	0.26034765814211325	0.4470243826098074	2.3788792716449483	0.4470243826098074	0.17409634574524438	2.3788792716449483	0.17409634574524438	0.0	3.532633228431607E-4	-76.08229045116344	6.632671969647349	37.20745472299407	51.95130821379511	36.54092479140411	79.62803005651143	6.0	1.0	7.0	4.0	1.0	
452	-6458.906526785714	-6333.780482747089	-125.12604403862454	-6333.780482747089	95.2055926041349	339.812185194358	0.11271912597831024	0.26359147441787595	0.2118031823775122	0.2799803486961817	0.24462499450842976	0.40363110079527126	2.409702411382585	0.40363110079527126	0.18666648782214415	2.409702411382585	0.18666648782214415	0.0	2.9193009654903177E-4	-81.78852773744093	13.505337074942462	36.91884849046081	41.88766300047091	76.5048243469352	69.84957752268681	4.0	4.0	5.0	1.0	5.0	
453	-6458.906526785714	-6333.780482747089	-125.12604403862454	-6333.780482747089	95.2055926041349	339.812185194358	0.11271912597831024	0.26359147441787595	0.2118031823775122	0.2799803486961817	0.24462499450842976	0.40363110079527126	2.409702411382585	0.40363110079527126	0.18666648782214415	2.409702411382585	0.18666648782214415	0.0	2.9193009654903177E-4	-81.78852773744093	13.505337074942462	36.91884849046081	41.88766300047091	76.5048243469352	69.84957752268681	4.0	4.0	5.0	1.0	5.0	
454	-6458.906526785714	-6333.780482747089	-125.12604403862454	-6333.780482747089	95.2055926041349	339.812185194358	0.11271912597831024	0.26359147441787595	0.2118031823775122	0.2799803486961817	0.24462499450842976	0.40363110079527126	2.409702411382585	0.40363110079527126	0.18666648782214415	2.409702411382585	0.18666648782214415	0.0	2.9193009654903177E-4	-81.78852773744093	13.505337074942462	36.91884849046081	41.88766300047091	76.5048243469352	69.84957752268681	4.0	4.0	5.0	1.0	5.0	
455	-6458.366532886746	-6333.685920955984	-124.68061193076204	-6333.685920955984	96.26417224836153	358.06430625394484	0.11271912597831024	0.26409376911086513	0.21362371413237252	0.27815981694132136	0.24412269981544057	0.40363110079527126	2.409702411382585	0.40363110079527126	0.18666648782214415	2.409702411382585	0.18666648782214415	0.0	2.9193009654903177E-4	-82.64135313499726	15.933729784489715	20.564133803856308	82.13525683888471	20.840319053954556	13.599006638387545	3.0	4.0	8.0	1.0	3.0	
456	-6462.461334267592	-6333.6834490514075	-128.77788521618476	-6333.6834490514075	103.33853767959062	396.0248323585115	0.2115486633908246	0.273998383535076	0.20192879630318264	0.26249398905568094	0.26157883110606006	0.4217599640950539	2.4509433538424785	0.4217599640950539	0.12729668206246797	2.4509433538424785	0.12729668206246797	0.0	2.4836118311667113E-4	-84.70605823206925	15.15149171832926	29.73948564425345	52.820005672904294	76.73335418648016	77.55913225125674	7.0	4.0	2.0	5.0	1.0	
457	-6447.58224080464	-6333.659078154153	-113.92316265048728	-6333.659078154153	97.4979779140819	347.16189275523357	0.17547259858041012	0.26359147441787595	0.20064605831162344	0.2849779602373701	0.25078450703313004	0.35895792065110826	2.479866919417579	0.35895792065110826	0.16117515993131362	2.479866919417579	0.16117515993131362	0.0	3.458311761614693E-4	-73.4257174948325	4.526931749727429	6.287744034452544	29.437012584139705	66.95429115464401	41.13863012207187	6.0	1.0	6.0	3.0	3.0	
458	-6447.58224080464	-6333.659078154153	-113.92316265048728	-6333.659078154153	97.4979779140819	347.16189275523357	0.17547259858041012	0.26359147441787595	0.20064605831162344	0.2849779602373701	0.25078450703313004	0.35895792065110826	2.479866919417579	0.35895792065110826	0.16117515993131362	2.479866919417579	0.16117515993131362	0.0	3.458311761614693E-4	-73.4257174948325	4.526931749727429	6.287744034452544	29.437012584139705	66.95429115464401	41.13863012207187	6.0	1.0	6.0	3.0	3.0	
459	-6447.58224080464	-6333.659078154153	-113.92316265048728	-6333.659078154153	97.4979779140819	347.16189275523357	0.17547259858041012	0.26359147441787595	0.20064605831162344	0.2849779602373701	0.25078450703313004	0.35895792065110826	2.479866919417579	0.35895792065110826	0.16117515993131362	2.479866919417579	0.16117515993131362	0.0	3.458311761614693E-4	-73.4257174948325	4.526931749727429	6.287744034452544	29.437012584139705	66.95429115464401	41.13863012207187	6.0	1.0	6.0	3.0	3.0	
460	-6447.58224080464	-6333.659078154153	-113.92316265048728	-6333.659078154153	97.4979779140819	347.16189275523357	0.17547259858041012	0.26359147441787595	0.20064605831162344	0.2849779602373701	0.25078450703313004	0.35895792065110826	2.479866919417579	0.35895792065110826	0.16117515993131362	2.479866919417579	0.16117515993131362	0.0	3.458311761614693E-4	-73.4257174948325	4.526931749727429	6.287744034452544	29.437012584139705	66.95429115464401	41.13863012207187	6.0	1.0	6.0	3.0	3.0	
461	-6439.368480386571	-6333.65508175829	-105.71339862828074	-6333.65508175829	74.04842769424225	266.6306793819736	0.2122940608838565	0.25408083405904824	0.21362371413237252	0.27815981694132136	0.25413563486725743	0.443402376516517	2.4287128045064947	0.443402376516517	0.12788481897698875	2.4287128045064947	0.12788481897698875	0.0	3.791142587173852E-4	-71.25774222370492	1.7034934760676481	2.732159313857306	8.373690857520444	18.728209453686347	32.36077844825975	1.0	5.0	1.0	4.0	8.0	
462	-6450.338258545709	-6333.59350711907	-116.74475142663962	-6333.59350711907	95.25800068704721	334.86820792095455	0.11271912597831024	0.26409376911086513	0.21362371413237252	0.27815981694132136	0.24412269981544057	0.40363110079527126	2.5006061327741693	0.40363110079527126	0.09576276643055982	2.5006061327741693	0.09576276643055982	0.0	2.9193009654903177E-4	-76.68179140684103	8.238788899749094	14.270434004148623	12.629291710641418	39.080356181770924	55.93559724349599	5.0	1.0	1.0	6.0	6.0	
463	-6444.008453781805	-6333.582102578019	-110.42635120378597	-6333.582102578019	96.898071151438	332.0957675225391	0.33257555015994655	0.2650892476424132	0.20405546985375303	0.28521918246112626	0.2456361000427072	0.47477529952831843	2.346234399934042	0.47477529952831843	0.17899030053764028	2.346234399934042	0.17899030053764028	0.0	3.232994534016693E-4	-70.429987829259	2.4015432406685555	6.763243308306648	26.435626754700806	55.32511729922474	36.2964931922318	5.0	4.0	4.0	5.0	1.0	
464	-6453.511441354961	-6333.5713481713865	-119.94009318357467	-6333.5713481713865	89.05814912990351	331.818997656308	0.11271912597831024	0.26359147441787595	0.21362371413237252	0.27815981694132136	0.24462499450842976	0.40363110079527126	2.409702411382585	0.40363110079527126	0.18666648782214415	2.409702411382585	0.18666648782214415	0.0	2.9193009654903177E-4	-77.59527749432401	5.550439647019098	7.304670924165009	37.82529070553483	53.83165479921164	83.42026106200744	1.0	6.0	6.0	1.0	5.0	
465	-6453.511441354961	-6333.5713481713865	-119.94009318357467	-6333.5713481713865	89.05814912990351	331.818997656308	0.11271912597831024	0.26359147441787595	0.21362371413237252	0.27815981694132136	0.24462499450842976	0.40363110079527126	2.409702411382585	0.40363110079527126	0.18666648782214415	2.409702411382585	0.18666648782214415	0.0	2.9193009654903177E-4	-77.59527749432401	5.550439647019098	7.304670924165009	37.82529070553483	53.83165479921164	83.42026106200744	1.0	6.0	6.0	1.0	5.0	
466	-6444.928283008182	-6333.557709001459	-111.3705740067229	-6333.557709001459	78.19842449527793	286.5058239805112	0.2122940608838565	0.2557301414630041	0.21266123275841892	0.27763892587903394	0.25396969989954254	0.3297615070954275	2.5423536739275843	0.3297615070954275	0.12788481897698875	2.5423536739275843	0.12788481897698875	0.0	3.791142587173852E-4	-73.39614429210243	2.2750690110245957	2.532123523906506	8.624966202233338	44.641526964460176	47.14510072080299	2.0	3.0	1.0	4.0	9.0	
467	-6457.302107543291	-6333.482193999909	-123.81991354338189	-6333.482193999909	106.1618911805523	375.9016171551469	0.19882070701925458	0.2690939107963142	0.20028020143861572	0.2795350927947942	0.2510907949702756	0.5060264464517626	2.4099419252552607	0.5060264464517626	0.08403162829297717	2.4099419252552607	0.08403162829297717	0.0	2.7338447654742603E-4	-83.81299563597622	2.54283197634087	2.074245446936985	10.98592280848421	39.48745993556791	54.62614806363575	3.0	2.0	3.0	4.0	7.0	
468	-6457.302107543291	-6333.482193999909	-123.81991354338189	-6333.482193999909	106.1618911805523	375.9016171551469	0.19882070701925458	0.2690939107963142	0.20028020143861572	0.2795350927947942	0.2510907949702756	0.5060264464517626	2.4099419252552607	0.5060264464517626	0.08403162829297717	2.4099419252552607	0.08403162829297717	0.0	2.7338447654742603E-4	-83.81299563597622	2.54283197634087	2.074245446936985	10.98592280848421	39.48745993556791	54.62614806363575	3.0	2.0	3.0	4.0	7.0	
469	-6457.302107543291	-6333.482193999909	-123.81991354338189	-6333.482193999909	106.1618911805523	375.9016171551469	0.19882070701925458	0.2690939107963142	0.20028020143861572	0.2795350927947942	0.2510907949702756	0.5060264464517626	2.4099419252552607	0.5060264464517626	0.08403162829297717	2.4099419252552607	0.08403162829297717	0.0	2.7338447654742603E-4	-83.81299563597622	2.54283197634087	2.074245446936985	10.98592280848421	39.48745993556791	54.62614806363575	3.0	2.0	3.0	4.0	7.0	
470	-6450.675745564139	-6333.471843867822	-117.20390169631685	-6333.471843867822	75.919118197934	285.84168670042175	0.5469822180623405	0.25109792135203973	0.1966777856169804	0.2922150017948495	0.26000929123613004	0.3255002664232808	2.550869831915284	0.3255002664232808	0.1236299016614359	2.550869831915284	0.1236299016614359	0.0	3.44088948483935E-4	-76.86279935175953	15.31368544726915	10.31326424340046	32.04158156443093	28.491300796248435	44.89178828793531	2.0	5.0	4.0	1.0	7.0	
471	-6450.675745564139	-6333.471843867822	-117.20390169631685	-6333.471843867822	75.919118197934	285.84168670042175	0.5469822180623405	0.25109792135203973	0.1966777856169804	0.2922150017948495	0.26000929123613004	0.3255002664232808	2.550869831915284	0.3255002664232808	0.1236299016614359	2.550869831915284	0.1236299016614359	0.0	3.44088948483935E-4	-76.86279935175953	15.31368544726915	10.31326424340046	32.04158156443093	28.491300796248435	44.89178828793531	2.0	5.0	4.0	1.0	7.0	
472	-6450.675745564139	-6333.471843867822	-117.20390169631685	-6333.471843867822	75.919118197934	285.84168670042175	0.5469822180623405	0.25109792135203973	0.1966777856169804	0.2922150017948495	0.26000929123613004	0.3255002664232808	2.550869831915284	0.3255002664232808	0.1236299016614359	2.550869831915284	0.1236299016614359	0.0	3.44088948483935E-4	-76.86279935175953	15.31368544726915	10.31326424340046	32.04158156443093	28.491300796248435	44.89178828793531	2.0	5.0	4.0	1.0	7.0	
473	-6450.675745564139	-6333.471843867822	-117.20390169631685	-6333.471843867822	75.919118197934	285.84168670042175	0.5469822180623405	0.25109792135203973	0.1966777856169804	0.2922150017948495	0.26000929123613004	0.3255002664232808	2.550869831915284	0.3255002664232808	0.1236299016614359	2.550869831915284	0.1236299016614359	0.0	3.44088948483935E-4	-76.86279935175953	15.31368544726915	10.31326424340046	32.04158156443093	28.491300796248435	44.89178828793531	2.0	5.0	4.0	1.0	7.0	
474	-6450.675745564139	-6333.471843867822	-117.20390169631685	-6333.471843867822	75.919118197934	285.84168670042175	0.5469822180623405	0.25109792135203973	0.1966777856169804	0.2922150017948495	0.26000929123613004	0.3255002664232808	2.550869831915284	0.3255002664232808	0.1236299016614359	2.550869831915284	0.1236299016614359	0.0	3.44088948483935E-4	-76.86279935175953	15.31368544726915	10.31326424340046	32.04158156443093	28.491300796248435	44.89178828793531	2.0	5.0	4.0	1.0	7.0	
475	-6446.676652893903	-6333.452281000929	-113.22437189297432	-6333.452281000929	72.2369678873617	265.13479322784565	0.2122940608838565	0.2557301414630041	0.215173900725045	0.2715816403525088	0.25751431745944164	0.3297615070954275	2.5423536739275843	0.3297615070954275	0.12788481897698875	2.5423536739275843	0.12788481897698875	0.0	3.791142587173852E-4	-74.72714677592593	2.6557936256663104	10.867090469408165	26.552474647969788	14.137150931843541	34.85560093277695	3.0	1.0	6.0	2.0	7.0	
476	-6456.408194502783	-6333.427637568651	-122.98055693413112	-6333.427637568651	85.85037537373394	312.33111593041724	0.21060246086584417	0.266617489003839	0.19165939779555338	0.28419981038625386	0.25752330281435337	0.3007173207975634	2.520428700652745	0.3007173207975634	0.17885397854969248	2.520428700652745	0.17885397854969248	0.0	3.014412939096883E-4	-79.10085720666996	5.605816897875911	31.482542553150825	59.53396183021317	42.74582933260112	48.320361654542175	4.0	4.0	2.0	2.0	7.0	
477	-6456.408194502783	-6333.427637568651	-122.98055693413112	-6333.427637568651	85.85037537373394	312.33111593041724	0.21060246086584417	0.266617489003839	0.19165939779555338	0.28419981038625386	0.25752330281435337	0.3007173207975634	2.520428700652745	0.3007173207975634	0.17885397854969248	2.520428700652745	0.17885397854969248	0.0	3.014412939096883E-4	-79.10085720666996	5.605816897875911	31.482542553150825	59.53396183021317	42.74582933260112	48.320361654542175	4.0	4.0	2.0	2.0	7.0	
478	-6453.6777424510865	-6333.412503714147	-120.26523873694026	-6333.412503714147	88.73243029918213	318.00541112951976	0.11271912597831024	0.26409376911086513	0.21362371413237252	0.27815981694132136	0.24412269981544057	0.40363110079527126	2.5006061327741693	0.40363110079527126	0.09576276643055982	2.5006061327741693	0.09576276643055982	0.0	2.9193009654903177E-4	-78.80160884119907	15.273689681393	14.244975959134257	40.981557935333576	17.34215675141788	47.05557344558	1.0	6.0	10.0	1.0	1.0	
479	-6465.296254067243	-6333.376380987684	-131.91987307956003	-6333.376380987684	99.12414023963404	388.48346379294094	0.34065775828446526	0.2502802152272973	0.19709647321990487	0.2863451006287607	0.26627821092403686	0.40324381213994065	2.423947947781449	0.40324381213994065	0.17280824007861081	2.423947947781449	0.17280824007861081	0.0	2.748436603271993E-4	-87.2473400474409	84.08752212512366	30.453252758160197	34.51637504983155	80.89653237786236	20.59328823899884	1.0	2.0	9.0	4.0	3.0	
480	-6465.296254067243	-6333.376380987684	-131.91987307956003	-6333.376380987684	99.12414023963404	388.48346379294094	0.34065775828446526	0.2502802152272973	0.19709647321990487	0.2863451006287607	0.26627821092403686	0.40324381213994065	2.423947947781449	0.40324381213994065	0.17280824007861081	2.423947947781449	0.17280824007861081	0.0	2.748436603271993E-4	-87.2473400474409	84.08752212512366	30.453252758160197	34.51637504983155	80.89653237786236	20.59328823899884	1.0	2.0	9.0	4.0	3.0	
481	-6468.613006804108	-6333.373039757601	-135.23996704650742	-6333.373039757601	122.29818454314888	454.1157510780964	0.2115486633908246	0.26526329130975673	0.21526110145703442	0.26249398905568094	0.2569816181775275	0.4217599640950539	2.4509433538424785	0.4217599640950539	0.12729668206246797	2.4509433538424785	0.12729668206246797	0.0	2.4836118311667113E-4	-86.4067561542815	7.393454832491583	35.01061560045884	97.92865506210596	238.98262748955202	121.72947039958001	5.0	4.0	8.0	1.0	1.0	
482	-6453.033391809764	-6333.330219967378	-119.70317184238638	-6333.330219967378	92.1175981719365	326.57968603399854	0.17905877875248194	0.2677253570363646	0.18625251310396007	0.2859821616064774	0.2600399682531976	0.37686434588575296	2.5280886627899846	0.37686434588575296	0.09504699132426328	2.5280886627899846	0.09504699132426328	0.0	3.014412939096883E-4	-75.8252336218835	7.20600190965723	32.88321841617435	44.649059555168755	60.230516167089576	91.20286135148288	7.0	1.0	3.0	2.0	6.0	
483	-6458.122406154441	-6333.28974298848	-124.8326631659609	-6333.28974298848	96.9523219181002	348.6272406171128	0.11271912597831024	0.26409376911086513	0.21362371413237252	0.27815981694132136	0.24412269981544057	0.40363110079527126	2.5006061327741693	0.40363110079527126	0.09576276643055982	2.5006061327741693	0.09576276643055982	0.0	2.9193009654903177E-4	-81.83872530782115	44.64765764550586	24.82510022691607	19.1885463448795	54.74003229654414	65.86581626179643	1.0	2.0	9.0	1.0	6.0	
484	-6458.122406154441	-6333.28974298848	-124.8326631659609	-6333.28974298848	96.9523219181002	348.6272406171128	0.11271912597831024	0.26409376911086513	0.21362371413237252	0.27815981694132136	0.24412269981544057	0.40363110079527126	2.5006061327741693	0.40363110079527126	0.09576276643055982	2.5006061327741693	0.09576276643055982	0.0	2.9193009654903177E-4	-81.83872530782115	44.64765764550586	24.82510022691607	19.1885463448795	54.74003229654414	65.86581626179643	1.0	2.0	9.0	1.0	6.0	
485	-6451.98850361463	-6333.287541282561	-118.70096233206951	-6333.287541282561	109.5013887404136	387.52725766417495	0.34065775828446526	0.25449259381612604	0.19709647321990487	0.2863451006287607	0.26206583233520814	0.4126115331849352	2.411819846989168	0.4126115331849352	0.17556861982589692	2.411819846989168	0.17556861982589692	0.0	2.6953622515979946E-4	-73.86159881751526	3.1570675194743227	7.832895946509995	50.357845338259416	113.31273936741472	24.09197807951976	4.0	3.0	6.0	2.0	4.0	
486	-6458.382971562059	-6333.285457035618	-125.0975145264413	-6333.285457035618	106.99868954960387	412.15536439423954	0.2115486633908246	0.273998383535076	0.20192879630318264	0.26249398905568094	0.26157883110606006	0.4583798954701119	2.4509433538424785	0.4583798954701119	0.09067675068741002	2.4509433538424785	0.09067675068741002	0.0	2.4836118311667113E-4	-83.86723986601096	5.59198173812542	11.69826067918732	7.94892842803571	40.52339168396468	38.508611546409284	3.0	1.0	4.0	6.0	5.0	
