Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
357	-3329.607604775919	-3434.4050575890483	104.79745281312928	-3434.4050575890483	77.25012434589969	342.5893712368871	0.13694278180423067	2.414245002274127	0.4488122159216429	0.13694278180423067	2.414245002274127	0.4488122159216429	0.5811994964677462	0.0010238666578631856	2.4591337067325305E-4	1.0642445231255283E-13	0.0013273051926366468	2.45779070369922E-4	84.70517127771113	-94.28270223302523	
358	-3151.8512276000083	-3434.3973880364833	282.54616043647485	-3434.3973880364833	68.01840921713963	344.47809943200866	0.1624055546140754	2.398148526219859	0.43944591916606546	0.1624055546140754	2.398148526219859	0.43944591916606546	0.7586147834369655	1.6129187877117253E-5	2.9987535682747806E-4	2.0907350849985913E-17	1.5247840085214658E-5	2.9987548109424404E-4	42.10733934739768	-91.25676679985779	
359	-3151.8512276000083	-3434.3973880364833	282.54616043647485	-3434.3973880364833	68.01840921713963	344.47809943200866	0.1624055546140754	2.398148526219859	0.43944591916606546	0.1624055546140754	2.398148526219859	0.43944591916606546	0.7586147834369655	1.6129187877117253E-5	2.9987535682747806E-4	2.0907350849985913E-17	1.5247840085214658E-5	2.9987548109424404E-4	42.10733934739768	-91.25676679985779	
360	-3151.8512276000083	-3434.3973880364833	282.54616043647485	-3434.3973880364833	68.01840921713963	344.47809943200866	0.1624055546140754	2.398148526219859	0.43944591916606546	0.1624055546140754	2.398148526219859	0.43944591916606546	0.7586147834369655	1.6129187877117253E-5	2.9987535682747806E-4	2.0907350849985913E-17	1.5247840085214658E-5	2.9987548109424404E-4	42.10733934739768	-91.25676679985779	
361	-3536.6677698389653	-3434.3855491722215	-102.28222066674377	-3434.3855491722215	78.23849852221147	389.0066004252611	0.14381913049739148	2.378152415149793	0.47802845435281505	0.14381913049739148	2.378152415149793	0.47802845435281505	0.7165393235170792	0.34287305255175093	2.686663050392211E-4	1.0882216728920867E-8	0.37589900672108406	2.869667930773136E-4	59.57075279977056	-94.35837611649018	
362	-3365.7730272442714	-3434.378527099669	68.60549985539755	-3434.378527099669	73.44592872498687	317.5370948027559	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.004161188064126062	3.29932772090929E-4	1.9244299436220547E-12	0.004203903353357592	3.300629044777333E-4	45.239832766674084	-89.05937981421465	
363	-3365.7730272442714	-3434.378527099669	68.60549985539755	-3434.378527099669	73.44592872498687	317.5370948027559	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.004161188064126062	3.29932772090929E-4	1.9244299436220547E-12	0.004203903353357592	3.300629044777333E-4	45.239832766674084	-89.05937981421465	
364	-3365.7730272442714	-3434.378527099669	68.60549985539755	-3434.378527099669	73.44592872498687	317.5370948027559	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.004161188064126062	3.29932772090929E-4	1.9244299436220547E-12	0.004203903353357592	3.300629044777333E-4	45.239832766674084	-89.05937981421465	
365	-3365.7730272442714	-3434.378527099669	68.60549985539755	-3434.378527099669	73.44592872498687	317.5370948027559	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.004161188064126062	3.29932772090929E-4	1.9244299436220547E-12	0.004203903353357592	3.300629044777333E-4	45.239832766674084	-89.05937981421465	
366	-3441.7096354743608	-3434.367716333004	-7.341919141356993	-3434.367716333004	60.50083463897729	276.0171661658016	0.12798494403059502	2.402875594570336	0.4691394613990683	0.12798494403059502	2.402875594570336	0.4691394613990683	0.6343775987370216	0.03464376517079661	3.4336680347324633E-4	1.215592048037292E-10	0.032022608689037405	3.4295913047493613E-4	33.568515676124534	-86.20952771403059	
367	-3441.7096354743608	-3434.367716333004	-7.341919141356993	-3434.367716333004	60.50083463897729	276.0171661658016	0.12798494403059502	2.402875594570336	0.4691394613990683	0.12798494403059502	2.402875594570336	0.4691394613990683	0.6343775987370216	0.03464376517079661	3.4336680347324633E-4	1.215592048037292E-10	0.032022608689037405	3.4295913047493613E-4	33.568515676124534	-86.20952771403059	
368	-3441.7096354743608	-3434.367716333004	-7.341919141356993	-3434.367716333004	60.50083463897729	276.0171661658016	0.12798494403059502	2.402875594570336	0.4691394613990683	0.12798494403059502	2.402875594570336	0.4691394613990683	0.6343775987370216	0.03464376517079661	3.4336680347324633E-4	1.215592048037292E-10	0.032022608689037405	3.4295913047493613E-4	33.568515676124534	-86.20952771403059	
369	-3480.280702227401	-3434.3514233501905	-45.92927887721039	-3434.3514233501905	57.47789532666262	296.56821209028607	0.1377982932028291	2.3273858845019393	0.5348158222952314	0.1377982932028291	2.3273858845019393	0.5348158222952314	0.6343775987370216	0.07833439731110549	2.360906812977804E-4	3.734992852047846E-10	0.08419196260580965	2.3398641516418728E-4	47.25636178743458	-89.22371420466725	
370	-3480.280702227401	-3434.3514233501905	-45.92927887721039	-3434.3514233501905	57.47789532666262	296.56821209028607	0.1377982932028291	2.3273858845019393	0.5348158222952314	0.1377982932028291	2.3273858845019393	0.5348158222952314	0.6343775987370216	0.07833439731110549	2.360906812977804E-4	3.734992852047846E-10	0.08419196260580965	2.3398641516418728E-4	47.25636178743458	-89.22371420466725	
371	-3515.2106317362604	-3434.342621080668	-80.86801065559243	-3434.342621080668	42.777604250003556	224.83853226994398	0.08610383926467653	2.3719957183503744	0.5419004423849482	0.08610383926467653	2.3719957183503744	0.5419004423849482	0.7324695937213953	0.2315010952641796	5.614246199781967E-4	1.557945751862528E-8	0.23224483857769873	5.343656709073583E-4	23.988854419468705	-82.83540292107263	
372	-3371.5626939727777	-3434.319556051884	62.75686207910606	-3434.319556051884	125.7956623596292	619.9731162567341	0.1790283360101682	2.1522949964726164	0.668676667517216	0.1790283360101682	2.1522949964726164	0.668676667517216	0.8071309884798614	0.0026543138717754	1.3668926220914934E-4	1.5532260408650704E-13	0.0028838297958993907	1.36648047419975E-4	188.60161014560964	-108.61611380591057	
373	-3059.390581207771	-3434.3139638066696	374.9233825988986	-3434.3139638066696	82.91713974993789	423.5958024000548	0.1762991109297819	2.4384494883186996	0.3852514007515186	0.1762991109297819	2.4384494883186996	0.3852514007515186	0.7586147834369655	1.2263111896299596E-6	2.559242264287909E-4	8.806476969271777E-20	1.1595505871911007E-6	2.559242181341371E-4	71.2964317736851	-97.5864528832117	
374	-3474.0623253905355	-3434.309774487533	-39.752550903002614	-3434.309774487533	64.13534742411785	334.16495128392125	0.19415880346971334	2.4277422829830204	0.3780989135472661	0.19415880346971334	2.4277422829830204	0.3780989135472661	0.7165393235170792	0.058055841196338234	3.010299773394688E-4	3.5880811396518677E-10	0.06184329236260642	3.025859074888912E-4	47.639526821043	-91.8573708675713	
375	-3474.0623253905355	-3434.309774487533	-39.752550903002614	-3434.309774487533	64.13534742411785	334.16495128392125	0.19415880346971334	2.4277422829830204	0.3780989135472661	0.19415880346971334	2.4277422829830204	0.3780989135472661	0.7165393235170792	0.058055841196338234	3.010299773394688E-4	3.5880811396518677E-10	0.06184329236260642	3.025859074888912E-4	47.639526821043	-91.8573708675713	
376	-3515.9807018301076	-3434.2903477812674	-81.69035404884023	-3434.2903477812674	50.51149156419007	215.02236055512896	0.17615181036604033	2.4144128479227076	0.4094353417112512	0.17615181036604033	2.4144128479227076	0.4094353417112512	0.7450274492685461	0.2694422936758136	4.6870078859543543E-4	1.506771984812054E-8	0.26445949673049757	4.4503234686809104E-4	18.414729974664105	-79.70958196892437	
377	-3448.382065238686	-3434.262798555158	-14.119266683528249	-3434.262798555158	70.42018710820383	376.11274313945154	0.11188334608170021	2.4469412393757466	0.4411754145425529	0.11188334608170021	2.4469412393757466	0.4411754145425529	0.7165393235170792	0.029884469642072746	2.449702361589174E-4	5.695098790910274E-11	0.030681771307673696	2.468819840400189E-4	69.49891967067722	-94.99328109842013	
378	-3501.336581780629	-3434.254275640459	-67.08230614016993	-3434.254275640459	99.79017753820499	439.4513718863008	0.21799255062653705	2.087940856166658	0.6940665932068041	0.21799255062653705	2.087940856166658	0.6940665932068041	0.7975532907512652	0.13129625061571287	2.124385339622501E-4	5.695051776252049E-10	0.11811630039848178	2.0030362379417054E-4	65.83855824620531	-96.25755103697317	
379	-3419.77254863961	-3434.2073212825635	14.43477264295348	-3434.2073212825635	71.99336301046377	335.4533768437787	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.016459694625557922	3.0439724347810067E-4	2.3302499359798785E-11	0.015924661828958624	3.029614389071308E-4	29.65177191987256	-92.34821679996928	
380	-3419.77254863961	-3434.2073212825635	14.43477264295348	-3434.2073212825635	71.99336301046377	335.4533768437787	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.016459694625557922	3.0439724347810067E-4	2.3302499359798785E-11	0.015924661828958624	3.029614389071308E-4	29.65177191987256	-92.34821679996928	
381	-3419.77254863961	-3434.2073212825635	14.43477264295348	-3434.2073212825635	71.99336301046377	335.4533768437787	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	0.016459694625557922	3.0439724347810067E-4	2.3302499359798785E-11	0.015924661828958624	3.029614389071308E-4	29.65177191987256	-92.34821679996928	
382	-3515.330078189416	-3434.2043470580247	-81.12573113139126	-3434.2043470580247	87.56247160025133	373.7307625872618	0.1609609369718289	2.3610106086753553	0.47802845435281505	0.1609609369718289	2.3610106086753553	0.47802845435281505	0.7165393235170792	0.1923494817172908	3.1094558819970354E-4	3.6618209668286065E-9	0.1883276298418702	3.1792896525066595E-4	50.425326825816576	-91.04645591817291	
383	-3515.330078189416	-3434.2043470580247	-81.12573113139126	-3434.2043470580247	87.56247160025133	373.7307625872618	0.1609609369718289	2.3610106086753553	0.47802845435281505	0.1609609369718289	2.3610106086753553	0.47802845435281505	0.7165393235170792	0.1923494817172908	3.1094558819970354E-4	3.6618209668286065E-9	0.1883276298418702	3.1792896525066595E-4	50.425326825816576	-91.04645591817291	
384	-3515.330078189416	-3434.2043470580247	-81.12573113139126	-3434.2043470580247	87.56247160025133	373.7307625872618	0.1609609369718289	2.3610106086753553	0.47802845435281505	0.1609609369718289	2.3610106086753553	0.47802845435281505	0.7165393235170792	0.1923494817172908	3.1094558819970354E-4	3.6618209668286065E-9	0.1883276298418702	3.1792896525066595E-4	50.425326825816576	-91.04645591817291	
385	-3531.29922419536	-3434.1996124224734	-97.0996117728866	-3434.1996124224734	137.61662054943747	589.1270820623483	0.1741884801204432	2.4544520251192874	0.3713594947602688	0.1741884801204432	2.4544520251192874	0.3713594947602688	0.7165393235170792	0.22063362125441968	1.51852636428863E-4	1.13561332118881E-9	0.2246852298584791	1.516768597235975E-4	74.32425969265701	-101.08060763247896	
386	-3477.2340159835976	-3434.1868098698164	-43.047206113781385	-3434.1868098698164	69.92988114232358	347.570901931857	0.06125930356835242	2.2042914712299777	0.7344492252016693	0.06125930356835242	2.2042914712299777	0.7344492252016693	0.7324695937213953	0.05436887062113091	2.832775595816856E-4	3.4982403440442574E-10	0.06715949761871988	2.787881127784954E-4	70.38643761785568	-93.03467741293416	
387	-3529.433207957963	-3434.180257800249	-95.25295015771408	-3434.180257800249	46.6617785281885	257.8326565130916	0.15232419012872722	2.5005460247438736	0.34712978512739984	0.15232419012872722	2.5005460247438736	0.34712978512739984	0.6457684746818185	0.3363138192296738	3.8285505815930623E-4	1.3920220768435591E-8	0.3229610149457964	3.553026994230489E-4	37.56419341290197	-86.84284046643569	
388	-3376.151379497005	-3434.178315328583	58.02693583157764	-3434.178315328583	95.44492021974102	468.16356350480123	0.08609784531498202	2.3140176225978695	0.5998845320871475	0.08609784531498202	2.3140176225978695	0.5998845320871475	0.7324695937213953	0.0040184023620882196	2.2946447070829303E-4	9.426849864332737E-13	0.004228832668865479	2.2963505226487744E-4	53.45113714324269	-99.56274887458558	
389	-3376.151379497005	-3434.178315328583	58.02693583157764	-3434.178315328583	95.44492021974102	468.16356350480123	0.08609784531498202	2.3140176225978695	0.5998845320871475	0.08609784531498202	2.3140176225978695	0.5998845320871475	0.7324695937213953	0.0040184023620882196	2.2946447070829303E-4	9.426849864332737E-13	0.004228832668865479	2.2963505226487744E-4	53.45113714324269	-99.56274887458558	
390	-3533.379795502481	-3434.1694143373925	-99.2103811650886	-3434.1694143373925	89.52120133109393	390.17267129251	0.14381913049739148	2.378152415149793	0.47802845435281505	0.14381913049739148	2.378152415149793	0.47802845435281505	0.7165393235170792	0.29928229531752815	2.77510493065112E-4	6.580015850389517E-9	0.305572572142167	2.7920757998171723E-4	54.165024498603124	-92.67609950102784	
391	-3366.7363107061583	-3434.1628542983312	67.42654359217303	-3434.1628542983312	124.00295567820011	597.330651538923	0.1573734801593857	2.3439520200392367	0.4986744998013775	0.1573734801593857	2.3439520200392367	0.4986744998013775	0.5984913192076657	0.00265210360785183	1.3690749951581383E-4	1.371497831246588E-13	0.002702341068585477	1.3697357752100113E-4	150.111600307446	-106.17787636822385	
392	-3495.2442735404475	-3434.146909346176	-61.097364194271314	-3434.146909346176	109.55456745373121	452.0599805242761	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.7324695937213953	0.11426267816633225	1.8491099621747393E-4	3.841577311487623E-10	0.10635321218167341	1.874767667827229E-4	47.71080291504889	-94.93033899797572	
393	-3495.2442735404475	-3434.146909346176	-61.097364194271314	-3434.146909346176	109.55456745373121	452.0599805242761	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.7324695937213953	0.11426267816633225	1.8491099621747393E-4	3.841577311487623E-10	0.10635321218167341	1.874767667827229E-4	47.71080291504889	-94.93033899797572	
394	-3495.2442735404475	-3434.146909346176	-61.097364194271314	-3434.146909346176	109.55456745373121	452.0599805242761	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.7324695937213953	0.11426267816633225	1.8491099621747393E-4	3.841577311487623E-10	0.10635321218167341	1.874767667827229E-4	47.71080291504889	-94.93033899797572	
395	-3495.2442735404475	-3434.146909346176	-61.097364194271314	-3434.146909346176	109.55456745373121	452.0599805242761	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.09124475413266989	2.3653618492551014	0.5433933966122282	0.7324695937213953	0.11426267816633225	1.8491099621747393E-4	3.841577311487623E-10	0.10635321218167341	1.874767667827229E-4	47.71080291504889	-94.93033899797572	
396	-3465.7286911897786	-3434.130567708466	-31.59812348131255	-3434.130567708466	123.41786091695198	529.7204228300704	0.15299607861175793	2.186986257107981	0.6600176642802618	0.15299607861175793	2.186986257107981	0.6600176642802618	0.8071309884798614	0.0344246202960919	2.0336022938440782E-4	6.432550066621762E-11	0.03911130261090862	2.039887572989783E-4	117.91095379226167	-101.66184279126676	
397	-3465.7286911897786	-3434.130567708466	-31.59812348131255	-3434.130567708466	123.41786091695198	529.7204228300704	0.15299607861175793	2.186986257107981	0.6600176642802618	0.15299607861175793	2.186986257107981	0.6600176642802618	0.8071309884798614	0.0344246202960919	2.0336022938440782E-4	6.432550066621762E-11	0.03911130261090862	2.039887572989783E-4	117.91095379226167	-101.66184279126676	
398	-3314.9311245438234	-3434.1271224704483	119.19599792662486	-3434.1271224704483	62.41765567089675	297.4005009507591	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.06832838744033648	2.2438293129284594	0.6878422996312035	0.8307082311641065	9.888823289140143E-4	3.6241012644821883E-4	1.5721992854580269E-13	0.0010939837427728408	3.6235098881007906E-4	29.541635799515408	-89.0652846668835	
399	-3502.9238482392047	-3434.1230039480492	-68.80084429115564	-3434.1230039480492	58.199913319294794	282.5841110136127	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.13486628492350855	4.26163260705208E-4	4.244328847721996E-9	0.15403818142511638	4.1442118383659346E-4	41.412002354225066	-87.74009267299125	
400	-3502.9238482392047	-3434.1230039480492	-68.80084429115564	-3434.1230039480492	58.199913319294794	282.5841110136127	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.13486628492350855	4.26163260705208E-4	4.244328847721996E-9	0.15403818142511638	4.1442118383659346E-4	41.412002354225066	-87.74009267299125	
401	-3502.9238482392047	-3434.1230039480492	-68.80084429115564	-3434.1230039480492	58.199913319294794	282.5841110136127	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.13486628492350855	4.26163260705208E-4	4.244328847721996E-9	0.15403818142511638	4.1442118383659346E-4	41.412002354225066	-87.74009267299125	
402	-3465.4353944286145	-3434.120455024831	-31.31493940378384	-3434.120455024831	90.31680856889304	399.85383493305676	0.14381913049739148	2.378152415149793	0.47802845435281505	0.14381913049739148	2.378152415149793	0.47802845435281505	0.7165393235170792	0.03527640979591956	2.5412685322194625E-4	1.324479904316682E-10	0.046061601088242345	2.4850239742605604E-4	61.954132888590436	-94.01200862880965	
403	-3508.781300330056	-3434.1154750932674	-74.6658252367886	-3434.1154750932674	131.64449588272564	518.982218054833	0.06818208057447574	2.24397561979432	0.6878422996312035	0.06818208057447574	2.24397561979432	0.6878422996312035	0.8307082311641065	0.14286589213408143	2.45780416375915E-4	1.3967345969054458E-9	0.14255477674355393	2.607607350476091E-4	70.48797412009276	-96.76091366695843	
404	-3508.781300330056	-3434.1154750932674	-74.6658252367886	-3434.1154750932674	131.64449588272564	518.982218054833	0.06818208057447574	2.24397561979432	0.6878422996312035	0.06818208057447574	2.24397561979432	0.6878422996312035	0.8307082311641065	0.14286589213408143	2.45780416375915E-4	1.3967345969054458E-9	0.14255477674355393	2.607607350476091E-4	70.48797412009276	-96.76091366695843	
405	-3508.781300330056	-3434.1154750932674	-74.6658252367886	-3434.1154750932674	131.64449588272564	518.982218054833	0.06818208057447574	2.24397561979432	0.6878422996312035	0.06818208057447574	2.24397561979432	0.6878422996312035	0.8307082311641065	0.14286589213408143	2.45780416375915E-4	1.3967345969054458E-9	0.14255477674355393	2.607607350476091E-4	70.48797412009276	-96.76091366695843	
406	-3398.4568073049536	-3434.1119190280688	35.655111723115255	-3434.1119190280688	67.30764472233083	344.1345269623405	0.11671447277169203	2.1940615453153733	0.6892239819129335	0.11671447277169203	2.1940615453153733	0.6892239819129335	0.7324695937213953	0.009933913218600939	3.7083015159051835E-4	1.0264281572740626E-11	0.008666198215683553	3.6947624359412896E-4	51.881653523575594	-93.0223449755052	
407	-3396.719516343587	-3434.103690359615	37.384174016027785	-3434.103690359615	81.85986271492581	408.19682410542543	0.26975286582973046	2.1435026843251226	0.5867444498451464	0.26975286582973046	2.1435026843251226	0.5867444498451464	0.8100278878475645	0.007790144878307129	2.2117381460809237E-4	2.8642758789631427E-12	0.007618429995338243	2.2223761205985727E-4	35.64253143839491	-97.96161739419445	
408	-3514.40805011781	-3434.0816711766984	-80.32637894111174	-3434.0816711766984	53.54720504155325	238.24984957034977	0.1217046813989601	2.3201890369588303	0.5581062816422094	0.1217046813989601	2.3201890369588303	0.5581062816422094	0.7324695937213953	0.2674521535179089	2.857386676615088E-4	5.8523988549586126E-9	0.25857477335161994	3.1928628516124456E-4	26.69332983661553	-81.93906337219448	
409	-3498.8601865603214	-3434.076782886332	-64.7834036739898	-3434.076782886332	60.25309893415406	267.23822897636154	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.12696141705357544	3.588630267154332E-4	2.6208681490942547E-9	0.15020970805926304	3.4105200542069433E-4	21.347051641031744	-85.98275404631147	
410	-3498.8601865603214	-3434.076782886332	-64.7834036739898	-3434.076782886332	60.25309893415406	267.23822897636154	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.12696141705357544	3.588630267154332E-4	2.6208681490942547E-9	0.15020970805926304	3.4105200542069433E-4	21.347051641031744	-85.98275404631147	
411	-3498.8601865603214	-3434.076782886332	-64.7834036739898	-3434.076782886332	60.25309893415406	267.23822897636154	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.12696141705357544	3.588630267154332E-4	2.6208681490942547E-9	0.15020970805926304	3.4105200542069433E-4	21.347051641031744	-85.98275404631147	
412	-3498.8601865603214	-3434.076782886332	-64.7834036739898	-3434.076782886332	60.25309893415406	267.23822897636154	0.0578899377144498	2.323614901715129	0.6184951605704209	0.0578899377144498	2.323614901715129	0.6184951605704209	0.7324695937213953	0.12696141705357544	3.588630267154332E-4	2.6208681490942547E-9	0.15020970805926304	3.4105200542069433E-4	21.347051641031744	-85.98275404631147	
413	-3484.309221847273	-3434.0695607581547	-50.23966108911813	-3434.0695607581547	177.9846082976759	811.1604438046272	0.1904877138954571	2.1551845678806143	0.6543277182239279	0.1904877138954571	2.1551845678806143	0.6543277182239279	0.7975532907512652	0.058872474232172185	1.242259474668329E-4	4.327369993515412E-11	0.05380624439167342	1.2310038737191445E-4	124.41151676662327	-109.2243772095162	
414	-3521.391060418905	-3434.0547310152256	-87.3363294036794	-3434.0547310152256	37.30446714719493	201.75603284695404	0.1424092172334231	2.448155441055325	0.4094353417112512	0.1424092172334231	2.448155441055325	0.4094353417112512	0.7450274492685461	0.27721929122567845	5.425382850603559E-4	1.8614534188554072E-8	0.272816170924196	4.776592428386342E-4	35.699237281997945	-82.50505322325029	
415	-3509.628235081698	-3434.0528021406167	-75.57543294108132	-3434.0528021406167	79.86331290184609	418.0635908165498	0.13980861812006992	2.321035996534327	0.5391553853456031	0.13980861812006992	2.321035996534327	0.5391553853456031	0.8275360021370965	0.12484137564702284	2.1415554880784612E-4	7.441720786049474E-10	0.1286086512987437	2.0625950411304027E-4	47.236216659948624	-99.33570064814771	
416	-3509.628235081698	-3434.0528021406167	-75.57543294108132	-3434.0528021406167	79.86331290184609	418.0635908165498	0.13980861812006992	2.321035996534327	0.5391553853456031	0.13980861812006992	2.321035996534327	0.5391553853456031	0.8275360021370965	0.12484137564702284	2.1415554880784612E-4	7.441720786049474E-10	0.1286086512987437	2.0625950411304027E-4	47.236216659948624	-99.33570064814771	
417	-3509.628235081698	-3434.0528021406167	-75.57543294108132	-3434.0528021406167	79.86331290184609	418.0635908165498	0.13980861812006992	2.321035996534327	0.5391553853456031	0.13980861812006992	2.321035996534327	0.5391553853456031	0.8275360021370965	0.12484137564702284	2.1415554880784612E-4	7.441720786049474E-10	0.1286086512987437	2.0625950411304027E-4	47.236216659948624	-99.33570064814771	
418	-3437.653749548684	-3434.032970583359	-3.62077896532496	-3434.032970583359	66.49545543545534	323.19493150501785	0.10688156509948792	2.2437389412896613	0.6493794936108516	0.10688156509948792	2.2437389412896613	0.6493794936108516	0.8071309884798614	0.02452744246595456	3.642333894642613E-4	8.151810187909668E-11	0.024811175847406615	3.6679837580563617E-4	48.9498400044383	-91.01552178333496	
419	-3437.653749548684	-3434.032970583359	-3.62077896532496	-3434.032970583359	66.49545543545534	323.19493150501785	0.10688156509948792	2.2437389412896613	0.6493794936108516	0.10688156509948792	2.2437389412896613	0.6493794936108516	0.8071309884798614	0.02452744246595456	3.642333894642613E-4	8.151810187909668E-11	0.024811175847406615	3.6679837580563617E-4	48.9498400044383	-91.01552178333496	
420	-3437.653749548684	-3434.032970583359	-3.62077896532496	-3434.032970583359	66.49545543545534	323.19493150501785	0.10688156509948792	2.2437389412896613	0.6493794936108516	0.10688156509948792	2.2437389412896613	0.6493794936108516	0.8071309884798614	0.02452744246595456	3.642333894642613E-4	8.151810187909668E-11	0.024811175847406615	3.6679837580563617E-4	48.9498400044383	-91.01552178333496	
421	-3421.268045025708	-3434.0252146625344	12.757169636826418	-3434.0252146625344	119.86196095207887	572.220796805092	0.14373947831993822	2.01679262999837	0.8394678916816909	0.14373947831993822	2.01679262999837	0.8394678916816909	0.7975532907512652	0.012503607174824946	1.8141796836288179E-4	5.431493623547063E-12	0.012809584415998283	1.8227288457420146E-4	73.85002180036105	-101.88979599325248	
422	-3421.268045025708	-3434.0252146625344	12.757169636826418	-3434.0252146625344	119.86196095207887	572.220796805092	0.14373947831993822	2.01679262999837	0.8394678916816909	0.14373947831993822	2.01679262999837	0.8394678916816909	0.7975532907512652	0.012503607174824946	1.8141796836288179E-4	5.431493623547063E-12	0.012809584415998283	1.8227288457420146E-4	73.85002180036105	-101.88979599325248	
423	-3499.088866318377	-3434.0219415362435	-65.06692478213357	-3434.0219415362435	61.804408116427055	289.51900820100167	0.06506818828553153	2.3887830965131793	0.5461487152012886	0.06506818828553153	2.3887830965131793	0.5461487152012886	0.6343775987370216	0.1748274657211797	3.194324776272291E-4	1.9258171651992198E-9	0.1388698206006369	3.2496890602860953E-4	36.50452691846694	-86.66999919050659	
424	-3499.088866318377	-3434.0219415362435	-65.06692478213357	-3434.0219415362435	61.804408116427055	289.51900820100167	0.06506818828553153	2.3887830965131793	0.5461487152012886	0.06506818828553153	2.3887830965131793	0.5461487152012886	0.6343775987370216	0.1748274657211797	3.194324776272291E-4	1.9258171651992198E-9	0.1388698206006369	3.2496890602860953E-4	36.50452691846694	-86.66999919050659	
425	-3404.811749014531	-3434.0026150666954	29.190866052164516	-3434.0026150666954	116.13454704286046	490.0348936598615	0.19415880346971334	2.4259297415455445	0.3799114549847419	0.19415880346971334	2.4259297415455445	0.3799114549847419	0.7165393235170792	0.01034481081086034	1.909058291502464E-4	3.0890109522797466E-12	0.009219800463896106	1.901850459478808E-4	47.05663253111763	-97.08990836567803	
426	-3404.811749014531	-3434.0026150666954	29.190866052164516	-3434.0026150666954	116.13454704286046	490.0348936598615	0.19415880346971334	2.4259297415455445	0.3799114549847419	0.19415880346971334	2.4259297415455445	0.3799114549847419	0.7165393235170792	0.01034481081086034	1.909058291502464E-4	3.0890109522797466E-12	0.009219800463896106	1.901850459478808E-4	47.05663253111763	-97.08990836567803	
427	-3415.362118641501	-3433.986651083527	18.62453244202574	-3433.986651083527	91.49375886738754	408.61188560269943	0.08623358538758195	2.4355639804134785	0.4782024341989392	0.08623358538758195	2.4355639804134785	0.4782024341989392	0.7165393235170792	0.014891347070427826	2.2327038571820534E-4	7.381428765653573E-12	0.012147740638249457	2.2413262567067384E-4	38.81426907063373	-96.79286293331977	
428	-3415.362118641501	-3433.986651083527	18.62453244202574	-3433.986651083527	91.49375886738754	408.61188560269943	0.08623358538758195	2.4355639804134785	0.4782024341989392	0.08623358538758195	2.4355639804134785	0.4782024341989392	0.7165393235170792	0.014891347070427826	2.2327038571820534E-4	7.381428765653573E-12	0.012147740638249457	2.2413262567067384E-4	38.81426907063373	-96.79286293331977	
429	-3470.7411749308294	-3433.9818600623644	-36.759314868465154	-3433.9818600623644	70.53736343438946	320.348478833847	0.08609784531498202	2.409007414843347	0.5048947398416699	0.08609784531498202	2.409007414843347	0.5048947398416699	0.7324695937213953	0.07067409369286963	3.815642182976699E-4	6.357461528933723E-10	0.06609720073336729	3.8571114671268986E-4	28.910888450883863	-88.21594736225951	
