Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
391	-3521.793004298264	-3421.914783425024	-99.87822087323998	-3421.914783425024	44.925174539585875	272.6928748574722	0.2554506766919455	2.2691639111374116	0.47538541217064345	0.2554506766919455	2.2691639111374116	0.47538541217064345	0.33073027094181257	3.3959524528204727E-4	8.860361095128972E-9	0.30318162301247725	3.1588397754479385E-4	-76.36027812945719	20.21220150022293	4.458979726161708	12.899360893288712	52.933246029376704	5.010373724657545	3.0	1.0	3.0	9.0	3.0	
392	-3450.06876279475	-3421.9025737502207	-28.166189044529425	-3421.9025737502207	57.90677158314831	279.26369049267123	0.06804340232450168	2.336165867151597	0.5957907305239013	0.06804340232450168	2.336165867151597	0.5957907305239013	0.057196374899651736	3.564364222052972E-4	2.585079639750102E-10	0.04499282289904642	3.544399242348997E-4	-74.63155618568572	8.326592319610166	11.823928347839693	56.3916608431045	9.32104955928583	13.60719926014203	7.0	1.0	7.0	3.0	1.0	
393	-3450.06876279475	-3421.9025737502207	-28.166189044529425	-3421.9025737502207	57.90677158314831	279.26369049267123	0.06804340232450168	2.336165867151597	0.5957907305239013	0.06804340232450168	2.336165867151597	0.5957907305239013	0.057196374899651736	3.564364222052972E-4	2.585079639750102E-10	0.04499282289904642	3.544399242348997E-4	-74.63155618568572	8.326592319610166	11.823928347839693	56.3916608431045	9.32104955928583	13.60719926014203	7.0	1.0	7.0	3.0	1.0	
394	-3450.06876279475	-3421.9025737502207	-28.166189044529425	-3421.9025737502207	57.90677158314831	279.26369049267123	0.06804340232450168	2.336165867151597	0.5957907305239013	0.06804340232450168	2.336165867151597	0.5957907305239013	0.057196374899651736	3.564364222052972E-4	2.585079639750102E-10	0.04499282289904642	3.544399242348997E-4	-74.63155618568572	8.326592319610166	11.823928347839693	56.3916608431045	9.32104955928583	13.60719926014203	7.0	1.0	7.0	3.0	1.0	
395	-3550.428376252528	-3421.882443459954	-128.54593279257355	-3421.882443459954	83.5478931864346	518.193964888298	0.12339085695709147	2.30524651407522	0.5713626289676886	0.12339085695709147	2.30524651407522	0.5713626289676886	0.35985426620794503	1.972499734942811E-4	5.854508907797334E-9	0.4361492531476757	1.6274152587024846E-4	-85.68835783388745	13.318633590946622	18.369087238187163	171.3908861587447	7.41376094918337	4.393142417746963	3.0	5.0	9.0	1.0	1.0	
396	-3550.428376252528	-3421.882443459954	-128.54593279257355	-3421.882443459954	83.5478931864346	518.193964888298	0.12339085695709147	2.30524651407522	0.5713626289676886	0.12339085695709147	2.30524651407522	0.5713626289676886	0.35985426620794503	1.972499734942811E-4	5.854508907797334E-9	0.4361492531476757	1.6274152587024846E-4	-85.68835783388745	13.318633590946622	18.369087238187163	171.3908861587447	7.41376094918337	4.393142417746963	3.0	5.0	9.0	1.0	1.0	
397	-3550.428376252528	-3421.882443459954	-128.54593279257355	-3421.882443459954	83.5478931864346	518.193964888298	0.12339085695709147	2.30524651407522	0.5713626289676886	0.12339085695709147	2.30524651407522	0.5713626289676886	0.35985426620794503	1.972499734942811E-4	5.854508907797334E-9	0.4361492531476757	1.6274152587024846E-4	-85.68835783388745	13.318633590946622	18.369087238187163	171.3908861587447	7.41376094918337	4.393142417746963	3.0	5.0	9.0	1.0	1.0	
398	-3539.6888000503377	-3421.795285298052	-117.89351475228558	-3421.795285298052	40.29568284609764	243.18614921911586	0.03942613091032647	2.279816328962051	0.6807575401276229	0.03942613091032647	2.279816328962051	0.6807575401276229	0.3925666701588191	3.547344130209433E-4	1.815798313511535E-8	0.48470827125227883	2.3259832499563027E-4	-71.92864437631891	5.639100021823001	12.596093626722219	32.341877211563514	108.27097662638523	8.086999116715766	6.0	2.0	2.0	5.0	4.0	
399	-3536.389603745872	-3421.7453213039244	-114.64428244194764	-3421.7453213039244	52.42558347607249	312.2834388887819	0.25762978488264365	2.279466431046718	0.462903784070639	0.25762978488264365	2.279466431046718	0.462903784070639	0.30656102158792037	3.351856093545812E-4	1.0244403827784213E-8	0.33037796045849815	2.9091596913694955E-4	-81.54694658303686	16.017901598299662	11.778481910398542	73.40076308595555	53.506264511778646	12.957217119195674	3.0	5.0	7.0	1.0	3.0	
400	-3527.931276954599	-3421.711365906215	-106.21991104838408	-3421.711365906215	51.3913246864349	301.75455345535744	0.03942613091032647	2.3512028544555954	0.6093710146340787	0.03942613091032647	2.3512028544555954	0.6093710146340787	0.23362305582772266	3.239012863190122E-4	6.529575396038142E-9	0.28959582966240327	2.7137229349005363E-4	-85.88492614847799	17.630991466084893	37.57134846188149	22.134333695399345	56.385705088248876	80.68973154366826	5.0	2.0	1.0	9.0	2.0	
401	-3450.089314475949	-3421.677311458409	-28.412003017539938	-3421.677311458409	61.7522771332123	306.50155053657977	0.06804340232450168	2.319553290373745	0.6124033073017535	0.06804340232450168	2.319553290373745	0.6124033073017535	0.04210973946596074	3.88066310054891E-4	2.1005274488381795E-10	0.037639734201961	3.879629433483164E-4	-80.43722894896237	10.428415226249658	59.21980734910938	84.01607266968922	14.220013685778905	12.215660734294625	5.0	3.0	7.0	2.0	2.0	
402	-3450.089314475949	-3421.677311458409	-28.412003017539938	-3421.677311458409	61.7522771332123	306.50155053657977	0.06804340232450168	2.319553290373745	0.6124033073017535	0.06804340232450168	2.319553290373745	0.6124033073017535	0.04210973946596074	3.88066310054891E-4	2.1005274488381795E-10	0.037639734201961	3.879629433483164E-4	-80.43722894896237	10.428415226249658	59.21980734910938	84.01607266968922	14.220013685778905	12.215660734294625	5.0	3.0	7.0	2.0	2.0	
403	-3450.089314475949	-3421.677311458409	-28.412003017539938	-3421.677311458409	61.7522771332123	306.50155053657977	0.06804340232450168	2.319553290373745	0.6124033073017535	0.06804340232450168	2.319553290373745	0.6124033073017535	0.04210973946596074	3.88066310054891E-4	2.1005274488381795E-10	0.037639734201961	3.879629433483164E-4	-80.43722894896237	10.428415226249658	59.21980734910938	84.01607266968922	14.220013685778905	12.215660734294625	5.0	3.0	7.0	2.0	2.0	
404	-3525.2427762535344	-3421.6552216420623	-103.5875546114722	-3421.6552216420623	68.29260120396512	430.66534990735596	0.10044999082287814	2.3915900075598424	0.5079600016172795	0.10044999082287814	2.3915900075598424	0.5079600016172795	0.27359867133797194	2.4470889602548726E-4	5.406204357453456E-9	0.3036250217867366	2.410777577219991E-4	-77.99857630513252	19.878243947886443	28.666840487205825	128.24270622422335	2.4353537402729777	5.604911622006918	7.0	3.0	5.0	3.0	1.0	
405	-3525.2427762535344	-3421.6552216420623	-103.5875546114722	-3421.6552216420623	68.29260120396512	430.66534990735596	0.10044999082287814	2.3915900075598424	0.5079600016172795	0.10044999082287814	2.3915900075598424	0.5079600016172795	0.27359867133797194	2.4470889602548726E-4	5.406204357453456E-9	0.3036250217867366	2.410777577219991E-4	-77.99857630513252	19.878243947886443	28.666840487205825	128.24270622422335	2.4353537402729777	5.604911622006918	7.0	3.0	5.0	3.0	1.0	
406	-3523.2379117041996	-3421.643220553898	-101.59469115030137	-3421.643220553898	43.70320471063788	253.406452425626	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.21347512138003888	4.4690085695420857E-4	1.3339335664754768E-8	0.2806554777194927	3.790214913545288E-4	-78.80035492737689	5.315297899404738	14.957734530370411	42.94848872522853	33.65933462681149	1.6747547743014337	1.0	4.0	8.0	4.0	2.0	
407	-3523.2379117041996	-3421.643220553898	-101.59469115030137	-3421.643220553898	43.70320471063788	253.406452425626	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.21347512138003888	4.4690085695420857E-4	1.3339335664754768E-8	0.2806554777194927	3.790214913545288E-4	-78.80035492737689	5.315297899404738	14.957734530370411	42.94848872522853	33.65933462681149	1.6747547743014337	1.0	4.0	8.0	4.0	2.0	
408	-3523.2379117041996	-3421.643220553898	-101.59469115030137	-3421.643220553898	43.70320471063788	253.406452425626	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.03942613091032647	2.3924191738909255	0.5681546951987486	0.21347512138003888	4.4690085695420857E-4	1.3339335664754768E-8	0.2806554777194927	3.790214913545288E-4	-78.80035492737689	5.315297899404738	14.957734530370411	42.94848872522853	33.65933462681149	1.6747547743014337	1.0	4.0	8.0	4.0	2.0	
409	-3525.5768834887303	-3421.632737670478	-103.94414581825214	-3421.632737670478	36.79778812686456	211.6228208837838	0.10940180708210116	2.21083164768987	0.6797665452280295	0.10940180708210116	2.21083164768987	0.6797665452280295	0.42613096238026116	4.578224872121129E-4	3.720409945913059E-8	0.4348809422887718	4.463562748244231E-4	-70.29000080288105	8.78224095796872	9.826555773608845	25.94747160546245	51.906984348023094	6.796337651616323	3.0	5.0	2.0	5.0	4.0	
410	-3525.5768834887303	-3421.632737670478	-103.94414581825214	-3421.632737670478	36.79778812686456	211.6228208837838	0.10940180708210116	2.21083164768987	0.6797665452280295	0.10940180708210116	2.21083164768987	0.6797665452280295	0.42613096238026116	4.578224872121129E-4	3.720409945913059E-8	0.4348809422887718	4.463562748244231E-4	-70.29000080288105	8.78224095796872	9.826555773608845	25.94747160546245	51.906984348023094	6.796337651616323	3.0	5.0	2.0	5.0	4.0	
411	-3517.8594952253666	-3421.596832656602	-96.26266256876453	-3421.596832656602	37.34329926757353	199.23879359155677	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.3243256084084425	5.237440854038356E-4	2.018736312357356E-8	0.30950880816853965	4.4718615843673804E-4	-73.56278932590884	13.13673700693824	10.831305973086723	33.146539529500195	9.407187329532848	10.133112144255788	3.0	5.0	8.0	2.0	1.0	
412	-3517.8594952253666	-3421.596832656602	-96.26266256876453	-3421.596832656602	37.34329926757353	199.23879359155677	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.3243256084084425	5.237440854038356E-4	2.018736312357356E-8	0.30950880816853965	4.4718615843673804E-4	-73.56278932590884	13.13673700693824	10.831305973086723	33.146539529500195	9.407187329532848	10.133112144255788	3.0	5.0	8.0	2.0	1.0	
413	-3526.903694109325	-3421.5967487505495	-105.30694535877561	-3421.5967487505495	73.22595202623867	439.66473841138384	0.10044999082287814	2.3915900075598424	0.5079600016172795	0.10044999082287814	2.3915900075598424	0.5079600016172795	0.3132034376393512	2.7160374712763903E-4	7.0536389346297084E-9	0.3131983460074521	2.6799065111504975E-4	-78.87911545593049	19.02749040107418	67.47550686201771	128.24270622422335	6.154536819846972	8.541715452277241	8.0	4.0	3.0	1.0	3.0	
414	-3514.2925564309403	-3421.586361731985	-92.70619469895512	-3421.586361731985	36.6555529221459	226.35161049221284	0.25762978488264365	2.279466431046718	0.462903784070639	0.25762978488264365	2.279466431046718	0.462903784070639	0.2499862176245587	4.8146400207549074E-4	1.595484274602886E-8	0.2802505778724365	4.446323124066843E-4	-72.68635710456222	11.250799927475631	14.70178345434892	30.368984001431148	57.10271727290349	5.352669524978073	3.0	5.0	4.0	3.0	4.0	
415	-3514.2925564309403	-3421.586361731985	-92.70619469895512	-3421.586361731985	36.6555529221459	226.35161049221284	0.25762978488264365	2.279466431046718	0.462903784070639	0.25762978488264365	2.279466431046718	0.462903784070639	0.2499862176245587	4.8146400207549074E-4	1.595484274602886E-8	0.2802505778724365	4.446323124066843E-4	-72.68635710456222	11.250799927475631	14.70178345434892	30.368984001431148	57.10271727290349	5.352669524978073	3.0	5.0	4.0	3.0	4.0	
416	-3536.4852703821803	-3421.556371640121	-114.92889874205929	-3421.556371640121	43.149423757919436	255.60900846661616	0.2620006412763927	2.213110156543883	0.5248892021797247	0.2620006412763927	2.213110156543883	0.5248892021797247	0.3488491653243457	3.703653439862772E-4	2.0459931596000026E-8	0.4545928297143125	2.861858540207997E-4	-76.3904661857645	13.968534833494934	25.773805789080242	78.71022827390703	76.95751280207863	11.871801851323667	7.0	1.0	3.0	5.0	3.0	
417	-3536.4852703821803	-3421.556371640121	-114.92889874205929	-3421.556371640121	43.149423757919436	255.60900846661616	0.2620006412763927	2.213110156543883	0.5248892021797247	0.2620006412763927	2.213110156543883	0.5248892021797247	0.3488491653243457	3.703653439862772E-4	2.0459931596000026E-8	0.4545928297143125	2.861858540207997E-4	-76.3904661857645	13.968534833494934	25.773805789080242	78.71022827390703	76.95751280207863	11.871801851323667	7.0	1.0	3.0	5.0	3.0	
418	-3532.317032597189	-3421.5462869811718	-110.77074561601727	-3421.5462869811718	74.88972853055589	468.7701616262055	0.1429510110215487	2.428725981367198	0.4283230076112533	0.1429510110215487	2.428725981367198	0.4283230076112533	0.23780606041239827	1.9447772173458939E-4	2.0526334773245442E-9	0.2630150398469585	1.6602593121252052E-4	-85.66145565338253	20.159822055229025	57.63716804925031	76.69035657911327	182.98498647503953	6.831220979741389	8.0	1.0	5.0	1.0	4.0	
419	-3506.288928040723	-3421.544090107264	-84.7448379334592	-3421.544090107264	48.97847926130983	278.05197380241214	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.14252485927303374	3.7548492707162974E-4	3.5685986992952358E-9	0.16443428016640607	3.5141230406618E-4	-83.90308576167908	18.249023953013513	8.64324538000873	25.50282685575855	50.40476532677403	51.06181692321583	2.0	6.0	1.0	7.0	3.0	
420	-3506.288928040723	-3421.544090107264	-84.7448379334592	-3421.544090107264	48.97847926130983	278.05197380241214	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.14252485927303374	3.7548492707162974E-4	3.5685986992952358E-9	0.16443428016640607	3.5141230406618E-4	-83.90308576167908	18.249023953013513	8.64324538000873	25.50282685575855	50.40476532677403	51.06181692321583	2.0	6.0	1.0	7.0	3.0	
421	-3526.4090078773165	-3421.532739477171	-104.87626840014534	-3421.532739477171	63.51158075830816	321.63983189402836	0.11363803015275788	2.336334792549622	0.550027177297621	0.11363803015275788	2.336334792549622	0.550027177297621	0.21593013519843973	3.5161622946563835E-4	9.809086606050058E-9	0.2808417757779386	3.317208232886763E-4	-84.89910785617816	10.159052509373822	7.153692496573302	21.940486281820665	38.1665081975567	19.34696198392082	3.0	5.0	1.0	7.0	3.0	
422	-3526.4090078773165	-3421.532739477171	-104.87626840014534	-3421.532739477171	63.51158075830816	321.63983189402836	0.11363803015275788	2.336334792549622	0.550027177297621	0.11363803015275788	2.336334792549622	0.550027177297621	0.21593013519843973	3.5161622946563835E-4	9.809086606050058E-9	0.2808417757779386	3.317208232886763E-4	-84.89910785617816	10.159052509373822	7.153692496573302	21.940486281820665	38.1665081975567	19.34696198392082	3.0	5.0	1.0	7.0	3.0	
423	-3526.0169986032206	-3421.4225299195346	-104.59446868368596	-3421.4225299195346	43.68926631796932	245.72494357172178	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.30323721665119985	3.760076590419507E-4	1.341978350167739E-8	0.3499585094904551	2.951057823804995E-4	-75.07764401970222	9.69354478612616	15.135818072365502	38.58617068611429	38.16891401966485	5.794854211499858	5.0	2.0	4.0	4.0	4.0	
424	-3526.0169986032206	-3421.4225299195346	-104.59446868368596	-3421.4225299195346	43.68926631796932	245.72494357172178	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.30323721665119985	3.760076590419507E-4	1.341978350167739E-8	0.3499585094904551	2.951057823804995E-4	-75.07764401970222	9.69354478612616	15.135818072365502	38.58617068611429	38.16891401966485	5.794854211499858	5.0	2.0	4.0	4.0	4.0	
425	-3526.0169986032206	-3421.4225299195346	-104.59446868368596	-3421.4225299195346	43.68926631796932	245.72494357172178	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.30323721665119985	3.760076590419507E-4	1.341978350167739E-8	0.3499585094904551	2.951057823804995E-4	-75.07764401970222	9.69354478612616	15.135818072365502	38.58617068611429	38.16891401966485	5.794854211499858	5.0	2.0	4.0	4.0	4.0	
426	-3526.0169986032206	-3421.4225299195346	-104.59446868368596	-3421.4225299195346	43.68926631796932	245.72494357172178	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.30323721665119985	3.760076590419507E-4	1.341978350167739E-8	0.3499585094904551	2.951057823804995E-4	-75.07764401970222	9.69354478612616	15.135818072365502	38.58617068611429	38.16891401966485	5.794854211499858	5.0	2.0	4.0	4.0	4.0	
427	-3526.93388704734	-3421.404832102259	-105.52905494508059	-3421.404832102259	47.36590036561114	277.1845690409536	0.21100366036603452	2.2669848029467135	0.5220115366872525	0.21100366036603452	2.2669848029467135	0.5220115366872525	0.3643276259761399	3.408520368352834E-4	1.3570558773846574E-8	0.3555928193349104	3.519897481761912E-4	-81.60892416291051	15.1318928514361	6.3590158856577155	10.195839193437973	41.29615566952799	40.991527498183466	1.0	4.0	3.0	5.0	6.0	
428	-3533.131209981483	-3421.3915105965675	-111.73969938491562	-3421.3915105965675	38.88366230864506	203.06825487095543	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.26303768485881357	2.3905045312447863	0.3464577838964009	0.46579316792284725	4.964455964988731E-4	3.8644684077844106E-8	0.4733918223577704	4.029350616414061E-4	-73.22810840113193	5.058078398109476	8.364435434357796	35.242722365119214	40.48578798427287	76.87202029951091	6.0	2.0	9.0	1.0	1.0	
429	-3532.6630818066496	-3421.3736695307225	-111.289412275927	-3421.3736695307225	45.01846729088981	263.03252167385415	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.3311965880625989	3.9221271226254177E-4	1.762302249160242E-8	0.3886040558682772	3.043965096889997E-4	-81.57938900294361	3.6671021761025364	5.9489126989723	8.46980783132659	40.53838725676363	7.7612398913681835	1.0	4.0	1.0	9.0	4.0	
430	-3532.6630818066496	-3421.3736695307225	-111.289412275927	-3421.3736695307225	45.01846729088981	263.03252167385415	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.3311965880625989	3.9221271226254177E-4	1.762302249160242E-8	0.3886040558682772	3.043965096889997E-4	-81.57938900294361	3.6671021761025364	5.9489126989723	8.46980783132659	40.53838725676363	7.7612398913681835	1.0	4.0	1.0	9.0	4.0	
431	-3438.8781887432	-3421.3627822926455	-17.515406450554643	-3421.3627822926455	70.0525061384084	350.2090315336069	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.022847058849452942	2.4318483738074124E-4	4.657470158654645E-11	0.02835683118342529	2.4033530422120587E-4	-80.21331670965657	5.0596653746323925	16.95790019960936	69.97048703604474	71.66925728000301	39.05259934891457	4.0	4.0	2.0	6.0	3.0	
432	-3438.8781887432	-3421.3627822926455	-17.515406450554643	-3421.3627822926455	70.0525061384084	350.2090315336069	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.022847058849452942	2.4318483738074124E-4	4.657470158654645E-11	0.02835683118342529	2.4033530422120587E-4	-80.21331670965657	5.0596653746323925	16.95790019960936	69.97048703604474	71.66925728000301	39.05259934891457	4.0	4.0	2.0	6.0	3.0	
433	-3438.8781887432	-3421.3627822926455	-17.515406450554643	-3421.3627822926455	70.0525061384084	350.2090315336069	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.022847058849452942	2.4318483738074124E-4	4.657470158654645E-11	0.02835683118342529	2.4033530422120587E-4	-80.21331670965657	5.0596653746323925	16.95790019960936	69.97048703604474	71.66925728000301	39.05259934891457	4.0	4.0	2.0	6.0	3.0	
434	-3567.7195427492547	-3421.345473243906	-146.37406950534884	-3421.345473243906	98.29134677786448	527.2587988943046	0.19440099475064312	2.366510765054922	0.43908824019443515	0.19440099475064312	2.366510765054922	0.43908824019443515	0.4054941722184204	1.6155325341843916E-4	4.139684584562179E-9	0.4551823101397583	1.2615353399358483E-4	-99.64035810772593	30.685891655970337	42.25042172550741	126.27953373096285	187.26361711273634	193.16740807456924	4.0	2.0	10.0	1.0	2.0	
435	-3567.7195427492547	-3421.345473243906	-146.37406950534884	-3421.345473243906	98.29134677786448	527.2587988943046	0.19440099475064312	2.366510765054922	0.43908824019443515	0.19440099475064312	2.366510765054922	0.43908824019443515	0.4054941722184204	1.6155325341843916E-4	4.139684584562179E-9	0.4551823101397583	1.2615353399358483E-4	-99.64035810772593	30.685891655970337	42.25042172550741	126.27953373096285	187.26361711273634	193.16740807456924	4.0	2.0	10.0	1.0	2.0	
436	-3112.5266752638026	-3421.294201013413	308.76752574961034	-3421.294201013413	74.98295136487401	362.70100311748007	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	6.874944406416252E-6	2.956594352239198E-4	2.621975549761599E-18	5.476741405974726E-6	2.9565985747714244E-4	-84.49601913403023	14.3935666889788	13.106711767057101	46.63487363801608	46.77090988544667	31.2476080547168	7.0	1.0	5.0	2.0	4.0	
437	-3497.29227559428	-3421.2927556638974	-75.99951993038265	-3421.2927556638974	74.972114162423	350.4164874439445	0.04709093982010387	2.402881882882276	0.550027177297621	0.04709093982010387	2.402881882882276	0.550027177297621	0.07962253052240154	2.506931847023201E-4	5.944059843235462E-10	0.09561012763805375	2.471725900650075E-4	-87.60837224414448	18.683687463066708	13.812087248540065	94.12298297872935	52.02946608823645	56.34960806504174	2.0	4.0	5.0	7.0	1.0	
438	-3421.4138729501383	-3421.2460166633637	-0.16785628677454545	-3421.2460166633637	68.75214311425013	345.06410632975906	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.01475691214676639	2.6923336532924246E-4	2.4061635236751905E-11	0.018321581778080534	2.6940390167793824E-4	-77.64265433915567	4.939356082135808	3.0679715403078203	6.475119754125187	59.12301817208901	55.08596528893678	5.0	2.0	1.0	5.0	6.0	
439	-3421.4138729501383	-3421.2460166633637	-0.16785628677454545	-3421.2460166633637	68.75214311425013	345.06410632975906	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.01475691214676639	2.6923336532924246E-4	2.4061635236751905E-11	0.018321581778080534	2.6940390167793824E-4	-77.64265433915567	4.939356082135808	3.0679715403078203	6.475119754125187	59.12301817208901	55.08596528893678	5.0	2.0	1.0	5.0	6.0	
440	-3534.692468904116	-3421.1938874269517	-113.49858147716454	-3421.1938874269517	70.04320409100264	431.13186268637924	0.12339085695709147	2.30524651407522	0.5713626289676886	0.12339085695709147	2.30524651407522	0.5713626289676886	0.22740977242884092	2.239166626130926E-4	3.4645128843057655E-9	0.26245100503205526	2.1363427603311505E-4	-88.15493617538682	14.094010259431954	65.2422835595848	178.78668522214085	74.94678404830675	18.12361605385945	6.0	1.0	8.0	1.0	3.0	
441	-3528.620330271781	-3421.1559770266654	-107.46435324511545	-3421.1559770266654	47.2937935817052	271.9444321066914	0.03942613091032647	2.3512028544555954	0.6093710146340787	0.03942613091032647	2.3512028544555954	0.6093710146340787	0.31896470664679394	3.8116299143589E-4	1.544131101227743E-8	0.4116511928231746	2.855572088469918E-4	-76.54149133811718	5.859764822928459	7.7852196782433305	35.63048942978604	89.31642070861741	8.977198489846096	5.0	2.0	1.0	9.0	2.0	
442	-3528.620330271781	-3421.1559770266654	-107.46435324511545	-3421.1559770266654	47.2937935817052	271.9444321066914	0.03942613091032647	2.3512028544555954	0.6093710146340787	0.03942613091032647	2.3512028544555954	0.6093710146340787	0.31896470664679394	3.8116299143589E-4	1.544131101227743E-8	0.4116511928231746	2.855572088469918E-4	-76.54149133811718	5.859764822928459	7.7852196782433305	35.63048942978604	89.31642070861741	8.977198489846096	5.0	2.0	1.0	9.0	2.0	
443	-3531.722852530094	-3421.115847102495	-110.60700542759868	-3421.115847102495	43.21526452908197	243.1943588516566	0.03942613091032647	2.279816328962051	0.6807575401276229	0.03942613091032647	2.279816328962051	0.6807575401276229	0.3525438870586934	4.138828418498362E-4	2.3775027532929527E-8	0.4523936698879833	2.9764507900845427E-4	-67.05043271342791	8.72720701365295	14.55822429164237	33.62072182874901	92.58117856298254	1.4158796371960982	6.0	1.0	7.0	1.0	4.0	
444	-3529.2673089371106	-3421.101857497	-108.16545144011074	-3421.101857497	50.48988623192543	297.3046604683366	0.2132609607301226	2.2709236634047185	0.5158153758651594	0.2132609607301226	2.2709236634047185	0.5158153758651594	0.28803596271226356	3.3808096406026385E-4	7.52022003578854E-9	0.29016484201518006	2.997004770945385E-4	-82.65543227458991	72.18187219053088	76.41186137485968	9.019845548583632	48.569824583166906	3.5642664379202826	1.0	1.0	6.0	10.0	1.0	
445	-3529.2673089371106	-3421.101857497	-108.16545144011074	-3421.101857497	50.48988623192543	297.3046604683366	0.2132609607301226	2.2709236634047185	0.5158153758651594	0.2132609607301226	2.2709236634047185	0.5158153758651594	0.28803596271226356	3.3808096406026385E-4	7.52022003578854E-9	0.29016484201518006	2.997004770945385E-4	-82.65543227458991	72.18187219053088	76.41186137485968	9.019845548583632	48.569824583166906	3.5642664379202826	1.0	1.0	6.0	10.0	1.0	
446	-3532.171110916961	-3421.092233027948	-111.07887788901282	-3421.092233027948	48.73857715150217	267.69885299532615	0.1431246640002098	2.267655121937032	0.5892202140627587	0.1431246640002098	2.267655121937032	0.5892202140627587	0.4788449381679232	4.0153396665354235E-4	3.73321548079947E-8	0.5068340364995136	4.234917115364764E-4	-72.17488120427718	7.34901525010407	39.94393802878296	77.87854797857909	187.72421761513812	7.889104940511396	8.0	1.0	4.0	3.0	3.0	
447	-3539.3391072657887	-3421.0232428326362	-118.3158644331523	-3421.0232428326362	57.6883726255097	373.97105477734823	0.14476178385407942	2.3170751680359696	0.5381630481099513	0.14476178385407942	2.3170751680359696	0.5381630481099513	0.48689364055147544	3.137273906408209E-4	4.5886377072309405E-8	0.6343886657959708	3.0888608125155987E-4	-74.47532955251066	4.853604543584579	15.951690690495758	72.43910961262321	3.9874009286472396	11.354694233581325	6.0	2.0	7.0	3.0	1.0	
448	-3506.7302203012923	-3420.9868903228025	-85.74332997848978	-3420.9868903228025	50.80948794888288	293.27558109392453	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.14567767113205332	3.7213844886038684E-4	3.8705909015652175E-9	0.17298233417977915	3.5391672099484533E-4	-84.37194037486307	18.862361704452518	18.921360793672026	30.40971187354667	63.67842967347754	13.623108253232502	2.0	6.0	4.0	5.0	2.0	
449	-3506.7302203012923	-3420.9868903228025	-85.74332997848978	-3420.9868903228025	50.80948794888288	293.27558109392453	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.14567767113205332	3.7213844886038684E-4	3.8705909015652175E-9	0.17298233417977915	3.5391672099484533E-4	-84.37194037486307	18.862361704452518	18.921360793672026	30.40971187354667	63.67842967347754	13.623108253232502	2.0	6.0	4.0	5.0	2.0	
