Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	
26	4827.0	1.3527224469039822	2.1271852224610512	3.6478784581547643	4.5708170123239285	4.575194451343961	440.0	4.631238418298885	5.279110955794785	815.0	12.019737958754263	12.769710284877501	603.0	14.793212599812982	18.66984455295958	23.510839361566685	24.545797675024517	25.81529993808688	31.314706661721004	37.51653276606327	
27	4827.0	1.3527224469039822	2.1271852224610512	3.6478784581547643	4.5708170123239285	4.575194451343961	440.0	4.631238418298885	5.279110955794785	815.0	12.019737958754263	12.769710284877501	603.0	14.793212599812982	18.66984455295958	23.510839361566685	24.545797675024517	25.81529993808688	31.314706661721004	37.51653276606327	
28	4829.0	0.5750970794329788	1.2380391226317045	2.2688548769123074	3.4139580221116645	4.333698838669008	4.590107534188078	5.195007542782143	5.26385109786677	6.327198476178488	11.630009089533008	12.176990603741952	14.24172618142342	593.0	16.580900276652756	21.187282162448206	21.456669301469642	25.052602121583476	646.0	40.650823121850884	
29	4830.0	1.0124117485840998	2.249445224813954	615.0	4.255695147697168	4.317068695927517	4.468524459831116	4.652530270802636	5.991131354993655	6.231202099667669	11.448075250225799	11.524294054481523	14.826868224275778	594.0	17.928869976181428	25.38556848179788	572.0	30.35164088997392	31.0980971727509	43.14715887761059	
30	4831.0	0.3110054378059388	1.2899827086432296	3.734702203698909	4.23836569340758	423.0	4.707564500205471	5.129360139840436	5.361039170793326	7.447191840171143	11.80277535877746	14.316411098534719	604.0	16.5584423467623	16.594698316303052	22.05869145265449	22.882098797724545	701.0	27.56631111794759	36.75086696863139	
31	4832.0	418.0	1.0418803817833862	1.4404196275296002	2.540065272975191	4.277317606116462	441.0	4.940759678046469	6.126000653813556	6.156854939844614	11.190434104717518	13.206552071928517	15.679503450002777	595.0	17.980334338076332	25.332680287788044	25.901926985413176	30.081061620492584	35.71088838122369	927.0	
32	4834.0	0.7175525120864563	2.249243814005453	3.005247710360898	3.017432465735162	4.614035503890985	4.8555967845947166	5.188339922136141	5.3496716399953534	817.0	12.257846099466978	510.0	13.314669585462013	14.035350659079231	15.428919977574498	22.32150749935899	23.688351168307165	26.502016418515797	32.30709063360818	36.43784485511802	
33	4835.0	419.0	1.6879231291004828	2.9734509741074504	3.3297185129069717	4.060369133905091	4.2936113774868545	4.354321000425173	805.0	818.0	11.05804687679128	511.0	12.662677198107438	14.009705656868299	15.14925736376712	21.628789687019605	21.77425131400278	25.691163525045717	647.0	39.83060121881351	
34	4840.0	1.908315635143687	3.2428078140741547	4.0396450399938075	815.0	4.823070276455944	442.0	4.846029630499821	5.32282802384934	820.0	11.031278051715404	11.70981264956042	12.67471162277306	14.452501677429638	17.853388165100576	25.86670998650984	27.546398428823828	27.734985697207215	34.07078335389287	51.025360403790785	
35	4842.0	1.2903348381574489	1.8757151054229269	2.6729949057394222	3.28225396748093	4.843764129590948	5.049907221099556	5.069893512532822	5.376141705748768	822.0	11.361712638560832	12.481287737496249	14.095297822819305	599.0	18.08778757039067	20.451233674616905	20.877246679005395	22.85540333872884	24.368167866765646	928.0	
36	4852.0	1.226349969423147	1.4118011941222761	3.085544857183777	3.283464946985198	427.0	4.225033244275188	4.276820039354	5.472642422602036	5.913494775014758	10.969054793766382	516.0	15.492192066781506	15.996462097950051	18.252280981816895	23.744788649451664	23.785296060757666	27.394390446365716	651.0	36.44908914861504	
37	4852.0	1.226349969423147	1.4118011941222761	3.085544857183777	3.283464946985198	427.0	4.225033244275188	4.276820039354	5.472642422602036	5.913494775014758	10.969054793766382	516.0	15.492192066781506	15.996462097950051	18.252280981816895	23.744788649451664	23.785296060757666	27.394390446365716	651.0	36.44908914861504	
38	4856.0	0.5411355319394389	1.3545134137909614	1.4968018036811372	2.4768459397521028	4.249206577823131	4.565244456823724	809.0	5.740387162300369	6.045915149125385	11.263632632823892	13.883792373215172	14.343723140386942	604.0	16.546356177661607	22.945672396168924	576.0	24.838263640858848	28.255478612986398	32.6181213417214	
39	4857.0	1.2229852023609808	2.321454073900483	2.454259359320048	3.4766292517377337	4.104905251755042	4.824639349952292	810.0	5.52299284069192	828.0	11.195724431908637	11.323219119905957	14.532993306295548	14.625921384912473	15.96766484749967	21.237976748043145	24.188250606588486	27.191790470661243	29.790619666933	43.92960423071343	
40	4858.0	1.1754607573650375	2.6629131298896382	3.7530002528847106	4.101080549861734	430.0	4.213270665434294	4.291939248986004	5.400012329893748	829.0	12.067267257580895	12.455548728844903	14.134046233737195	14.750041290731168	19.5009718269403	26.985223071000778	30.005585996550554	30.932809770035405	33.83536454510259	49.336974397608195	
41	4858.0	1.1754607573650375	2.6629131298896382	3.7530002528847106	4.101080549861734	430.0	4.213270665434294	4.291939248986004	5.400012329893748	829.0	12.067267257580895	12.455548728844903	14.134046233737195	14.750041290731168	19.5009718269403	26.985223071000778	30.005585996550554	30.932809770035405	33.83536454510259	49.336974397608195	
42	4860.0	0.7320376037280241	1.0012473868307197	3.2078102691448365	4.2248202097353875	431.0	4.231410063795419	5.1224575964952805	6.2547169519713	7.131166537052973	11.287111639220381	12.325968166386478	12.661502848721902	605.0	15.601644396343683	22.07825137917985	577.0	25.535502170874622	652.0	31.697028392263203	
43	4861.0	0.4943641190146977	2.391721534580668	2.9255576525205242	3.0056557053451485	4.090608946117619	4.816907997433233	5.60906241430358	7.0221158386297375	830.0	12.237793897603623	12.564051211303592	14.306922143656074	14.314628852016686	16.11439223503603	25.275188025685974	26.838591956416224	27.069469942966528	33.663089579036246	41.810294657251745	
44	4861.0	0.4943641190146977	2.391721534580668	2.9255576525205242	3.0056557053451485	4.090608946117619	4.816907997433233	5.60906241430358	7.0221158386297375	830.0	12.237793897603623	12.564051211303592	14.306922143656074	14.314628852016686	16.11439223503603	25.275188025685974	26.838591956416224	27.069469942966528	33.663089579036246	41.810294657251745	
45	4864.0	0.6294801269519041	1.6976357172348244	2.5111957144116204	4.197703668908936	433.0	4.243003614795505	4.293752057248263	6.18985452027875	831.0	11.401641695769055	12.234276647545997	14.35178298617426	14.970293275307743	17.782309767073272	23.576795416187636	24.641288584235273	25.795394328115254	26.789067108579175	37.08631605151151	
46	4864.0	0.6294801269519041	1.6976357172348244	2.5111957144116204	4.197703668908936	433.0	4.243003614795505	4.293752057248263	6.18985452027875	831.0	11.401641695769055	12.234276647545997	14.35178298617426	14.970293275307743	17.782309767073272	23.576795416187636	24.641288584235273	25.795394328115254	26.789067108579175	37.08631605151151	
47	4866.0	1.5158888884775479	1.6299379518762862	2.2079363320921104	817.0	4.13216648776433	4.145789627244575	4.251479098702113	5.692919477406967	833.0	12.500848945101492	12.862179312372138	13.524646734095533	15.31203229348574	16.89120256346447	23.892335017090343	24.46261060993425	26.66774600058216	30.78732199416918	43.92992984769095	
48	4867.0	1.0052187016634164	1.0171995678646297	2.1855883910428915	4.145262026549595	435.0	4.460204590835225	812.0	5.1418978239245305	834.0	11.226136379324139	11.770873762120619	13.937424365194754	14.583452718157467	16.07549624968071	20.41007193734783	21.252965453006123	23.837243353754577	24.48897337612309	38.47453555165546	
49	4869.0	0.9494744632698868	1.3185021605295795	1.5884827914613702	2.445515259447557	437.0	4.346883665458275	4.514346388798604	5.299133297471748	5.848240842335223	11.585656421988393	13.32264275500264	14.133974185885815	608.0	15.928412164277558	20.66607254235116	20.973789624475067	703.0	653.0	30.45066814613624	
50	4883.0	0.4148427008568021	1.8087949954731073	2.1517528645723303	4.043981967031222	441.0	5.183956788069665	5.419438966159852	6.347076806605486	7.188550913914476	11.529235174234085	12.054303154426357	14.130297131710108	616.0	19.526684496791376	25.683323613470534	27.30445755871445	29.79853459383366	33.984478497591894	43.04395864424627	
51	4884.0	0.4313225515763506	1.0039011245728062	2.171212966789696	4.195909737390068	4.36125627737318	446.0	4.554174151252056	5.1360353631480535	836.0	10.674849062874848	11.9876579382221	13.04400684546091	14.341090754564547	16.54064473583308	20.62408536642183	20.880536134494143	24.152640000183585	26.230698891007957	39.222154929867074	
52	4884.0	0.4313225515763506	1.0039011245728062	2.171212966789696	4.195909737390068	4.36125627737318	446.0	4.554174151252056	5.1360353631480535	836.0	10.674849062874848	11.9876579382221	13.04400684546091	14.341090754564547	16.54064473583308	20.62408536642183	20.880536134494143	24.152640000183585	26.230698891007957	39.222154929867074	
53	4884.0	0.4313225515763506	1.0039011245728062	2.171212966789696	4.195909737390068	4.36125627737318	446.0	4.554174151252056	5.1360353631480535	836.0	10.674849062874848	11.9876579382221	13.04400684546091	14.341090754564547	16.54064473583308	20.62408536642183	20.880536134494143	24.152640000183585	26.230698891007957	39.222154929867074	
54	4887.0	0.7356485838074889	1.7213085888578377	1.7381496286374585	3.153685785547353	4.540237864930496	4.650192379326441	5.009555921069179	812.0	837.0	11.739457391477515	12.375974081996624	13.123674158121403	15.045533674150512	18.205016624780065	25.089742161677286	25.407929079197338	25.740912092631337	28.24448226820153	49.70211718088674	
55	4887.0	0.7356485838074889	1.7213085888578377	1.7381496286374585	3.153685785547353	4.540237864930496	4.650192379326441	5.009555921069179	812.0	837.0	11.739457391477515	12.375974081996624	13.123674158121403	15.045533674150512	18.205016624780065	25.089742161677286	25.407929079197338	25.740912092631337	28.24448226820153	49.70211718088674	
56	4892.0	0.2991820045330442	1.1675685238737543	1.9816000303484245	4.0017515206512755	4.5993857538001635	5.08235462796295	5.4181321645420795	5.479254365111203	5.8949682425350005	10.848893657485203	13.57344657687652	14.100162450473952	618.0	17.822466846733914	25.94319124925693	26.111635268381438	29.51843005787705	31.315191860801708	42.21027649523853	
57	4894.0	424.0	1.1851855240697802	2.140156546268045	2.7998396692648626	445.0	4.6561020507579265	5.0708134380922125	5.166838380769434	5.716101998281388	11.220864682310456	526.0	13.89682685821657	14.029506259481593	15.053216656533891	21.761303262360595	22.94287698842585	26.01743001816142	26.373740449012324	35.27782539686181	
58	4897.0	0.6536667265464615	1.117785840407258	1.18552270262537	3.6489049489891627	4.113061359522746	447.0	4.269127074318156	5.055058924363859	6.074838990123343	11.622638776205818	528.0	13.174386044465045	14.368226393638253	16.45936865673784	22.75110138325241	23.008838957975733	27.61691734801042	660.0	34.95717972824262	
59	4901.0	1.1571478648896942	1.9990537509726352	4.027093219553095	4.507503739908337	4.8431514880970425	5.099718774633125	815.0	5.174990099092781	840.0	11.093530524044823	12.812131857721095	13.172595728634512	14.081500350103223	17.610837283160777	26.190069899284797	29.53846478394035	31.26978181494549	33.77028339020734	41.68206534193669	
60	4901.0	1.1571478648896942	1.9990537509726352	4.027093219553095	4.507503739908337	4.8431514880970425	5.099718774633125	815.0	5.174990099092781	840.0	11.093530524044823	12.812131857721095	13.172595728634512	14.081500350103223	17.610837283160777	26.190069899284797	29.53846478394035	31.26978181494549	33.77028339020734	41.68206534193669	
61	4906.0	1.0389600721991101	1.147047961578231	2.0120817022036093	2.5967644247214707	4.929771553292554	5.068899896956694	5.288120186321926	5.335040483514803	6.738528896709724	11.42977449544943	13.072549461158356	14.591622093444297	16.232470054579778	18.18181704760795	689.0	25.645539240849082	31.07710133420204	662.0	39.397879284159885	
62	4908.0	427.0	1.4155665523815628	2.396297798807751	3.1630144871193338	4.7155433987109845	5.03315995281806	5.311653230032093	5.582588266461038	6.6518213935016846	10.934126277745627	11.635179136063613	12.139313305528887	622.0	17.576183616371807	28.61526095149589	29.4273707601539	30.46551936161999	30.925917490415948	44.735479706956404	
63	4909.0	0.9167752294103835	2.445582779994133	3.0833896657757265	4.197308046573269	448.0	4.330722591730698	817.0	5.253229348875905	843.0	11.266835306773565	12.020798361050677	13.540016748941454	14.610557644704532	17.122241275079723	23.500301041348767	26.027407014484606	27.127798329533896	32.913388220244855	39.79601101793533	
64	4910.0	0.46335148743635557	1.3107002843444135	1.4513471343485236	2.9245947116410917	4.16528638974048	4.220319178027804	4.279301574809828	817.0	844.0	12.021907020897928	12.390182957187644	13.708757605061944	14.515832386132516	17.473705430573823	690.0	28.81190796925312	31.338641642984225	32.11326247820733	35.15793477175375	
65	4912.0	0.7860245797078491	1.196645180876203	1.585849969172635	2.2898300671083547	449.0	4.90976012356969	5.00213791977491	6.734644792820383	8.999786012453256	11.5317380757825	11.645891117846851	14.090515388872973	624.0	23.086839748001616	30.419930280782296	583.0	33.2813572103963	33.55223967770266	41.54648160431057	
66	4913.0	0.2086031257524823	1.1121251489679551	1.1813832610756307	2.990240352080356	5.024718086448601	5.3915897340428955	5.571120452086333	5.597681228743632	7.160543141507951	10.65145613858563	12.265537325977565	13.985306175944164	625.0	17.76429358052043	26.437751321117524	26.453476597695506	27.749677323468504	29.127696451880396	944.0	
67	4916.0	1.1867578981716704	1.8601406057384509	621.0	3.5031560405478714	4.007183440741073	4.292929569009026	5.188133532367637	819.0	7.8780726227209	10.897193757713936	11.034742522647491	14.099675389720986	626.0	16.591112250448937	23.170010529681907	585.0	28.65652750354083	663.0	36.68787919002785	
68	4917.0	1.004478831175689	1.0093827966415105	2.750303512485221	2.9485041154121134	4.23367543477131	4.310836574204735	4.314879343365149	820.0	845.0	10.740229820389196	12.177888654453099	12.45552599146	14.064447477711	15.625728954112326	22.298712226219912	24.072103990639718	24.072556819449495	28.435184475297707	33.75895668191403	
69	4919.0	0.7222286081308908	1.3843764674581251	2.3569650002853137	2.5259860363332933	450.0	4.873278342809584	5.261735477356602	5.265526511976859	7.466031283376978	11.767039065468843	11.805006886540252	14.507979029127835	628.0	20.366385119693394	27.309150569238014	28.127553420644936	31.664726916311892	33.62847502031299	946.0	
70	4925.0	1.0576197634638476	1.235303682875255	623.0	2.2061005102842692	4.016151950635084	4.072496648335562	4.611704775405514	5.1332217421900665	6.223302715133851	11.096952491479293	534.0	14.405461733743458	15.644504680588373	17.078213472585322	21.751924536907918	22.599271935746778	24.915352695524593	27.06419216153267	33.95344569959615	
71	4926.0	0.47011501177049553	1.217512269525841	1.616740442449938	2.239261000946108	4.046650650730264	4.119025851031807	821.0	5.223091007369817	6.464378604264159	11.000548176562159	535.0	13.787680205183744	14.128614411461328	15.751410510769134	21.836884351778835	22.071574189542844	24.843791738910134	28.573857018298064	949.0	
72	4929.0	0.6344350424672385	1.3810955255675026	1.543879996469741	2.354940271362274	4.1149130913807355	449.0	4.42044080767463	5.6205579146703	5.930712159448717	12.28193536461783	13.395238840062465	14.323948055512624	631.0	17.815942361536315	25.306508535374697	26.013824415142675	30.514280972787034	664.0	40.18360975813776	
73	4931.0	429.0	1.0265228877127086	1.3520944962757184	2.5038134611711413	4.324221094099137	4.615092567751759	4.891808630958629	5.940802644258806	8.114186594052068	11.607296202797194	13.218313684883945	14.53386319872049	632.0	19.15485681578528	23.183922030604062	26.18912119908427	26.608660916987937	28.77737397173291	951.0	
74	4932.0	1.1843914754278124	1.5691985066389016	2.997934698790022	3.739361527268482	4.058446290896697	4.8497912674940125	5.071211595779278	823.0	854.0	12.625016364137089	13.80966039171578	14.15728834396014	15.093539801577709	15.620632607149862	24.27918149272813	587.0	28.843367853479883	30.909263457279106	952.0	
75	4932.0	1.1843914754278124	1.5691985066389016	2.997934698790022	3.739361527268482	4.058446290896697	4.8497912674940125	5.071211595779278	823.0	854.0	12.625016364137089	13.80966039171578	14.15728834396014	15.093539801577709	15.620632607149862	24.27918149272813	587.0	28.843367853479883	30.909263457279106	952.0	
76	4934.0	0.8225315335902366	450.0	1.5244834723097114	2.851824987551275	4.255500213943307	4.671921215315727	5.003893594467499	5.2530713044667365	855.0	11.10462289594696	11.73019318884107	14.07522661967758	14.2338000077951	16.5741384758979	21.92998981958527	23.264181615450628	24.366467352814684	26.630927809423774	38.23118458757928	
77	4934.0	0.8225315335902366	450.0	1.5244834723097114	2.851824987551275	4.255500213943307	4.671921215315727	5.003893594467499	5.2530713044667365	855.0	11.10462289594696	11.73019318884107	14.07522661967758	14.2338000077951	16.5741384758979	21.92998981958527	23.264181615450628	24.366467352814684	26.630927809423774	38.23118458757928	
78	4935.0	0.78948645457006	1.3901509181622451	1.6480869532629896	3.1426049459738508	4.282427500127735	4.296006126386427	4.502102065155054	824.0	856.0	11.206593764563188	12.754911427759104	14.032755343290212	14.45143667403854	15.91934594073216	23.669103597915267	24.264320264074634	26.74606045620786	28.550095463272825	32.9478431254947	
79	4935.0	0.78948645457006	1.3901509181622451	1.6480869532629896	3.1426049459738508	4.282427500127735	4.296006126386427	4.502102065155054	824.0	856.0	11.206593764563188	12.754911427759104	14.032755343290212	14.45143667403854	15.91934594073216	23.669103597915267	24.264320264074634	26.74606045620786	28.550095463272825	32.9478431254947	
80	4935.0	0.78948645457006	1.3901509181622451	1.6480869532629896	3.1426049459738508	4.282427500127735	4.296006126386427	4.502102065155054	824.0	856.0	11.206593764563188	12.754911427759104	14.032755343290212	14.45143667403854	15.91934594073216	23.669103597915267	24.264320264074634	26.74606045620786	28.550095463272825	32.9478431254947	
81	4935.0	0.78948645457006	1.3901509181622451	1.6480869532629896	3.1426049459738508	4.282427500127735	4.296006126386427	4.502102065155054	824.0	856.0	11.206593764563188	12.754911427759104	14.032755343290212	14.45143667403854	15.91934594073216	23.669103597915267	24.264320264074634	26.74606045620786	28.550095463272825	32.9478431254947	
82	4936.0	0.9264995322545033	1.9759341270871218	3.389680349057336	822.0	451.0	4.540369703827793	4.628037302366742	5.421637480599905	857.0	12.023525088578033	12.168863430274577	14.177813038305857	16.241546979482656	20.370024497169993	25.34912397337055	28.835042578348673	706.0	32.41474816308319	50.36899348331486	
83	4937.0	0.6910969640326599	1.3509137814474457	1.6177480702112987	2.3509547832138935	452.0	4.314536000183743	4.478508262182885	5.223784827353292	7.539212373232658	12.786938172984676	537.0	15.802268190696289	633.0	18.372626226729405	24.025794910014728	26.02370049413776	29.722689826183817	30.035655187277158	954.0	
84	4938.0	0.3540463538694283	1.5073306716447306	2.468522683248324	4.086448456206895	4.167669897677136	5.646356034313129	5.767088677456449	825.0	858.0	11.77899511861532	12.061292360891528	14.162600061779852	16.109835382283425	16.80301132252052	23.959167160206793	588.0	29.21357243817807	30.077723499163007	38.33335599849396	
85	4938.0	0.3540463538694283	1.5073306716447306	2.468522683248324	4.086448456206895	4.167669897677136	5.646356034313129	5.767088677456449	825.0	858.0	11.77899511861532	12.061292360891528	14.162600061779852	16.109835382283425	16.80301132252052	23.959167160206793	588.0	29.21357243817807	30.077723499163007	38.33335599849396	
86	4940.0	1.3080345806532563	2.157793513659673	3.0962277412350687	3.241374655525746	4.106364902263554	450.0	4.198640005226604	4.927477726373439	5.668499184696007	11.45571434861693	538.0	12.592496979179636	14.033177686852643	15.880081298025381	21.19245190102879	21.537067429385708	23.39451182672753	26.95783620321087	32.54612677654718	
