Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	mutationRate	popSize	CoalescentConstant	gammaShape	
474	-6437.7760249151415	-6325.107883527277	-112.66814138786368	-6325.107883527277	252.50927029097642	951.4443120240323	1.228787780466177E-4	0.2570064225856201	0.19688934592346774	0.28032226502259117	0.2657819664683211	0.4163639639784473	2.4404668612366622	0.4163639639784473	0.14316917478488922	2.4404668612366622	0.14316917478488922	0.0	0.8372309288780795	86.39423868252763	-107.83478342337654	0.3744369728156697	
475	-6437.7760249151415	-6325.107883527277	-112.66814138786368	-6325.107883527277	252.50927029097642	951.4443120240323	1.228787780466177E-4	0.2570064225856201	0.19688934592346774	0.28032226502259117	0.2657819664683211	0.4163639639784473	2.4404668612366622	0.4163639639784473	0.14316917478488922	2.4404668612366622	0.14316917478488922	0.0	0.8372309288780795	86.39423868252763	-107.83478342337654	0.3744369728156697	
476	-6437.7760249151415	-6325.107883527277	-112.66814138786368	-6325.107883527277	252.50927029097642	951.4443120240323	1.228787780466177E-4	0.2570064225856201	0.19688934592346774	0.28032226502259117	0.2657819664683211	0.4163639639784473	2.4404668612366622	0.4163639639784473	0.14316917478488922	2.4404668612366622	0.14316917478488922	0.0	0.8372309288780795	86.39423868252763	-107.83478342337654	0.3744369728156697	
477	-6440.384706752449	-6325.106445048808	-115.27826170364112	-6325.106445048808	274.80155972374564	1017.9640079951243	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.2798241017640128	0.26637225853731983	0.35639175131972456	2.4972757117028603	0.35639175131972456	0.14633253697741372	2.4972757117028603	0.14633253697741372	0.0	0.8372309288780795	88.03550675444247	-110.46550869697481	0.33501278772070225	
478	-6440.384706752449	-6325.106445048808	-115.27826170364112	-6325.106445048808	274.80155972374564	1017.9640079951243	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.2798241017640128	0.26637225853731983	0.35639175131972456	2.4972757117028603	0.35639175131972456	0.14633253697741372	2.4972757117028603	0.14633253697741372	0.0	0.8372309288780795	88.03550675444247	-110.46550869697481	0.33501278772070225	
479	-6438.5046954341105	-6325.077210922303	-113.42748451180842	-6325.077210922303	273.4965708519416	993.425238720373	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.4163639639784473	2.43997320072043	0.4163639639784473	0.14366283530112142	2.43997320072043	0.14366283530112142	0.0	0.8372309288780795	116.43571131132319	-108.2957082525411	0.3744369728156697	
480	-6438.011734377391	-6325.067339415719	-112.94439496167206	-6325.067339415719	213.46502560645723	853.3741724324719	1.4272317813251542E-4	0.26553016849628586	0.19930237813821838	0.2721642261669423	0.2630032271985536	0.4148157552312259	2.460142066925405	0.4148157552312259	0.1250421778433678	2.460142066925405	0.1250421778433678	0.0	0.8173412849605229	124.61607604516804	-107.49953390985567	0.6196234325562748	
481	-6438.011734377391	-6325.067339415719	-112.94439496167206	-6325.067339415719	213.46502560645723	853.3741724324719	1.4272317813251542E-4	0.26553016849628586	0.19930237813821838	0.2721642261669423	0.2630032271985536	0.4148157552312259	2.460142066925405	0.4148157552312259	0.1250421778433678	2.460142066925405	0.1250421778433678	0.0	0.8173412849605229	124.61607604516804	-107.49953390985567	0.6196234325562748	
482	-6435.589291700763	-6324.9947542674345	-110.59453743332854	-6324.9947542674345	187.07621043098422	749.2361637495045	1.2078435425043086E-4	0.2805629937981707	0.1954452791537563	0.2663740929586489	0.2576176340894244	0.35582786762348384	2.4952307117668293	0.35582786762348384	0.14894142060968485	2.4952307117668293	0.14894142060968485	0.0	1.096641205183331	114.53484320505427	-105.67393288686596	0.1797254622926939	
483	-6439.383859519753	-6324.978222848875	-114.40563667087845	-6324.978222848875	219.98284890526594	918.8805954950275	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.30762646158647494	2.5459623348553606	0.30762646158647494	0.14641120355816298	2.5459623348553606	0.14641120355816298	0.0	0.8173412849605229	108.81586527429656	-109.56092561052496	0.1550539160266143	
484	-6442.872920656051	-6324.972412608686	-117.90050804736495	-6324.972412608686	324.485215395444	1210.5551784121876	1.0112831594269621E-4	0.26593798138998626	0.19510554631662086	0.28115616372335894	0.2578003085700342	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	130.16012900895183	-112.89984438198631	0.13189821131168453	
485	-6442.872920656051	-6324.972412608686	-117.90050804736495	-6324.972412608686	324.485215395444	1210.5551784121876	1.0112831594269621E-4	0.26593798138998626	0.19510554631662086	0.28115616372335894	0.2578003085700342	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	130.16012900895183	-112.89984438198631	0.13189821131168453	
486	-6442.872920656051	-6324.972412608686	-117.90050804736495	-6324.972412608686	324.485215395444	1210.5551784121876	1.0112831594269621E-4	0.26593798138998626	0.19510554631662086	0.28115616372335894	0.2578003085700342	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	130.16012900895183	-112.89984438198631	0.13189821131168453	
487	-6444.401568885303	-6324.9680403205675	-119.43352856473595	-6324.9680403205675	301.92615646713637	1194.1685893593315	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.3937251968948098	2.370577646883516	0.3937251968948098	0.23569715622167253	2.370577646883516	0.23569715622167253	0.0	0.8173412849605229	168.4190275649048	-114.00682230860244	0.30025117041779814	
488	-6444.401568885303	-6324.9680403205675	-119.43352856473595	-6324.9680403205675	301.92615646713637	1194.1685893593315	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.3937251968948098	2.370577646883516	0.3937251968948098	0.23569715622167253	2.370577646883516	0.23569715622167253	0.0	0.8173412849605229	168.4190275649048	-114.00682230860244	0.30025117041779814	
489	-6444.401568885303	-6324.9680403205675	-119.43352856473595	-6324.9680403205675	301.92615646713637	1194.1685893593315	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.3937251968948098	2.370577646883516	0.3937251968948098	0.23569715622167253	2.370577646883516	0.23569715622167253	0.0	0.8173412849605229	168.4190275649048	-114.00682230860244	0.30025117041779814	
490	-6442.080314138527	-6324.951590821001	-117.12872331752547	-6324.951590821001	247.26952279784686	1006.8649998069327	1.3101977149169284E-4	0.25954341327452923	0.203335938204784	0.28011734186856846	0.2570033066521183	0.33299575033235645	2.567228990242099	0.33299575033235645	0.0997752594255448	2.567228990242099	0.0997752594255448	0.0	0.8173412849605229	103.73914785795617	-112.2234762081373	0.26336755470766593	
491	-6442.080314138527	-6324.951590821001	-117.12872331752547	-6324.951590821001	247.26952279784686	1006.8649998069327	1.3101977149169284E-4	0.25954341327452923	0.203335938204784	0.28011734186856846	0.2570033066521183	0.33299575033235645	2.567228990242099	0.33299575033235645	0.0997752594255448	2.567228990242099	0.0997752594255448	0.0	0.8173412849605229	103.73914785795617	-112.2234762081373	0.26336755470766593	
492	-6435.0764735991415	-6324.946295449526	-110.13017814961586	-6324.946295449526	181.46650964688683	747.0484318131896	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.35582786762348384	2.4952307117668293	0.35582786762348384	0.14894142060968485	2.4952307117668293	0.14894142060968485	0.0	1.096641205183331	70.74260929128982	-105.6914046185703	0.1797254622926939	
493	-6435.0764735991415	-6324.946295449526	-110.13017814961586	-6324.946295449526	181.46650964688683	747.0484318131896	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.35582786762348384	2.4952307117668293	0.35582786762348384	0.14894142060968485	2.4952307117668293	0.14894142060968485	0.0	1.096641205183331	70.74260929128982	-105.6914046185703	0.1797254622926939	
494	-6435.0764735991415	-6324.946295449526	-110.13017814961586	-6324.946295449526	181.46650964688683	747.0484318131896	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.35582786762348384	2.4952307117668293	0.35582786762348384	0.14894142060968485	2.4952307117668293	0.14894142060968485	0.0	1.096641205183331	70.74260929128982	-105.6914046185703	0.1797254622926939	
495	-6434.3493099719335	-6324.941510926654	-109.40779904527993	-6324.941510926654	196.8549823920335	767.7851635889526	1.4298018233630498E-4	0.2718528344664283	0.18643366981130455	0.27936408615313474	0.2623494095691326	0.40232653938324625	2.5300252607759623	0.40232653938324625	0.06764819984078985	2.5300252607759623	0.06764819984078985	0.0	0.8173412849605229	90.20781741773499	-104.65809327347705	0.24758968088733896	
496	-6453.34005154316	-6324.923912171621	-128.41613937153957	-6324.923912171621	481.82411244808173	1890.0473557219075	6.923204757080257E-5	0.2745298502658384	0.1876210418566817	0.28162121757676645	0.2562278903007137	0.30491850199906323	2.5516989546569646	0.30491850199906323	0.1433825433439706	2.5516989546569646	0.1433825433439706	0.0	0.8173412849605229	174.47126264968392	-122.98512695391315	0.2692523735017804	
497	-6453.34005154316	-6324.923912171621	-128.41613937153957	-6324.923912171621	481.82411244808173	1890.0473557219075	6.923204757080257E-5	0.2745298502658384	0.1876210418566817	0.28162121757676645	0.2562278903007137	0.30491850199906323	2.5516989546569646	0.30491850199906323	0.1433825433439706	2.5516989546569646	0.1433825433439706	0.0	0.8173412849605229	174.47126264968392	-122.98512695391315	0.2692523735017804	
498	-6433.535458881082	-6324.914615413965	-108.62084346711738	-6324.914615413965	204.92530810177075	764.9773049088014	1.4272317813251542E-4	0.2537644706285238	0.19909179547312128	0.28164670372972217	0.2654970301686329	0.358783571040753	2.422122882374345	0.358783571040753	0.21909354658490043	2.422122882374345	0.21909354658490043	0.0	0.8173412849605229	107.40846968965826	-103.71984384489777	0.2243605820842293	
499	-6433.535458881082	-6324.914615413965	-108.62084346711738	-6324.914615413965	204.92530810177075	764.9773049088014	1.4272317813251542E-4	0.2537644706285238	0.19909179547312128	0.28164670372972217	0.2654970301686329	0.358783571040753	2.422122882374345	0.358783571040753	0.21909354658490043	2.422122882374345	0.21909354658490043	0.0	0.8173412849605229	107.40846968965826	-103.71984384489777	0.2243605820842293	
500	-6433.535458881082	-6324.914615413965	-108.62084346711738	-6324.914615413965	204.92530810177075	764.9773049088014	1.4272317813251542E-4	0.2537644706285238	0.19909179547312128	0.28164670372972217	0.2654970301686329	0.358783571040753	2.422122882374345	0.358783571040753	0.21909354658490043	2.422122882374345	0.21909354658490043	0.0	0.8173412849605229	107.40846968965826	-103.71984384489777	0.2243605820842293	
501	-6436.755929962857	-6324.897385083977	-111.85854487888113	-6324.897385083977	242.86515190273713	894.0261563996794	1.4298018233630498E-4	0.2718528344664283	0.18643366981130455	0.27936408615313474	0.2623494095691326	0.3820216287269635	2.4719325081710855	0.3820216287269635	0.1460458631019495	2.4719325081710855	0.1460458631019495	0.0	0.8173412849605229	103.00949724668043	-107.0276732766852	0.1960504119385781	
502	-6434.346125331566	-6324.886765159572	-109.45936017199469	-6324.886765159572	198.21908624301489	779.3247222945944	1.4272317813251542E-4	0.2537644706285238	0.19909179547312128	0.28164670372972217	0.2654970301686329	0.358783571040753	2.4173301842505497	0.358783571040753	0.22388624470869564	2.4173301842505497	0.22388624470869564	0.0	0.8173412849605229	76.74850467236234	-104.8944656867292	0.2243605820842293	
503	-6446.329126081448	-6324.8565666409295	-121.47255944051803	-6324.8565666409295	341.15753663811574	1305.1618523753198	8.951155483997701E-5	0.26675259848060245	0.19823815087046806	0.2749292961925798	0.26007995445634996	0.5068311711333161	2.356840835786836	0.5068311711333161	0.13632799307984672	2.356840835786836	0.13632799307984672	0.0	0.8173412849605229	221.40277246601033	-115.8964951162431	0.1760807816487496	
504	-6436.700331570069	-6324.826479843572	-111.87385172649654	-6324.826479843572	240.48771652999403	898.1375325909821	1.3634832656296678E-4	0.2528983016340993	0.21007004629307222	0.2853943415512539	0.2516373105215748	0.36893260335362427	2.496603137208221	0.36893260335362427	0.13446425943815354	2.496603137208221	0.13446425943815354	0.0	0.8173412849605229	125.3182494602857	-106.92613369293608	0.11686153613223496	
505	-6436.700331570069	-6324.826479843572	-111.87385172649654	-6324.826479843572	240.48771652999403	898.1375325909821	1.3634832656296678E-4	0.2528983016340993	0.21007004629307222	0.2853943415512539	0.2516373105215748	0.36893260335362427	2.496603137208221	0.36893260335362427	0.13446425943815354	2.496603137208221	0.13446425943815354	0.0	0.8173412849605229	125.3182494602857	-106.92613369293608	0.11686153613223496	
506	-6446.6618989119825	-6324.790088850901	-121.87181006108122	-6324.790088850901	388.3210183581866	1454.2614684171895	8.951155483997701E-5	0.2647443108535634	0.1915462294862814	0.2826349320488747	0.26107452761128075	0.5068311711333161	2.356840835786836	0.5068311711333161	0.13632799307984672	2.356840835786836	0.13632799307984672	0.0	0.8173412849605229	144.58600529116822	-116.72185475661026	0.1760807816487496	
507	-6436.871185819613	-6324.788907623987	-112.08227819562602	-6324.788907623987	220.74228557006865	834.281664133301	1.3634832656296678E-4	0.24861215681772697	0.20915453370950468	0.2896804863676263	0.2525528231051423	0.32891127230156064	2.496603137208221	0.32891127230156064	0.17448559049021714	2.496603137208221	0.17448559049021714	0.0	0.8173412849605229	135.96631394529985	-106.82626266288632	0.3436083692629459	
508	-6436.871185819613	-6324.788907623987	-112.08227819562602	-6324.788907623987	220.74228557006865	834.281664133301	1.3634832656296678E-4	0.24861215681772697	0.20915453370950468	0.2896804863676263	0.2525528231051423	0.32891127230156064	2.496603137208221	0.32891127230156064	0.17448559049021714	2.496603137208221	0.17448559049021714	0.0	0.8173412849605229	135.96631394529985	-106.82626266288632	0.3436083692629459	
509	-6441.931936774391	-6324.776231604473	-117.15570516991873	-6324.776231604473	294.86499230715253	1115.6867684260187	1.0645712730867256E-4	0.2677362605515416	0.19330726715506552	0.28115616372335894	0.2578003085700342	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	140.84779679031968	-112.07612710664827	0.13189821131168453	
510	-6441.931936774391	-6324.776231604473	-117.15570516991873	-6324.776231604473	294.86499230715253	1115.6867684260187	1.0645712730867256E-4	0.2677362605515416	0.19330726715506552	0.28115616372335894	0.2578003085700342	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	140.84779679031968	-112.07612710664827	0.13189821131168453	
511	-6443.755159180252	-6324.761788966571	-118.9933702136812	-6324.761788966571	323.1941658149015	1235.8297455257716	1.0645712730867256E-4	0.2628366735738894	0.19330726715506552	0.28115616372335894	0.2626998955476864	0.47919975628881745	2.407761594720965	0.47919975628881745	0.11303864899021573	2.407761594720965	0.11303864899021573	0.0	0.8173412849605229	140.84779679031968	-113.86960958007367	0.1760807816487496	
512	-6446.328895185692	-6324.7471788725215	-121.58171631317013	-6324.7471788725215	314.48837428248174	1280.6286410194314	8.951155483997701E-5	0.26675259848060245	0.1915462294862814	0.28062664442183566	0.26107452761128075	0.5068311711333161	2.356840835786836	0.5068311711333161	0.13632799307984672	2.356840835786836	0.13632799307984672	0.0	0.8173412849605229	134.55238682315562	-116.50368191520327	0.1760807816487496	
513	-6438.265383090385	-6324.713244663478	-113.55213842690644	-6324.713244663478	246.93133577395062	955.9185813988864	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.4163639639784473	2.43997320072043	0.4163639639784473	0.14366283530112142	2.43997320072043	0.14366283530112142	0.0	0.8372309288780795	110.30708407462917	-108.47443330437574	0.3744369728156697	
514	-6438.265383090385	-6324.713244663478	-113.55213842690644	-6324.713244663478	246.93133577395062	955.9185813988864	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.4163639639784473	2.43997320072043	0.4163639639784473	0.14366283530112142	2.43997320072043	0.14366283530112142	0.0	0.8372309288780795	110.30708407462917	-108.47443330437574	0.3744369728156697	
515	-6434.909658157277	-6324.686300936352	-110.22335722092411	-6324.686300936352	216.99578637100595	808.489855042895	1.3809973225411903E-4	0.2674465972935668	0.20226907566150643	0.2721642261669423	0.25812010087798465	0.3193669699216841	2.5555908522349466	0.3193669699216841	0.1250421778433678	2.5555908522349466	0.1250421778433678	0.0	0.8173412849605229	75.85840441934504	-105.46314358926448	0.4313451288478022	
516	-6434.909658157277	-6324.686300936352	-110.22335722092411	-6324.686300936352	216.99578637100595	808.489855042895	1.3809973225411903E-4	0.2674465972935668	0.20226907566150643	0.2721642261669423	0.25812010087798465	0.3193669699216841	2.5555908522349466	0.3193669699216841	0.1250421778433678	2.5555908522349466	0.1250421778433678	0.0	0.8173412849605229	75.85840441934504	-105.46314358926448	0.4313451288478022	
517	-6442.346622661815	-6324.685099582763	-117.66152307905232	-6324.685099582763	300.72932212704444	1165.3324933036572	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.3937251968948098	2.370577646883516	0.3937251968948098	0.23569715622167253	2.370577646883516	0.23569715622167253	0.0	0.8173412849605229	139.90597024343245	-112.42030135279549	0.30025117041779814	
518	-6442.346622661815	-6324.685099582763	-117.66152307905232	-6324.685099582763	300.72932212704444	1165.3324933036572	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.3937251968948098	2.370577646883516	0.3937251968948098	0.23569715622167253	2.370577646883516	0.23569715622167253	0.0	0.8173412849605229	139.90597024343245	-112.42030135279549	0.30025117041779814	
519	-6442.346622661815	-6324.685099582763	-117.66152307905232	-6324.685099582763	300.72932212704444	1165.3324933036572	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.3937251968948098	2.370577646883516	0.3937251968948098	0.23569715622167253	2.370577646883516	0.23569715622167253	0.0	0.8173412849605229	139.90597024343245	-112.42030135279549	0.30025117041779814	
520	-6435.001438205356	-6324.682738403116	-110.31869980224027	-6324.682738403116	213.75613622642894	803.7952046816467	1.4272317813251542E-4	0.2664052660947478	0.19515433494886295	0.27790057597176304	0.26053982298462636	0.3940179830100848	2.422122882374345	0.3940179830100848	0.18385913461556863	2.422122882374345	0.18385913461556863	0.0	0.8173412849605229	93.74281129033379	-105.55378423781532	0.2243605820842293	
521	-6435.001438205356	-6324.682738403116	-110.31869980224027	-6324.682738403116	213.75613622642894	803.7952046816467	1.4272317813251542E-4	0.2664052660947478	0.19515433494886295	0.27790057597176304	0.26053982298462636	0.3940179830100848	2.422122882374345	0.3940179830100848	0.18385913461556863	2.422122882374345	0.18385913461556863	0.0	0.8173412849605229	93.74281129033379	-105.55378423781532	0.2243605820842293	
522	-6442.4389258276315	-6324.635891094653	-117.80303473297819	-6324.635891094653	298.0608638341422	1160.6837267736053	1.0645712730867256E-4	0.26247892942964085	0.19856459827696624	0.28431112221460225	0.2546453500787909	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	126.54068722913064	-112.83057262703846	0.13189821131168453	
523	-6438.285326767389	-6324.6140319917895	-113.67129477559956	-6324.6140319917895	246.01974117100525	937.2472427960756	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.40221794468780325	2.4464960751496574	0.40221794468780325	0.15128598016253758	2.4464960751496574	0.15128598016253758	0.0	0.8173412849605229	99.36488797089122	-108.91744204804374	0.1550539160266143	
524	-6438.285326767389	-6324.6140319917895	-113.67129477559956	-6324.6140319917895	246.01974117100525	937.2472427960756	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.40221794468780325	2.4464960751496574	0.40221794468780325	0.15128598016253758	2.4464960751496574	0.15128598016253758	0.0	0.8173412849605229	99.36488797089122	-108.91744204804374	0.1550539160266143	
525	-6438.285326767389	-6324.6140319917895	-113.67129477559956	-6324.6140319917895	246.01974117100525	937.2472427960756	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.40221794468780325	2.4464960751496574	0.40221794468780325	0.15128598016253758	2.4464960751496574	0.15128598016253758	0.0	0.8173412849605229	99.36488797089122	-108.91744204804374	0.1550539160266143	
526	-6438.285326767389	-6324.6140319917895	-113.67129477559956	-6324.6140319917895	246.01974117100525	937.2472427960756	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.40221794468780325	2.4464960751496574	0.40221794468780325	0.15128598016253758	2.4464960751496574	0.15128598016253758	0.0	0.8173412849605229	99.36488797089122	-108.91744204804374	0.1550539160266143	
527	-6440.913334546862	-6324.6067290524015	-116.30660549445983	-6324.6067290524015	241.15859836951086	932.4143542438449	1.3101977149169284E-4	0.25954341327452923	0.203335938204784	0.28011734186856846	0.2570033066521183	0.33299575033235645	2.5514980537523635	0.33299575033235645	0.11550619591528033	2.5514980537523635	0.11550619591528033	0.0	0.8173412849605229	176.21281747750928	-110.87154548498258	0.26336755470766593	
528	-6440.913334546862	-6324.6067290524015	-116.30660549445983	-6324.6067290524015	241.15859836951086	932.4143542438449	1.3101977149169284E-4	0.25954341327452923	0.203335938204784	0.28011734186856846	0.2570033066521183	0.33299575033235645	2.5514980537523635	0.33299575033235645	0.11550619591528033	2.5514980537523635	0.11550619591528033	0.0	0.8173412849605229	176.21281747750928	-110.87154548498258	0.26336755470766593	
529	-6438.888650641366	-6324.58606433444	-114.30258630692641	-6324.58606433444	235.87237248186779	941.4198358377926	1.283286084792451E-4	0.2557019472944145	0.20915453370950468	0.28259069589093877	0.2525528231051423	0.32891127230156064	2.496603137208221	0.32891127230156064	0.17448559049021714	2.496603137208221	0.17448559049021714	0.0	0.8173412849605229	125.85412138931132	-109.12385446819316	0.3436083692629459	
530	-6440.582135966813	-6324.57468086654	-116.00745510027377	-6324.57468086654	260.7034354799055	1044.8692060227445	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.3803559759756543	2.473232820466181	0.3803559759756543	0.14641120355816298	2.473232820466181	0.14641120355816298	0.0	0.8173412849605229	119.04324024243617	-111.0729143937543	0.1550539160266143	
531	-6440.582135966813	-6324.57468086654	-116.00745510027377	-6324.57468086654	260.7034354799055	1044.8692060227445	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.3803559759756543	2.473232820466181	0.3803559759756543	0.14641120355816298	2.473232820466181	0.14641120355816298	0.0	0.8173412849605229	119.04324024243617	-111.0729143937543	0.1550539160266143	
532	-6440.582135966813	-6324.57468086654	-116.00745510027377	-6324.57468086654	260.7034354799055	1044.8692060227445	1.3634832656296678E-4	0.26681109626902577	0.19148043995898528	0.288714821704583	0.25299364206740615	0.3803559759756543	2.473232820466181	0.3803559759756543	0.14641120355816298	2.473232820466181	0.14641120355816298	0.0	0.8173412849605229	119.04324024243617	-111.0729143937543	0.1550539160266143	
533	-6436.293104100197	-6324.565694015331	-111.72741008486526	-6324.565694015331	209.50304640852983	834.3217554293984	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.4163639639784473	2.43997320072043	0.4163639639784473	0.14366283530112142	2.43997320072043	0.14366283530112142	0.0	0.8372309288780795	97.90325596355741	-106.76899330501143	0.3744369728156697	
534	-6436.293104100197	-6324.565694015331	-111.72741008486526	-6324.565694015331	209.50304640852983	834.3217554293984	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.4163639639784473	2.43997320072043	0.4163639639784473	0.14366283530112142	2.43997320072043	0.14366283530112142	0.0	0.8372309288780795	97.90325596355741	-106.76899330501143	0.3744369728156697	
535	-6436.293104100197	-6324.565694015331	-111.72741008486526	-6324.565694015331	209.50304640852983	834.3217554293984	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.4163639639784473	2.43997320072043	0.4163639639784473	0.14366283530112142	2.43997320072043	0.14366283530112142	0.0	0.8372309288780795	97.90325596355741	-106.76899330501143	0.3744369728156697	
536	-6441.985665789751	-6324.560826481966	-117.42483930778536	-6324.560826481966	263.9933864099776	1074.2307989605717	1.0831488940208848E-4	0.2628366735738894	0.2012928760990724	0.28115616372335894	0.2547142866036795	0.38284364113989394	2.381459202638432	0.38284364113989394	0.23569715622167253	2.381459202638432	0.23569715622167253	0.0	0.8173412849605229	173.01290277963204	-111.9712219631097	0.30025117041779814	
537	-6436.171524003392	-6324.559294830104	-111.6122291732884	-6324.559294830104	244.7268257993278	907.6969255274848	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.38548527103203306	2.479288243117473	0.38548527103203306	0.13522648585049232	2.479288243117473	0.13522648585049232	0.0	0.8372309288780795	114.82046556909542	-106.49442246096794	0.3744369728156697	
538	-6436.171524003392	-6324.559294830104	-111.6122291732884	-6324.559294830104	244.7268257993278	907.6969255274848	1.228787780466177E-4	0.25691429377519975	0.19688934592346774	0.27386271140231255	0.27233364889902006	0.38548527103203306	2.479288243117473	0.38548527103203306	0.13522648585049232	2.479288243117473	0.13522648585049232	0.0	0.8372309288780795	114.82046556909542	-106.49442246096794	0.3744369728156697	
539	-6435.867941591582	-6324.540209623523	-111.32773196805924	-6324.540209623523	242.2678552791519	876.6459071987061	1.4272317813251542E-4	0.257308900724952	0.1955473653766931	0.28164670372972217	0.2654970301686329	0.39274988403077865	2.5050497025308394	0.39274988403077865	0.10220041343838067	2.5050497025308394	0.10220041343838067	0.0	0.8173412849605229	72.76275939434596	-106.90172368405906	0.13880400646318367	
540	-6446.576327045114	-6324.490224769479	-122.0861022756353	-6324.490224769479	335.92695317884403	1306.0489900704706	8.951155483997701E-5	0.2618894446676716	0.19660252689759525	0.2915350229101222	0.24997300552461124	0.4664180948807579	2.4112478882010504	0.4664180948807579	0.12233401691819011	2.4112478882010504	0.12233401691819011	0.0	0.8173412849605229	133.44402663286604	-116.92316778837234	0.2692523735017804	
541	-6446.576327045114	-6324.490224769479	-122.0861022756353	-6324.490224769479	335.92695317884403	1306.0489900704706	8.951155483997701E-5	0.2618894446676716	0.19660252689759525	0.2915350229101222	0.24997300552461124	0.4664180948807579	2.4112478882010504	0.4664180948807579	0.12233401691819011	2.4112478882010504	0.12233401691819011	0.0	0.8173412849605229	133.44402663286604	-116.92316778837234	0.2692523735017804	
542	-6443.900938214009	-6324.481643667298	-119.41929454671114	-6324.481643667298	289.83683594771423	1138.1000364264785	1.0645712730867256E-4	0.26247892942964085	0.19856459827696624	0.28431112221460225	0.2546453500787909	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	205.95248718794622	-113.95975083793117	0.13189821131168453	
543	-6443.900938214009	-6324.481643667298	-119.41929454671114	-6324.481643667298	289.83683594771423	1138.1000364264785	1.0645712730867256E-4	0.26247892942964085	0.19856459827696624	0.28431112221460225	0.2546453500787909	0.45451797352069656	2.415485237424793	0.45451797352069656	0.12999678905450873	2.415485237424793	0.12999678905450873	0.0	0.8173412849605229	205.95248718794622	-113.95975083793117	0.13189821131168453	
