#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_M_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_M_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_M_2019=2019,HRTV-26_T_M_2019=2019,HRTV-056F_T_M_2023=2023,HRTV-404_T_M_2021=2021,HRTV-100_T_M_2022=2022,HRTV-187_T_M_2022=2022,HRTV-432R_T_M_2023=2023,HRTV-504_T_M_2019=2019,HRTV-642T_T_M_2023=2023,KJ740147_H_M_TN_2013=2013,OQ688997.1_H_M_KY_2017=2017,MZ440343_T_M_NY_2018=2018,MZ440346_T_M_NY_2018=2018,NC_024494_H_M_MO_2009=2009,OQ689000.1_H_M_MO_2017=2017,JX005845_H_M_MO_2009=2009,OQ688982.1_T_M_MO_2012=2012,OQ688988.1_T_M_MO_2012=2012,OQ688985.1_T_M_KS_2015=2015,OQ688992.1_H_M_OK_2017=2017">
#                        <taxa id="TaxonSet.HRTV_M_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_M_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:HRTV_M_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="10.0">0.0028166</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_M_BEAST" name="distribution" x="@popSize.t:HRTV_M_BEAST">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_M_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:HRTV_M_BEAST" name="distribution">
#            <parameter id="gammaShape.s:HRTV_M_BEAST" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.269</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_M_BEAST" id="treeLikelihood.HRTV_M_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_M_BEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:HRTV_M_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_M_BEAST" shape="@gammaShape.s:HRTV_M_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HRTV_M_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM2uf.s:HRTV_M_BEAST" spec="substmodels.nucleotide.TPM2uf">
#                    <parameter dimension="3" id="TPM2ufrates.s:HRTV_M_BEAST" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                    <frequencies id="TPM2ufFreqs.s:HRTV_M_BEAST" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TPM2uffreqParameter.s:HRTV_M_BEAST" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_M_BEAST" id="StrictClock.c:HRTV_M_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	mutationRate	popSize	CoalescentConstant	gammaShape
4115	-6346.287657216905	-6464.952111065499	-6346.287657216905	-118.66445384859315	-6346.287657216905	252.37756413522249	1046.8723411625706	1.14187217712938E-4	0.24660393251074025	0.20098660237425053	0.27700294421248617	0.27540652090252327	0.46423332511772814	2.477127630756866	0.46423332511772814	0.05863904412540451	2.477127630756866	0.05863904412540451	0.0	0.8173412849605229	182.6640687970341	-112.97495930050896	0.4818457718194708
4116	-6346.274244893572	-6469.474104962048	-6346.274244893572	-123.1998600684758	-6346.274244893572	412.5709968067822	1497.6185322447145	8.078453589465662E-5	0.25924124596389697	0.1956169642198239	0.2716695738691248	0.2734722159471545	0.29996935946630016	2.5217345610938566	0.29996935946630016	0.178296079439842	2.5217345610938566	0.178296079439842	0.0	0.8173412849605229	115.49648013137403	-118.24765508703246	0.20296492699890795
4117	-6346.222754153679	-6453.342703124684	-6346.222754153679	-107.11994897100554	-6346.222754153679	172.9506928965152	678.3589117080237	1.437847816993595E-4	0.26417030766784744	0.20024704986965794	0.279024721737035	0.25655792072545985	0.5156056383185719	2.3772748884550703	0.5156056383185719	0.10711947322635612	2.3772748884550703	0.10711947322635612	0.0	0.8173412849605229	65.7486228077483	-102.71178085227719	0.222329393779604
4118	-6346.1892224729645	-6459.072455665971	-6346.1892224729645	-112.88323319300646	-6346.1892224729645	229.36189760499465	849.7040633401195	1.0814508067591491E-4	0.2681874805345164	0.1956169642198239	0.276962297090508	0.25923325815515186	0.29972385572996163	2.521980064830195	0.29972385572996163	0.178296079439842	2.521980064830195	0.178296079439842	0.0	1.0614622025246585	121.7220171593624	-107.68628930957026	0.3952039864172304
4119	-6346.138212834314	-6470.188474171321	-6346.138212834314	-124.05026133700733	-6346.138212834314	460.98086099839634	1580.2380388795668	9.756889224048557E-5	0.26567956347922844	0.20581337480884382	0.2627486708910269	0.2657583908209011	0.47161905684592864	2.4818788215427445	0.47161905684592864	0.046502121611325595	2.4818788215427445	0.046502121611325595	0.0	0.6151271829289999	141.00214113778551	-118.71040498726018	0.3910812741099118
4120	-6346.080491743509	-6465.637056567271	-6346.080491743509	-119.55656482376288	-6346.080491743509	280.098530896591	1151.2557912172188	1.0808528021945225E-4	0.2686206228078117	0.1937895065137624	0.2713718911293741	0.26621797954905196	0.29224099587597646	2.474199124651015	0.29224099587597646	0.23355987947300827	2.474199124651015	0.23355987947300827	0.0	0.8173412849605229	118.25500094983646	-114.55925079452204	0.2244707114325191
4121	-6346.077950900483	-6462.445241146789	-6346.077950900483	-116.36729024630567	-6346.077950900483	257.8158730896286	1017.6537137802325	1.1942230563602866E-4	0.2632819852410934	0.2067258619095977	0.2741044553306771	0.25588769751863194	0.3227904766219061	2.4549441660185347	0.3227904766219061	0.22226535735955794	2.4549441660185347	0.22226535735955794	0.0	0.8173412849605229	119.9075999009862	-111.3025936467552	0.2779751541964416
4122	-6346.040944505734	-6461.620982109887	-6346.040944505734	-115.5800376041538	-6346.040944505734	242.336876914661	952.1616562408681	1.3405875722867315E-4	0.2516492123606306	0.20686827279981496	0.30035435560064855	0.2411281592389061	0.2991175769146862	2.489565638523388	0.2991175769146862	0.21131678456192424	2.489565638523388	0.21131678456192424	0.0	0.8173412849605229	83.13603819315266	-110.82658226209176	0.3329770616082994
4123	-6346.029433735532	-6458.242949902259	-6346.029433735532	-112.21351616672746	-6346.029433735532	254.45280773256943	896.2480508003164	1.4068319257313518E-4	0.2697849536246096	0.20579870205072665	0.27831081940226515	0.24610552492239884	0.5463179221693556	2.2397513624342418	0.5463179221693556	0.21393071539640116	2.2397513624342418	0.21393071539640116	0.0	0.8173412849605229	107.44215828539552	-105.72999917328684	1.806564353141894
4124	-6345.941353907279	-6454.282548458951	-6345.941353907279	-108.34119455167222	-6345.941353907279	217.31991931896178	790.3322301388564	1.437847816993595E-4	0.26417030766784744	0.20024704986965794	0.274780274601412	0.26080236786108285	0.512208828141942	2.435107546225805	0.512208828141942	0.0526836256322515	2.435107546225805	0.0526836256322515	0.0	0.8173412849605229	105.07612910508927	-103.41164746518409	0.2748619599483756
4125	-6345.903061586403	-6462.457587833966	-6345.903061586401	-116.55452624756403	-6345.903061586401	250.59979364395286	988.0191982693775	1.1942230563602866E-4	0.27451459315251575	0.19559225047407652	0.274005458854776	0.25588769751863194	0.3492550036449854	2.4315853618892267	0.3492550036449854	0.2191596344657866	2.4315853618892267	0.2191596344657866	0.0	0.8173412849605229	113.57713200698548	-111.51089526293623	0.3111488013602754
4126	-6345.902930227914	-6468.317730952935	-6345.902930227914	-122.41480072502092	-6345.902930227914	299.1955299930594	1213.52390088722	1.0814508067591491E-4	0.275905402369013	0.1956169642198239	0.26688784366277574	0.26158978974838754	0.35154816480093315	2.5217345610938566	0.35154816480093315	0.126717274105209	2.5217345610938566	0.126717274105209	0.0	0.5783721082467338	231.68396905624758	-116.28598277448398	0.6834437098554359
4127	-6345.901801026171	-6460.11314621925	-6345.901801026171	-114.21134519307903	-6345.901801026171	258.78448180602663	970.1051500883111	1.4683671916735627E-4	0.25684998491609434	0.2126421770494632	0.2746201405158107	0.25588769751863194	0.3536427738516795	2.4163314369789424	0.3536427738516795	0.230025789169377	2.4163314369789424	0.230025789169377	0.0	0.8173412849605229	122.89189473026367	-109.12206497460531	0.2779751541964416
4128	-6345.8688721176995	-6477.570637237592	-6345.8688721176995	-131.70176511989237	-6345.8688721176995	558.5511268822158	2101.9212528033145	5.994343033165732E-5	0.2598883440959369	0.20024704986965794	0.2779502986734503	0.2619143073609551	0.53359226884642	2.39327826110928	0.53359226884642	0.07312947004429891	2.39327826110928	0.07312947004429891	0.0	0.8173412849605229	307.22523922677726	-125.50592892369679	0.46825503935559953
4129	-6345.830408899528	-6456.895335727447	-6345.830408899528	-111.06492682791857	-6345.830408899528	250.8340218461756	891.3784685981996	1.437847816993595E-4	0.26417030766784744	0.20024704986965794	0.27366833510153976	0.2619143073609551	0.53359226884642	2.413724105521327	0.53359226884642	0.0526836256322515	2.413724105521327	0.0526836256322515	0.0	0.8173412849605229	117.43990209011181	-106.02413813680569	0.2748619599483756
4130	-6345.794885998634	-6464.414666530898	-6345.794885998634	-118.61978053226413	-6345.794885998634	207.52799076915431	952.9162885886432	1.3405875722867315E-4	0.2516492123606306	0.208187135404375	0.28705288039910226	0.25311077183589237	0.402339761010317	2.401836069255346	0.402339761010317	0.19582416973433528	2.401836069255346	0.19582416973433528	0.0	0.8173412849605229	83.00424780366087	-113.86791168581144	0.3329770616082994
4131	-6345.755544320825	-6461.943230142043	-6345.755544320825	-116.18768582121818	-6345.755544320825	287.88188798430923	1050.5218226503162	1.1942230563602866E-4	0.25699508815460514	0.21223313359293952	0.2758080358088629	0.25496374244359266	0.37061175582104416	2.4419950505449224	0.37061175582104416	0.18739319363403217	2.4419950505449224	0.18739319363403217	0.0	0.8173412849605229	103.32603393506889	-111.01693275328041	0.5328637009598133
4132	-6345.753022785676	-6445.221704683845	-6345.753022785677	-99.46868189816801	-6345.753022785677	130.61644193873286	487.20183768141965	3.291636133696057E-4	0.2609993347070409	0.21804800539435826	0.27191680764045684	0.24903585225814415	0.6158781033080296	2.2089701241505644	0.6158781033080296	0.17515177254140496	2.2089701241505644	0.17515177254140496	0.0	0.6586619077098496	70.25440684124409	-94.73709595392974	0.47946290715570106
4133	-6345.745689525401	-6468.699872065706	-6345.745689525401	-122.95418254030514	-6345.745689525401	293.2674329990034	1200.7934487975824	1.0808528021945225E-4	0.27683704952150356	0.1888653206538563	0.2713718911293741	0.2629257386952662	0.29224099587597646	2.474199124651015	0.29224099587597646	0.23355987947300827	2.474199124651015	0.23355987947300827	0.0	0.8173412849605229	245.9951366822415	-117.22440006272006	0.2244707114325191
4134	-6345.655500771441	-6465.10249501809	-6345.655500771442	-119.44699424664746	-6345.655500771442	316.26214311532544	1212.2996416456074	1.0808528021945225E-4	0.2595776345581559	0.1937895065137624	0.2720120823966321	0.27462077653144973	0.3755308533238013	2.39090926720319	0.3755308533238013	0.23355987947300827	2.39090926720319	0.23355987947300827	0.0	0.8173412849605229	196.14168582543815	-113.94368625027681	0.2244707114325191
4135	-6345.578795625895	-6456.533032918937	-6345.578795625895	-110.95423729304295	-6345.578795625895	230.03663492583289	863.5834822441393	1.476762559060953E-4	0.2580597368357789	0.2210996457528879	0.2589263100503783	0.2619143073609551	0.4243845705977691	2.4188378383774634	0.4243845705977691	0.15677759102476657	2.4188378383774634	0.15677759102476657	0.0	0.8173412849605229	90.31041222594125	-106.30170768966391	0.14927684256090293
4136	-6345.529742305848	-6460.9402636903105	-6345.529742305848	-115.41052138446271	-6345.529742305848	242.09069821068007	929.38034347345	1.1942230563602866E-4	0.2632819852410934	0.19862099312598258	0.2822093241142923	0.25588769751863194	0.37052219333872394	2.464026451470528	0.37052219333872394	0.16545135519074683	2.464026451470528	0.16545135519074683	0.0	0.8173412849605229	135.30920402996418	-109.97009512381088	0.5328637009598133
4137	-6345.4362020925055	-6454.840127227195	-6345.4362020925055	-109.40392513468946	-6345.4362020925055	214.72261297816817	801.2001055766403	1.437847816993595E-4	0.2697447281776604	0.20024704986965794	0.274780274601412	0.2552279473512699	0.3678909373752285	2.436905533992868	0.3678909373752285	0.19520352863190163	2.436905533992868	0.19520352863190163	0.0	0.8173412849605229	74.99575538208221	-104.63811364140085	0.4483799762594208
4138	-6345.422135708994	-6463.514328174483	-6345.422135708994	-118.09219246548957	-6345.422135708994	292.9200588939814	1093.3309434615378	1.0526761758785234E-4	0.2570590795818168	0.2135768686418527	0.2655256766789587	0.263838375097372	0.3961164329717059	2.4419950505449224	0.3961164329717059	0.1618885164833704	2.4419950505449224	0.1618885164833704	0.0	0.8173412849605229	108.41346960134851	-112.87337642492862	0.5328637009598133
4139	-6345.359495465339	-6462.909049579634	-6345.359495465339	-117.54955411429425	-6345.359495465339	253.04167509260623	1023.8340398684254	1.1942230563602866E-4	0.271406837299478	0.1999419075309101	0.26597960327229253	0.26267165189731956	0.37052219333872394	2.537435876879667	0.37052219333872394	0.09204192978160805	2.537435876879667	0.09204192978160805	0.0	0.8173412849605229	101.69767447824317	-112.5515872773452	0.37596240064326725
4140	-6345.212124448893	-6469.662978550178	-6345.212124448893	-124.45085410128603	-6345.212124448893	406.09968490502706	1503.042357238939	1.455278424924509E-4	0.26758107615016	0.19802918294751465	0.26863135008142447	0.2657583908209011	0.48667908578701957	2.389677400920505	0.48667908578701957	0.12364351329247415	2.389677400920505	0.12364351329247415	0.0	0.6151271829289999	237.63659737261477	-118.58903022220291	0.3910812741099118
4141	-6345.196112267402	-6460.394961674758	-6345.196112267402	-115.1988494073555	-6345.196112267402	291.87272565154285	1037.1306339844987	1.3228016415485846E-4	0.2602893687970037	0.1930777722749146	0.2713718911293741	0.27526096779870773	0.3301418223359766	2.436298298191015	0.3301418223359766	0.23355987947300827	2.436298298191015	0.23355987947300827	0.0	0.8173412849605229	128.87329771170883	-110.11554896250561	0.2244707114325191
4142	-6345.193834836792	-6455.461209908373	-6345.193834836792	-110.26737507158083	-6345.193834836792	231.40321088437585	849.2880020046463	1.437847816993595E-4	0.2697447281776604	0.20024704986965794	0.274780274601412	0.2552279473512699	0.3591003314046347	2.445696139963462	0.3591003314046347	0.19520352863190163	2.445696139963462	0.19520352863190163	0.0	0.8173412849605229	102.41792651017714	-105.1899333344619	0.4483799762594208
4143	-6345.103848996344	-6456.887585621287	-6345.103848996344	-111.78373662494307	-6345.103848996344	229.4064320994035	868.6903512483696	1.2260941788579444E-4	0.26578529834889875	0.1966284853393981	0.2842018319008767	0.2533843844108266	0.37052219333872394	2.475298910136438	0.37052219333872394	0.15417889652483657	2.475298910136438	0.15417889652483657	0.0	0.8173412849605229	109.22006646323419	-106.55750811873322	0.5328637009598133
4144	-6345.070458107995	-6456.61929755963	-6345.070458107995	-111.5488394516341	-6345.070458107995	233.95791649185398	833.2390147498315	2.0459212161299517E-4	0.275905402369013	0.1956169642198239	0.26688784366277574	0.26158978974838754	0.3837293433632674	2.473280757180779	0.3837293433632674	0.1429898994559524	2.473280757180779	0.1429898994559524	0.0	0.5783721082467338	66.91158142596325	-106.3799603214172	0.9655070625802173
4145	-6344.947165024911	-6445.693324582232	-6344.947165024911	-100.7461595573213	-6344.947165024911	115.18831785659205	476.6703852817808	2.557909727687177E-4	0.2598883440959369	0.20024704986965794	0.2779502986734503	0.2619143073609551	0.5056750565462221	2.298340007298503	0.5056750565462221	0.19598493615527335	2.298340007298503	0.19598493615527335	0.0	0.8173412849605229	62.23752871993535	-96.46220122560258	0.1530001582934385
4146	-6344.941287793122	-6458.5281647945085	-6344.941287793122	-113.58687700138701	-6344.941287793122	260.33242281467903	941.5708440210726	1.1942230563602866E-4	0.26578529834889875	0.1966284853393981	0.2842018319008767	0.2533843844108266	0.37052219333872394	2.475298910136438	0.37052219333872394	0.15417889652483657	2.475298910136438	0.15417889652483657	0.0	0.8173412849605229	110.94705072867335	-108.34496023338772	0.5328637009598133
4147	-6344.886390862692	-6461.561260479777	-6344.886390862692	-116.67486961708566	-6344.886390862692	235.3949743780492	959.7017855017256	1.1942230563602866E-4	0.2680162221511058	0.2067258619095977	0.2693702184206647	0.25588769751863194	0.4506742602461893	2.3838743845630628	0.4506742602461893	0.16545135519074683	2.3838743845630628	0.16545135519074683	0.0	0.8173412849605229	105.28782002474219	-111.48530817295683	0.5328637009598133
4148	-6344.881100643613	-6471.331502561953	-6344.881100643613	-126.45040191834018	-6344.881100643613	373.623215617976	1517.5394021619982	6.683210962115498E-5	0.26247596411692214	0.2136466225501941	0.26676854732295363	0.2571088660099303	0.3961164329717059	2.4846447502538895	0.3961164329717059	0.11923881677440329	2.4846447502538895	0.11923881677440329	0.0	0.8173412849605229	237.63002743747776	-120.44682325977305	0.5328637009598133
4149	-6344.875793132183	-6453.10168094594	-6344.875793132183	-108.22588781375603	-6344.875793132183	217.43594680761927	751.4656693148979	1.586888325098275E-4	0.2632819852410934	0.19862099312598258	0.2822093241142923	0.25588769751863194	0.459960617614871	2.464026451470528	0.459960617614871	0.07601293091459976	2.464026451470528	0.07601293091459976	0.0	0.8173412849605229	120.62600372080155	-103.09417582108057	0.33901711204946955
4150	-6344.860883314813	-6462.1708725989565	-6344.860883314813	-117.30998928414346	-6344.860883314813	235.69487139950087	964.0538072854665	1.1942230563602866E-4	0.2632819852410934	0.2067258619095977	0.2741044553306771	0.25588769751863194	0.4506742602461893	2.3838743845630628	0.4506742602461893	0.16545135519074683	2.3838743845630628	0.16545135519074683	0.0	0.8173412849605229	139.02816731324222	-111.84244902804087	0.5328637009598133
4151	-6344.783919195657	-6470.08685554453	-6344.783919195657	-125.30293634887276	-6344.783919195657	355.37130337074575	1456.9683031349116	8.144810079785465E-5	0.26758107615016	0.19517121212727964	0.2714893209016595	0.2657583908209011	0.48667908578701957	2.389677400920505	0.48667908578701957	0.12364351329247415	2.389677400920505	0.12364351329247415	0.0	0.8173412849605229	174.01186517094806	-119.75273158723557	0.3910812741099118
4152	-6344.744470119409	-6454.485911502602	-6344.744470119409	-109.74144138319328	-6344.744470119409	176.2417591782894	738.9893434089299	1.8300330271879268E-4	0.2775970355058492	0.19239474254146913	0.2826714486728327	0.24733677327984924	0.3591003314046347	2.445696139963462	0.3591003314046347	0.19520352863190163	2.445696139963462	0.19520352863190163	0.0	0.8173412849605229	99.11424985314133	-104.69678818326969	0.4483799762594208
4153	-6344.7427799496545	-6457.663125423878	-6344.7427799496545	-112.92034547422327	-6344.7427799496545	213.3642241305456	853.3413831739977	1.330231714758247E-4	0.27113085209939203	0.19886092594792631	0.2896504547350134	0.24035776721766852	0.322639801963032	2.4781147550880793	0.322639801963032	0.199245442948887	2.4781147550880793	0.199245442948887	0.0	0.8173412849605229	122.33858174950929	-107.92409166104123	0.1894613521313237
4154	-6344.476099640481	-6462.212641906788	-6344.476099640481	-117.73654226630666	-6344.476099640481	262.0977037029763	1047.7375566365552	1.0808528021945225E-4	0.26002944209937023	0.19117675350827687	0.27802590328967225	0.2707679011026808	0.29224099587597646	2.474199124651015	0.29224099587597646	0.23355987947300827	2.474199124651015	0.23355987947300827	0.0	0.8173412849605229	154.82001719270386	-112.46980829204794	0.2244707114325191
4155	-6344.415421147203	-6457.545858486994	-6344.415421147202	-113.13043733979188	-6344.415421147202	179.54828094738832	764.1333146779552	1.0814508067591491E-4	0.25874562280470703	0.20031659720852943	0.2864041548203174	0.25453362516644634	0.29972385572996163	2.5790448433212707	0.29972385572996163	0.12123130094876622	2.5790448433212707	0.12123130094876622	0.0	1.0614622025246585	114.45413780966727	-107.9950591537662	0.3952039864172304
4156	-6344.3062078465955	-6460.581456369968	-6344.3062078465955	-116.2752485233725	-6344.3062078465955	303.70488756660734	1098.25610881364	1.1942230563602866E-4	0.263071903790015	0.19862099312598258	0.2824194055653707	0.25588769751863194	0.3185805928782099	2.4622597726560023	0.3185805928782099	0.2191596344657866	2.4622597726560023	0.2191596344657866	0.0	0.8173412849605229	111.63571385313837	-111.02714380705468	0.5328637009598133
4157	-6344.294292296115	-6451.881849885795	-6344.294292296115	-107.58755758968046	-6344.294292296115	226.50745252618623	798.330803538678	1.437847816993595E-4	0.26417030766784744	0.20024704986965794	0.274780274601412	0.26080236786108285	0.4885801888981484	2.3730150528595924	0.4885801888981484	0.13840475824225762	2.3730150528595924	0.13840475824225762	0.0	0.8173412849605229	89.73945775273519	-102.64226705531696	0.4483799762594208
4158	-6344.213970102237	-6453.670898199305	-6344.213970102237	-109.45692809706837	-6344.213970102237	222.20973460760146	785.8189220759547	2.0459212161299517E-4	0.275905402369013	0.1956169642198239	0.26688784366277574	0.26158978974838754	0.3837293433632674	2.5217345610938566	0.3837293433632674	0.09453609554287473	2.5217345610938566	0.09453609554287473	0.0	0.5783721082467338	73.6987282291287	-104.47349884421634	0.6834437098554359
4159	-6344.202467925008	-6454.150296853113	-6344.202467925008	-109.94782892810481	-6344.202467925008	193.8140221081262	778.7205828562561	1.476762559060953E-4	0.2597542820071123	0.22138390580608427	0.25835141023305797	0.26051040195374575	0.4243845705977691	2.4188378383774634	0.4243845705977691	0.15677759102476657	2.4188378383774634	0.15677759102476657	0.0	0.8173412849605229	115.37773400263008	-105.05034069633747	0.14927684256090293
4160	-6344.171066101887	-6454.362674245754	-6344.171066101887	-110.19160814386663	-6344.171066101887	173.1240639876964	723.6910652391264	1.435595093997675E-4	0.2714158130769857	0.19995841011372217	0.2749430612722137	0.25368271553707866	0.367771117913953	2.3997133643864865	0.367771117913953	0.23251551769955892	2.3997133643864865	0.23251551769955892	0.0	0.8173412849605229	103.26949056217364	-104.95520368413966	0.599062475122797
4161	-6344.13243899501	-6456.748418784561	-6344.13243899501	-112.61597978955203	-6344.13243899501	243.97047685872707	915.0395791783353	1.1942230563602866E-4	0.26219710318331424	0.20317679949948864	0.2787383997985654	0.25588769751863194	0.3536427738516795	2.409194869709892	0.3536427738516795	0.23716235643842729	2.409194869709892	0.23716235643842729	0.0	0.8173412849605229	111.25504483910252	-107.5320955428287	0.37205897983677727
4162	-6344.094084802808	-6459.104467569629	-6344.094084802807	-115.01038276682269	-6344.094084802807	262.41232538559154	964.2897377619917	1.0814508067591491E-4	0.25564285241063606	0.19568734177193442	0.28663145761340725	0.26203834820402244	0.29972385572996163	2.5790448433212707	0.29972385572996163	0.12123130094876622	2.5790448433212707	0.12123130094876622	0.0	1.0614622025246585	122.38512630260729	-109.8080059348466	0.3952039864172304
4163	-6344.0419422680825	-6452.28431266013	-6344.0419422680825	-108.24237039204795	-6344.0419422680825	189.41731238647196	717.9309523287451	1.5713673228879093E-4	0.25789838364019857	0.1981497106415903	0.2880642081995794	0.25588769751863194	0.3972870777649683	2.496603137208221	0.3972870777649683	0.10610978502680951	2.496603137208221	0.10610978502680951	0.0	0.8173412849605229	55.75918423344017	-103.51614311647577	0.7051851391867363
4164	-6343.9135827169475	-6449.117975268449	-6343.9135827169475	-105.20439255150173	-6343.9135827169475	172.76495207908306	623.8323602389268	1.7591397652988225E-4	0.26328038786358865	0.20024704986965794	0.2779502986734503	0.2585222635933034	0.6283998963526649	2.2699511685364353	0.6283998963526649	0.1016489351108986	2.2699511685364353	0.1016489351108986	0.0	0.8173412849605229	46.22672427036636	-101.19900228693398	0.17183218630574534
4165	-6343.801858129354	-6457.89723014377	-6343.801858129354	-114.09537201441617	-6343.801858129354	245.47460959620855	929.9138976738238	1.1942230563602866E-4	0.27519738387312626	0.1999419075309101	0.26597960327229253	0.2588811053236713	0.41246021774858965	2.433197919237088	0.41246021774858965	0.15434186301432115	2.433197919237088	0.15434186301432115	0.0	0.8173412849605229	107.8790571381693	-109.03839885545273	0.37596240064326725
4166	-6343.770115506202	-6452.4380124393765	-6343.770115506202	-108.66789693317425	-6343.770115506202	216.48382939232974	818.332891789189	1.247464950658149E-4	0.2654913102046661	0.20108796610586852	0.27122838463618887	0.26219233905327677	0.512208828141942	2.435107546225805	0.512208828141942	0.0526836256322515	2.435107546225805	0.0526836256322515	0.0	0.8173412849605229	97.00886164284834	-103.81823264175253	0.2748619599483756
4167	-6343.7440337054195	-6471.10729535176	-6343.7440337054195	-127.36326164633971	-6343.7440337054195	509.4939872093255	1871.6461045677017	8.906087497314962E-5	0.2574793484353088	0.18185091965736308	0.2945920698336769	0.26607766207365147	0.38325090990159694	2.40324168669304	0.38325090990159694	0.21350740340536195	2.40324168669304	0.21350740340536195	0.0	0.657205885604385	255.38635058306403	-121.48750708585374	0.3329770616082994
4168	-6343.741512003391	-6458.688688121931	-6343.741512003391	-114.94717611853956	-6343.741512003391	224.4353057238437	831.8214313642286	1.476762559060953E-4	0.2442690060617102	0.22138390580608427	0.26701552817391594	0.2673315599582899	0.3619560876978883	2.543973795421834	0.3619560876978883	0.0940701168802768	2.543973795421834	0.0940701168802768	0.0	0.8173412849605229	190.58342735071213	-109.54780923843025	0.14927684256090293
4169	-6343.739636692326	-6469.027397444192	-6343.739636692326	-125.28776075186619	-6343.739636692326	430.0514181307489	1567.2816745925697	6.94085391502764E-5	0.26758107615016	0.19517121212727964	0.2714893209016595	0.2657583908209011	0.48667908578701957	2.389677400920505	0.48667908578701957	0.12364351329247415	2.389677400920505	0.12364351329247415	0.0	0.8173412849605229	169.05914746484132	-119.76643083906461	0.3910812741099118
4170	-6343.688814485479	-6455.4470807620855	-6343.688814485478	-111.75826627660697	-6343.688814485478	232.5518972493585	869.2905963828582	1.435595093997675E-4	0.26219710318331424	0.20317679949948864	0.2809433817801187	0.25368271553707866	0.38680853145074334	2.396713660999985	0.38680853145074334	0.21647780754927023	2.396713660999985	0.21647780754927023	0.0	0.8173412849605229	103.26949056217364	-106.52186181688	0.599062475122797
