Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	proportionInvariant	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
534	-6319.638894810576	-6321.941412408857	2.3025175982815633	-6321.941412408857	424.67105712640347	1550.628506438155	0.0	0.3817669635087161	0.2574877330666096	0.2053965829918686	0.271205086114026	0.26591059782749604	0.4144420063279752	2.4055594131810047	0.4144420063279752	0.1799985804910199	2.4055594131810047	0.1799985804910199	0.009112913369693854	5.790493008023071E-5	2.895543483721462E-13	0.00930169402578381	5.786960033195624E-5	-102.60019325677882	13.757504427044816	29.77154775336837	78.2977461361494	271.43350907484137	110.95444026141622	4.0	1.0	2.0	8.0	4.0	
535	-6319.638894810576	-6321.941412408857	2.3025175982815633	-6321.941412408857	424.67105712640347	1550.628506438155	0.0	0.3817669635087161	0.2574877330666096	0.2053965829918686	0.271205086114026	0.26591059782749604	0.4144420063279752	2.4055594131810047	0.4144420063279752	0.1799985804910199	2.4055594131810047	0.1799985804910199	0.009112913369693854	5.790493008023071E-5	2.895543483721462E-13	0.00930169402578381	5.786960033195624E-5	-102.60019325677882	13.757504427044816	29.77154775336837	78.2977461361494	271.43350907484137	110.95444026141622	4.0	1.0	2.0	8.0	4.0	
536	-6319.638894810576	-6321.941412408857	2.3025175982815633	-6321.941412408857	424.67105712640347	1550.628506438155	0.0	0.3817669635087161	0.2574877330666096	0.2053965829918686	0.271205086114026	0.26591059782749604	0.4144420063279752	2.4055594131810047	0.4144420063279752	0.1799985804910199	2.4055594131810047	0.1799985804910199	0.009112913369693854	5.790493008023071E-5	2.895543483721462E-13	0.00930169402578381	5.786960033195624E-5	-102.60019325677882	13.757504427044816	29.77154775336837	78.2977461361494	271.43350907484137	110.95444026141622	4.0	1.0	2.0	8.0	4.0	
537	-6372.510258260041	-6321.940235106744	-50.570023153297626	-6321.940235106744	492.47956420123677	1851.880242656258	0.0	0.358683659979903	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.41473622006035493	2.4345698135648175	0.41473622006035493	0.15069396637482674	2.4345698135648175	0.15069396637482674	0.033228188694807675	5.160624788613575E-5	2.6575326206404793E-12	0.03161590741784026	5.162205794718258E-5	-105.1913107632355	14.516280874832935	74.28841519997118	171.8108766985492	253.1516164078545	271.14693302434273	6.0	1.0	1.0	5.0	6.0	
538	-6372.510258260041	-6321.940235106744	-50.570023153297626	-6321.940235106744	492.47956420123677	1851.880242656258	0.0	0.358683659979903	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.41473622006035493	2.4345698135648175	0.41473622006035493	0.15069396637482674	2.4345698135648175	0.15069396637482674	0.033228188694807675	5.160624788613575E-5	2.6575326206404793E-12	0.03161590741784026	5.162205794718258E-5	-105.1913107632355	14.516280874832935	74.28841519997118	171.8108766985492	253.1516164078545	271.14693302434273	6.0	1.0	1.0	5.0	6.0	
539	-6453.830335593006	-6321.921129597511	-131.90920599549509	-6321.921129597511	227.75558495036427	951.1450206153482	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.26533968718684825	1.0391390966458E-4	1.150848240169963E-9	0.34838498564025155	9.446570593187715E-5	-97.89815140676326	18.70196195565664	83.87913552282916	236.09980993673128	63.18538775723523	84.4418475304128	7.0	1.0	9.0	1.0	1.0	
540	-6453.830335593006	-6321.921129597511	-131.90920599549509	-6321.921129597511	227.75558495036427	951.1450206153482	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.26533968718684825	1.0391390966458E-4	1.150848240169963E-9	0.34838498564025155	9.446570593187715E-5	-97.89815140676326	18.70196195565664	83.87913552282916	236.09980993673128	63.18538775723523	84.4418475304128	7.0	1.0	9.0	1.0	1.0	
541	-6416.974119949507	-6321.86735981599	-95.10676013351748	-6321.86735981599	235.85529899000494	907.9098019727201	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.09653706116569455	1.0821802321248461E-4	1.4643160304038232E-10	0.11158829032333017	1.0807585698252811E-4	-102.41749977011267	27.10045446348428	58.45674282839256	226.5139724210238	133.2632790450394	176.04668310797607	3.0	3.0	3.0	5.0	5.0	
542	-6416.974119949507	-6321.86735981599	-95.10676013351748	-6321.86735981599	235.85529899000494	907.9098019727201	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.09653706116569455	1.0821802321248461E-4	1.4643160304038232E-10	0.11158829032333017	1.0807585698252811E-4	-102.41749977011267	27.10045446348428	58.45674282839256	226.5139724210238	133.2632790450394	176.04668310797607	3.0	3.0	3.0	5.0	5.0	
543	-6416.974119949507	-6321.86735981599	-95.10676013351748	-6321.86735981599	235.85529899000494	907.9098019727201	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.09653706116569455	1.0821802321248461E-4	1.4643160304038232E-10	0.11158829032333017	1.0807585698252811E-4	-102.41749977011267	27.10045446348428	58.45674282839256	226.5139724210238	133.2632790450394	176.04668310797607	3.0	3.0	3.0	5.0	5.0	
544	-6427.002736283363	-6321.7915242485	-105.21121203486352	-6321.7915242485	237.56832178543263	934.0395493353923	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2764823073825309	0.251672172302149	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.2056651049245846	1.0359762510333902E-4	2.824492233508747E-10	0.15361074858954338	1.1069512230707263E-4	-99.65621502190228	31.974915968447043	16.618130421829978	62.95266022686418	153.80900433113078	109.48430247424031	1.0	3.0	5.0	7.0	3.0	
545	-6427.002736283363	-6321.7915242485	-105.21121203486352	-6321.7915242485	237.56832178543263	934.0395493353923	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2764823073825309	0.251672172302149	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.2056651049245846	1.0359762510333902E-4	2.824492233508747E-10	0.15361074858954338	1.1069512230707263E-4	-99.65621502190228	31.974915968447043	16.618130421829978	62.95266022686418	153.80900433113078	109.48430247424031	1.0	3.0	5.0	7.0	3.0	
546	-6430.300481954687	-6321.766634874892	-108.53384707979528	-6321.766634874892	435.12584701583836	1597.6424605061852	0.0	0.16358013216490735	0.25972534918613893	0.20055491278689025	0.2922680977391192	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.14935853327210938	6.760712649410858E-5	1.241870887451621E-10	0.15763229200352372	7.124839655019673E-5	-104.59045229837751	14.791972343958005	24.39385296025216	69.09614536594374	264.37938581827626	872.4335150517779	3.0	3.0	1.0	11.0	1.0	
547	-6439.104920849978	-6321.732604774327	-117.37231607565046	-6321.732604774327	551.0344178024213	2028.4111883957162	0.0	0.16358013216490735	0.2692810638939376	0.20055491278689025	0.29156558820563755	0.2385984351135349	0.4395521319925038	2.4972031431694863	0.4395521319925038	0.0632447248380096	2.4972031431694863	0.0632447248380096	0.1369496088411366	4.7724978331744514E-5	5.469808331774264E-11	0.15653418073960293	4.6136944011751073E-5	-109.08867850270032	24.129341355085437	55.30869308764538	303.9464903980179	508.79632510445157	372.4530041470404	6.0	1.0	2.0	8.0	2.0	
548	-6439.104920849978	-6321.732604774327	-117.37231607565046	-6321.732604774327	551.0344178024213	2028.4111883957162	0.0	0.16358013216490735	0.2692810638939376	0.20055491278689025	0.29156558820563755	0.2385984351135349	0.4395521319925038	2.4972031431694863	0.4395521319925038	0.0632447248380096	2.4972031431694863	0.0632447248380096	0.1369496088411366	4.7724978331744514E-5	5.469808331774264E-11	0.15653418073960293	4.6136944011751073E-5	-109.08867850270032	24.129341355085437	55.30869308764538	303.9464903980179	508.79632510445157	372.4530041470404	6.0	1.0	2.0	8.0	2.0	
549	-6439.104920849978	-6321.732604774327	-117.37231607565046	-6321.732604774327	551.0344178024213	2028.4111883957162	0.0	0.16358013216490735	0.2692810638939376	0.20055491278689025	0.29156558820563755	0.2385984351135349	0.4395521319925038	2.4972031431694863	0.4395521319925038	0.0632447248380096	2.4972031431694863	0.0632447248380096	0.1369496088411366	4.7724978331744514E-5	5.469808331774264E-11	0.15653418073960293	4.6136944011751073E-5	-109.08867850270032	24.129341355085437	55.30869308764538	303.9464903980179	508.79632510445157	372.4530041470404	6.0	1.0	2.0	8.0	2.0	
550	-6425.174036269536	-6321.72481340662	-103.44922286291596	-6321.72481340662	404.7589853163317	1413.049644415294	0.0	0.16358013216490735	0.2575094555110554	0.20055491278689025	0.2922680977391192	0.2496675339629354	0.4832471039475878	2.404982087081763	0.4832471039475878	0.11177080897064895	2.404982087081763	0.11177080897064895	0.14289566732117825	6.997424898226255E-5	1.0047665921996834E-10	0.14064792443986746	6.927532801164057E-5	-105.14535538802292	17.56130002745549	28.198912677699735	90.94248357912726	115.04881866061189	284.0967795093017	5.0	1.0	3.0	4.0	6.0	
551	-6425.174036269536	-6321.72481340662	-103.44922286291596	-6321.72481340662	404.7589853163317	1413.049644415294	0.0	0.16358013216490735	0.2575094555110554	0.20055491278689025	0.2922680977391192	0.2496675339629354	0.4832471039475878	2.404982087081763	0.4832471039475878	0.11177080897064895	2.404982087081763	0.11177080897064895	0.14289566732117825	6.997424898226255E-5	1.0047665921996834E-10	0.14064792443986746	6.927532801164057E-5	-105.14535538802292	17.56130002745549	28.198912677699735	90.94248357912726	115.04881866061189	284.0967795093017	5.0	1.0	3.0	4.0	6.0	
552	-6392.543901073576	-6321.7059781416565	-70.83792293191985	-6321.7059781416565	296.6314052940085	1155.6283109756585	0.0	0.16358013216490735	0.26740991144821125	0.20055491278689025	0.2845835354770469	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.06160544449320992	7.762419687261577E-5	2.2920522624634238E-11	0.06442587563365157	7.357213720060826E-5	-102.21432043840383	12.143534960039128	24.751267022443592	82.63924327055982	249.60998607368907	32.453743690009645	2.0	5.0	2.0	7.0	3.0	
553	-6392.543901073576	-6321.7059781416565	-70.83792293191985	-6321.7059781416565	296.6314052940085	1155.6283109756585	0.0	0.16358013216490735	0.26740991144821125	0.20055491278689025	0.2845835354770469	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.06160544449320992	7.762419687261577E-5	2.2920522624634238E-11	0.06442587563365157	7.357213720060826E-5	-102.21432043840383	12.143534960039128	24.751267022443592	82.63924327055982	249.60998607368907	32.453743690009645	2.0	5.0	2.0	7.0	3.0	
554	-6392.543901073576	-6321.7059781416565	-70.83792293191985	-6321.7059781416565	296.6314052940085	1155.6283109756585	0.0	0.16358013216490735	0.26740991144821125	0.20055491278689025	0.2845835354770469	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.06160544449320992	7.762419687261577E-5	2.2920522624634238E-11	0.06442587563365157	7.357213720060826E-5	-102.21432043840383	12.143534960039128	24.751267022443592	82.63924327055982	249.60998607368907	32.453743690009645	2.0	5.0	2.0	7.0	3.0	
555	-6454.563640046031	-6321.687402882672	-132.87623716335796	-6321.687402882672	443.3850103280646	1739.709917869488	0.0	0.16358013216490735	0.2692810638939376	0.20055491278689025	0.29156558820563755	0.2385984351135349	0.4395521319925038	2.4972031431694863	0.4395521319925038	0.0632447248380096	2.4972031431694863	0.0632447248380096	0.18778008879816493	5.960419788934013E-5	1.566881475274435E-10	0.21562590714866084	5.3929205028632796E-5	-112.92070763338747	25.262709016322262	52.199125573118	64.53847396122026	218.5944539910805	251.55804314947483	3.0	3.0	2.0	9.0	2.0	
556	-6454.563640046031	-6321.687402882672	-132.87623716335796	-6321.687402882672	443.3850103280646	1739.709917869488	0.0	0.16358013216490735	0.2692810638939376	0.20055491278689025	0.29156558820563755	0.2385984351135349	0.4395521319925038	2.4972031431694863	0.4395521319925038	0.0632447248380096	2.4972031431694863	0.0632447248380096	0.18778008879816493	5.960419788934013E-5	1.566881475274435E-10	0.21562590714866084	5.3929205028632796E-5	-112.92070763338747	25.262709016322262	52.199125573118	64.53847396122026	218.5944539910805	251.55804314947483	3.0	3.0	2.0	9.0	2.0	
557	-6377.307973038457	-6321.6865008611085	-55.62147217734888	-6321.6865008611085	369.48253743207994	1480.237281048449	0.0	0.14125174724611264	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.35356665497893125	2.504868016499072	0.35356665497893125	0.1415653285219963	2.504868016499072	0.1415653285219963	0.039471046023136544	5.7441964607084476E-5	4.966375925245356E-12	0.038458971614579444	5.844171366756078E-5	-104.19370490259688	23.275441005308497	19.42296080622797	95.11242604924247	274.5967518848192	81.18476717634623	5.0	1.0	3.0	7.0	3.0	
558	-6377.307973038457	-6321.6865008611085	-55.62147217734888	-6321.6865008611085	369.48253743207994	1480.237281048449	0.0	0.14125174724611264	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.35356665497893125	2.504868016499072	0.35356665497893125	0.1415653285219963	2.504868016499072	0.1415653285219963	0.039471046023136544	5.7441964607084476E-5	4.966375925245356E-12	0.038458971614579444	5.844171366756078E-5	-104.19370490259688	23.275441005308497	19.42296080622797	95.11242604924247	274.5967518848192	81.18476717634623	5.0	1.0	3.0	7.0	3.0	
559	-6377.307973038457	-6321.6865008611085	-55.62147217734888	-6321.6865008611085	369.48253743207994	1480.237281048449	0.0	0.14125174724611264	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.35356665497893125	2.504868016499072	0.35356665497893125	0.1415653285219963	2.504868016499072	0.1415653285219963	0.039471046023136544	5.7441964607084476E-5	4.966375925245356E-12	0.038458971614579444	5.844171366756078E-5	-104.19370490259688	23.275441005308497	19.42296080622797	95.11242604924247	274.5967518848192	81.18476717634623	5.0	1.0	3.0	7.0	3.0	
560	-6430.916807937392	-6321.658681243678	-109.25812669371427	-6321.658681243678	229.63621385067756	858.3667948728138	0.0	0.4489836444488281	0.2698819190968547	0.19980127017327767	0.2786446384277189	0.251672172302149	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.21462376440900055	1.2168246329353672E-4	4.2987051406902084E-10	0.16861099619944567	1.20328256552648E-4	-99.6491410498444	13.312484507534622	30.86011633101283	84.40652196973768	160.49860612555648	137.30405110285668	3.0	4.0	3.0	4.0	5.0	
561	-6390.744644185785	-6321.636216603511	-69.10842758227454	-6321.636216603511	279.9880091366015	1086.92277100607	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2770185477835941	0.2511359319010858	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.07985068895844617	9.404052225664418E-5	3.845919416142349E-11	0.06555963486780367	9.485744327136997E-5	-98.32976816654649	6.624809481969022	11.210434517599419	61.78159779086592	145.65086996591828	109.29234288040973	5.0	2.0	3.0	6.0	3.0	
562	-6390.744644185785	-6321.636216603511	-69.10842758227454	-6321.636216603511	279.9880091366015	1086.92277100607	0.0	0.6852329408851227	0.2698819190968547	0.20196360121846568	0.2770185477835941	0.2511359319010858	0.32805019857998424	2.5721043319423633	0.32805019857998424	0.09984546947765194	2.5721043319423633	0.09984546947765194	0.07985068895844617	9.404052225664418E-5	3.845919416142349E-11	0.06555963486780367	9.485744327136997E-5	-98.32976816654649	6.624809481969022	11.210434517599419	61.78159779086592	145.65086996591828	109.29234288040973	5.0	2.0	3.0	6.0	3.0	
563	-6338.771689223207	-6321.623345767631	-17.14834345557701	-6321.623345767631	345.8213937926767	1374.6504184774187	0.0	0.2243853696386734	0.27541087965601957	0.19904260504396637	0.2710706119444827	0.2544759033555316	0.3463774740655062	2.578498828893465	0.3463774740655062	0.07512369704102789	2.578498828893465	0.07512369704102789	0.013485215088953348	7.677458563955024E-5	9.060484297626512E-13	0.012311399195694498	7.699780295314703E-5	-104.02236218309142	19.32936303883604	128.3042395144306	140.97825772374915	326.79081809809446	178.4617174903674	6.0	3.0	1.0	5.0	4.0	
564	-6388.228478222063	-6321.588212808551	-66.64026541351144	-6321.588212808551	713.2892417330881	2685.8906745326135	0.0	0.26517595000475086	0.2693251121814816	0.20128515952024784	0.2723383868613271	0.2570513414369437	0.3398414005462887	2.5339362704543635	0.3398414005462887	0.12622232899934704	2.5339362704543635	0.12622232899934704	0.03378256368509662	3.5792211166958186E-5	1.162255867302825E-12	0.030864538216849435	3.524069838340398E-5	-118.97709782177085	51.63151036894944	28.96181097442184	183.90189490468015	324.8294238356197	602.9382557636053	1.0	5.0	3.0	9.0	1.0	
565	-6299.873948333377	-6321.57684932283	21.70290098945327	-6321.57684932283	427.89268151933095	1681.2865362571831	0.0	0.4977844358864386	0.2634938385367835	0.20055491278689025	0.2802759766943077	0.25567527198201884	0.4470269536964019	2.3994488027422274	0.4470269536964019	0.15352424356136973	2.3994488027422274	0.15352424356136973	0.004805070536581261	5.705704145271597E-5	7.929037407375372E-14	0.004932121223561896	5.708895630353483E-5	-104.86179759108433	13.07144699983679	52.27316400628004	167.73739485184	384.9546558050675	78.25428477193941	5.0	1.0	4.0	6.0	3.0	
566	-6299.873948333377	-6321.57684932283	21.70290098945327	-6321.57684932283	427.89268151933095	1681.2865362571831	0.0	0.4977844358864386	0.2634938385367835	0.20055491278689025	0.2802759766943077	0.25567527198201884	0.4470269536964019	2.3994488027422274	0.4470269536964019	0.15352424356136973	2.3994488027422274	0.15352424356136973	0.004805070536581261	5.705704145271597E-5	7.929037407375372E-14	0.004932121223561896	5.708895630353483E-5	-104.86179759108433	13.07144699983679	52.27316400628004	167.73739485184	384.9546558050675	78.25428477193941	5.0	1.0	4.0	6.0	3.0	
567	-6299.873948333377	-6321.57684932283	21.70290098945327	-6321.57684932283	427.89268151933095	1681.2865362571831	0.0	0.4977844358864386	0.2634938385367835	0.20055491278689025	0.2802759766943077	0.25567527198201884	0.4470269536964019	2.3994488027422274	0.4470269536964019	0.15352424356136973	2.3994488027422274	0.15352424356136973	0.004805070536581261	5.705704145271597E-5	7.929037407375372E-14	0.004932121223561896	5.708895630353483E-5	-104.86179759108433	13.07144699983679	52.27316400628004	167.73739485184	384.9546558050675	78.25428477193941	5.0	1.0	4.0	6.0	3.0	
568	-6299.873948333377	-6321.57684932283	21.70290098945327	-6321.57684932283	427.89268151933095	1681.2865362571831	0.0	0.4977844358864386	0.2634938385367835	0.20055491278689025	0.2802759766943077	0.25567527198201884	0.4470269536964019	2.3994488027422274	0.4470269536964019	0.15352424356136973	2.3994488027422274	0.15352424356136973	0.004805070536581261	5.705704145271597E-5	7.929037407375372E-14	0.004932121223561896	5.708895630353483E-5	-104.86179759108433	13.07144699983679	52.27316400628004	167.73739485184	384.9546558050675	78.25428477193941	5.0	1.0	4.0	6.0	3.0	
569	-6450.4910742552765	-6321.571388911795	-128.91968534348177	-6321.571388911795	266.2195608237691	986.040759562666	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.28084763664738516	0.25239197914103595	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.2546761913304685	9.644551777729549E-5	1.0011936187907733E-9	0.31958301285522145	9.782295265527181E-5	-99.53131879857027	14.77678633829753	50.567607445517865	38.52361577609117	132.93452848194963	259.4505173885394	4.0	2.0	1.0	7.0	5.0	
570	-6450.4910742552765	-6321.571388911795	-128.91968534348177	-6321.571388911795	266.2195608237691	986.040759562666	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.28084763664738516	0.25239197914103595	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.2546761913304685	9.644551777729549E-5	1.0011936187907733E-9	0.31958301285522145	9.782295265527181E-5	-99.53131879857027	14.77678633829753	50.567607445517865	38.52361577609117	132.93452848194963	259.4505173885394	4.0	2.0	1.0	7.0	5.0	
571	-6449.305070137983	-6321.565766419328	-127.73930371865589	-6321.565766419328	275.8278806032795	972.6383530466953	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.2323364140762459	9.541518774372685E-5	7.827924740635043E-10	0.2904494921928479	9.292432423532729E-5	-99.50132765898013	7.890472710038423	25.25437106515657	78.26855597861208	85.86218981311788	315.1349065263882	5.0	2.0	7.0	4.0	1.0	
572	-6449.305070137983	-6321.565766419328	-127.73930371865589	-6321.565766419328	275.8278806032795	972.6383530466953	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.2323364140762459	9.541518774372685E-5	7.827924740635043E-10	0.2904494921928479	9.292432423532729E-5	-99.50132765898013	7.890472710038423	25.25437106515657	78.26855597861208	85.86218981311788	315.1349065263882	5.0	2.0	7.0	4.0	1.0	
573	-6449.305070137983	-6321.565766419328	-127.73930371865589	-6321.565766419328	275.8278806032795	972.6383530466953	0.0	0.16358013216490735	0.2662054714246889	0.20055491278689025	0.2857879755005692	0.24745164028785188	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.2323364140762459	9.541518774372685E-5	7.827924740635043E-10	0.2904494921928479	9.292432423532729E-5	-99.50132765898013	7.890472710038423	25.25437106515657	78.26855597861208	85.86218981311788	315.1349065263882	5.0	2.0	7.0	4.0	1.0	
574	-6375.9583141369785	-6321.532790011001	-54.42552412597724	-6321.532790011001	389.9569803720204	1513.7837309896174	0.0	0.3817669635087161	0.2574877330666096	0.2053965829918686	0.271205086114026	0.26591059782749604	0.4815613964717924	2.3384400230371876	0.4815613964717924	0.1799985804910199	2.3384400230371876	0.1799985804910199	0.04250997050589709	6.872687625649501E-5	6.461484928890557E-12	0.03687150831053139	6.898021040192775E-5	-104.61306178696947	19.256369278062945	52.54467631413807	161.0167028878302	224.83130685468743	103.95178766308258	7.0	1.0	1.0	8.0	2.0	
575	-6375.9583141369785	-6321.532790011001	-54.42552412597724	-6321.532790011001	389.9569803720204	1513.7837309896174	0.0	0.3817669635087161	0.2574877330666096	0.2053965829918686	0.271205086114026	0.26591059782749604	0.4815613964717924	2.3384400230371876	0.4815613964717924	0.1799985804910199	2.3384400230371876	0.1799985804910199	0.04250997050589709	6.872687625649501E-5	6.461484928890557E-12	0.03687150831053139	6.898021040192775E-5	-104.61306178696947	19.256369278062945	52.54467631413807	161.0167028878302	224.83130685468743	103.95178766308258	7.0	1.0	1.0	8.0	2.0	
576	-6375.9583141369785	-6321.532790011001	-54.42552412597724	-6321.532790011001	389.9569803720204	1513.7837309896174	0.0	0.3817669635087161	0.2574877330666096	0.2053965829918686	0.271205086114026	0.26591059782749604	0.4815613964717924	2.3384400230371876	0.4815613964717924	0.1799985804910199	2.3384400230371876	0.1799985804910199	0.04250997050589709	6.872687625649501E-5	6.461484928890557E-12	0.03687150831053139	6.898021040192775E-5	-104.61306178696947	19.256369278062945	52.54467631413807	161.0167028878302	224.83130685468743	103.95178766308258	7.0	1.0	1.0	8.0	2.0	
577	-6289.362787068944	-6321.530836706427	32.16804963748251	-6321.530836706427	575.8978088693534	2217.1699117259213	0.0	0.3597691280890287	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.32355170509413783	2.525754328531035	0.32355170509413783	0.15069396637482674	2.525754328531035	0.15069396637482674	0.0028241712561148874	4.685949868777708E-5	1.5711969545967075E-14	0.002673210640164772	4.692369916772682E-5	-118.10832923791814	38.34518187255362	30.703171493086796	68.26416744560981	309.09136302722936	141.83361697148993	2.0	2.0	1.0	13.0	1.0	
578	-6289.362787068944	-6321.530836706427	32.16804963748251	-6321.530836706427	575.8978088693534	2217.1699117259213	0.0	0.3597691280890287	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.32355170509413783	2.525754328531035	0.32355170509413783	0.15069396637482674	2.525754328531035	0.15069396637482674	0.0028241712561148874	4.685949868777708E-5	1.5711969545967075E-14	0.002673210640164772	4.692369916772682E-5	-118.10832923791814	38.34518187255362	30.703171493086796	68.26416744560981	309.09136302722936	141.83361697148993	2.0	2.0	1.0	13.0	1.0	
579	-6392.4331289755055	-6321.5142263795315	-70.91890259597402	-6321.5142263795315	420.60573565678675	1611.3296435648422	0.0	0.3817669635087161	0.26556497157611536	0.19731934448236288	0.271205086114026	0.26591059782749604	0.4815613964717924	2.3384400230371876	0.4815613964717924	0.1799985804910199	2.3384400230371876	0.1799985804910199	0.044385930910547454	5.885372567649302E-5	7.478056934256035E-12	0.0457718627525747	5.9451121412484474E-5	-108.02672664940226	34.98346160509589	90.49608820337608	406.6949983399681	683.2984317082688	244.92789392281858	7.0	2.0	1.0	7.0	2.0	
580	-6433.661388697302	-6321.500742870386	-112.16064582691583	-6321.500742870386	206.85672771968297	829.8729785781126	0.0	0.269428877472905	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.18778292005536545	1.2778882620169624E-4	4.4282731447759966E-10	0.16774337239364534	1.2904541485450426E-4	-100.27157332645868	17.973433167972473	91.4012508266441	160.5582995136875	392.47209537472537	387.21000722140417	7.0	1.0	8.0	2.0	1.0	
581	-6433.661388697302	-6321.500742870386	-112.16064582691583	-6321.500742870386	206.85672771968297	829.8729785781126	0.0	0.269428877472905	0.27174512081694263	0.20055491278689025	0.2802759766943077	0.2474239897018597	0.4919197983809606	2.444835476781029	0.4919197983809606	0.0632447248380096	2.444835476781029	0.0632447248380096	0.18778292005536545	1.2778882620169624E-4	4.4282731447759966E-10	0.16774337239364534	1.2904541485450426E-4	-100.27157332645868	17.973433167972473	91.4012508266441	160.5582995136875	392.47209537472537	387.21000722140417	7.0	1.0	8.0	2.0	1.0	
