Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
10	-3424.8391423990824	-3448.2137619162445	23.374619517161847	-3448.2137619162445	5.09661634299122	20.763731187220742	0.07960454907446948	2.260540683228725	0.6598547676968048	0.07960454907446948	2.260540683228725	0.6598547676968048	0.7587841355278641	0.05426740255864847	0.004877313663442512	4.627669664972138E-8	0.04410478625565563	0.0048468736768763595	4.466263172778677	-41.55826677943641	
11	-3480.5215104745234	-3447.9852155877315	-32.536294886791985	-3447.9852155877315	4.744086537414084	20.66855486529195	0.21945297430938043	2.1394545953721424	0.6410924303184765	0.21945297430938043	2.1394545953721424	0.6410924303184765	0.7587841355278641	0.22774853476726648	0.0061543567638012425	1.5849055600209616E-6	0.18828569014689114	0.0068142171745487045	3.4205625426813233	-42.72830178183311	
12	-3383.8461088924073	-3447.9460940460385	64.09998515363111	-3447.9460940460385	3.1328702515176783	17.294852809472346	0.07544635320431707	2.229913591140216	0.6946400556554663	0.07544635320431707	2.229913591140216	0.6946400556554663	0.7587841355278641	0.018429655280911974	0.0056672002759169575	8.327884229255899E-9	0.016055189316996246	0.005703859184358906	2.41657055821258	-41.04528087151349	
13	-3216.6574499619715	-3447.8278564790526	231.17040651708106	-3447.8278564790526	9.511429341801927	37.9252322612528	0.12278034597608503	2.1350086575111136	0.7422109965128004	0.12278034597608503	2.1350086575111136	0.7422109965128004	0.7587841355278641	1.6733804783255075E-4	0.0020386308452529744	1.0788482355788318E-13	1.6111458525964152E-4	0.002038635311429141	5.6592619133514175	-52.22233906921773	
14	-3370.9819947352803	-3447.5207241588464	76.53872942356594	-3447.5207241588464	7.023294351168261	34.31361881597312	0.11149853370818445	2.222829826399187	0.6656716398926281	0.11149853370818445	2.222829826399187	0.6656716398926281	0.7587841355278641	0.006660709619694386	0.0026979316236471797	4.718893969733838E-10	0.008060134129910183	0.0026947175466701667	9.372135982443996	-54.62251406610439	
15	-3440.1523442150396	-3447.3062906087384	7.153946393698978	-3447.3062906087384	2.2119438821472692	12.081289521373451	0.18114230772018072	2.257052912294583	0.5618047799852359	0.18114230772018072	2.257052912294583	0.5618047799852359	0.7587841355278641	0.08860157291393372	0.007663900998356459	4.801943404110867E-7	0.0902404744309517	0.007702299607019157	2.275780963014974	-33.08613855808079	
16	-3468.0580528178693	-3447.240033182679	-20.818019635190435	-3447.240033182679	5.288324015414919	32.290373910580826	0.126757964925871	2.1872278143110853	0.686014220763043	0.126757964925871	2.1872278143110853	0.686014220763043	0.7587841355278641	0.1352592249506158	0.0027727563469226568	8.48035009810242E-8	0.10507553285009642	0.002784895219363603	4.973893587168475	-51.73014168583833	
17	-3479.4195586869946	-3447.2399093332056	-32.17964935378906	-3447.2399093332056	0.7290462827844472	4.246683295233208	0.2312231134314517	2.0649340256310205	0.7038428609375269	0.2312231134314517	2.0649340256310205	0.7038428609375269	0.7587841355278641	0.3883297894772957	0.019088768602423367	3.483896030430646E-5	0.3487023120331053	0.01618657309469714	0.5988829973050375	-18.88562914654204	
18	-3407.791335835604	-3447.2298634969547	39.4385276613508	-3447.2298634969547	2.5805351771204825	13.431426908303834	0.13193228855008737	2.2467864776094784	0.621281233840434	0.13193228855008737	2.2467864776094784	0.621281233840434	0.7587841355278641	0.04271304516412916	0.006955780500904335	5.572626789658391E-8	0.03453545823979886	0.006882365044168419	1.8060072309771502	-35.76676594897267	
19	-3452.186667120419	-3447.125397798949	-5.061269321469691	-3447.125397798949	4.675447558147422	22.910191245495845	0.44233772865754456	2.067285644420895	0.4903766269215598	0.44233772865754456	2.067285644420895	0.4903766269215598	0.7763208300351835	0.09455975282138486	0.003913662767249564	1.1129501834120428E-7	0.08650376431493181	0.0038855092709389996	5.037639481636512	-45.69112848900545	
20	-3407.8904608999082	-3447.1138449150203	39.22338401511205	-3447.1138449150203	2.436170791328791	11.707009441543002	0.09609465716070992	2.1946927624826635	0.7092125803566262	0.09609465716070992	2.1946927624826635	0.7092125803566262	0.7587841355278641	0.04296450484348634	0.011525038752177695	2.1783863806966992E-7	0.04029097731389194	0.011635059481182408	1.5489529300195652	-31.489253521078126	
21	-3378.046571957223	-3447.0774218872966	69.03084993007356	-3447.0774218872966	5.582285216026286	23.792516683969666	0.3456098964887623	2.0811580938399104	0.5732320096713266	0.3456098964887623	2.0811580938399104	0.5732320096713266	0.7763208300351835	0.014239245771378852	0.0048878298844516055	4.2721344713229104E-9	0.013337994535112117	0.004888619528785491	4.569135641034209	-43.24868365173259	
22	-3503.74985192489	-3446.985364860755	-56.76448706413543	-3446.985364860755	7.6460714457295715	37.71997643841819	0.1330685327155946	2.0082853873591966	0.858646079925208	0.1330685327155946	2.0082853873591966	0.858646079925208	0.6986263622239947	0.2527820489071538	0.002821035330519051	4.7572949148350196E-7	0.2658736046481435	0.0026015923924308936	9.600510830864351	-56.0172364451176	
23	-3400.1572512153643	-3446.953517081842	46.79626586647764	-3446.953517081842	0.8279135350772009	5.326740612489898	0.25386063236174317	2.042296506700729	0.7038428609375269	0.25386063236174317	2.042296506700729	0.7038428609375269	0.7587841355278641	0.035230982838381	0.01970205950802052	6.645383765140789E-7	0.04129559295389024	0.0195801580836097	1.0914249933161972	-20.888163012862726	
24	-3221.3524235425216	-3446.913497034494	225.56107349197237	-3446.913497034494	6.964259569293512	37.98875005337919	0.12373603668722842	2.1936062259855014	0.6826577373272692	0.12373603668722842	2.1936062259855014	0.6826577373272692	0.7587841355278641	2.1130200172416185E-4	0.0025833422352965945	2.0255135414435347E-13	1.742211301117204E-4	0.0025831641818383046	4.377009895432696	-53.10589464784319	
25	-3279.8392676752997	-3446.8580090509267	167.01874137562726	-3446.8580090509267	5.517539406152403	26.156630517834515	0.140165614088799	2.260540683228725	0.5992937026824754	0.140165614088799	2.260540683228725	0.5992937026824754	0.7587841355278641	0.0010878797582861421	0.0031351234852204334	8.218811133597967E-12	9.142838477259892E-4	0.003135090967002499	5.6365238938641715	-47.7337641818199	
26	-3325.523616527107	-3446.812483257207	121.28886673009985	-3446.812483257207	3.118897411329458	17.6244378938711	0.12278034597608503	2.181039653158913	0.6961800008650012	0.12278034597608503	2.181039653158913	0.6961800008650012	0.7587841355278641	0.0038314541661150794	0.006383729359566129	5.302485209090447E-10	0.0036046580734472454	0.0063880767689156485	3.342131046525614	-42.07655400522337	
27	-3413.864543071504	-3446.804766420151	32.940223348646455	-3446.804766420151	5.385204418550458	27.93987228558201	0.07960454907446948	2.1511813167132043	0.7692141342123251	0.07960454907446948	2.1511813167132043	0.7692141342123251	0.7587841355278641	0.03183048896676813	0.00272771146871764	5.509593475848162E-9	0.02708857855353799	0.0027412589793678437	4.218352274839346	-52.71231650078198	
28	-3440.6033575422694	-3446.7581516819646	6.154794139695063	-3446.7581516819646	2.294161938639745	11.042127639851785	0.2694137378676209	2.0993442472658237	0.6312420148665547	0.2694137378676209	2.0993442472658237	0.6312420148665547	0.528212728092948	0.09999062645482577	0.0075106989841026576	3.6650555121903274E-7	0.08183102243607865	0.007190877465168907	2.3241803478704726	-33.04666027792457	
29	-3441.1418676152834	-3446.6743832544907	5.532515639207144	-3446.6743832544907	3.8872858745095122	17.667471418298895	0.20656768511749796	2.3757562076116954	0.41767610727080606	0.20656768511749796	2.3757562076116954	0.41767610727080606	0.7587841355278641	0.08388215267556781	0.005473926875196301	1.8717638629386795E-7	0.07715143085434174	0.005549564868056858	3.9566643263421106	-39.190686748335374	
30	-3284.9693668612445	-3446.6470686967723	161.67770183552787	-3446.6470686967723	5.9137402229526295	33.295196558093494	0.21596822728306225	2.1688267562854704	0.615205016431466	0.21596822728306225	2.1688267562854704	0.615205016431466	0.7587841355278641	0.0010638818958441463	0.004145162025442389	1.3552594376925997E-11	8.882724621950425E-4	0.004143388038749841	4.614449312049952	-53.43942679422624	
31	-3284.9693668612445	-3446.6470686967723	161.67770183552787	-3446.6470686967723	5.9137402229526295	33.295196558093494	0.21596822728306225	2.1688267562854704	0.615205016431466	0.21596822728306225	2.1688267562854704	0.615205016431466	0.7587841355278641	0.0010638818958441463	0.004145162025442389	1.3552594376925997E-11	8.882724621950425E-4	0.004143388038749841	4.614449312049952	-53.43942679422624	
32	-3320.6804212709244	-3446.6215277402866	125.94110646936221	-3446.6215277402866	1.4093695358950293	6.224854899866167	0.2071411880153648	2.0649340256310205	0.7279247863536138	0.2071411880153648	2.0649340256310205	0.7279247863536138	0.7587841355278641	0.005357036699955538	0.013689471162911356	6.042302487416912E-9	0.005677061755754025	0.013691659149661169	1.208779068406188	-20.446895457953403	
33	-3473.217600492122	-3446.620507239549	-26.59709325257302	-3446.620507239549	6.256873972848816	30.708044200902997	0.1466072753049062	2.213145251733536	0.6402474729615576	0.1466072753049062	2.213145251733536	0.6402474729615576	0.7587841355278641	0.12122061408632077	0.002827786614442022	1.525006336456844E-7	0.13222463395618037	0.0029480161463960614	4.31368128092367	-52.77753735001495	
34	-3405.502985671533	-3446.6134114600695	41.11042578853618	-3446.6134114600695	2.4865725630025564	11.87261201109122	0.14110437503240528	2.2376143911271607	0.621281233840434	0.14110437503240528	2.2376143911271607	0.621281233840434	0.7587841355278641	0.03984221317828889	0.009425910702625205	1.0461667389452543E-7	0.0342522486718374	0.00943968940462682	1.3395275122657915	-35.15428540180423	
35	-3370.493890132228	-3446.4310467648133	75.93715663258556	-3446.4310467648133	1.9343593785644397	10.081112285616252	0.2694137378676209	2.087602235538439	0.6429840265939399	0.2694137378676209	2.087602235538439	0.6429840265939399	0.7763208300351835	0.015401589593147037	0.009107406663035335	2.190884450282646E-8	0.01622702821708361	0.009112577573013538	1.834519964415536	-29.953272804200942	
36	-3245.5210917456216	-3446.4160204078257	200.89492866220425	-3446.4160204078257	5.297336885917013	22.957613484225444	0.1772780268535248	2.1394545953721424	0.6832673777743321	0.1772780268535248	2.1394545953721424	0.6832673777743321	0.7587841355278641	4.392729521285214E-4	0.004579170016615371	3.149985477069623E-12	3.875240641283624E-4	0.004579912558281128	1.884303021619687	-48.61970026703551	
37	-3404.522804609468	-3446.3186291872994	41.79582457783133	-3446.3186291872994	2.7285447056035492	13.224041883249514	0.12725570276842546	2.178104241576108	0.6946400556554663	0.12725570276842546	2.178104241576108	0.6946400556554663	0.7587841355278641	0.033553991532740746	0.008851029488115556	9.046598657370329E-8	0.03379086126837118	0.008996954182870491	2.1781662070268775	-34.662925754470315	
38	-3402.6711008177585	-3446.291832768605	43.62073195084671	-3446.291832768605	0.3736206393212065	2.4633605568981625	0.21277088610478742	1.9843172011258992	0.8029119127693124	0.21277088610478742	1.9843172011258992	0.8029119127693124	0.7587841355278641	0.06263928559537472	0.03118961915893426	4.396076457248796E-6	0.06799363030835545	0.03092078214422425	0.5510363372586626	-5.731561976469059	
39	-3402.6711008177585	-3446.291832768605	43.62073195084671	-3446.291832768605	0.3736206393212065	2.4633605568981625	0.21277088610478742	1.9843172011258992	0.8029119127693124	0.21277088610478742	1.9843172011258992	0.8029119127693124	0.7587841355278641	0.06263928559537472	0.03118961915893426	4.396076457248796E-6	0.06799363030835545	0.03092078214422425	0.5510363372586626	-5.731561976469059	
