Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	mutationRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
819	-3534.170005421362	-3423.943959303703	-110.22604611765874	-3423.943959303703	111.14788490449118	513.2131618616457	2.1992194412094013E-4	0.24831493287200085	2.3489447227291516	0.4027403443988474	0.24831493287200085	2.3489447227291516	0.4027403443988474	0.7080927004716042	0.871348376852034	-84.83634896043357	9.213551538532034	49.76294303369665	115.8476856881927	31.954910013857617	30.59045617471812	7.0	4.0	4.0	3.0	1.0	
820	-3542.0980945695233	-3423.912477093698	-118.18561747582544	-3423.912477093698	124.46710812082063	547.2585793558719	1.7235567997372683E-4	0.08795863728311624	2.4023605940945707	0.509680768622313	0.08795863728311624	2.4023605940945707	0.509680768622313	0.7080927004716042	0.9608664085348095	-90.60704145742756	23.782338026719504	88.11620308697029	97.64364705153976	172.8497909835684	83.790756585102	7.0	1.0	4.0	5.0	2.0	
821	-3542.0980945695233	-3423.912477093698	-118.18561747582544	-3423.912477093698	124.46710812082063	547.2585793558719	1.7235567997372683E-4	0.08795863728311624	2.4023605940945707	0.509680768622313	0.08795863728311624	2.4023605940945707	0.509680768622313	0.7080927004716042	0.9608664085348095	-90.60704145742756	23.782338026719504	88.11620308697029	97.64364705153976	172.8497909835684	83.790756585102	7.0	1.0	4.0	5.0	2.0	
822	-3533.249824058183	-3423.9048349273025	-109.34498913088062	-3423.9048349273025	68.89460291344417	364.4027612113266	2.4419484289216133E-4	0.0702880452903623	2.5093400107515476	0.42037194395808997	0.0702880452903623	2.5093400107515476	0.42037194395808997	0.7080927004716042	1.0401057309927553	-85.97296698736963	13.137734440419127	55.39689310511224	46.91192345616363	32.64766772206234	35.055785335867526	8.0	3.0	4.0	3.0	1.0	
823	-3533.249824058183	-3423.9048349273025	-109.34498913088062	-3423.9048349273025	68.89460291344417	364.4027612113266	2.4419484289216133E-4	0.0702880452903623	2.5093400107515476	0.42037194395808997	0.0702880452903623	2.5093400107515476	0.42037194395808997	0.7080927004716042	1.0401057309927553	-85.97296698736963	13.137734440419127	55.39689310511224	46.91192345616363	32.64766772206234	35.055785335867526	8.0	3.0	4.0	3.0	1.0	
824	-3531.3134761153165	-3423.890600191613	-107.42287592370353	-3423.890600191613	97.75463877845874	425.5354993340097	3.086407395885207E-4	0.16162254132515452	2.4247055942691214	0.41367186440572445	0.16162254132515452	2.4247055942691214	0.41367186440572445	0.7080927004716042	0.7611169528171058	-85.6612486666939	11.403107112036535	14.897223283914627	40.36885223214215	62.416262816100115	66.87114001316083	1.0	6.0	1.0	7.0	4.0	
825	-3562.2455919908507	-3423.850247585292	-138.39534440555872	-3423.850247585292	142.15841106085452	681.8091845919585	1.307064900969115E-4	0.14796164067638545	2.2590818327274613	0.5929565265961537	0.14796164067638545	2.2590818327274613	0.5929565265961537	0.7080927004716042	0.9723712225855506	-108.37556717909209	180.59675324175737	222.86948103527678	188.74789100472054	228.21789714812164	65.69844259093331	10.0	3.0	1.0	2.0	3.0	
826	-3526.7858626809557	-3423.843267107985	-102.94259557297086	-3423.843267107985	88.31356307331652	394.0606284808593	6.33107552561915E-4	0.10340003578632269	2.273275441262443	0.6233245229512339	0.10340003578632269	2.273275441262443	0.6233245229512339	0.7304749278205906	0.3719562832113089	-80.04178966739735	4.879195770188679	21.991833416053034	50.50778387832868	95.2452211300816	43.897599123228524	8.0	1.0	3.0	6.0	1.0	
827	-3526.7858626809557	-3423.843267107985	-102.94259557297086	-3423.843267107985	88.31356307331652	394.0606284808593	6.33107552561915E-4	0.10340003578632269	2.273275441262443	0.6233245229512339	0.10340003578632269	2.273275441262443	0.6233245229512339	0.7304749278205906	0.3719562832113089	-80.04178966739735	4.879195770188679	21.991833416053034	50.50778387832868	95.2452211300816	43.897599123228524	8.0	1.0	3.0	6.0	1.0	
828	-3542.0578619404455	-3423.8264437573634	-118.23141818308211	-3423.8264437573634	82.81984758467343	391.98539203689916	2.4419484289216133E-4	0.0702880452903623	2.5347504794162297	0.39496147529340797	0.0702880452903623	2.5347504794162297	0.39496147529340797	0.7080927004716042	1.0401057309927553	-91.43598454969977	54.998569934468804	49.95782764699358	41.30866077267169	169.32553893217337	24.24260603583578	5.0	6.0	1.0	3.0	4.0	
829	-3523.7585782899946	-3423.8077245147697	-99.95085377522472	-3423.8077245147697	61.99260823130227	319.7591804635866	7.195062412781549E-4	0.06405460579074722	2.287983311063031	0.6479620831462211	0.06405460579074722	2.287983311063031	0.6479620831462211	0.7080927004716042	0.42400533608491014	-74.9743940100912	6.869321571321234	20.622221385463376	117.00125162480963	79.35609240886778	36.81817875175904	8.0	1.0	4.0	2.0	4.0	
830	-3549.694138381792	-3423.8073446408243	-125.88679374096783	-3423.8073446408243	184.00999007510526	824.1486852287027	1.3612788470645094E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-99.0707853110593	15.668743107141779	26.44235783197109	90.2586098640096	133.25284772325188	278.95874796553335	3.0	4.0	3.0	2.0	7.0	
831	-3549.694138381792	-3423.8073446408243	-125.88679374096783	-3423.8073446408243	184.00999007510526	824.1486852287027	1.3612788470645094E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-99.0707853110593	15.668743107141779	26.44235783197109	90.2586098640096	133.25284772325188	278.95874796553335	3.0	4.0	3.0	2.0	7.0	
832	-3549.694138381792	-3423.8073446408243	-125.88679374096783	-3423.8073446408243	184.00999007510526	824.1486852287027	1.3612788470645094E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-99.0707853110593	15.668743107141779	26.44235783197109	90.2586098640096	133.25284772325188	278.95874796553335	3.0	4.0	3.0	2.0	7.0	
833	-3549.694138381792	-3423.8073446408243	-125.88679374096783	-3423.8073446408243	184.00999007510526	824.1486852287027	1.3612788470645094E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-99.0707853110593	15.668743107141779	26.44235783197109	90.2586098640096	133.25284772325188	278.95874796553335	3.0	4.0	3.0	2.0	7.0	
834	-3549.694138381792	-3423.8073446408243	-125.88679374096783	-3423.8073446408243	184.00999007510526	824.1486852287027	1.3612788470645094E-4	0.06572982315234462	2.341313650251502	0.5929565265961537	0.06572982315234462	2.341313650251502	0.5929565265961537	0.7080927004716042	0.9723712225855506	-99.0707853110593	15.668743107141779	26.44235783197109	90.2586098640096	133.25284772325188	278.95874796553335	3.0	4.0	3.0	2.0	7.0	
835	-3554.9066479104818	-3423.8065502053305	-131.10009770515143	-3423.8065502053305	172.93079573732703	764.563360158105	1.307064900969115E-4	0.14796164067638545	2.2590818327274613	0.5929565265961537	0.14796164067638545	2.2590818327274613	0.5929565265961537	0.7080927004716042	0.9723712225855506	-103.1664880458254	44.33562944283759	69.54130933300412	181.03138119894257	134.5085618214832	150.79457913173425	1.0	11.0	1.0	3.0	3.0	
836	-3554.9066479104818	-3423.8065502053305	-131.10009770515143	-3423.8065502053305	172.93079573732703	764.563360158105	1.307064900969115E-4	0.14796164067638545	2.2590818327274613	0.5929565265961537	0.14796164067638545	2.2590818327274613	0.5929565265961537	0.7080927004716042	0.9723712225855506	-103.1664880458254	44.33562944283759	69.54130933300412	181.03138119894257	134.5085618214832	150.79457913173425	1.0	11.0	1.0	3.0	3.0	
837	-3518.460743830904	-3423.8031701228624	-94.65757370804147	-3423.8031701228624	72.0260721845186	307.56608884169606	3.6332922935097253E-4	0.04505021864501196	2.496148322935586	0.4588014584194019	0.04505021864501196	2.496148322935586	0.4588014584194019	0.7080927004716042	0.9723712225855506	-74.0332718281852	5.097824849608295	9.314505157230297	29.179823816946072	62.99102570681124	33.26230087336339	7.0	1.0	6.0	2.0	3.0	
838	-3518.460743830904	-3423.8031701228624	-94.65757370804147	-3423.8031701228624	72.0260721845186	307.56608884169606	3.6332922935097253E-4	0.04505021864501196	2.496148322935586	0.4588014584194019	0.04505021864501196	2.496148322935586	0.4588014584194019	0.7080927004716042	0.9723712225855506	-74.0332718281852	5.097824849608295	9.314505157230297	29.179823816946072	62.99102570681124	33.26230087336339	7.0	1.0	6.0	2.0	3.0	
839	-3533.754969396553	-3423.797842369671	-109.95712702688195	-3423.797842369671	105.3608905738462	468.99392864273807	2.58545660688165E-4	0.07756852941970403	2.1710049472686705	0.7514265233116258	0.07756852941970403	2.1710049472686705	0.7514265233116258	0.7080927004716042	0.7893090349483548	-87.25759316570684	14.919109337313728	18.310028502900252	52.04939287304359	92.70968943279817	26.940076215694344	5.0	3.0	4.0	5.0	2.0	
840	-3539.7792858784874	-3423.793322050685	-115.98596382780198	-3423.793322050685	131.0651842716438	573.731921718555	1.7235567997372683E-4	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.7080927004716042	0.9608664085348095	-90.54794345183755	4.937284458966797	19.79058256787732	87.06666665635976	63.08022408125188	98.135400707264	5.0	2.0	5.0	4.0	3.0	
841	-3539.7792858784874	-3423.793322050685	-115.98596382780198	-3423.793322050685	131.0651842716438	573.731921718555	1.7235567997372683E-4	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.7080927004716042	0.9608664085348095	-90.54794345183755	4.937284458966797	19.79058256787732	87.06666665635976	63.08022408125188	98.135400707264	5.0	2.0	5.0	4.0	3.0	
842	-3539.7792858784874	-3423.793322050685	-115.98596382780198	-3423.793322050685	131.0651842716438	573.731921718555	1.7235567997372683E-4	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.7080927004716042	0.9608664085348095	-90.54794345183755	4.937284458966797	19.79058256787732	87.06666665635976	63.08022408125188	98.135400707264	5.0	2.0	5.0	4.0	3.0	
843	-3539.7792858784874	-3423.793322050685	-115.98596382780198	-3423.793322050685	131.0651842716438	573.731921718555	1.7235567997372683E-4	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.7080927004716042	0.9608664085348095	-90.54794345183755	4.937284458966797	19.79058256787732	87.06666665635976	63.08022408125188	98.135400707264	5.0	2.0	5.0	4.0	3.0	
844	-3539.7792858784874	-3423.793322050685	-115.98596382780198	-3423.793322050685	131.0651842716438	573.731921718555	1.7235567997372683E-4	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.7080927004716042	0.9608664085348095	-90.54794345183755	4.937284458966797	19.79058256787732	87.06666665635976	63.08022408125188	98.135400707264	5.0	2.0	5.0	4.0	3.0	
845	-3539.7792858784874	-3423.793322050685	-115.98596382780198	-3423.793322050685	131.0651842716438	573.731921718555	1.7235567997372683E-4	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.08795863728311624	2.4018619980613423	0.5101793646555414	0.7080927004716042	0.9608664085348095	-90.54794345183755	4.937284458966797	19.79058256787732	87.06666665635976	63.08022408125188	98.135400707264	5.0	2.0	5.0	4.0	3.0	
846	-3538.5527293944556	-3423.7914502226226	-114.76127917183292	-3423.7914502226226	109.01481644896441	504.8961947091692	2.5062595491726145E-4	0.07826907781470145	2.398540074910387	0.5231908472749117	0.07826907781470145	2.398540074910387	0.5231908472749117	0.7080927004716042	0.9608664085348095	-88.85916806919634	22.500337658143682	34.834737609133434	129.28204650017946	99.20318896510582	67.29601184799016	7.0	3.0	6.0	1.0	2.0	
847	-3538.5527293944556	-3423.7914502226226	-114.76127917183292	-3423.7914502226226	109.01481644896441	504.8961947091692	2.5062595491726145E-4	0.07826907781470145	2.398540074910387	0.5231908472749117	0.07826907781470145	2.398540074910387	0.5231908472749117	0.7080927004716042	0.9608664085348095	-88.85916806919634	22.500337658143682	34.834737609133434	129.28204650017946	99.20318896510582	67.29601184799016	7.0	3.0	6.0	1.0	2.0	
848	-3538.5527293944556	-3423.7914502226226	-114.76127917183292	-3423.7914502226226	109.01481644896441	504.8961947091692	2.5062595491726145E-4	0.07826907781470145	2.398540074910387	0.5231908472749117	0.07826907781470145	2.398540074910387	0.5231908472749117	0.7080927004716042	0.9608664085348095	-88.85916806919634	22.500337658143682	34.834737609133434	129.28204650017946	99.20318896510582	67.29601184799016	7.0	3.0	6.0	1.0	2.0	
849	-3538.1457370418398	-3423.7526563484125	-114.3930806934271	-3423.7526563484125	66.6231569357465	355.16817121480483	2.86310007557255E-4	0.07327668540541973	2.4494490168254375	0.4772742977691429	0.07327668540541973	2.4494490168254375	0.4772742977691429	0.7080927004716042	0.9723712225855506	-86.83971633473146	20.631539108762254	56.47036737149463	163.12649800526273	205.75721275754603	38.20228570655694	7.0	4.0	5.0	1.0	2.0	
850	-3533.7632977022295	-3423.744345134851	-110.01895256737845	-3423.744345134851	81.11280580539045	423.05078023728953	2.4866858613657174E-4	0.08795863728311624	2.4023605940945707	0.509680768622313	0.08795863728311624	2.4023605940945707	0.509680768622313	0.7080927004716042	0.9608664085348095	-85.84543315404959	9.567973533851644	32.43298042957309	79.8841981528832	80.61744968869363	47.17330563048201	5.0	2.0	4.0	4.0	4.0	
851	-3536.7065737715457	-3423.744078277683	-112.96249549386246	-3423.744078277683	71.09440985852099	379.0118030111036	2.702526148594455E-4	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.7080927004716042	0.9608664085348095	-86.49587840134312	7.360359123772038	13.244740643226983	67.79866555270308	208.0323664684606	81.07370644927819	4.0	1.0	6.0	2.0	6.0	
852	-3536.7065737715457	-3423.744078277683	-112.96249549386246	-3423.744078277683	71.09440985852099	379.0118030111036	2.702526148594455E-4	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.7080927004716042	0.9608664085348095	-86.49587840134312	7.360359123772038	13.244740643226983	67.79866555270308	208.0323664684606	81.07370644927819	4.0	1.0	6.0	2.0	6.0	
853	-3536.7065737715457	-3423.744078277683	-112.96249549386246	-3423.744078277683	71.09440985852099	379.0118030111036	2.702526148594455E-4	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.7080927004716042	0.9608664085348095	-86.49587840134312	7.360359123772038	13.244740643226983	67.79866555270308	208.0323664684606	81.07370644927819	4.0	1.0	6.0	2.0	6.0	
854	-3536.7065737715457	-3423.744078277683	-112.96249549386246	-3423.744078277683	71.09440985852099	379.0118030111036	2.702526148594455E-4	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.7080927004716042	0.9608664085348095	-86.49587840134312	7.360359123772038	13.244740643226983	67.79866555270308	208.0323664684606	81.07370644927819	4.0	1.0	6.0	2.0	6.0	
855	-3536.7065737715457	-3423.744078277683	-112.96249549386246	-3423.744078277683	71.09440985852099	379.0118030111036	2.702526148594455E-4	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.1290279958950222	2.2947279679944885	0.5762440361104889	0.7080927004716042	0.9608664085348095	-86.49587840134312	7.360359123772038	13.244740643226983	67.79866555270308	208.0323664684606	81.07370644927819	4.0	1.0	6.0	2.0	6.0	
856	-3541.5748063460564	-3423.743181788357	-117.83162455769939	-3423.743181788357	94.29463070191154	466.7668635354446	2.006288078980047E-4	0.045973492183319045	2.5963983146434346	0.35762819317324607	0.045973492183319045	2.5963983146434346	0.35762819317324607	0.7080927004716042	1.0401057309927553	-92.44339883197676	16.172024634167325	59.23465635488657	59.08376772922669	116.23228701819622	27.75628288219653	6.0	2.0	1.0	9.0	1.0	
857	-3541.5748063460564	-3423.743181788357	-117.83162455769939	-3423.743181788357	94.29463070191154	466.7668635354446	2.006288078980047E-4	0.045973492183319045	2.5963983146434346	0.35762819317324607	0.045973492183319045	2.5963983146434346	0.35762819317324607	0.7080927004716042	1.0401057309927553	-92.44339883197676	16.172024634167325	59.23465635488657	59.08376772922669	116.23228701819622	27.75628288219653	6.0	2.0	1.0	9.0	1.0	
858	-3541.5748063460564	-3423.743181788357	-117.83162455769939	-3423.743181788357	94.29463070191154	466.7668635354446	2.006288078980047E-4	0.045973492183319045	2.5963983146434346	0.35762819317324607	0.045973492183319045	2.5963983146434346	0.35762819317324607	0.7080927004716042	1.0401057309927553	-92.44339883197676	16.172024634167325	59.23465635488657	59.08376772922669	116.23228701819622	27.75628288219653	6.0	2.0	1.0	9.0	1.0	
859	-3531.760839472088	-3423.7128517557867	-108.0479877163013	-3423.7128517557867	82.13628758931756	378.1858862257391	2.2988088906500607E-4	0.08183474249239703	2.4977933135495127	0.42037194395808997	0.08183474249239703	2.4977933135495127	0.42037194395808997	0.7080927004716042	1.0401057309927553	-87.15156284313262	18.079350036509933	32.815890055978365	59.534066466580555	19.65501020779139	10.856111770816932	6.0	2.0	7.0	2.0	2.0	
860	-3531.760839472088	-3423.7128517557867	-108.0479877163013	-3423.7128517557867	82.13628758931756	378.1858862257391	2.2988088906500607E-4	0.08183474249239703	2.4977933135495127	0.42037194395808997	0.08183474249239703	2.4977933135495127	0.42037194395808997	0.7080927004716042	1.0401057309927553	-87.15156284313262	18.079350036509933	32.815890055978365	59.534066466580555	19.65501020779139	10.856111770816932	6.0	2.0	7.0	2.0	2.0	
861	-3531.760839472088	-3423.7128517557867	-108.0479877163013	-3423.7128517557867	82.13628758931756	378.1858862257391	2.2988088906500607E-4	0.08183474249239703	2.4977933135495127	0.42037194395808997	0.08183474249239703	2.4977933135495127	0.42037194395808997	0.7080927004716042	1.0401057309927553	-87.15156284313262	18.079350036509933	32.815890055978365	59.534066466580555	19.65501020779139	10.856111770816932	6.0	2.0	7.0	2.0	2.0	
862	-3524.4991634961793	-3423.7123636742563	-100.78679982192287	-3423.7123636742563	63.19228959069529	283.9178055705881	3.4627765668805623E-4	0.05571400779243779	2.3935983871053907	0.5506876051021711	0.05571400779243779	2.3935983871053907	0.5506876051021711	0.7080927004716042	0.9608664085348095	-80.01294481837495	11.007585010325949	12.317441456996457	24.324157917703197	54.70739530221293	53.02536106305252	6.0	1.0	2.0	7.0	3.0	
863	-3524.4991634961793	-3423.7123636742563	-100.78679982192287	-3423.7123636742563	63.19228959069529	283.9178055705881	3.4627765668805623E-4	0.05571400779243779	2.3935983871053907	0.5506876051021711	0.05571400779243779	2.3935983871053907	0.5506876051021711	0.7080927004716042	0.9608664085348095	-80.01294481837495	11.007585010325949	12.317441456996457	24.324157917703197	54.70739530221293	53.02536106305252	6.0	1.0	2.0	7.0	3.0	
864	-3553.1052742039396	-3423.704854862582	-129.40041934135766	-3423.704854862582	163.5054763131408	728.940722024352	1.3612788470645094E-4	0.08630298416775549	2.396124566975953	0.5175724488562917	0.08630298416775549	2.396124566975953	0.5175724488562917	0.7080927004716042	0.9723712225855506	-101.57275494988181	46.90413131544097	124.13598491153391	96.67803049932462	180.27318525997896	50.86596538293981	10.0	1.0	2.0	5.0	1.0	
865	-3547.396472717642	-3423.7034598587175	-123.69301285892473	-3423.7034598587175	119.20146861553816	519.6997212734561	2.006288078980047E-4	0.0702880452903623	2.5720837615363914	0.35762819317324607	0.0702880452903623	2.5720837615363914	0.35762819317324607	0.7080927004716042	1.0401057309927553	-95.36626103633793	33.112439229163854	110.6971602372812	50.44154820969051	157.19470405317122	108.0554878398265	9.0	3.0	1.0	5.0	1.0	
866	-3547.396472717642	-3423.7034598587175	-123.69301285892473	-3423.7034598587175	119.20146861553816	519.6997212734561	2.006288078980047E-4	0.0702880452903623	2.5720837615363914	0.35762819317324607	0.0702880452903623	2.5720837615363914	0.35762819317324607	0.7080927004716042	1.0401057309927553	-95.36626103633793	33.112439229163854	110.6971602372812	50.44154820969051	157.19470405317122	108.0554878398265	9.0	3.0	1.0	5.0	1.0	
867	-3547.396472717642	-3423.7034598587175	-123.69301285892473	-3423.7034598587175	119.20146861553816	519.6997212734561	2.006288078980047E-4	0.0702880452903623	2.5720837615363914	0.35762819317324607	0.0702880452903623	2.5720837615363914	0.35762819317324607	0.7080927004716042	1.0401057309927553	-95.36626103633793	33.112439229163854	110.6971602372812	50.44154820969051	157.19470405317122	108.0554878398265	9.0	3.0	1.0	5.0	1.0	
868	-3546.4596547780943	-3423.69011676261	-122.76953801548404	-3423.69011676261	102.83751770879778	529.6433478665932	2.1992194412094013E-4	0.2771149418336992	2.3077006161724922	0.4151844419938081	0.2771149418336992	2.3077006161724922	0.4151844419938081	0.7080927004716042	0.871348376852034	-95.24404011533109	8.673832648537397	43.371424203191786	104.86358235788234	115.26464131716925	190.837586055212	6.0	3.0	1.0	2.0	7.0	
869	-3524.6854634077754	-3423.675385878022	-101.01007752975326	-3423.675385878022	75.19819649122549	347.62714532207605	2.727242193959531E-4	0.1600814260321507	2.4386199193920017	0.4012986545758473	0.1600814260321507	2.4386199193920017	0.4012986545758473	0.7080927004716042	0.9608664085348095	-77.73048485554492	6.766172820488867	12.670971894322465	69.0511794239567	55.98624697836528	31.53869610041474	7.0	1.0	3.0	4.0	4.0	
870	-3542.6414456303155	-3423.6681923781603	-118.97325325215536	-3423.6681923781603	105.89789992143751	552.666026104432	1.7235567997372683E-4	0.043631180317807335	2.4466880510598794	0.509680768622313	0.043631180317807335	2.4466880510598794	0.509680768622313	0.7080927004716042	0.9608664085348095	-90.04168203866824	4.898665784078423	22.166538946238212	129.55301875796775	198.96710937806284	125.82851027443347	6.0	1.0	5.0	3.0	4.0	
871	-3537.233227070648	-3423.658135258925	-113.57509181172297	-3423.658135258925	83.20575230381388	483.6309892411234	2.006288078980047E-4	0.07074876227574538	2.5088792937661646	0.42037194395808997	0.07074876227574538	2.5088792937661646	0.42037194395808997	0.7080927004716042	1.0401057309927553	-90.13027300997938	13.485944412129186	59.09533313427297	92.55049043012913	18.67185870630244	9.679726954243867	6.0	3.0	8.0	1.0	1.0	
872	-3544.9762630730693	-3423.6359076558315	-121.34035541723756	-3423.6359076558315	127.41945541623888	539.7112618876877	1.6576909023037603E-4	0.16076129369720357	2.551943162586138	0.2872955437166589	0.16076129369720357	2.551943162586138	0.2872955437166589	0.7080927004716042	1.0401057309927553	-94.21291308221912	34.19798855948861	83.15247251175104	108.11602374153587	177.84906065249487	64.4295228700382	7.0	3.0	4.0	1.0	4.0	
873	-3544.9762630730693	-3423.6359076558315	-121.34035541723756	-3423.6359076558315	127.41945541623888	539.7112618876877	1.6576909023037603E-4	0.16076129369720357	2.551943162586138	0.2872955437166589	0.16076129369720357	2.551943162586138	0.2872955437166589	0.7080927004716042	1.0401057309927553	-94.21291308221912	34.19798855948861	83.15247251175104	108.11602374153587	177.84906065249487	64.4295228700382	7.0	3.0	4.0	1.0	4.0	
874	-3529.8223351807987	-3423.6203938255085	-106.20194135529039	-3423.6203938255085	96.94359372564878	407.37388229023725	6.802233287203831E-4	0.21694843005650447	2.3281785232222227	0.45487304672127266	0.21694843005650447	2.3281785232222227	0.45487304672127266	0.7080927004716042	0.3886912255206218	-85.75597153823621	7.118317233097247	11.182335855101021	39.857824969063444	39.98431599909994	61.5359496600622	1.0	8.0	3.0	1.0	6.0	
875	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
876	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
877	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
878	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
879	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
880	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
881	-3536.6223476472205	-3423.6134115158357	-113.00893613138474	-3423.6134115158357	84.40932482417782	414.6695674033874	2.4501478291215416E-4	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.049979934550094945	2.3029014848790954	0.6471185805708096	0.7080927004716042	0.9723712225855506	-91.057956673555	14.284372331929143	9.710221438277694	34.06316152977802	65.44360453175443	37.24322080442514	1.0	2.0	4.0	10.0	2.0	
882	-3534.1762862375444	-3423.610824033223	-110.56546220432188	-3423.610824033223	86.3114390915232	407.1692319388221	6.33107552561915E-4	0.18351961111490997	2.1931558659338557	0.6233245229512339	0.18351961111490997	2.1931558659338557	0.6233245229512339	0.7304749278205906	0.3719562832113089	-88.10751116844486	11.899627124745805	19.17032018038364	46.85108558905683	118.4680781458748	39.73247340005493	4.0	1.0	2.0	9.0	3.0	
883	-3534.1762862375444	-3423.610824033223	-110.56546220432188	-3423.610824033223	86.3114390915232	407.1692319388221	6.33107552561915E-4	0.18351961111490997	2.1931558659338557	0.6233245229512339	0.18351961111490997	2.1931558659338557	0.6233245229512339	0.7304749278205906	0.3719562832113089	-88.10751116844486	11.899627124745805	19.17032018038364	46.85108558905683	118.4680781458748	39.73247340005493	4.0	1.0	2.0	9.0	3.0	
