#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.base.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" lower="0.0" name="populationSizes" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.base.inference.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#        <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#            <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#        </tree>
#    </itree>
#</input>
#
Sample	NSlikelihood	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18
3197	-3477.03321327696	0:57.70555637874807	1.2122002751988106	4.244813766235566	4.752823586568894	5.1324005522882175	5.133518940549379	5.140283590078539:2.4123014480525304	5.3035070759413685	6.425576918989549	8.64315179976829	11.774791054837465:126.58378305366354	14.789717004997911	18.46888494687461	19.48535287649007	22.078626778427306	36.932550747516494	41.453020101720206	64.38075702665145	64.38602071315913	98.3447139520301:1.7291331261909628
3198	-3477.0061514213658	0:28.344041289234752	1.551980454590307	2.451857267304689	4.036186729628369	4.718322252688594	4.878711661681109	4.897405351808416:3.075811394832313	5.038714240180781	5.05403150081321	9.858541990062307	13.59648182099481:71.69068205532704	15.125500922038185	17.25853120517361	20.647380463580802	27.292021777736608	43.60754894456852	47.26118455040826	51.21261776601007	54.1720552519922	80.05797892843106
3199	-3476.8453413862608	0:15.428738973392395	1.3399609900269915	1.4526506155483787:5.5113774308804	3.219069408850899	3.374328326465264	3.895693861735083	4.115022403895676	4.170936619356635	4.416943971725907:0.05152367150722894	5.698873357780254	12.277473563456002	13.487362954596172	14.337216157595618:40.5179687401454	15.307472043532814	17.695456955788455	22.66554962736516	22.68368069912018	23.709224048426897	23.857222117319456	27.755658272752473:5.432481177811992
3200	-3476.799337056279	0:32.11924761971188	0.8817991306099913	1.5360968990437698	3.0255946173528123	3.4264724710437306	4.456619184553023	4.464187221124817	4.778965328615573	4.820315609328247:4.690915814391304E-5	5.219246299253509	9.787355238418307	11.133864973910306	14.159869769054936	15.014350452448056	15.280376318107734:112.58935837534091	27.721372302564774	28.695616451345227	32.42423735348936:0.2964577410333138	32.431936768422254	33.75862737039182
3201	-3476.7704247573224	0:6.197792175090898	1.8251264532627829	2.34321361119396	2.985443576041135	4.26921979642696	4.530389315665168:1.7998592149222081	4.581031166703056	4.708661088949796	4.708669360701961:3.07183223237479E-7	7.266095016886446	11.07252552467125	13.573552923839074	14.39538148569649	15.45698365255818:87.19150455174166	20.51955061708901	26.620062300312288	29.137880297412536	32.953642406543324	36.842875952653145:19.968212678532048	57.86728560838952
3202	-3476.722155920729	0:47.68119537300911	2.4683088673505296	3.7232734636713083	3.9823401848492423	4.546834236999814	4.805093994914433	4.849601207825909	4.883337111234951	4.909886665506498:3.67019129868961E-4	5.295409827228415	11.195590476084917	12.030110189769253	14.191854887132358	14.915147785891328	18.058825725923167:166.31969170062885	28.77024885861857	32.89795428006392	35.157757451356275:1.383216952777414	35.381653474076515	35.68308722328241
3203	-3476.6286592804686	0:10.556147463947376	1.1316636531732769	3.335280474134848:3.410222781507393	3.5172707850476	4.079079289679058	4.620774757644938:2.0669464049283466	4.803512999068317	5.213657734085714	5.5855483787424305	7.0813446217904925	11.703357817449572:33.1697297554707	14.555310241257288	17.65059623475011	18.602321722180704	21.034911095738536	31.29290760596873	34.34254260105301	44.99884450291912	47.062099645359154	86.95137319167378
3204	-3476.5732589282857	0:1.6696379457063513	0.07832346349829322	1.168210937569981	1.3675832845071483	4.190293843758546	4.541402879328068	4.816854164682063	5.682324438647193	6.039373144869643	8.814491699559184	11.12605594371626:31.369497861084106	15.128267782217485	16.01006537896714	16.58115829059559	19.2558025436296	25.028648840806213	31.104647658951993	31.962363928377755	49.16191748495651:21.57739605463509	53.38855362495089
3205	-3476.4615713904072	0:49.18910020676333	1.0920778213118822	2.337895581713177	4.289531445807285	4.377887118264319	4.521437676757156	4.573367082850062	4.682520896707771	4.682526278019534:3.472402422279742E-6	5.927341804362026	12.520619794929868	14.605256317940693	14.74497113770688	15.984526351794678:90.49775686216388	18.349873809273674	26.050388126435454	26.57052711959832	26.771971231091467:4.727747668147559	30.467607611713692	35.46984617385845
3206	-3476.4430700628536	0:0.38742767635286707	0.2516431881498633	1.1209781117784132	1.5736861234799733	2.1935913498962876	4.16151429017178	4.768843752599501	5.360979555248612	7.480888441831453	12.31081035240316	13.292324807429296	14.727744739371332:51.73271953798148	15.844767262609544	18.707531134198113	26.193057002147107	36.6476258808427	36.86585937298287	43.44227679551786	47.14083393049218	55.04362147696296
3207	-3476.430003595411	0:26.147697035305345	2.0224510649079015	3.0186379328901403	3.488161029178926	3.8939062613917734	4.238139111370259	4.576702150843396	4.884390052823594	4.921931289327514:0.2797753291589381	5.24884009813956	11.762833645159759	14.151733639073719	16.504319816134338:83.02927763382273	16.718602693266455	18.5725314981284	28.679374966165078	29.373239324935255	30.84717736641141	31.492907007972022:0.14444778778052036	31.70434147559562
3208	-3476.397798847577	0:8.911403215016332	1.6034853273163492	2.3131171529993644	3.648396236343494	3.9802558784987205	4.335983545272228	4.591112778943746	4.924725644112822	4.945972307596691:1.0037822715252536	5.272396008803668	11.164047704436495	14.237415716609728	16.05660506957496:71.04062454389133	16.990186960632087	18.11690945449712	27.327008001309686	28.07954185584409	28.89118328959023	30.542736281405837:0.2593382476372758	30.804154804367208
3209	-3476.379841571889	0:14.491500200351513	0.9435944739390152	2.5500468894491846	2.706300727028303	2.9332659229737423	3.6155678578096833:0.08682686875937806	4.07324336216973	4.359931225308614	5.008535948993096	5.607468082709186	13.343297731983657	14.22996268048963:68.92965490658607	14.551988063153996	14.793099749142822	16.37420108973233	20.228759755084656	21.807097152242793	28.050524495193944:28.723670764856237	29.64503553787268	29.681190449312307:3.52059559390488E-5
3210	-3476.3434150698145	0:21.537915975106515	1.151946518198983	1.8508639130977116	3.211195612395926	3.7955639625535156:2.4174416770011624	4.007543548965771	4.932045704330449:9.782107757013462	5.931772345668463	6.2570526920720795	6.871070172168601	11.843602260269279:65.56009954069411	16.866603452265124	19.845446006544364	20.84112060138571	22.009939281411008	32.49206783096238	37.88651781762074	53.000724827221354	53.2070308916485	89.97989447983531:16.159575852857305
3211	-3476.2895212429025	0:8.84507821357242	1.0854370765080823	2.180329521511357	3.6274707575703644	3.9394783177034682	4.258863294830224	4.616743264816151	4.87669731606244	4.921627055523043:0.2727119860814631	5.164576821826607	11.624164813899217	12.991230011253563	14.025213166429705:93.30524589443122	16.614694201509796	18.152231126792756	26.894216376424342	27.737014509424046	28.517151860850735	29.225285228498628:0.19712129933589098	29.971608919772063
3212	-3476.268959371657	0:6.156787941492798	1.1051610207005993	1.6940127497944601	2.5024882516790896	3.322390915541394	4.180672361780857	4.54266001826349	4.924572744354993	4.994375128931139:0.7036178720473557	5.1589775428732025	11.245171707171053	12.258448799251966	12.809328649041813:65.85579906438691	14.549726798447509	19.96399931148832	23.7017921097661	25.027578291095264	28.61143183722004	29.18884630322185:2.2350432945492784	29.284541585074678
3213	-3476.131043175998	0:0.8389453481124944	0.9275754415788313	1.4267449718661425	2.007176049589148	4.177925863706179	4.313989363019338	4.450991306675981	5.551702816058352	5.917686315588043	6.308472930388028	10.556923533884152	11.58509823190947:30.276860897555157	14.05505499563489	15.679429274943615	16.73818634452767	30.472012727901195	30.586751614036643	31.78091219916297	36.5981190412779	39.3577123702055
3214	-3476.1223356641854	0:90.73276510529588	3.4673880975067632	4.54064977518253	4.684767670878053	4.874103013736928:0.945394118733214	5.101026546003929	5.32423066378076	5.478646865988985	6.139302826579637	11.928716288211142:38.91226395708341	11.970907937756209	13.199026754037021	15.404130833324551	16.067381544498772	17.489558493641255	30.186145675965133	32.55307271683644	32.61447062388244	47.201217306776094	59.53760711907194
3215	-3476.060824438676	0:5.635142516285523	0.9207924124013402	1.9002326400324812	2.3351521016011745	3.0782125712707327	3.754993558505003:0.1878740440845652	4.046205521388927	4.396001992428438	4.822222490248386	5.314705469742773	12.303184654022019	12.683341270906311	14.217788079938295	15.329982073831616	16.585022787761837	23.615487805618045	23.663612289154116	29.279710791210206:90.7813003055111	32.26663249306488	32.29022003380337:2.1787176154420064E-5
3216	-3476.0104542676745	0:23.776022897068067	0.40605353951470846	1.7619318803521296	1.9038339506661188	3.7593657129330644	4.529239793137453:2.099755659697688	5.012213249007882	5.040580967026553:4.159524314091322	5.146342379539206	5.320236325865324	10.735385703419638	11.479192506962903	13.466565660833592:62.742375154307425	14.1910108511482	17.349469577416595	22.0604598913599	31.273661319678737	32.6028914552088:25.152876332609154	35.10677518154559:0.8636876901713989	35.134790983898235
3217	-3475.997581992555	0:49.47133083763537	1.7454023808460875	2.524516361255664	3.026356965925018	3.5383919753989943	4.475689118093371	5.1397002161529315	6.043518318020759	6.511368224141151	8.983208621190087	11.679862046724566	14.524676547843441	20.17832258232093	23.144582000997133	25.589781265224488	34.75058565840855	42.38516955807115	58.12959696515547	67.60056907406371	94.8156500574203
3218	-3475.89770117358	0:196.18631753991846	2.779578431105101	2.9468259561799997:2.8064583996152437	3.426024851912274	3.676687660289616	3.80887187363615:0.016842172482441697	4.920219422990357	5.10394269586034	6.206312048755294	6.6184281633797895	13.445286191155773	14.003694676812138:51.398006235270415	14.114010209591086	15.087039822196417	22.468907289107655	29.657231801431106	33.74808596861977	39.52109045989883	41.2338714572586	57.925862518860725
3219	-3475.880778856625	0:10.997573939058094	1.93620398774015	2.388218367854517:5.466624814692266	3.4612574541006964	3.614629292821551	3.8956762437160286	4.058422201724653	4.62063720175076	4.629989760790661:0.17609096397792473	5.726748636565279	12.233540434509084	12.434795123878247	13.86348015582871:45.34346141375989	14.2829599422407	15.95619424927684	22.098900525418923:14.384794559568668	23.513019924921736	26.25688750488412	26.354262358906844:0.6825052478675389	26.9732587123846
3220	-3475.866306771664	0:153.69856410149134	1.3675160040623453	2.099793841240654	4.066377103919962	4.9577142539637435:7.778695683318956	5.09753760075381	5.266595121733374	5.639682118312287	7.281385354437667	10.551083780109671	11.884781587770838	14.005643391298008:78.26480921734183	14.178440066112735	15.284098864062102	17.8133749000923	25.075821384803145	25.89919803155536	28.29968313992122	44.47639519720585:24.104560936522425	54.683548117017324
3221	-3475.850719865997	0:4.961059296573306	1.421274081007482	1.8903127018385106	2.2224113645082895	2.7978539513524225	4.064357184245559	4.245077912006259	4.739439044503339	4.900213441549106:0.010440471643224813	5.433981916948817	11.085011664132324	12.81743394647993	14.139432011300329:92.12110231182652	18.923151202626496	19.470664811499955	30.596034900389782	31.649783245858988	32.22419525808735	34.483712235638166	35.22306752023359:1.1091691663954566
3222	-3475.7959427093188	0:23.89961187062051	2.1593708559816136	2.8362380580841844	3.935773995566805	4.544167501844946	4.600099688153314	4.770541032161198	5.43993410701389:6.566182136314699	5.561019704478227:53.09911208012068	13.306210560711364:21.680554700706104	13.60879632286779	14.343934734861286	15.14126811251758	15.963427653058659	20.071981899397485	24.603721000467885	25.082570640037794	25.939126209425538	35.46647326584925	57.989267824191955
3223	-3475.7204989251663	0:4.641145699085701	1.530005282650265:21.483151924469713	1.6932999574082643	3.4083419643492157	4.824901152347174	5.0505931195545735	5.234283826669049	5.671155931739108	6.740642797012651	8.574195742141036	8.757047960926876	11.264903915562464	14.550285308617617	15.224321028254867	16.78890893879784	22.30901124867812	22.929004699928765	23.157516742063645	27.25052095105069	34.10789486462075
3224	-3475.710058650334	0:6.46577238203223	0.5582829326190009	1.5667152486244262	2.4195897600381215	3.9257755725805126	4.159788170377702:1.586824918159294	4.383020064932811	5.565628371111593	5.835266359645466	6.331068224252299	9.516892905986197	11.226570205433884:24.930779804214538	14.373617065104511	14.762104513870298	15.122098539924373	27.437086812190103	29.183201494967655	30.86121273751293	34.71847258847158	36.366892176007866
3225	-3475.7023796821572	0:0.9880687543165603	0.5241262490209451	1.3715964531729696	1.6329822230796864	3.858082885201206	4.241424966541523	4.64628224660386	4.9278163344512365:4.327799520447849	6.858976126086219	9.151366920038669	11.482138726065799:32.31744012165678	15.568333136990816	16.56456186744535	16.817820858285913	17.579492228254423	27.98434440670667	30.851361154843225	33.125311377005005	46.14905138733319	62.31853585053544
3226	-3475.63373992423	0:10.315506688447549	0.7104495546318716	1.359479585807648	2.3187920080142206	3.94818344996618	4.738356516413354	4.870795051823052	5.3730669352042355	5.40618194914493:2.5369114047389885	6.533656550742755:31.83992022176255	12.159117030925152	12.867995223727227	14.714385522403433	16.09524774222769	16.3554107951963	22.163891863885606	24.9872339130904	29.24460424354003	41.370277586246345	49.907816190767626
3227	-3475.617690098087	0:7.423793547673573	1.0941533975830282	1.2761742355329702	1.7683396785919498	4.125372632930734	4.6493995844609515	4.858875049430694	5.0066736145162025:4.014842880421527	5.076001954922482	9.587894781697955:22.725589572389246	10.399536735687185	11.043835841667438	14.067684438693014	14.540180801703308	18.496580448000003	22.519136074750737	23.441865407283696	25.300305616348993	35.963614601228954	50.83555304887497
3228	-3475.593276081496	0:29.122117550139713	1.858989448352645	2.873745002860133	4.411349655540874	4.505961930515781	4.915774748676782	5.2993318513114644	6.493929580617802	7.823566032630538	8.792419544113464	11.10031507536415	14.356923974567465	19.106287638266807	20.724935057228436	22.020101491466946	29.455817274644517	37.11141191636145	48.96655493935514	57.89136736117807	66.39511774666407:60.6304430495831
3229	-3475.5464179241	0:6.3051194442639655	0.5803386556791992	1.128297284431639	2.8909955040414275	4.306499516825724	4.5516152086660355	5.77508375690681:2.8640441500664178	5.875714615408285	6.5156818285442455	6.902251229137789	11.933199685925608:98.07296484872757	14.739252792365683:70.16280713339164	15.60921467215342	20.219026400384152	22.104696129232288	38.75685763542825	41.13861944919795	51.353924740914785	56.27070695508679	75.3481860604039
3230	-3475.5320810937064	0:38.92136500930366	0.9169490917115297	1.1248214728361319:0.39987642344310154	1.193453505909389	2.604187617249792	4.69984473528622:28.43801934230032	5.016272001411451:58.25200851914963	6.945205529217773	7.922333910571993	11.532753285073724	14.998555839011203	16.87959560616573	17.542407894231516	20.356252833565975	25.63717847253838	38.584012090356254	41.38804565714166	45.45850186704853	51.171472797078046	73.76628392999562
3231	-3475.4789927699376	0:0.8674769556013074	0.6653947323092879	1.178238708449726	1.6571203883499166	2.061386915890779	4.4716553596512725	4.710052660835288	5.96030110245141	6.30176536688198	11.19051532947357	11.503528633548655:31.346874101263406	11.756762616210551	13.266127065793306	14.57540928483266	17.408747489150116	20.9997101524865	25.54885660008171	28.970636108679038	44.89458189518808	47.846305829103855
3232	-3475.4781206454873	0:3.9406896756865115	1.1081259556575915	1.6174668625112076	2.7971901262471377	3.255457069572131	4.189612823064358	4.883116433141957	4.898601271269115:6.360606483083637	6.00321747913452:1.8064105519838425	6.593095326660865:31.863518055740837	10.988393226354802	11.038648216720247	14.317527149322366	15.947204156007494	16.111432228655005	22.48511227639087	25.288143798914348	30.28065612931983	37.71963909716503	43.8867490177614
3233	-3475.455378289323	0:26.036269655490678	1.0501775650689211	2.7536170538953115:10.355284464442747	3.616546402793375	4.1515573034922255	4.29483280020068	5.053111143929556:0.6401809918800391	5.055476669213846	6.581551158307377	9.392758758113018	13.213130888934415:73.29184652433841	15.659037633534197	21.02512381213421	22.58313742980191	24.826573280398733	41.012837063131634	41.34844254209384	57.98736877321294	57.99122104593202	87.27744982131549
3234	-3475.4465320277945	0:4.958799503486834	0.4164570302548185	1.111649809523847	1.1386807188266133	4.071231920450586	4.603473494021415	4.849865330738091	5.177457559276	5.218273785490972	6.09600075495738:4.459411443248815	11.05965989881323:36.375011446789834	14.573323369128921	17.608090900463722	18.746472321513203	19.7664514641582	31.340903506937522	32.34048126939269	33.74170342779433	48.21788743296885	52.31734490411629
3235	-3475.3884375280177	0:6.390998081292016	1.4736974801128184	3.25760394988626	3.9401761417445513	4.440230811134526	4.655580525461623	4.879286576435266:2.990813668416563	4.9650330036919215	5.704649170177131:19.959494376625052	7.731191512984374	9.375210467160805	11.478230859530253:27.013780614236836	14.12213876565432	14.32800021088078	15.239362795569903	20.133354284029853	21.061046824456433	25.800463076827864	28.87384435032422	36.6735351694473
3236	-3475.353163019507	0:7.989846254436224	0.38260322688427806	1.2912305923095246	1.794096287327669	2.923167665298635	4.026492882979774	4.294534880809195:2.160433508246208	4.674259502348079	5.6260664778030005	6.397343152445622	11.904030115485817:79.51208866476314	13.414870921058252	14.23698663787993	14.838083293988724	16.999826409308078	25.84383416562579	27.000352259150034	28.467361627729396	45.6122748493003:24.3214380505264	50.09108220453803
3237	-3475.2897289690545	0:7.65001272026237	1.0317989735900674	1.647626157491132	3.537762547057387	3.649445019414106	3.988069109022348	4.0755533401913695	4.698548221650093	4.6986797088842565:0.46739215402667783	5.636376989890731	12.136005255832806	12.825958195944342	14.114542533362343:42.15480892412484	14.63854350533475	17.079068083353846	21.108837610556908	23.19902089972482	25.75271408784252	26.3458628618598:1.208465810026238	28.534181341688303
3238	-3475.252808922007	0:2.411853373458942	1.10686997101935	1.2724625039974171	1.82582389211683	4.690450116436864	4.692230929148543	4.828258764905613	5.002188537776533	5.405106128224801	8.6234724149137	10.835605021611912	11.040603035458204:26.348144899059697	13.278328433214682	14.040529313915712	17.11001419966709	22.196119780849763	22.21143385428263	26.42487594107488	34.36654729513978	51.802805365589364
3239	-3475.2404055565385	0:5.957300643969934	1.175592415068877	2.0030234300381977	2.261813610342216	3.502854177816644	4.302225958303168	4.885929338986443	5.156278567466828:2.087230744498047	5.539123024814728	12.335135411915118	12.802745187558571:67.7375933168496	15.845790241067249	16.66942441264827	17.840496109315126	23.40415810813019	29.412222518429033	30.061904042764297	37.40922758898027	53.45580684107004	83.84987537639286
3240	-3475.1588584531955	0:13.943151404815827	1.8524690914342017	2.3880621345380604	3.736785138977176	4.321459124328015	4.4401817997620725	5.30243049121178	6.037245877692115	7.312912522928606	9.588205444892601	9.817390729091528	11.53595472188804	13.661782956296289	14.149610801820241	15.178634465878023	20.380364551756422	21.854563687032854	25.200517180283853	26.153807747269816	45.10340905963572
3241	-3475.1123016476795	0:11.592902983386	1.6790582618123935	2.3537088077861696	3.354128897997821	3.394834285018689	4.289891833741514	4.435263845652035	4.480651028785125	4.568269940305932:1.4838525483788886E-5	5.513660444639804	12.234417079264755:49.51671830954829	14.11247228629113	14.428822117998461	15.157769677411157	17.547674971591807	22.906078558566964	26.504285832110355	26.917291840060887	29.356727294219183	33.175009334609676:0.1917387062249434
3242	-3475.057756426273	0:2.128264722786614	0.7583044591308834	1.634821166420295	1.7877793369940989	2.067831921810125:16.253782051963526	4.344416831823764	4.62735579247714	4.727563073552773	5.264833618260425	11.26133493431913	11.740027145914333:41.426986309523535	14.076054307533653	14.314159045513946	15.93548997730376	16.31136651827505	20.41791878900326	23.47943158212209	30.272988741961917	41.72541243077825	61.84459469931788
3243	-3474.98750939989	0:0.44244956697126286	0.6219509595448898	1.5160179020532922:5.034928867499539	1.7287907818317336	4.1502298021687665	4.372073317734305	4.523078048526216	4.909979609313112:4.098564734439354	6.042774513384629	7.921515020527707	11.064519202996792:34.02411919319928	14.076245302712906	14.78251660804672	15.358733157595935	21.61390875231615	28.44880951352149	29.5017666282875	31.434328794384257	53.076714837200356	88.26465285121186
3244	-3474.93557865748	0:19.203405420721136	1.0110447139371601	1.662376857650191	1.9426283217835767	4.011225095505399	4.71776210710906	5.024616963269445	5.099625303229271	5.1578470205279:0.5842554174814589	5.187795808840384	14.183677872731174	14.249887896322825	14.984426496547137:73.24695688	15.395318532632537	17.278748658718975	26.136645288010495	28.415723982943376	28.43860411179651	30.278817648139327:4.542926035087937	32.81475996984256
3245	-3474.839205598563	0:53.70047586691196	2.9404693257254593	3.949663992345336	4.836857557162347	4.97862182995074:4.686466228769229	5.137221277116581	5.284371402840392	5.444837893148872	7.16746637143423:39.72223297819021	9.80997980876539	12.497825777658818	13.215875429603628	15.017133266812223	15.499500098888262	19.66235824299021	28.534393386780337:42.80576848955471	29.85596576812282	35.97915111801877	50.663376584359185	77.0297782374481
3246	-3474.8324419379346	0:5.8272165299587435	0.8641574398283254	1.566662135516232	2.038591020107283:15.555310846229903	2.4559447103153786:1.3381121318669944	4.461239429520866	5.025325548000787	5.3532575518102234	5.390694817927951	7.132447608953264	11.76221539229553:32.833598082023926	13.253447381391865	15.617078688859223	16.797974360483366	17.39050091000911	30.947175439472883	33.31358284168255	36.53827885794171	41.03368771574151	56.71090970076273
3247	-3474.7281123087114	0:7.559221333603075	1.0231501399841392	2.785754084522253	2.8726893029818186	3.437699421190949	3.6744946506173513:0.40753317365820585	4.035300509971684	4.38937300007165	4.7223133148547625	5.172575937567906:1.230653116458809	11.791148792543027	12.02891489099111:186.88751229256334	14.148053445637252	14.278285827256028	16.060167542754257	24.910233496959155	25.983938043948527	29.851636125972263:30.018279517314276	31.511737738304	33.11133437598323:2.1190968242212131E-4
3248	-3474.6876719111656	0:33.43748114912588	1.7004344875929007:5.385778691439276	2.09146884621218	2.9591668706586276	3.763133726730473	4.677978962998033:4.993129545133635	4.8289698600614415	5.007003635870326	5.020330300920719	8.8603242700717:35.23144144500456	10.958054940170719	12.198558958598717	12.98297527893483	14.567676887997266	16.219645517918458	24.33579478996601	27.18623632465537	27.7867002948975	36.684025256046525	52.57475044255299
3249	-3474.6865327253945	0:3.039085967019423	1.2049079231570445	1.4997578148713302:1.7880309202858258	1.522623882313077	3.2234721777218525	4.709332187345623	4.983393261511864	5.234146081989422	7.060880602949311	7.529197194200265	11.125075780487592	13.546240391555287	14.145452410119972	17.90132411372761	22.410494519987374	35.08607487315075	39.087067180251495	42.80421311611419	44.840704203802936:85.21225679536018	62.21762784408817
3250	-3474.570327784661	0:2.802008294646245	0.8125762256908473	1.0864834055085737	1.5113403234933713	2.31771246734678	4.107571925314133	4.239077108842679:6.699605899560335	4.470365111295209	5.054122502989628	6.7210015097087705	11.328386100474788	13.375666106855178	14.639944604602206	14.642971072972486:47.1800711196303	22.577658771600156	32.60071720725868	32.899590099428295	36.88264752775328	56.09582069878138	99.01352770121476
3251	-3474.3900682852036	0:21.55977676237348	0.4325756382946082	1.3213416545891832:3.1051281973437375	1.5047564216462064	2.5023538239816574	4.222445504369233	4.76324373868777	4.921942337398896	7.2121690533730956	8.791458031663844	11.88363405551192:41.10354283177005	12.590068136994994	14.853921083512404	16.525588707332588	19.198835649708663	27.70629168448375	28.28386257587999	32.11542244623581	44.87356833230163	50.45932295412922
3252	-3474.354076124683	0:7.059289420367752	1.1216217976049592	1.6701246836393864	3.223598191579022	3.8000008330276884	4.244241197834029	4.916575397298466	4.98922485115024	5.00848035014473:2.0468064315761287	6.521182121212625:27.819059347877698	9.170504921721573	11.30225074590706	12.291209257872666	14.646896420365522	19.045738103499794	24.802184583431412	25.031006297312615	28.308289884352295	29.558561332097295	47.92260151707568
3253	-3474.340341876239	0:10.221716481071926	0.528230622415343	1.1149441955554877:2.7744161778994956	1.841491600813903	2.060393351611779	4.377761819159119	5.149645786147985:1.6892370721714904	5.161401762482605	5.217494562095922	9.536510829032963	11.989006466625625	12.3217097624281:56.49940496365897	14.481254860706052	17.284393323288228	18.10074194562307	23.857606514418002	29.585389149865797	30.36224054751485	41.10148841655336	50.369831818392825
3254	-3474.2983926626075	0:25.925005561034663	0.4604302352436491	1.519387187468901:0.06948695715357621	1.7245166529131808	2.224922471919868	4.430856681118897:13.543206487996546	4.464995847573576	4.7093486574351715:0.7667347163341063	4.913322239882319	5.269305326191059	11.469630032013328:32.89138834067853	12.088793003736939	14.433691758290543	17.87925155444036	20.750583022783445	28.216283972244824	30.121078986251693	36.246569327273725	46.64736184730744	53.78056837628313
3255	-3474.2363775305025	0:4.852775657703598	1.7570604315941125	2.255628023655234	3.028109767615561	3.387027134449852	4.13446206225958	4.920050305580901	5.0092016597623115	5.039767048148036:1.260601590098321	7.177198256767305:28.63608260331864	10.287344780494742	11.138163668942425	12.996126123832852	14.173462777065637	16.210944794736278	23.40082707065121	24.944864048114386	30.079300856248235	34.727792089853075	48.189877169390286
3256	-3474.2038910365072	0:17.04443026889304	1.176532981211075	1.9280783291328234	3.102876153603546	4.075704325498215	4.12377131821011	4.183319746768319	4.3608009547085835	4.406113478732163:2.572119615415959E-5	5.093320930901971	12.104075355051336	13.446866307967905	14.159488100662575	14.352016303263962	18.382942181478832	33.6123144404415:150.32486444133954	34.622267612014994:0.3708579254135718	34.63119049055329	34.68401916190415	35.50311544769858
3257	-3474.196084854352	0:70.21007838280335	2.1265198613348026	2.8728573094176397	3.3218835769244457	4.330591648251556	4.389558730505431	4.61820732448707	4.619424061190411	4.680341640539062:9.068248541361886E-5	5.28613229113326	11.638292488010528	12.100993533714345	12.566228671310057	14.391223035857756	19.04922441593483	27.93552435476521:190.68120816713866	31.29298563646831:0.5433415621037342	31.38840239356	32.18094033717401	32.28966202289116
3258	-3474.1799664353734	0:32.73991343756578	1.7111780778428098	2.2215997058501564	3.9149718417068122	4.094307724432667	4.204528301136911	4.3637883137180395	4.389660463854092	4.418266784462524:0.0010872070772739869	5.702414388636786	9.820892857257675:52.59467168969358	11.106419239808655	12.314194864089906	14.526679300379556	18.758346697252794	25.623382701788973	28.050011258456408:13.266157568566932	29.44924960751532	30.983870240723807	31.391718055277266
3259	-3474.1731930046894	0:2.819758411218852	0.18009439002238992	1.5012300362535171:4.181645490287959	1.7722887228704565	3.3389602080581184	4.467638146589309	5.110065843931814:39.55484641420608	6.620370386024405	8.197455290193695	10.849267209323017	13.752118531491327	13.792264599953484:53.77461933958138	14.941748747371705	20.53133729381677	25.883513226544288	34.664819043014106	36.67125719337706	41.473592864428156	43.351809325553056	63.07877863920121
3260	-3474.1535515507494	0:12.273619033276583	1.7411291602816519	2.8143781466869697	3.713703012149452	4.256553526048705	4.258369413439695	4.896734424632953:3.699806552943726	5.04672247207295	6.246960514844076	9.915616836930099	11.637527531316941	11.936100225265108:40.21041858069168	14.207698497677416	15.666124443820106	17.262092765928816	23.06032676790918	26.50821915498546	30.107224975660845	38.14801512392158:1.3439841112062265	38.41282764339231
